Rk;Player;PTS/G;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
136;Josh Childress;10;2005-06;22;ATL;74;10;0;2249;278;504;246;439;32;65;154;201;134;253;387;131;86;39;101;184;742;0.552;0.56;0.492;0.766;0.626;0.583;G-F;childjo01
137;Marcus Banks;10;2005-06;24;BOSMIN;58;29;0;1497;219;468;197;405;22;63;118;147;23;112;135;220;54;11;119;162;578;0.468;0.486;0.349;0.803;0.543;0.491;G;banksma01
138;Devin Harris;9.9;2005-06;22;DAL;56;4;0;1275;190;405;185;384;5;21;169;236;26;99;125;177;53;16;84;121;554;0.469;0.482;0.238;0.716;0.544;0.475;G;harride01
139;David Wesley;9.9;2005-06;35;HOU;71;59;0;2372;226;561;127;290;99;271;151;187;24;154;178;204;59;6;120;212;702;0.403;0.438;0.365;0.807;0.546;0.491;G;wesleda01
140;Eddie House;9.8;2005-06;27;PHO;81;0;0;1421;320;759;197;443;123;316;33;41;15;117;132;148;42;12;76;96;796;0.422;0.445;0.389;0.805;0.512;0.503;G;houseed01
141;Melvin Ely;9.8;2005-06;27;CHA;57;22;0;1348;216;425;216;423;0;2;128;192;94;183;277;76;29;44;100;160;560;0.508;0.511;0;0.667;0.55;0.508;C;elyme01
142;Vladimir Radmanović;9.8;2005-06;25;LACSEA;77;27;0;1974;262;643;124;289;138;354;93;114;64;294;358;136;61;29;93;210;755;0.407;0.429;0.39;0.816;0.545;0.515;F;radmavl01
143;Salim Stoudamire;9.7;2005-06;23;ATL;61;1;0;1236;204;492;122;276;82;216;99;110;12;104;116;75;27;3;82;118;589;0.415;0.442;0.38;0.9;0.545;0.498;G;stoudsa01
144;Antonio Daniels;9.6;2005-06;30;WAS;80;17;0;2283;230;550;207;449;23;101;284;336;19;153;172;284;52;8;89;96;767;0.418;0.461;0.228;0.845;0.55;0.439;G;daniean01
145;Fred Jones;9.6;2005-06;26;IND;68;2;0;1837;233;559;170;372;63;187;122;160;18;152;170;154;55;20;107;142;651;0.417;0.457;0.337;0.763;0.517;0.473;G-F;jonesfr01
146;Chucky Atkins;9.5;2005-06;31;MEMWAS;71;41;0;1713;226;573;129;299;97;274;129;163;23;97;120;198;43;2;87;152;678;0.394;0.431;0.354;0.791;0.526;0.479;G;atkinch01
147;Troy Hudson;9.5;2005-06;29;MIN;36;0;0;800;127;333;87;232;40;101;48;52;8;36;44;106;12;4;40;55;342;0.381;0.375;0.396;0.923;0.48;0.441;G;hudsotr01
148;Sebastian Telfair;9.5;2005-06;20;POR;68;30;0;1641;228;578;171;416;57;162;130;175;19;101;120;247;66;6;115;167;643;0.394;0.411;0.352;0.743;0.491;0.444;G;telfase01
149;Keyon Dooling;9.4;2005-06;25;ORL;50;7;0;1137;178;405;165;362;13;43;101;121;11;67;78;109;49;4;82;116;470;0.44;0.456;0.302;0.835;0.513;0.456;G;doolike01
150;Andrew Bogut;9.4;2005-06;21;MIL;82;77;0;2348;323;606;323;603;0;3;122;194;189;384;573;192;49;68;125;259;768;0.533;0.536;0;0.629;0.555;0.533;C;bogutan01
151;Udonis Haslem;9.3;2005-06;25;MIA;81;80;0;2491;300;591;300;589;0;2;157;199;167;467;634;95;50;17;80;216;757;0.508;0.509;0;0.789;0.558;0.508;F-C;hasleud01
152;Jarvis Hayes;9.3;2005-06;24;WAS;21;13;0;516;77;183;60;136;17;47;25;30;19;57;76;27;16;1;22;38;196;0.421;0.441;0.362;0.833;0.499;0.467;F;hayesja01
153;James Jones;9.3;2005-06;25;PHO;75;24;0;1772;243;581;133;296;110;285;103;121;44;209;253;57;38;49;35;142;699;0.418;0.449;0.386;0.851;0.551;0.513;F-G;jonesja02
154;Nate Robinson;9.3;2005-06;21;NYK;72;26;0;1544;230;565;172;419;58;146;152;202;56;111;167;147;59;1;114;201;670;0.407;0.411;0.397;0.752;0.512;0.458;G;robinna01
155;Jamaal Tinsley;9.3;2005-06;27;IND;42;27;0;1122;158;386;142;316;16;70;58;91;35;98;133;211;49;6;109;96;390;0.409;0.449;0.229;0.637;0.458;0.43;G;tinslja01
156;Donyell Marshall;9.3;2005-06;32;CLE;81;0;0;2077;265;671;137;276;128;395;92;123;105;387;492;60;59;41;90;160;750;0.395;0.496;0.324;0.748;0.517;0.49;F;marshdo01
157;Mickaël Piétrus;9.3;2005-06;23;GSW;52;18;0;1179;169;418;113;242;56;176;87;143;58;105;163;44;33;10;78;132;481;0.404;0.467;0.318;0.608;0.5;0.471;G-F;pietrmi01
158;Trenton Hassell;9.2;2005-06;26;MIN;77;67;0;2514;286;616;279;593;7;23;131;176;82;134;216;203;43;29;124;201;710;0.464;0.47;0.304;0.744;0.512;0.47;G;hassetr01
159;Anthony Johnson;9.2;2005-06;31;IND;75;53;0;1981;267;603;216;448;51;155;106;141;31;137;168;324;63;22;115;132;691;0.443;0.482;0.329;0.752;0.52;0.485;G;johnsan02
160;Jamaal Magloire;9.2;2005-06;27;MIL;82;82;0;2465;287;615;287;615;0;0;178;333;220;558;778;56;29;80;166;276;752;0.467;0.467;;0.535;0.494;0.467;C;magloja01
161;Darius Songaila;9.2;2005-06;27;CHI;62;7;0;1329;236;491;234;486;2;5;94;115;76;170;246;88;35;16;85;157;568;0.481;0.481;0.4;0.817;0.524;0.483;F;songada01
162;Kenny Thomas;9.1;2005-06;28;SAC;82;55;0;2293;305;604;305;603;0;1;138;204;199;419;618;168;72;39;135;196;748;0.505;0.506;0;0.676;0.539;0.505;F;thomake01
163;P.J. Brown;9;2005-06;36;NOK;75;73;0;2380;269;583;269;583;0;0;139;168;182;365;547;90;46;50;90;216;677;0.461;0.461;;0.827;0.515;0.461;F-C;brownpj01
164;Keith Van Horn;8.9;2005-06;30;DAL;53;0;0;1090;164;387;114;251;50;136;94;113;54;138;192;37;31;11;71;121;472;0.424;0.454;0.368;0.832;0.54;0.488;F;vanhoke01
165;Earl Watson;8.9;2005-06;26;DENSEA;70;10;0;1578;219;509;109;237;110;272;75;111;24;134;158;289;68;10;136;159;623;0.43;0.46;0.404;0.676;0.558;0.538;G;watsoea01
166;Stromile Swift;8.9;2005-06;26;HOU;66;5;0;1344;225;458;225;456;0;2;136;209;103;188;291;25;38;50;91;198;586;0.491;0.493;0;0.651;0.533;0.491;F;swiftst01
167;Bracey Wright;8.9;2005-06;21;MIN;7;0;0;135;21;51;15;34;6;17;14;16;3;15;18;5;1;0;8;8;62;0.412;0.441;0.353;0.875;0.534;0.471;G;wrighbr02
168;Luther Head;8.8;2005-06;23;HOU;80;27;0;2310;254;630;141;317;113;313;86;123;33;233;266;215;89;9;119;169;707;0.403;0.445;0.361;0.699;0.517;0.493;G;headlu01
169;Chris Duhon;8.7;2005-06;23;CHI;74;38;0;2155;215;538;115;260;100;278;117;143;28;192;220;373;70;3;117;152;647;0.4;0.442;0.36;0.818;0.538;0.493;G;duhonch01
170;Rasual Butler;8.7;2005-06;26;NOK;79;20;0;1875;257;633;165;391;92;242;79;114;51;181;232;40;33;45;65;142;685;0.406;0.422;0.38;0.693;0.501;0.479;F-G;butlera01
171;Amar'e Stoudemire;8.7;2005-06;23;PHO;3;3;0;50;9;27;9;26;0;1;8;9;6;10;16;2;1;3;1;4;26;0.333;0.346;0;0.889;0.42;0.333;F-C;stoudam01
172;Keith Bogans;8.6;2005-06;25;CHAHOU;72;31;0;1912;215;544;150;344;65;200;127;186;55;200;255;128;71;9;90;167;622;0.395;0.436;0.325;0.683;0.497;0.455;G-F;boganke01
173;Joe Smith;8.6;2005-06;30;MIL;44;5;0;887;145;305;145;303;0;2;89;115;83;147;230;31;24;13;40;120;379;0.475;0.479;0;0.774;0.533;0.475;F;smithjo02
174;Kurt Thomas;8.6;2005-06;33;PHO;53;50;0;1411;190;391;190;391;0;0;75;92;102;313;415;57;23;54;57;193;455;0.486;0.486;;0.815;0.527;0.486;F;thomaku01
175;Marvin Williams;8.5;2005-06;19;ATL;79;7;0;1952;235;531;222;478;13;53;189;253;122;261;383;63;48;24;83;227;672;0.443;0.464;0.245;0.747;0.523;0.455;F;willima02
176;Charlie Bell;8.4;2005-06;26;MIL;59;6;0;1283;180;410;109;242;71;168;63;89;21;99;120;130;59;5;41;126;494;0.439;0.45;0.423;0.708;0.55;0.526;G;bellch01
177;Steve Blake;8.2;2005-06;25;POR;68;57;0;1781;206;470;130;286;76;184;72;91;26;120;146;306;42;5;83;107;560;0.438;0.455;0.413;0.791;0.549;0.519;G;blakest01
178;Sean May;8.2;2005-06;21;CHA;23;1;0;398;70;171;70;166;0;5;49;64;42;67;109;22;17;12;33;58;189;0.409;0.422;0;0.766;0.474;0.409;F-C;mayse01
179;Quentin Richardson;8.2;2005-06;25;NYK;55;43;0;1442;163;459;99;271;64;188;61;91;65;165;230;88;39;6;56;134;451;0.355;0.365;0.34;0.67;0.452;0.425;G-F;richaqu01
180;Austin Croshere;8.2;2005-06;30;IND;50;26;0;1148;132;285;78;145;54;140;90;102;62;203;265;62;22;7;48;105;408;0.463;0.538;0.386;0.882;0.618;0.558;F;croshau01
181;Chris Wilcox;8.1;2005-06;23;LACSEA;77;24;0;1529;257;450;257;448;0;2;112;153;118;292;410;52;33;34;72;183;626;0.571;0.574;0;0.732;0.605;0.571;F;wilcoch01
182;Derek Anderson;8.1;2005-06;31;HOUMIA;43;11;0;1047;108;303;68;169;40;134;93;111;21;122;143;101;23;6;54;98;349;0.356;0.402;0.299;0.838;0.496;0.422;G;anderde01
183;Mike Sweetney;8.1;2005-06;23;CHI;66;44;0;1222;200;444;200;444;0;0;133;204;118;232;350;59;19;56;95;209;533;0.45;0.45;;0.652;0.499;0.45;F;sweetmi01
184;Kirk Snyder;8;2005-06;22;NOK;68;45;0;1310;205;453;159;324;46;129;86;117;55;106;161;102;29;23;70;106;542;0.453;0.491;0.357;0.735;0.537;0.503;G;snydeki01
185;Rashad McCants;7.9;2005-06;21;MIN;79;12;0;1362;241;535;174;355;67;180;78;106;29;114;143;63;44;22;86;176;627;0.45;0.49;0.372;0.736;0.539;0.513;G;mccanra01
186;Brian Cook;7.9;2005-06;25;LAL;81;46;0;1535;261;511;225;427;36;84;84;101;88;186;274;74;37;32;61;205;642;0.511;0.527;0.429;0.832;0.578;0.546;F;cookbr01
187;Tony Battie;7.9;2005-06;29;ORL;82;82;0;2215;280;552;280;546;0;6;89;134;145;312;457;49;46;69;88;250;649;0.507;0.513;0;0.664;0.531;0.507;C-F;battito01
188;Al Jefferson;7.9;2005-06;21;BOS;59;7;0;1062;189;379;189;375;0;4;86;134;97;202;299;30;30;46;62;166;464;0.499;0.504;0;0.642;0.53;0.499;C-F;jeffeal01
189;Alonzo Mourning;7.8;2005-06;35;MIA;65;20;0;1302;188;315;188;314;0;1;133;224;125;234;359;11;13;173;79;177;509;0.597;0.599;0;0.594;0.615;0.597;C-F;mournal01
190;Marko Jarić;7.8;2005-06;27;MIN;75;49;0;2102;226;566;186;433;40;133;95;138;60;173;233;293;108;21;127;189;587;0.399;0.43;0.301;0.688;0.468;0.435;G;jaricma01
191;Raef LaFrentz;7.8;2005-06;29;BOS;82;63;0;2033;238;552;126;266;112;286;51;75;80;326;406;115;29;72;65;273;639;0.431;0.474;0.392;0.68;0.546;0.533;F-C;lafrera01
192;Antonio McDyess;7.8;2005-06;31;DET;82;0;0;1733;285;560;285;558;0;2;68;122;156;280;436;90;46;48;76;220;638;0.509;0.511;0;0.557;0.52;0.509;F-C;mcdyean01
193;Gary Payton;7.7;2005-06;37;MIA;81;25;0;2305;230;547;164;317;66;230;100;126;34;199;233;257;71;10;102;169;626;0.42;0.517;0.287;0.794;0.52;0.481;G;paytoga01
194;J.R. Smith;7.7;2005-06;20;NOK;55;25;0;989;144;366;92;226;52;140;83;101;19;91;110;58;37;4;54;90;423;0.393;0.407;0.371;0.822;0.515;0.464;G-F;smithjr01
195;Matt Carroll;7.6;2005-06;25;CHA;78;6;0;1275;192;476;120;291;72;185;138;168;34;123;157;35;47;11;48;120;594;0.403;0.412;0.389;0.821;0.54;0.479;G;carroma01
196;Tony Delk;7.6;2005-06;32;ATLDET;24;0;0;385;71;161;51;114;20;47;20;27;14;39;53;33;13;1;19;28;182;0.441;0.447;0.426;0.741;0.526;0.503;G;delkto01
197;Ryan Gomes;7.6;2005-06;23;BOS;61;33;0;1376;173;355;170;346;3;9;112;149;102;196;298;58;35;5;55;83;461;0.487;0.491;0.333;0.752;0.548;0.492;F;gomesry01
198;Bruce Bowen;7.5;2005-06;34;SAS;82;82;0;2755;232;536;128;291;104;245;51;84;35;285;320;126;79;30;67;191;619;0.433;0.44;0.424;0.607;0.54;0.53;F;bowenbr01
199;John Salmons;7.5;2005-06;26;PHI;82;24;0;2059;219;521;193;434;26;87;155;200;48;172;220;223;73;13;125;178;619;0.42;0.445;0.299;0.775;0.508;0.445;G;salmojo01
200;Devin Brown;7.5;2005-06;27;UTA;81;14;0;1711;207;527;168;409;39;118;158;212;73;134;207;104;44;14;99;153;611;0.393;0.411;0.331;0.745;0.493;0.43;G;brownde02
