Rk;Player;PTS/G;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
136;Mo Williams;10.2;2004-05;22;MIL;80;80;0;2254;323;737;291;638;32;99;136;160;50;194;244;484;74;11;196;221;814;0.438;0.456;0.323;0.85;0.504;0.46;G;willima01
137;Jason Williams;10.1;2004-05;29;MEM;71;68;0;1952;266;644;159;314;107;330;80;101;19;103;122;399;75;5;130;91;719;0.413;0.506;0.324;0.792;0.522;0.496;G;willija02
138;Brevin Knight;10.1;2004-05;29;CHA;66;61;0;1944;248;587;245;567;3;20;167;196;21;149;170;591;131;5;147;192;666;0.422;0.432;0.15;0.852;0.495;0.425;G;knighbr01
139;Josh Childress;10.1;2004-05;21;ATL;80;44;0;2376;302;642;289;586;13;56;190;231;195;287;482;151;74;35;106;184;807;0.47;0.493;0.232;0.823;0.543;0.481;G-F;childjo01
140;Stromile Swift;10.1;2004-05;25;MEM;60;14;0;1279;219;488;219;484;0;4;166;219;92;181;273;43;41;92;90;182;604;0.449;0.452;0;0.758;0.517;0.449;F;swiftst01
141;Luke Ridnour;10;2004-05;23;SEA;82;82;0;2571;299;739;232;561;67;178;159;180;55;149;204;483;94;23;149;185;824;0.405;0.414;0.376;0.883;0.504;0.45;G;ridnolu01
142;Glenn Robinson;10;2004-05;32;SAS;9;0;0;157;34;77;32;71;2;6;20;23;4;20;24;8;4;3;7;19;90;0.442;0.451;0.333;0.87;0.517;0.455;F;robingl01
143;Nenad Krstić;10;2004-05;21;NJN;75;57;0;1965;281;570;281;568;0;2;185;255;161;240;401;77;32;63;112;280;747;0.493;0.495;0;0.725;0.547;0.493;C;krstine01
144;Shane Battier;9.9;2004-05;26;MEM;80;72;0;2516;271;613;201;436;70;177;180;228;158;255;413;126;91;77;75;201;792;0.442;0.461;0.395;0.789;0.555;0.499;F;battish01
145;Marko Jarić;9.9;2004-05;26;LAC;50;41;0;1656;189;457;133;306;56;151;59;82;20;141;161;303;84;17;98;107;493;0.414;0.435;0.371;0.72;0.5;0.475;G;jaricma01
146;Chris Mihm;9.8;2004-05;25;LAL;75;75;0;1870;280;552;280;550;0;2;175;258;197;305;502;50;14;108;110;237;735;0.507;0.509;0;0.678;0.552;0.507;C-F;mihmch01
147;Ben Wallace;9.7;2004-05;30;DET;74;74;1;2671;295;651;294;642;1;9;130;304;292;610;902;123;106;176;82;159;721;0.453;0.458;0.111;0.428;0.459;0.454;F-C;wallabe01
148;Voshon Lenard;9.7;2004-05;31;DEN;3;1;0;54;10;26;6;14;4;12;5;8;0;6;6;6;1;0;2;2;29;0.385;0.429;0.333;0.625;0.491;0.462;G;lenarvo01
149;Josh Smith;9.7;2004-05;19;ATL;74;59;0;2050;274;602;270;579;4;23;163;237;147;310;457;127;59;144;135;157;715;0.455;0.466;0.174;0.688;0.506;0.458;F;smithjo03
150;Keith Bogans;9.6;2004-05;24;CHA;74;42;0;1791;262;688;205;515;57;173;133;183;76;150;226;135;68;8;122;167;714;0.381;0.398;0.329;0.727;0.465;0.422;G-F;boganke01
151;Lorenzen Wright;9.6;2004-05;29;MEM;80;77;0;2287;320;683;320;680;0;3;131;198;177;436;613;87;58;69;100;251;771;0.469;0.471;0;0.662;0.501;0.469;F-C;wrighlo02
152;Antonio McDyess;9.6;2004-05;30;DET;77;8;0;1797;307;598;307;597;0;1;126;192;177;305;482;71;46;52;93;204;740;0.513;0.514;0;0.656;0.542;0.513;F-C;mcdyean01
153;Nenê;9.6;2004-05;22;DEN;55;18;0;1317;194;386;194;384;0;2;140;212;104;221;325;84;50;48;94;167;528;0.503;0.505;0;0.66;0.551;0.503;F-C;hilarne01
154;Juwan Howard;9.6;2004-05;31;HOU;61;47;0;1624;244;541;244;540;0;1;97;115;126;220;346;94;32;5;79;143;585;0.451;0.452;0;0.843;0.494;0.451;F-C;howarju01
155;Jason Hart;9.5;2004-05;26;CHA;74;27;0;1887;257;573;222;478;35;95;157;200;18;185;203;367;99;14;102;167;706;0.449;0.464;0.368;0.785;0.534;0.479;G;hartja01
156;Nazr Mohammed;9.5;2004-05;27;NYKSAS;77;59;0;1933;289;602;289;601;0;1;153;227;247;339;586;34;58;86;108;236;731;0.48;0.481;0;0.674;0.521;0.48;C;mohamna01
157;Mickaël Piétrus;9.5;2004-05;22;GSW;67;3;0;1340;214;501;147;306;67;195;141;202;65;124;189;82;46;18;92;139;636;0.427;0.48;0.344;0.698;0.539;0.494;G-F;pietrmi01
158;Mark Blount;9.4;2004-05;29;BOS;82;57;0;2130;327;618;327;617;0;1;117;164;143;254;397;129;33;64;158;229;771;0.529;0.53;0;0.713;0.559;0.529;C;blounma01
159;Brendan Haywood;9.4;2004-05;25;WAS;68;68;0;1865;239;427;239;427;0;0;159;261;202;262;464;57;52;114;96;218;637;0.56;0.56;;0.609;0.588;0.56;C;haywobr01
160;Derek Anderson;9.2;2004-05;30;POR;47;32;0;1239;152;391;94;240;58;151;70;87;25;103;128;143;36;4;70;89;432;0.389;0.392;0.384;0.805;0.503;0.463;G;anderde01
161;Erick Dampier;9.2;2004-05;29;DAL;59;56;0;1609;202;367;202;364;0;3;138;228;183;318;501;51;15;80;102;205;542;0.55;0.555;0;0.605;0.58;0.55;C;dampier01
162;Marquis Daniels;9.1;2004-05;24;DAL;60;17;0;1412;220;504;213;469;7;35;98;133;87;129;216;128;83;14;86;124;545;0.437;0.454;0.2;0.737;0.484;0.443;G-F;daniema01
163;Chris Kaman;9.1;2004-05;22;LAC;63;50;0;1632;246;495;246;494;0;1;80;121;135;288;423;73;26;68;115;182;572;0.497;0.498;0;0.661;0.522;0.497;C;kamanch01
164;Andre Iguodala;9;2004-05;21;PHI;82;82;0;2686;269;546;222;404;47;142;156;210;89;375;464;246;138;48;139;204;741;0.493;0.55;0.331;0.743;0.58;0.536;F-G;iguodan01
165;Brian Cardinal;9;2004-05;27;MEM;58;16;0;1433;160;432;116;307;44;125;158;181;63;162;225;114;88;19;83;172;522;0.37;0.378;0.352;0.873;0.51;0.421;F;cardibr01
166;Matt Carroll;9;2004-05;24;CHA;25;0;0;430;70;180;57;141;13;39;71;83;13;47;60;17;17;2;25;37;224;0.389;0.404;0.333;0.855;0.517;0.425;G;carroma01
167;Austin Croshere;8.9;2004-05;29;IND;73;22;0;1827;188;497;143;323;45;174;226;256;103;272;375;98;48;17;104;154;647;0.378;0.443;0.259;0.883;0.531;0.424;F;croshau01
168;Gordan Giriček;8.8;2004-05;27;UTA;81;44;0;1660;283;632;245;527;38;105;111;137;25;157;182;137;46;11;90;155;715;0.448;0.465;0.362;0.81;0.516;0.478;G-F;giricgo01
169;Troy Hudson;8.7;2004-05;28;MIN;79;32;0;1729;266;664;177;406;89;258;70;90;19;86;105;283;27;6;113;121;691;0.401;0.436;0.345;0.778;0.491;0.468;G;hudsotr01
170;Jameer Nelson;8.7;2004-05;22;ORL;79;21;0;1612;286;628;242;487;44;141;73;107;52;141;193;237;78;3;117;199;689;0.455;0.497;0.312;0.682;0.51;0.49;G;nelsoja01
171;Jason Kapono;8.5;2004-05;23;CHA;81;14;0;1491;269;671;189;477;80;194;70;85;32;132;164;61;40;6;46;132;688;0.401;0.396;0.412;0.824;0.486;0.461;F;kaponja01
172;Anthony Johnson;8.4;2004-05;30;IND;63;36;0;1747;203;456;162;348;41;108;85;113;32;147;179;302;59;15;96;144;532;0.445;0.466;0.38;0.752;0.526;0.49;G;johnsan02
173;Mike Sweetney;8.4;2004-05;22;NYK;77;28;0;1509;237;446;237;445;0;1;176;235;169;249;418;44;27;28;108;224;650;0.531;0.533;0;0.749;0.592;0.531;F;sweetmi01
174;Predrag Drobnjak;8.4;2004-05;29;ATL;71;1;0;1435;238;543;213;472;25;71;96;120;73;165;238;49;42;24;78;138;597;0.438;0.451;0.352;0.8;0.501;0.461;C;drobnpr01
175;Kareem Rush;8.4;2004-05;24;CHALAL;48;22;0;968;157;406;106;269;51;137;37;48;20;69;89;68;20;7;47;74;402;0.387;0.394;0.372;0.771;0.471;0.45;G;rushka01
176;Andrés Nocioni;8.4;2004-05;25;CHI;81;38;0;1892;241;601;216;504;25;97;170;222;69;317;386;122;37;34;135;208;677;0.401;0.429;0.258;0.766;0.484;0.422;F;nocioan01
177;Bruce Bowen;8.2;2004-05;33;SAS;82;82;0;2627;251;598;149;345;102;253;71;112;50;235;285;126;55;39;57;175;675;0.42;0.432;0.403;0.634;0.521;0.505;F;bowenbr01
178;Samuel Dalembert;8.2;2004-05;23;PHI;72;60;0;1785;250;477;250;477;0;0;89;148;187;355;542;35;46;121;114;241;589;0.524;0.524;;0.601;0.543;0.524;C;dalemsa01
179;James Posey;8.1;2004-05;28;MEM;50;18;0;1382;127;356;72;178;55;178;96;111;45;174;219;88;48;23;69;134;405;0.357;0.404;0.309;0.865;0.5;0.434;F-G;poseyja01
180;Juan Dixon;8;2004-05;26;WAS;63;4;0;1054;186;447;138;300;48;147;87;97;32;87;119;111;43;4;68;98;507;0.416;0.46;0.327;0.897;0.518;0.47;G;dixonju01
181;Othella Harrington;8;2004-05;31;CHI;70;28;0;1271;217;424;217;424;0;0;127;177;106;186;292;56;24;18;84;188;561;0.512;0.512;;0.718;0.559;0.512;F-C;harriot01
182;Tyson Chandler;8;2004-05;22;CHI;80;10;0;2189;207;419;207;417;0;2;226;336;261;514;775;65;69;141;118;268;640;0.494;0.496;0;0.673;0.565;0.494;C;chandty01
183;Chris Wilcox;7.9;2004-05;22;LAC;54;25;0;1005;169;329;169;329;0;0;88;144;63;165;228;38;26;24;77;129;426;0.514;0.514;;0.611;0.543;0.514;F;wilcoch01
184;Keith McLeod;7.8;2004-05;25;UTA;53;47;0;1382;143;408;125;336;18;72;112;146;20;93;113;236;63;12;99;138;416;0.35;0.372;0.25;0.767;0.44;0.373;G;mcleoke01
185;DeShawn Stevenson;7.8;2004-05;23;ORL;55;27;0;1089;174;426;149;359;25;67;56;101;38;64;102;69;16;9;57;73;429;0.408;0.415;0.373;0.554;0.456;0.438;G;stevede01
186;Eric Williams;7.7;2004-05;32;NJNTOR;55;39;0;1322;142;330;114;257;28;73;112;161;44;128;172;92;38;4;60;147;424;0.43;0.444;0.384;0.696;0.529;0.473;F;willier01
187;Earl Watson;7.7;2004-05;25;MEM;80;14;0;1808;236;554;184;391;52;163;91;138;35;129;164;359;83;19;167;184;615;0.426;0.471;0.319;0.659;0.5;0.473;G;watsoea01
188;Willie Green;7.7;2004-05;23;PHI;57;21;0;1066;155;423;125;318;30;105;97;125;22;111;133;100;34;6;75;121;437;0.366;0.393;0.286;0.776;0.457;0.402;G;greenwi01
189;Chris Andersen;7.7;2004-05;26;NOH;67;2;0;1430;191;358;191;355;0;3;131;190;137;273;410;71;14;100;64;144;513;0.534;0.538;0;0.689;0.581;0.534;C-F;anderch01
190;Rodney Rogers;7.7;2004-05;33;NOHPHI;58;33;0;1367;172;450;124;282;48;168;52;70;61;185;246;86;41;20;86;172;444;0.382;0.44;0.286;0.743;0.462;0.436;F;rogerro01
191;Alonzo Mourning;7.6;2004-05;34;MIANJN;37;17;0;702;100;212;100;212;0;0;82;141;53;145;198;18;8;74;57;82;282;0.472;0.472;;0.582;0.515;0.472;C-F;mournal01
192;Ron Mercer;7.6;2004-05;28;NJN;18;3;0;390;65;158;65;155;0;3;7;10;9;31;40;20;16;2;14;20;137;0.411;0.419;0;0.7;0.422;0.411;G-F;mercero01
193;Jumaine Jones;7.6;2004-05;25;LAL;76;23;0;1830;210;486;108;225;102;261;55;75;107;291;398;65;44;24;49;165;577;0.432;0.48;0.391;0.733;0.556;0.537;F;jonesju01
194;Eddie Griffin;7.5;2004-05;22;MIN;70;0;0;1492;202;522;135;318;67;204;56;78;128;325;453;53;23;118;55;120;527;0.387;0.425;0.328;0.718;0.474;0.451;F-C;griffed01
195;Clifford Robinson;7.5;2004-05;38;GSWNJN;71;29;0;1689;202;523;135;330;67;193;62;97;54;155;209;104;62;53;66;181;533;0.386;0.409;0.347;0.639;0.471;0.45;F-C;robincl02
196;Darius Songaila;7.5;2004-05;26;SAC;81;21;0;1668;257;488;257;485;0;3;94;111;125;219;344;114;51;18;70;206;608;0.527;0.53;0;0.847;0.566;0.527;F;songada01
197;Danny Fortson;7.5;2004-05;28;SEA;62;0;0;1047;118;226;118;226;0;0;227;258;157;191;348;8;15;7;91;265;463;0.522;0.522;;0.88;0.682;0.522;F;fortsda01
198;Brent Barry;7.4;2004-05;33;SAS;81;8;0;1742;194;459;94;179;100;280;113;135;29;161;190;178;39;20;64;123;601;0.423;0.525;0.357;0.837;0.58;0.532;G;barrybr01
199;Shaun Livingston;7.4;2004-05;19;LAC;30;15;0;814;89;215;89;213;0;2;44;59;22;67;89;151;32;11;75;82;222;0.414;0.418;0;0.746;0.461;0.414;G;livinsh01
200;Devin Brown;7.4;2004-05;26;SAS;67;0;0;1238;173;409;128;288;45;121;103;130;37;139;176;92;39;12;53;83;494;0.423;0.444;0.372;0.792;0.53;0.478;G;brownde02
