Rk;Player;PTS/G;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
137;Udonis Haslem;10.7;2006-07;26;MIA;79;79;0;2483;353;717;353;713;0;4;138;203;188;466;654;97;49;26;110;236;844;0.492;0.495;0;0.68;0.523;0.492;F-C;hasleud01
138;Bobby Jackson;10.6;2006-07;33;NOK;56;2;0;1330;204;518;150;353;54;165;130;168;42;136;178;141;50;6;78;98;592;0.394;0.425;0.327;0.774;0.5;0.446;G;jacksbo01
139;Gerald Green;10.4;2006-07;21;BOS;81;26;0;1780;310;739;215;481;95;258;128;159;68;140;208;83;41;24;120;198;843;0.419;0.447;0.368;0.805;0.521;0.484;G-F;greenge01
140;Troy Murphy;10.3;2006-07;26;GSWIND;68;48;0;1852;266;581;208;434;58;147;108;145;100;314;414;126;46;42;78;196;698;0.458;0.479;0.395;0.745;0.541;0.508;F-C;murphtr01
141;Devin Harris;10.2;2006-07;23;DAL;80;61;0;2081;292;593;278;543;14;50;215;261;45;151;196;296;96;21;146;242;813;0.492;0.512;0.28;0.824;0.574;0.504;G;harride01
142;Randy Foye;10.1;2006-07;23;MIN;82;12;0;1879;300;691;232;506;68;185;164;192;49;169;218;232;53;21;152;184;832;0.434;0.458;0.368;0.854;0.536;0.483;G;foyera01
143;Shane Battier;10.1;2006-07;28;HOU;82;82;0;2988;292;654;135;281;157;373;88;113;67;271;338;175;79;60;72;190;829;0.446;0.48;0.421;0.779;0.589;0.567;F;battish01
144;Rasual Butler;10.1;2006-07;27;NOK;81;38;0;2223;314;788;180;425;134;363;56;87;42;214;256;63;40;54;67;148;818;0.398;0.424;0.369;0.644;0.495;0.484;F-G;butlera01
145;Mike James;10.1;2006-07;31;MIN;82;65;0;2069;297;703;217;488;80;215;154;184;25;138;163;297;55;7;129;171;828;0.422;0.445;0.372;0.837;0.528;0.479;G;jamesmi01
146;Nate Robinson;10.1;2006-07;22;NYK;64;5;0;1356;227;523;144;310;83;213;108;139;55;97;152;90;50;6;72;160;645;0.434;0.465;0.39;0.777;0.552;0.513;G;robinna01
147;Derek Fisher;10.1;2006-07;32;UTA;82;61;0;2287;258;675;210;519;48;156;262;307;30;119;149;274;83;6;120;234;826;0.382;0.405;0.308;0.853;0.51;0.418;G;fishede01
148;Chris Kaman;10.1;2006-07;24;LAC;75;66;0;2176;294;652;294;651;0;1;166;224;160;428;588;79;41;116;147;251;754;0.451;0.452;0;0.741;0.502;0.451;C;kamanch01
149;Shareef Abdur-Rahim;9.9;2006-07;30;SAC;80;45;0;2015;310;654;307;634;3;20;170;234;122;276;398;109;53;40;116;243;793;0.474;0.484;0.15;0.726;0.524;0.476;F;abdursh01
150;Mikki Moore;9.8;2006-07;31;NJN;79;55;0;2082;308;506;308;505;0;1;160;235;145;258;403;74;46;60;113;261;776;0.609;0.61;0;0.681;0.637;0.609;C-F;mooremi01
151;Matt Barnes;9.8;2006-07;26;GSW;76;23;0;1813;275;628;169;338;106;290;90;123;91;259;350;156;73;41;105;188;746;0.438;0.5;0.366;0.732;0.547;0.522;F;barnema02
152;Boris Diaw;9.7;2006-07;24;PHO;73;59;0;2268;306;569;291;524;15;45;82;120;91;226;317;352;28;38;154;177;709;0.538;0.555;0.333;0.683;0.57;0.551;F-C;diawbo01
153;Juwan Howard;9.7;2006-07;33;HOU;80;38;0;2123;309;665;309;665;0;0;155;188;138;332;470;131;29;8;112;205;773;0.465;0.465;;0.824;0.517;0.465;F-C;howarju01
154;Nick Collison;9.6;2006-07;26;SEA;82;56;0;2378;318;636;318;634;0;2;154;199;229;437;666;82;48;66;123;289;790;0.5;0.502;0;0.774;0.546;0.5;F;collini01
155;Travis Outlaw;9.6;2006-07;22;POR;67;1;0;1532;246;567;236;530;10;37;143;181;65;152;217;52;61;74;66;150;645;0.434;0.445;0.27;0.79;0.499;0.443;F;outlatr01
156;Juan Dixon;9.6;2006-07;28;PORTOR;81;6;0;1926;299;703;220;477;79;226;101;116;27;131;158;123;76;9;101;177;778;0.425;0.461;0.35;0.871;0.516;0.482;G;dixonju01
157;Andris Biedriņš;9.5;2006-07;20;GSW;82;63;0;2382;348;581;348;581;0;0;87;167;251;511;762;88;67;136;119;304;783;0.599;0.599;;0.521;0.598;0.599;C;biedran01
158;Channing Frye;9.5;2006-07;23;NYK;72;59;0;1896;298;689;295;671;3;18;85;108;91;304;395;67;36;42;100;216;684;0.433;0.44;0.167;0.787;0.464;0.435;C-F;fryech01
159;Kenyon Martin;9.5;2006-07;29;DEN;2;2;0;63;8;16;8;15;0;1;3;12;6;14;20;1;0;0;5;10;19;0.5;0.533;0;0.25;0.446;0.5;F;martike01
160;Tyson Chandler;9.5;2006-07;24;NOK;73;73;0;2525;292;468;292;467;0;1;106;201;320;584;904;66;37;129;126;244;690;0.624;0.625;0;0.527;0.62;0.624;C;chandty01
161;Earl Watson;9.4;2006-07;27;SEA;77;25;0;2152;263;687;171;407;92;280;108;147;34;151;185;437;99;23;167;152;726;0.383;0.42;0.329;0.735;0.483;0.45;G;watsoea01
162;Shaun Livingston;9.3;2006-07;21;LAC;54;31;0;1611;208;449;203;433;5;16;82;116;56;128;184;274;59;29;108;135;503;0.463;0.469;0.313;0.707;0.503;0.469;G;livinsh01
163;Walter Herrmann;9.2;2006-07;27;CHA;48;12;0;936;174;330;121;215;53;115;41;53;28;111;139;26;17;7;32;76;442;0.527;0.563;0.461;0.774;0.625;0.608;F;herrmwa01
164;Jannero Pargo;9.2;2006-07;27;NOK;82;7;0;1710;283;692;202;483;81;209;104;122;20;160;180;203;53;4;122;121;751;0.409;0.418;0.388;0.852;0.504;0.467;G;pargoja01
165;Boštjan Nachbar;9.2;2006-07;26;NJN;76;1;0;1532;226;495;114;230;112;265;132;164;27;226;253;61;30;26;69;183;696;0.457;0.496;0.423;0.805;0.614;0.57;F;nachbbo01
166;Corliss Williamson;9.1;2006-07;33;SAC;68;1;0;1337;236;463;236;461;0;2;148;207;63;158;221;39;29;15;97;183;620;0.51;0.512;0;0.715;0.559;0.51;F;willico02
167;Brevin Knight;9.1;2006-07;31;CHA;45;25;0;1273;152;363;151;345;1;18;103;128;14;101;115;296;67;3;95;113;408;0.419;0.438;0.056;0.805;0.487;0.42;G;knighbr01
168;Michael Finley;9;2006-07;33;SAS;82;16;0;1823;273;663;169;377;104;286;90;98;34;189;223;108;32;16;46;76;740;0.412;0.448;0.364;0.918;0.524;0.49;G-F;finlemi01
169;Brad Miller;9;2006-07;30;SAC;63;56;0;1783;224;494;219;461;5;33;115;149;79;322;401;224;38;39;108;155;568;0.453;0.475;0.152;0.772;0.508;0.459;C-F;millebr01
170;Sasha Pavlović;9;2006-07;23;CLE;67;28;0;1534;222;490;162;342;60;148;100;126;23;135;158;105;55;17;102;145;604;0.453;0.474;0.405;0.794;0.554;0.514;G-F;pavloal01
171;LaMarcus Aldridge;9;2006-07;21;POR;63;22;0;1392;241;479;241;477;0;2;83;115;144;168;312;24;22;73;43;186;565;0.503;0.505;0;0.722;0.533;0.503;F-C;aldrila01
172;Morris Peterson;8.9;2006-07;29;TOR;71;12;0;1515;222;517;116;222;106;295;84;123;32;205;237;47;45;12;53;126;634;0.429;0.523;0.359;0.683;0.555;0.532;F;petermo01
173;Trevor Ariza;8.9;2006-07;21;ORL;57;7;0;1278;200;371;200;364;0;7;106;171;98;151;249;65;59;19;84;134;506;0.539;0.549;0;0.62;0.567;0.539;F;arizatr01
174;Damien Wilkins;8.8;2006-07;27;SEA;82;31;0;2037;262;602;212;480;50;122;150;170;87;142;229;156;92;16;116;157;724;0.435;0.442;0.41;0.882;0.535;0.477;F-G;wilkida02
175;José Calderón;8.7;2006-07;25;TOR;77;11;0;1614;263;505;238;430;25;75;117;143;21;113;134;387;63;5;110;136;668;0.521;0.553;0.333;0.818;0.588;0.546;G;caldejo01
176;Alonzo Mourning;8.6;2006-07;36;MIA;77;43;0;1572;238;425;238;425;0;0;185;308;126;224;350;18;13;178;129;219;661;0.56;0.56;;0.601;0.59;0.56;C-F;mournal01
177;Joe Smith;8.5;2006-07;31;DENPHI;65;11;0;1503;214;477;214;472;0;5;125;148;120;280;400;49;37;27;76;148;553;0.449;0.453;0;0.845;0.51;0.449;F;smithjo02
178;John Salmons;8.5;2006-07;27;SAC;79;19;0;2135;236;517;196;405;40;112;159;204;47;217;264;254;73;27;119;177;671;0.456;0.484;0.357;0.779;0.553;0.495;G;salmojo01
179;Brent Barry;8.5;2006-07;35;SAS;75;28;0;1631;202;425;74;138;128;287;103;117;17;143;160;138;56;12;61;88;635;0.475;0.536;0.446;0.88;0.666;0.626;G;barrybr01
180;Jorge Garbajosa;8.5;2006-07;29;TOR;67;60;0;1909;222;529;156;336;66;193;57;78;48;282;330;125;78;15;64;90;567;0.42;0.464;0.342;0.731;0.503;0.482;F;garbajo01
181;Antoine Walker;8.5;2006-07;30;MIA;78;15;0;1818;265;668;181;363;84;305;46;105;92;247;339;130;48;17;141;173;660;0.397;0.499;0.275;0.438;0.462;0.46;F;walkean02
182;Kwame Brown;8.4;2006-07;24;LAL;41;28;0;1132;143;242;143;241;0;1;59;134;81;163;244;75;39;49;76;124;345;0.591;0.593;0;0.44;0.573;0.591;F;brownkw01
183;Maurice Evans;8.4;2006-07;28;LAL;76;10;0;1732;234;542;186;409;48;133;122;155;93;128;221;74;38;14;57;126;638;0.432;0.455;0.361;0.787;0.523;0.476;G;evansma01
184;Ime Udoka;8.4;2006-07;29;POR;75;75;0;2144;237;514;148;295;89;219;66;89;95;184;279;112;71;17;73;207;629;0.461;0.502;0.406;0.742;0.569;0.548;F;udokaim01
185;Eddie House;8.4;2006-07;28;NJN;56;1;0;946;180;421;105;246;75;175;33;36;14;78;92;67;27;3;27;69;468;0.428;0.427;0.429;0.917;0.536;0.517;G;houseed01
186;Andrei Kirilenko;8.3;2006-07;25;UTA;70;70;0;2049;197;418;181;343;16;75;174;239;88;241;329;202;74;144;135;172;584;0.471;0.528;0.213;0.728;0.558;0.49;F;kirilan01
187;James White;8.3;2006-07;24;SAS;6;2;0;137;18;41;16;34;2;7;12;15;3;17;20;5;3;1;5;7;50;0.439;0.471;0.286;0.8;0.525;0.463;G-F;whiteja02
188;Antonio McDyess;8.1;2006-07;32;DET;82;3;0;1729;284;540;284;540;0;0;96;139;165;331;496;72;61;65;75;240;664;0.526;0.526;;0.691;0.552;0.526;F-C;mcdyean01
189;Darko Miličić;8;2006-07;21;ORL;80;16;0;1913;249;548;249;547;0;1;141;230;145;292;437;90;44;140;124;219;639;0.454;0.455;0;0.613;0.492;0.454;F-C;milicda01
190;Derek Anderson;8;2006-07;32;CHA;50;32;0;1190;126;294;72;142;54;152;93;106;29;84;113;133;52;7;56;115;399;0.429;0.507;0.355;0.877;0.586;0.52;G;anderde01
191;Keyon Dooling;7.9;2006-07;26;ORL;66;2;0;1435;188;458;157;362;31;96;114;141;22;64;86;112;52;15;72;125;521;0.41;0.434;0.323;0.809;0.501;0.444;G;doolike01
192;Gordan Giriček;7.8;2006-07;29;UTA;61;6;0;1188;176;381;124;259;52;122;71;87;24;105;129;63;28;5;64;122;475;0.462;0.479;0.426;0.816;0.566;0.53;G-F;giricgo01
193;Andrew Bynum;7.8;2006-07;19;LAL;82;53;0;1793;247;443;247;440;0;3;143;214;139;345;484;94;12;128;115;249;637;0.558;0.561;0;0.668;0.593;0.558;C;bynuman01
194;Stromile Swift;7.8;2006-07;27;MEM;54;18;0;1029;161;346;161;341;0;5;97;134;85;165;250;17;30;62;69;146;419;0.465;0.472;0;0.724;0.517;0.465;F;swiftst01
195;Bonzi Wells;7.8;2006-07;30;HOU;28;1;0;590;85;207;84;200;1;7;46;82;26;94;120;31;24;13;57;62;217;0.411;0.42;0.143;0.561;0.446;0.413;G-F;wellsbo01
196;James Posey;7.7;2006-07;30;MIA;71;19;0;1919;186;432;89;173;97;259;81;98;66;291;357;94;71;23;55;193;550;0.431;0.514;0.375;0.827;0.579;0.543;F-G;poseyja01
197;Salim Stoudamire;7.7;2006-07;24;ATL;61;0;0;1034;177;425;121;270;56;155;61;68;6;68;74;61;21;2;55;88;471;0.416;0.448;0.361;0.897;0.518;0.482;G;stoudsa01
198;Eddie Jones;7.7;2006-07;35;MEMMIA;64;41;0;1594;178;422;100;200;78;222;59;75;31;159;190;109;68;10;47;124;493;0.422;0.5;0.351;0.787;0.542;0.514;G-F;jonesed02
199;Tarence Kinsey;7.7;2006-07;22;MEM;48;12;0;967;139;304;126;258;13;46;78;98;29;68;97;41;53;1;46;57;369;0.457;0.488;0.283;0.796;0.532;0.479;G;kinseta01
200;Carlos Arroyo;7.7;2006-07;27;ORL;72;5;0;1304;203;478;189;427;14;51;132;166;31;103;134;202;39;2;90;131;552;0.425;0.443;0.275;0.795;0.501;0.439;G;arroyca01
