Rk;Player;WS;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
137;Donyell Marshall;3.8;2006-07;33;CLE;81;0;0;1360;209;493;114;222;95;271;53;80;86;237;323;46;39;43;67;130;566;0.424;0.514;0.351;0.663;0.536;0.52;F;marshdo01
138;Luke Walton;3.8;2006-07;26;LAL;60;60;0;1982;264;557;216;433;48;124;108;145;87;215;302;257;60;21;118;117;684;0.474;0.499;0.387;0.745;0.551;0.517;F;waltolu01
139;DeSagana Diop;3.8;2006-07;25;DAL;81;9;0;1480;71;151;71;150;0;1;48;86;166;272;438;30;40;113;63;244;190;0.47;0.473;0;0.558;0.503;0.47;C;diopde01
140;Delonte West;3.7;2006-07;23;BOS;69;47;0;2219;306;717;241;539;65;178;168;197;32;176;208;304;74;34;140;152;845;0.427;0.447;0.365;0.853;0.526;0.472;G;westde01
141;Matt Barnes;3.7;2006-07;26;GSW;76;23;0;1813;275;628;169;338;106;290;90;123;91;259;350;156;73;41;105;188;746;0.438;0.5;0.366;0.732;0.547;0.522;F;barnema02
142;J.R. Smith;3.7;2006-07;21;DEN;63;24;0;1471;284;644;135;262;149;382;102;126;30;113;143;91;49;9;85;147;819;0.441;0.515;0.39;0.81;0.585;0.557;G-F;smithjr01
143;Hakim Warrick;3.7;2006-07;24;MEM;82;43;0;2152;373;712;373;704;0;8;299;388;130;290;420;75;43;30;161;232;1045;0.524;0.53;0;0.771;0.592;0.524;F;warriha01
144;John Salmons;3.6;2006-07;27;SAC;79;19;0;2135;236;517;196;405;40;112;159;204;47;217;264;254;73;27;119;177;671;0.456;0.484;0.357;0.779;0.553;0.495;G;salmojo01
145;Mickaël Piétrus;3.6;2006-07;24;GSW;72;38;0;1937;286;586;193;346;93;240;136;210;81;246;327;62;48;55;105;220;801;0.488;0.558;0.388;0.648;0.59;0.567;G-F;pietrmi01
146;Devin Brown;3.5;2006-07;28;NOK;58;49;0;1662;233;555;152;328;81;227;123;155;55;196;251;149;44;9;91;139;670;0.42;0.463;0.357;0.794;0.538;0.493;G;brownde02
147;Alonzo Mourning;3.5;2006-07;36;MIA;77;43;0;1572;238;425;238;425;0;0;185;308;126;224;350;18;13;178;129;219;661;0.56;0.56;;0.601;0.59;0.56;C-F;mournal01
148;Quentin Richardson;3.5;2006-07;26;NYK;49;47;0;1621;228;545;131;287;97;258;83;120;65;287;352;108;36;7;70;133;636;0.418;0.456;0.376;0.692;0.532;0.507;G-F;richaqu01
149;Brendan Haywood;3.4;2006-07;27;WAS;77;49;0;1740;198;355;198;355;0;0;115;210;195;282;477;47;34;88;90;208;511;0.558;0.558;;0.548;0.571;0.558;C;haywobr01
150;LaMarcus Aldridge;3.4;2006-07;21;POR;63;22;0;1392;241;479;241;477;0;2;83;115;144;168;312;24;22;73;43;186;565;0.503;0.505;0;0.722;0.533;0.503;F-C;aldrila01
151;Chris Webber;3.4;2006-07;33;DETPHI;61;60;0;1821;289;639;285;628;4;11;102;160;124;313;437;188;60;41;107;143;684;0.452;0.454;0.364;0.638;0.482;0.455;F-C;webbech01
152;Trevor Ariza;3.4;2006-07;21;ORL;57;7;0;1278;200;371;200;364;0;7;106;171;98;151;249;65;59;19;84;134;506;0.539;0.549;0;0.62;0.567;0.539;F;arizatr01
153;Richard Jefferson;3.4;2006-07;26;NJN;55;53;0;1956;303;665;251;520;52;145;239;326;48;192;240;148;34;8;120;123;897;0.456;0.483;0.359;0.733;0.555;0.495;F;jefferi01
154;Darko Miličić;3.3;2006-07;21;ORL;80;16;0;1913;249;548;249;547;0;1;141;230;145;292;437;90;44;140;124;219;639;0.454;0.455;0;0.613;0.492;0.454;F-C;milicda01
155;Darrell Armstrong;3.2;2006-07;38;IND;81;4;0;1275;156;377;84;163;72;214;73;93;34;101;135;191;70;6;76;102;457;0.414;0.515;0.336;0.785;0.547;0.509;G;armstda01
156;Nate Robinson;3.2;2006-07;22;NYK;64;5;0;1356;227;523;144;310;83;213;108;139;55;97;152;90;50;6;72;160;645;0.434;0.465;0.39;0.777;0.552;0.513;G;robinna01
157;Quinton Ross;3.2;2006-07;25;LAC;81;43;0;1700;177;379;175;369;2;10;68;87;60;130;190;86;70;32;33;179;424;0.467;0.474;0.2;0.782;0.508;0.47;G;rossqu01
158;Mo Williams;3.2;2006-07;24;MIL;68;68;0;2472;468;1049;389;821;79;228;159;186;54;275;329;416;85;6;203;201;1174;0.446;0.474;0.346;0.855;0.519;0.484;G;willima01
159;Sasha Pavlović;3.1;2006-07;23;CLE;67;28;0;1534;222;490;162;342;60;148;100;126;23;135;158;105;55;17;102;145;604;0.453;0.474;0.405;0.794;0.554;0.514;G-F;pavloal01
160;Jamal Crawford;3.1;2006-07;26;NYK;59;36;0;2198;354;886;251;564;103;322;228;272;44;145;189;259;57;8;162;114;1039;0.4;0.445;0.32;0.838;0.517;0.458;G;crawfja01
161;Eddie Jones;3.1;2006-07;35;MEMMIA;64;41;0;1594;178;422;100;200;78;222;59;75;31;159;190;109;68;10;47;124;493;0.422;0.5;0.351;0.787;0.542;0.514;G-F;jonesed02
162;Ronny Turiaf;3.1;2006-07;24;LAL;72;1;0;1087;147;268;147;267;0;1;89;134;88;171;259;63;17;78;52;202;383;0.549;0.551;0;0.664;0.586;0.549;F;turiaro01
163;Francisco Elson;3.1;2006-07;30;SAS;70;41;0;1332;144;282;144;280;0;2;62;80;81;255;336;55;31;59;86;184;350;0.511;0.514;0;0.775;0.552;0.511;C;elsonfr01
164;DeShawn Stevenson;3.1;2006-07;25;WAS;82;82;0;2419;347;753;273;570;74;183;152;216;55;161;216;218;65;19;119;155;920;0.461;0.479;0.404;0.704;0.542;0.51;G;stevede01
165;Jason Richardson;3;2006-07;26;GSW;51;49;0;1675;306;734;196;433;110;301;92;140;71;188;259;172;54;32;82;129;814;0.417;0.453;0.365;0.657;0.512;0.492;G;richaja01
166;Jorge Garbajosa;3;2006-07;29;TOR;67;60;0;1909;222;529;156;336;66;193;57;78;48;282;330;125;78;15;64;90;567;0.42;0.464;0.342;0.731;0.503;0.482;F;garbajo01
167;Joey Graham;3;2006-07;24;TOR;79;21;0;1319;192;388;183;357;9;31;110;131;55;193;248;44;30;4;49;161;503;0.495;0.513;0.29;0.84;0.564;0.506;F;grahajo01
168;Robert Horry;2.9;2006-07;36;SAS;68;8;0;1124;90;251;40;102;50;149;38;64;73;156;229;77;45;41;44;105;268;0.359;0.392;0.336;0.594;0.48;0.458;F;horryro01
169;Steve Francis;2.9;2006-07;29;NYK;44;30;0;1237;140;343;98;232;42;111;175;211;33;124;157;170;41;12;100;126;497;0.408;0.422;0.378;0.829;0.57;0.469;G;francst01
170;Derek Anderson;2.9;2006-07;32;CHA;50;32;0;1190;126;294;72;142;54;152;93;106;29;84;113;133;52;7;56;115;399;0.429;0.507;0.355;0.877;0.586;0.52;G;anderde01
171;Kurt Thomas;2.9;2006-07;34;PHO;67;13;0;1208;126;259;126;258;0;1;56;71;86;293;379;24;24;29;35;156;308;0.486;0.488;0;0.789;0.531;0.486;F;thomaku01
172;Morris Peterson;2.9;2006-07;29;TOR;71;12;0;1515;222;517;116;222;106;295;84;123;32;205;237;47;45;12;53;126;634;0.429;0.523;0.359;0.683;0.555;0.532;F;petermo01
173;Carlos Delfino;2.9;2006-07;24;DET;82;1;0;1372;156;376;110;238;46;138;70;89;67;199;266;88;46;8;61;97;428;0.415;0.462;0.333;0.787;0.515;0.476;G;delfica01
174;Chris Kaman;2.9;2006-07;24;LAC;75;66;0;2176;294;652;294;651;0;1;166;224;160;428;588;79;41;116;147;251;754;0.451;0.452;0;0.741;0.502;0.451;C;kamanch01
175;Steven Hunter;2.8;2006-07;25;PHI;70;41;0;1605;188;326;188;326;0;0;74;151;114;221;335;26;13;76;65;137;450;0.577;0.577;;0.49;0.573;0.577;C;huntest01
176;Damien Wilkins;2.8;2006-07;27;SEA;82;31;0;2037;262;602;212;480;50;122;150;170;87;142;229;156;92;16;116;157;724;0.435;0.442;0.41;0.882;0.535;0.477;F-G;wilkida02
177;Shaquille O'Neal;2.8;2006-07;34;MIA;40;39;1;1135;283;479;283;479;0;0;124;294;97;200;297;79;8;55;95;139;690;0.591;0.591;;0.422;0.567;0.591;C;onealsh01
178;Mike James;2.8;2006-07;31;MIN;82;65;0;2069;297;703;217;488;80;215;154;184;25;138;163;297;55;7;129;171;828;0.422;0.445;0.372;0.837;0.528;0.479;G;jamesmi01
179;Shareef Abdur-Rahim;2.8;2006-07;30;SAC;80;45;0;2015;310;654;307;634;3;20;170;234;122;276;398;109;53;40;116;243;793;0.474;0.484;0.15;0.726;0.524;0.476;F;abdursh01
180;Linas Kleiza;2.8;2006-07;22;DEN;79;14;0;1488;200;474;117;253;83;221;115;135;77;189;266;45;28;14;79;200;598;0.422;0.462;0.376;0.852;0.561;0.509;F;kleizli01
181;Jamaal Tinsley;2.8;2006-07;28;IND;72;72;0;2243;346;889;285;696;61;193;172;239;60;180;240;494;117;25;200;190;925;0.389;0.409;0.316;0.72;0.465;0.424;G;tinslja01
182;Eric Snow;2.8;2006-07;33;CLE;82;45;0;1929;135;324;135;320;0;4;72;113;35;153;188;330;55;16;111;185;342;0.417;0.422;0;0.637;0.458;0.417;G;snower01
183;Mark Blount;2.8;2006-07;31;MIN;82;81;0;2544;427;839;418;808;9;31;147;195;136;369;505;67;43;58;159;239;1010;0.509;0.517;0.29;0.754;0.546;0.514;C;blounma01
184;Sam Cassell;2.8;2006-07;37;LAC;58;30;0;1407;261;625;229;516;32;109;160;182;27;140;167;270;28;8;101;126;714;0.418;0.444;0.294;0.879;0.506;0.443;G;cassesa01
185;Renaldo Balkman;2.8;2006-07;22;NYK;68;1;0;1064;139;275;134;248;5;27;51;90;97;197;294;44;57;44;49;146;334;0.505;0.54;0.185;0.567;0.531;0.515;F;balkmre01
186;Joe Smith;2.8;2006-07;31;DENPHI;65;11;0;1503;214;477;214;472;0;5;125;148;120;280;400;49;37;27;76;148;553;0.449;0.453;0;0.845;0.51;0.449;F;smithjo02
187;Etan Thomas;2.7;2006-07;28;WAS;65;32;0;1246;159;277;159;277;0;0;77;138;136;241;377;29;22;89;71;162;395;0.574;0.574;;0.558;0.585;0.574;F;thomaet01
188;Brad Miller;2.7;2006-07;30;SAC;63;56;0;1783;224;494;219;461;5;33;115;149;79;322;401;224;38;39;108;155;568;0.453;0.475;0.152;0.772;0.508;0.459;C-F;millebr01
189;Tony Battie;2.7;2006-07;30;ORL;66;66;0;1575;176;360;176;359;0;1;52;77;92;252;344;35;29;30;61;185;404;0.489;0.49;0;0.675;0.513;0.489;C-F;battito01
190;Rasual Butler;2.6;2006-07;27;NOK;81;38;0;2223;314;788;180;425;134;363;56;87;42;214;256;63;40;54;67;148;818;0.398;0.424;0.369;0.644;0.495;0.484;F-G;butlera01
191;Maurice Evans;2.6;2006-07;28;LAL;76;10;0;1732;234;542;186;409;48;133;122;155;93;128;221;74;38;14;57;126;638;0.432;0.455;0.361;0.787;0.523;0.476;G;evansma01
192;Trenton Hassell;2.6;2006-07;27;MIN;76;68;0;2223;217;443;211;418;6;25;72;92;83;160;243;203;22;26;80;144;512;0.49;0.505;0.24;0.783;0.529;0.497;G;hassetr01
193;Carlos Arroyo;2.5;2006-07;27;ORL;72;5;0;1304;203;478;189;427;14;51;132;166;31;103;134;202;39;2;90;131;552;0.425;0.443;0.275;0.795;0.501;0.439;G;arroyca01
194;Tyronn Lue;2.5;2006-07;29;ATL;56;17;0;1488;218;524;162;363;56;161;144;163;19;85;104;201;24;0;85;101;636;0.416;0.446;0.348;0.883;0.534;0.469;G;luety01
195;Bobby Jackson;2.5;2006-07;33;NOK;56;2;0;1330;204;518;150;353;54;165;130;168;42;136;178;141;50;6;78;98;592;0.394;0.425;0.327;0.774;0.5;0.446;G;jacksbo01
196;Rajon Rondo;2.4;2006-07;20;BOS;78;25;0;1831;188;450;182;421;6;29;119;184;74;218;292;297;128;8;137;181;501;0.418;0.432;0.207;0.647;0.472;0.424;G;rondora01
197;Walter Herrmann;2.4;2006-07;27;CHA;48;12;0;936;174;330;121;215;53;115;41;53;28;111;139;26;17;7;32;76;442;0.527;0.563;0.461;0.774;0.625;0.608;F;herrmwa01
198;Shaun Livingston;2.4;2006-07;21;LAC;54;31;0;1611;208;449;203;433;5;16;82;116;56;128;184;274;59;29;108;135;503;0.463;0.469;0.313;0.707;0.503;0.469;G;livinsh01
199;Damon Jones;2.4;2006-07;30;CLE;60;0;0;1173;137;355;48;124;89;231;30;44;9;57;66;94;16;2;36;53;393;0.386;0.387;0.385;0.682;0.525;0.511;G;jonesda01
200;Francisco García;2.4;2006-07;25;SAC;79;5;0;1410;163;380;110;231;53;149;95;114;53;152;205;87;45;43;70;190;474;0.429;0.476;0.356;0.833;0.551;0.499;F-G;garcifr01
