Rk;Player;WS;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
136;Cameron Johnson;3.5;2022-23;26;BRKPHO;42;41;0;1199;223;474;120;219;103;255;101;120;34;151;185;78;50;14;37;83;650;0.47;0.548;0.404;0.842;0.617;0.579;F;johnsca02
137;Patrick Williams;3.5;2022-23;21;CHI;82;65;0;2323;314;677;199;400;115;277;90;105;78;249;327;100;72;70;101;147;833;0.464;0.498;0.415;0.857;0.576;0.549;F;willipa01
138;Tyler Herro;3.5;2022-23;23;MIA;67;67;0;2337;487;1109;284;572;203;537;170;182;27;333;360;280;51;16;158;101;1347;0.439;0.497;0.378;0.934;0.566;0.531;G;herroty01
139;Norman Powell;3.5;2022-23;29;LAC;60;8;0;1567;340;710;226;423;114;287;225;277;24;151;175;109;50;18;101;125;1019;0.479;0.534;0.397;0.812;0.612;0.559;G;powelno01
140;John Konchar;3.5;2022-23;26;MEM;72;23;0;1494;138;320;78;143;60;177;28;36;64;246;310;100;77;25;37;112;364;0.431;0.545;0.339;0.778;0.542;0.525;G;konchjo01
141;Jevon Carter;3.5;2022-23;27;MIL;81;39;0;1810;239;565;97;228;142;337;31;38;35;167;202;197;66;29;78;158;651;0.423;0.425;0.421;0.816;0.56;0.549;G;carteje01
142;Brandon Ingram;3.5;2022-23;25;NOP;45;45;0;1538;404;835;340;671;64;164;240;272;23;223;246;262;32;19;148;116;1112;0.484;0.507;0.39;0.882;0.582;0.522;F;ingrabr01
143;Kyle Lowry;3.4;2022-23;36;MIA;55;44;0;1718;196;485;89;175;107;310;116;135;43;182;225;281;57;21;103;143;615;0.404;0.509;0.345;0.859;0.565;0.514;G;lowryky01
144;Bradley Beal;3.4;2022-23;29;WAS;50;50;0;1673;444;878;364;659;80;219;192;228;41;155;196;271;45;33;145;107;1160;0.506;0.552;0.365;0.842;0.593;0.551;G;bealbr01
145;Moritz Wagner;3.4;2022-23;25;ORL;57;18;0;1109;198;396;147;233;51;163;153;182;69;190;259;84;37;13;68;136;600;0.5;0.631;0.313;0.841;0.63;0.564;F-C;wagnemo01
146;Sam Hauser;3.4;2022-23;25;BOS;80;8;0;1290;180;396;40;61;140;335;12;17;35;169;204;71;29;21;30;99;512;0.455;0.656;0.418;0.706;0.634;0.631;F;hausesa01
147;Tre Jones;3.4;2022-23;23;SAS;68;65;0;1984;341;743;296;585;45;158;148;172;56;189;245;448;89;9;110;98;875;0.459;0.506;0.285;0.86;0.534;0.489;G;jonestr01
148;Steven Adams;3.4;2022-23;29;MEM;42;42;0;1133;157;263;157;262;0;1;47;129;214;271;485;97;36;46;79;98;361;0.597;0.599;0;0.364;0.564;0.597;C;adamsst01
149;Luke Kennard;3.4;2022-23;26;LACMEM;59;14;0;1315;188;382;55;113;133;269;37;39;15;143;158;91;32;5;46;82;546;0.492;0.487;0.494;0.949;0.684;0.666;G;kennalu01
150;Max Strus;3.4;2022-23;26;MIA;80;33;0;2272;324;790;127;227;197;563;78;89;49;209;258;171;42;12;70;166;923;0.41;0.559;0.35;0.876;0.557;0.535;G;strusma01
151;Kenrich Williams;3.3;2022-23;28;OKC;53;10;0;1206;179;346;129;212;50;134;17;39;97;164;261;105;45;14;32;112;425;0.517;0.608;0.373;0.436;0.585;0.59;G-F;willike04
152;Luke Kornet;3.3;2022-23;27;BOS;69;0;0;804;113;170;110;157;3;13;32;39;86;111;197;53;11;46;25;81;261;0.665;0.701;0.231;0.821;0.697;0.674;C-F;kornelu01
153;Cedi Osman;3.3;2022-23;27;CLE;77;2;0;1548;239;530;123;218;116;312;75;108;25;151;176;115;35;11;52;122;669;0.451;0.564;0.372;0.694;0.579;0.56;F;osmande01
154;Malik Monk;3.2;2022-23;24;SAC;77;0;0;1719;357;796;214;398;143;398;184;207;32;171;203;298;49;20;146;125;1041;0.448;0.538;0.359;0.889;0.587;0.538;G;monkma01
155;Jordan Poole;3.2;2022-23;23;GSW;82;43;0;2458;550;1278;336;641;214;637;361;415;32;193;225;369;63;21;252;214;1675;0.43;0.524;0.336;0.87;0.573;0.514;G;poolejo01
156;Coby White;3.1;2022-23;22;CHI;74;2;0;1730;263;594;135;250;128;344;61;70;16;196;212;204;54;6;74;122;715;0.443;0.54;0.372;0.871;0.572;0.551;G;whiteco01
157;Klay Thompson;3.1;2022-23;32;GSW;69;69;0;2279;546;1252;245;521;301;731;116;132;39;247;286;163;49;29;123;130;1509;0.436;0.47;0.412;0.879;0.576;0.556;G-F;thompkl01
158;T.J. McConnell;3.1;2022-23;30;IND;75;6;0;1526;283;521;257;462;26;59;58;68;45;189;234;397;81;10;143;105;650;0.543;0.556;0.441;0.853;0.59;0.568;G;mccontj01
159;Patrick Beverley;3;2022-23;34;CHILAL;67;67;0;1816;144;360;64;121;80;239;47;65;44;203;247;194;63;41;60;187;415;0.4;0.529;0.335;0.723;0.534;0.511;G;beverpa01
160;Naz Reid;3;2022-23;23;MIN;68;11;0;1251;310;577;235;360;75;217;86;127;73;260;333;77;42;53;92;176;781;0.537;0.653;0.346;0.677;0.617;0.602;F;reidna01
161;Luguentz Dort;2.9;2022-23;23;OKC;74;73;0;2272;339;873;204;464;135;409;200;259;128;216;344;154;75;23;92;243;1013;0.388;0.44;0.33;0.772;0.513;0.466;G;dortlu01
162;Ayo Dosunmu;2.9;2022-23;23;CHI;80;51;0;2098;281;570;222;381;59;189;66;82;45;175;220;206;62;26;99;182;687;0.493;0.583;0.312;0.805;0.567;0.545;G;dosunay01
163;Troy Brown Jr.;2.9;2022-23;23;LAL;76;45;0;1860;200;465;93;184;107;281;34;39;62;246;308;95;59;16;49;120;541;0.43;0.505;0.381;0.872;0.561;0.545;G-F;browntr01
164;Kevin Porter Jr.;2.9;2022-23;22;HOU;59;59;0;2024;391;884;250;499;141;385;207;264;76;238;314;338;82;17;188;156;1130;0.442;0.501;0.366;0.784;0.565;0.522;G;porteke02
165;Royce O'Neale;2.9;2022-23;29;BRK;76;53;0;2409;229;593;66;174;163;419;50;69;55;329;384;283;65;49;114;239;671;0.386;0.379;0.389;0.725;0.538;0.524;F;onealro01
166;Shake Milton;2.9;2022-23;26;PHI;76;11;0;1567;241;503;185;355;56;148;99;116;39;152;191;240;25;13;94;123;637;0.479;0.521;0.378;0.853;0.575;0.535;G;miltosh01
167;Josh Okogie;2.8;2022-23;24;PHO;72;26;0;1350;162;414;96;217;66;197;139;192;109;142;251;105;56;34;63;114;529;0.391;0.442;0.335;0.724;0.531;0.471;G;okogijo01
168;Paul Reed;2.8;2022-23;23;PHI;69;2;0;755;124;209;123;203;1;6;38;51;112;150;262;27;46;51;45;123;287;0.593;0.606;0.167;0.745;0.62;0.596;F;reedpa01
169;Andre Drummond;2.8;2022-23;29;CHI;67;0;0;849;166;274;166;271;0;3;67;125;138;306;444;33;45;27;75;117;399;0.606;0.613;0;0.536;0.606;0.606;C;drumman01
170;Mark Williams;2.8;2022-23;21;CHO;43;17;0;828;160;251;160;251;0;0;67;97;93;211;304;18;28;45;40;94;387;0.637;0.637;;0.691;0.659;0.637;C;willima07
171;Dennis Schröder;2.8;2022-23;29;LAL;66;50;0;1986;270;650;196;425;74;225;216;252;21;144;165;298;50;10;112;145;830;0.415;0.461;0.329;0.857;0.545;0.472;G;schrode01
172;Wenyen Gabriel;2.8;2022-23;25;LAL;68;2;0;1024;155;260;145;224;10;36;52;84;116;170;286;36;26;35;46;144;372;0.596;0.647;0.278;0.619;0.626;0.615;F;gabriwe01
173;Bogdan Bogdanović;2.8;2022-23;30;ATL;54;9;0;1508;273;611;127;251;146;360;64;77;23;142;165;150;43;18;65;86;756;0.447;0.506;0.406;0.831;0.586;0.566;G;bogdabo01
174;Reggie Bullock;2.8;2022-23;31;DAL;78;55;0;2364;192;470;41;73;151;397;26;37;32;251;283;108;54;13;36;166;561;0.409;0.562;0.38;0.703;0.577;0.569;G-F;bullore01
175;Jalen McDaniels;2.7;2022-23;25;CHOPHI;80;24;0;1913;281;617;204;385;77;232;116;138;63;283;346;130;83;34;93;209;755;0.455;0.53;0.332;0.841;0.557;0.518;F;mcdanja01
176;Jock Landale;2.7;2022-23;27;PHO;69;4;0;979;178;337;157;253;21;84;79;105;119;161;280;68;16;30;59;126;456;0.528;0.621;0.25;0.752;0.595;0.559;C;landajo01
177;Keita Bates-Diop;2.7;2022-23;27;SAS;67;42;0;1452;236;465;180;323;56;142;119;150;65;183;248;103;46;20;56;63;647;0.508;0.557;0.394;0.793;0.609;0.568;F;bateske01
178;Isaiah Jackson;2.7;2022-23;21;IND;63;12;0;1042;179;318;177;304;2;14;95;146;113;169;282;51;31;93;51;154;455;0.563;0.582;0.143;0.651;0.595;0.566;C-F;jacksis01
179;Jusuf Nurkić;2.7;2022-23;28;POR;52;52;0;1391;262;505;219;386;43;119;127;192;114;357;471;149;43;44;119;185;694;0.519;0.567;0.361;0.661;0.589;0.561;C;nurkiju01
180;Karl-Anthony Towns;2.7;2022-23;27;MIN;29;29;0;957;212;428;152;264;60;164;118;135;48;188;236;140;20;17;86;111;602;0.495;0.576;0.366;0.874;0.618;0.565;C-F;townska01
181;Joe Harris;2.6;2022-23;31;BRK;74;33;0;1527;201;440;59;107;142;333;18;28;23;141;164;101;34;13;41;140;562;0.457;0.551;0.426;0.643;0.621;0.618;G;harrijo01
182;Aaron Wiggins;2.6;2022-23;24;OKC;70;14;0;1297;186;363;138;241;48;122;59;71;68;142;210;80;39;15;55;110;479;0.512;0.573;0.393;0.831;0.607;0.579;G;wiggiaa01
183;Josh Green;2.6;2022-23;22;DAL;60;21;0;1539;205;382;137;213;68;169;68;94;55;127;182;103;42;5;72;156;546;0.537;0.643;0.402;0.723;0.645;0.626;G-F;greenjo02
184;Jericho Sims;2.6;2022-23;24;NYK;52;16;0;812;83;107;83;106;0;1;12;16;99;143;242;25;15;28;27;96;178;0.776;0.783;0;0.75;0.78;0.776;F;simsje01
185;P.J. Washington;2.6;2022-23;24;CHO;73;73;0;2380;434;978;285;550;149;428;127;174;73;285;358;175;66;79;110;193;1144;0.444;0.518;0.348;0.73;0.542;0.52;F;washipj01
186;Tari Eason;2.6;2022-23;21;HOU;82;5;0;1767;296;660;237;488;59;172;109;145;195;301;496;88;96;47;101;189;760;0.448;0.486;0.343;0.752;0.525;0.493;F;easonta01
187;Kevin Love;2.6;2022-23;34;CLEMIA;62;20;0;1240;165;424;66;128;99;296;80;91;59;340;399;116;16;12;70;97;509;0.389;0.516;0.334;0.879;0.548;0.506;F-C;loveke01
188;Damion Lee;2.6;2022-23;30;PHO;74;5;0;1506;200;452;90;205;110;247;94;104;39;186;225;99;30;7;78;118;604;0.442;0.439;0.445;0.904;0.607;0.564;G;leeda03
189;Trey Lyles;2.6;2022-23;27;SAC;74;0;0;1247;187;408;100;168;87;240;101;124;68;232;300;66;27;31;64;97;562;0.458;0.595;0.363;0.815;0.607;0.565;F;lylestr01
190;P.J. Tucker;2.5;2022-23;37;PHI;75;75;0;1920;96;225;41;85;55;140;19;23;95;200;295;60;39;15;44;180;266;0.427;0.482;0.393;0.826;0.566;0.549;F;tuckepj01
191;Pat Connaughton;2.5;2022-23;30;MIL;61;33;0;1443;165;421;56;99;109;322;27;41;50;233;283;77;37;11;33;69;466;0.392;0.566;0.339;0.659;0.531;0.521;G;connapa01
192;Alec Burks;2.5;2022-23;31;DET;51;8;0;1122;200;459;101;220;99;239;153;188;19;139;158;114;38;8;58;98;652;0.436;0.459;0.414;0.814;0.602;0.544;G;burksal01
193;Naji Marshall;2.5;2022-23;25;NOP;77;21;0;1792;247;571;181;353;66;218;138;175;48;231;279;189;54;14;97;113;698;0.433;0.513;0.303;0.789;0.539;0.49;F;marshna01
194;Devonte' Graham;2.5;2022-23;27;NOPSAS;73;8;0;1338;161;431;42;93;119;338;98;131;19;103;122;196;45;16;53;79;539;0.374;0.452;0.352;0.748;0.552;0.512;G;grahade01
195;De'Andre Hunter;2.5;2022-23;25;ATL;67;67;0;2126;379;822;279;536;100;286;171;207;46;238;284;94;35;17;82;199;1029;0.461;0.521;0.35;0.826;0.563;0.522;F;huntede01
196;Mike Muscala;2.5;2022-23;31;BOSOKC;63;9;0;945;131;292;50;85;81;207;40;52;37;166;203;50;15;24;23;98;383;0.449;0.588;0.391;0.769;0.608;0.587;F-C;muscami01
197;Collin Sexton;2.5;2022-23;24;UTA;48;15;0;1145;237;468;189;346;48;122;163;199;37;68;105;138;27;6;85;112;685;0.506;0.546;0.393;0.819;0.616;0.558;G;sextoco01
198;Georges Niang;2.5;2022-23;29;PHI;78;1;0;1512;222;502;68;118;154;384;39;45;19;166;185;77;30;14;54;145;637;0.442;0.576;0.401;0.867;0.61;0.596;F;niangge01
199;Anfernee Simons;2.5;2022-23;23;POR;62;62;0;2171;467;1045;255;483;212;562;160;179;18;143;161;253;42;14;128;142;1306;0.447;0.528;0.377;0.894;0.581;0.548;G;simonan01
200;Derrick Jones Jr.;2.4;2022-23;25;CHI;64;0;0;893;115;230;88;150;27;80;62;84;60;93;153;34;29;37;25;86;319;0.5;0.587;0.338;0.738;0.597;0.559;F;jonesde02
