Rk;Player;WS;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
136;Juwan Howard;3.7;2005-06;32;HOU;80;80;0;2537;394;859;394;855;0;4;154;191;168;367;535;112;49;8;133;235;942;0.459;0.461;0;0.806;0.499;0.459;F-C;howarju01
137;Antoine Walker;3.6;2005-06;29;MIA;82;19;0;2199;391;898;254;515;137;383;81;129;103;318;421;166;47;30;150;187;1000;0.435;0.493;0.358;0.628;0.524;0.512;F;walkean02
138;Kwame Brown;3.6;2005-06;23;LAL;72;49;0;1978;204;388;204;387;0;1;128;235;182;291;473;72;27;46;100;196;536;0.526;0.527;0;0.545;0.545;0.526;F;brownkw01
139;Steve Francis;3.6;2005-06;28;NYKORL;70;60;0;2393;333;765;308;682;25;83;314;399;74;216;290;345;74;17;214;204;1005;0.435;0.452;0.301;0.787;0.534;0.452;G;francst01
140;David Wesley;3.6;2005-06;35;HOU;71;59;0;2372;226;561;127;290;99;271;151;187;24;154;178;204;59;6;120;212;702;0.403;0.438;0.365;0.807;0.546;0.491;G;wesleda01
141;Robert Horry;3.6;2005-06;35;SAS;63;3;0;1182;112;292;59;148;53;144;44;68;71;171;242;79;43;51;41;115;321;0.384;0.399;0.368;0.647;0.499;0.474;F;horryro01
142;Chucky Atkins;3.6;2005-06;31;MEMWAS;71;41;0;1713;226;573;129;299;97;274;129;163;23;97;120;198;43;2;87;152;678;0.394;0.431;0.354;0.791;0.526;0.479;G;atkinch01
143;Samuel Dalembert;3.6;2005-06;24;PHI;66;52;0;1761;196;369;196;368;0;1;93;132;159;382;541;25;34;160;107;244;485;0.531;0.533;0;0.705;0.568;0.531;C;dalemsa01
144;Josh Smith;3.6;2005-06;20;ATL;80;73;0;2559;329;774;295;664;34;110;210;292;176;355;531;191;64;208;162;260;902;0.425;0.444;0.309;0.719;0.5;0.447;F;smithjo03
145;Channing Frye;3.5;2005-06;22;NYK;65;14;0;1572;305;640;302;631;3;9;189;229;138;236;374;53;30;47;97;200;802;0.477;0.479;0.333;0.825;0.541;0.479;C-F;fryech01
146;Bobby Jackson;3.5;2005-06;32;MEM;71;15;0;1775;286;748;157;416;129;332;107;146;44;179;223;195;61;1;101;155;808;0.382;0.377;0.389;0.733;0.497;0.469;G;jacksbo01
147;Luther Head;3.5;2005-06;23;HOU;80;27;0;2310;254;630;141;317;113;313;86;123;33;233;266;215;89;9;119;169;707;0.403;0.445;0.361;0.699;0.517;0.493;G;headlu01
148;Carlos Boozer;3.5;2005-06;24;UTA;33;19;0;1025;219;399;219;399;0;0;99;137;73;212;285;88;30;8;69;105;537;0.549;0.549;;0.723;0.585;0.549;F-C;boozeca01
149;Rafer Alston;3.4;2005-06;29;HOU;63;63;0;2431;280;738;178;426;102;312;99;143;36;219;255;425;101;15;157;194;761;0.379;0.418;0.327;0.692;0.475;0.449;G;alstora01
150;Bonzi Wells;3.4;2005-06;29;SAC;52;41;0;1684;284;613;274;568;10;45;129;190;142;259;401;144;94;25;126;156;707;0.463;0.482;0.222;0.679;0.507;0.471;G-F;wellsbo01
151;Damon Jones;3.4;2005-06;29;CLE;82;7;0;2089;190;491;50;120;140;371;32;50;14;119;133;169;37;1;55;112;552;0.387;0.417;0.377;0.64;0.538;0.53;G;jonesda01
152;Šarūnas Jasikevičius;3.3;2005-06;29;IND;75;15;0;1557;170;429;84;193;86;236;121;133;19;134;153;227;40;4;116;108;547;0.396;0.435;0.364;0.91;0.561;0.497;G;jasiksa01
153;Kurt Thomas;3.3;2005-06;33;PHO;53;50;0;1411;190;391;190;391;0;0;75;92;102;313;415;57;23;54;57;193;455;0.486;0.486;;0.815;0.527;0.486;F;thomaku01
154;Charlie Bell;3.3;2005-06;26;MIL;59;6;0;1283;180;410;109;242;71;168;63;89;21;99;120;130;59;5;41;126;494;0.439;0.45;0.423;0.708;0.55;0.526;G;bellch01
155;Eddy Curry;3.3;2005-06;23;NYK;72;69;0;1865;336;597;336;597;0;0;307;486;145;287;432;19;28;56;179;239;979;0.563;0.563;;0.632;0.604;0.563;C;curryed01
156;Maurice Evans;3.2;2005-06;27;DET;80;1;0;1139;154;341;111;225;43;116;52;65;76;87;163;60;41;15;39;122;403;0.452;0.493;0.371;0.8;0.545;0.515;G;evansma01
157;Dikembe Mutombo;3.1;2005-06;39;HOU;64;23;0;955;50;95;50;95;0;0;69;91;100;206;306;4;17;57;35;128;169;0.526;0.526;;0.758;0.626;0.526;C;mutomdi01
158;Ryan Gomes;3.1;2005-06;23;BOS;61;33;0;1376;173;355;170;346;3;9;112;149;102;196;298;58;35;5;55;83;461;0.487;0.491;0.333;0.752;0.548;0.492;F;gomesry01
159;Jared Jeffries;3.1;2005-06;24;WAS;77;77;0;1951;187;415;171;365;16;50;99;168;164;215;379;148;58;50;99;223;489;0.451;0.468;0.32;0.589;0.5;0.47;F;jeffrja01
160;Speedy Claxton;3;2005-06;27;NOK;71;3;0;2019;304;736;287;673;17;63;246;320;39;154;193;339;108;6;154;177;871;0.413;0.426;0.27;0.769;0.497;0.425;G;claxtsp01
161;Corey Maggette;3;2005-06;26;LAC;32;13;0;943;167;375;143;304;24;71;212;256;28;141;169;66;19;4;78;95;570;0.445;0.47;0.338;0.828;0.584;0.477;F;maggeco01
162;Jumaine Jones;3;2005-06;26;CHA;76;42;0;2089;298;736;183;401;115;335;88;121;105;271;376;63;68;22;74;200;799;0.405;0.456;0.343;0.727;0.506;0.483;F;jonesju01
163;Adrian Griffin;2.9;2005-06;31;DAL;52;45;0;1245;98;204;98;202;0;2;41;53;75;152;227;89;51;9;39;113;237;0.48;0.485;0;0.774;0.521;0.48;G-F;griffad01
164;Earl Boykins;2.9;2005-06;29;DEN;60;0;0;1542;271;661;209;482;62;179;152;174;21;60;81;230;48;4;83;73;756;0.41;0.434;0.346;0.874;0.513;0.457;G;boykiea01
165;Francisco Elson;2.9;2005-06;29;DEN;72;54;0;1579;151;284;150;279;1;5;49;74;99;240;339;47;54;45;65;211;352;0.532;0.538;0.2;0.662;0.556;0.533;C;elsonfr01
166;Andris Biedriņš;2.9;2005-06;19;GSW;68;2;0;1000;118;185;118;185;0;0;22;72;124;159;283;24;23;47;34;190;258;0.638;0.638;;0.306;0.595;0.638;C;biedran01
167;Jake Tsakalidis;2.8;2005-06;26;MEM;51;19;0;732;100;165;100;165;0;0;57;87;78;134;212;13;14;32;39;107;257;0.606;0.606;;0.655;0.632;0.606;C;tsakaja01
168;Adonal Foyle;2.8;2005-06;30;GSW;77;72;0;1824;152;300;152;300;0;0;41;67;143;281;424;33;44;125;80;215;345;0.507;0.507;;0.612;0.524;0.507;C;foylead01
169;Clifford Robinson;2.8;2005-06;39;NJN;80;13;0;1863;219;513;159;338;60;175;52;79;55;212;267;89;44;40;62;206;550;0.427;0.47;0.343;0.658;0.502;0.485;F-C;robincl02
170;Steve Blake;2.8;2005-06;25;POR;68;57;0;1781;206;470;130;286;76;184;72;91;26;120;146;306;42;5;83;107;560;0.438;0.455;0.413;0.791;0.549;0.519;G;blakest01
171;Marvin Williams;2.8;2005-06;19;ATL;79;7;0;1952;235;531;222;478;13;53;189;253;122;261;383;63;48;24;83;227;672;0.443;0.464;0.245;0.747;0.523;0.455;F;willima02
172;Deron Williams;2.8;2005-06;21;UTA;80;47;0;2307;339;805;248;586;91;219;95;135;35;159;194;359;60;17;145;233;864;0.421;0.423;0.416;0.704;0.5;0.478;G;willide01
173;David Lee;2.7;2005-06;22;NYK;67;14;0;1129;137;230;137;230;0;0;71;123;109;194;303;43;30;20;51;124;345;0.596;0.596;;0.577;0.607;0.596;F-C;leeda02
174;Eduardo Nájera;2.7;2005-06;29;DEN;64;3;0;1449;127;301;123;289;4;12;89;114;128;197;325;52;53;34;54;165;347;0.422;0.426;0.333;0.781;0.494;0.429;F;najered01
175;Tyronn Lue;2.7;2005-06;28;ATL;51;10;0;1234;192;418;134;291;58;127;118;138;13;69;82;157;26;3;75;113;560;0.459;0.46;0.457;0.855;0.585;0.529;G;luety01
176;Earl Watson;2.7;2005-06;26;DENSEA;70;10;0;1578;219;509;109;237;110;272;75;111;24;134;158;289;68;10;136;159;623;0.43;0.46;0.404;0.676;0.558;0.538;G;watsoea01
177;Carlos Arroyo;2.7;2005-06;26;DETORL;77;0;0;1194;168;378;161;358;7;20;106;137;33;97;130;232;38;4;83;119;449;0.444;0.45;0.35;0.774;0.512;0.454;G;arroyca01
178;Fred Jones;2.6;2005-06;26;IND;68;2;0;1837;233;559;170;372;63;187;122;160;18;152;170;154;55;20;107;142;651;0.417;0.457;0.337;0.763;0.517;0.473;G-F;jonesfr01
179;Devean George;2.6;2005-06;28;LAL;71;5;0;1542;170;425;120;265;50;160;58;86;82;192;274;68;66;34;54;159;448;0.4;0.453;0.313;0.674;0.484;0.459;G-F;georgde01
180;Ike Diogu;2.6;2005-06;22;GSW;69;14;0;1031;175;334;175;334;0;0;136;168;95;134;229;29;15;30;78;164;486;0.524;0.524;;0.81;0.596;0.524;F;dioguik01
181;Matt Carroll;2.6;2005-06;25;CHA;78;6;0;1275;192;476;120;291;72;185;138;168;34;123;157;35;47;11;48;120;594;0.403;0.412;0.389;0.821;0.54;0.479;G;carroma01
182;Raymond Felton;2.6;2005-06;21;CHA;80;54;0;2406;345;883;248;612;97;271;161;222;77;188;265;446;102;8;182;181;948;0.391;0.405;0.358;0.725;0.483;0.446;G;feltora01
183;Stromile Swift;2.5;2005-06;26;HOU;66;5;0;1344;225;458;225;456;0;2;136;209;103;188;291;25;38;50;91;198;586;0.491;0.493;0;0.651;0.533;0.491;F;swiftst01
184;Mo Williams;2.5;2005-06;23;MIL;58;12;0;1531;267;629;194;438;73;191;96;113;30;113;143;230;52;7;105;146;703;0.424;0.443;0.382;0.85;0.518;0.483;G;willima01
185;Darius Songaila;2.5;2005-06;27;CHI;62;7;0;1329;236;491;234;486;2;5;94;115;76;170;246;88;35;16;85;157;568;0.481;0.481;0.4;0.817;0.524;0.483;F;songada01
186;T.J. Ford;2.5;2005-06;22;MIL;72;70;0;2557;328;789;293;685;35;104;187;248;63;248;311;473;104;7;219;196;878;0.416;0.428;0.337;0.754;0.489;0.438;G;fordtj01
187;Etan Thomas;2.5;2005-06;27;WAS;71;9;0;1121;131;246;131;246;0;0;75;125;99;180;279;14;20;68;51;148;337;0.533;0.533;;0.6;0.56;0.533;F;thomaet01
188;Jalen Rose;2.5;2005-06;33;NYKTOR;72;45;0;1983;290;685;231;513;59;172;248;318;28;183;211;181;30;13;115;156;887;0.423;0.45;0.343;0.78;0.538;0.466;G-F;roseja01
189;Dan Gadzuric;2.5;2005-06;27;MIL;74;0;0;885;171;309;171;308;0;1;41;89;91;141;232;24;25;43;35;171;383;0.553;0.555;0;0.461;0.55;0.553;C;gadzuda01
190;Steven Hunter;2.5;2005-06;24;PHI;69;35;0;1312;175;291;175;291;0;0;71;138;110;161;271;17;12;76;64;120;421;0.601;0.601;;0.514;0.598;0.601;C;huntest01
191;DeShawn Stevenson;2.4;2005-06;24;ORL;82;82;0;2648;359;781;357;766;2;15;180;242;59;182;241;160;58;17;123;178;900;0.46;0.466;0.133;0.744;0.507;0.461;G;stevede01
192;Jerry Stackhouse;2.4;2005-06;31;DAL;55;11;0;1525;242;603;206;473;36;130;195;221;32;121;153;160;37;10;121;96;715;0.401;0.436;0.277;0.882;0.511;0.431;G-F;stackje01
193;Chuck Hayes;2.4;2005-06;22;HOU;40;0;0;535;59;105;59;104;0;1;29;45;67;112;179;14;26;14;12;76;147;0.562;0.567;0;0.644;0.589;0.562;F-C;hayesch01
194;Keith Bogans;2.3;2005-06;25;CHAHOU;72;31;0;1912;215;544;150;344;65;200;127;186;55;200;255;128;71;9;90;167;622;0.395;0.436;0.325;0.683;0.497;0.455;G-F;boganke01
195;Al Jefferson;2.3;2005-06;21;BOS;59;7;0;1062;189;379;189;375;0;4;86;134;97;202;299;30;30;46;62;166;464;0.499;0.504;0;0.642;0.53;0.499;C-F;jeffeal01
196;Anderson Varejão;2.3;2005-06;23;CLE;48;4;0;760;79;150;79;149;0;1;61;119;77;158;235;19;31;19;27;118;219;0.527;0.53;0;0.513;0.541;0.527;F-C;varejan01
197;Trenton Hassell;2.3;2005-06;26;MIN;77;67;0;2514;286;616;279;593;7;23;131;176;82;134;216;203;43;29;124;201;710;0.464;0.47;0.304;0.744;0.512;0.47;G;hassetr01
198;James Singleton;2.3;2005-06;24;LAC;59;10;0;753;77;151;67;131;10;20;39;50;63;134;197;29;19;21;28;95;203;0.51;0.511;0.5;0.78;0.587;0.543;F;singlja01
199;Marko Jarić;2.3;2005-06;27;MIN;75;49;0;2102;226;566;186;433;40;133;95;138;60;173;233;293;108;21;127;189;587;0.399;0.43;0.301;0.688;0.468;0.435;G;jaricma01
200;Keith Van Horn;2.3;2005-06;30;DAL;53;0;0;1090;164;387;114;251;50;136;94;113;54;138;192;37;31;11;71;121;472;0.424;0.454;0.368;0.832;0.54;0.488;F;vanhoke01
