Rk;Player;WS;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
136;Lavoy Allen;3.7;2015-16;26;IND;79;28;0;1599;191;370;191;370;0;0;46;73;162;262;424;76;26;42;69;147;428;0.516;0.516;;0.63;0.532;0.516;F-C;allenla01
137;Timofey Mozgov;3.7;2015-16;29;CLE;76;48;0;1326;203;359;202;352;1;7;68;95;110;227;337;33;22;57;71;159;475;0.565;0.574;0.143;0.716;0.593;0.567;C;mozgoti01
138;Marc Gasol;3.7;2015-16;31;MEM;52;52;0;1791;328;707;326;704;2;3;203;245;58;304;362;196;50;70;118;141;861;0.464;0.463;0.667;0.829;0.528;0.465;C;gasolma01
139;Deron Williams;3.7;2015-16;31;DAL;65;63;0;2106;321;775;224;493;97;282;179;206;19;171;190;378;61;14;150;155;918;0.414;0.454;0.344;0.869;0.53;0.477;G;willide01
140;Terrence Ross;3.6;2015-16;24;TOR;73;7;0;1747;270;626;139;287;131;339;49;62;21;164;185;56;54;25;46;120;720;0.431;0.484;0.386;0.79;0.551;0.536;F-G;rosste01
141;Patrick Patterson;3.6;2015-16;26;TOR;79;0;0;2020;204;493;98;200;106;293;29;34;77;265;342;94;53;32;65;128;543;0.414;0.49;0.362;0.853;0.534;0.521;F;pattepa01
142;Jabari Parker;3.6;2015-16;20;MIL;76;72;0;2408;443;899;434;864;9;35;175;228;123;272;395;130;69;29;116;154;1070;0.493;0.502;0.257;0.768;0.535;0.498;F;parkeja01
143;Omri Casspi;3.6;2015-16;27;SAC;69;21;0;1880;299;622;187;348;112;274;103;159;58;352;410;95;56;17;94;154;813;0.481;0.537;0.409;0.648;0.587;0.571;F;casspom01
144;Derrick Williams;3.6;2015-16;24;NYK;80;9;0;1435;254;565;210;415;44;150;194;256;47;249;296;75;29;9;61;69;746;0.45;0.506;0.293;0.758;0.55;0.488;F;willide02
145;Jeremy Lin;3.5;2015-16;27;CHO;78;13;0;2048;300;728;224;502;76;226;238;292;42;211;253;235;58;42;150;165;914;0.412;0.446;0.336;0.815;0.534;0.464;G;linje01
146;Cory Joseph;3.5;2015-16;24;TOR;80;4;0;2046;257;585;227;475;30;110;133;174;39;171;210;250;63;20;102;131;677;0.439;0.478;0.273;0.764;0.512;0.465;G;josepco01
147;Cole Aldrich;3.5;2015-16;27;LAC;60;5;0;800;134;225;134;225;0;0;60;84;86;202;288;50;47;68;64;139;328;0.596;0.596;;0.714;0.626;0.596;C;aldrico01
148;Kosta Koufos;3.5;2015-16;26;SAC;78;14;0;1482;236;444;236;444;0;0;57;104;169;254;423;33;40;70;48;185;529;0.532;0.532;;0.548;0.54;0.532;C;koufoko01
149;P.J. Tucker;3.5;2015-16;30;PHO;82;80;0;2540;239;582;171;376;68;206;106;142;165;347;512;177;106;20;111;202;652;0.411;0.455;0.33;0.746;0.506;0.469;F;tuckepj01
150;Kyle Anderson;3.5;2015-16;22;SAS;78;11;0;1245;138;295;126;258;12;37;62;83;25;219;244;123;60;29;59;97;350;0.468;0.488;0.324;0.747;0.528;0.488;F-G;anderky01
151;Boban Marjanović;3.4;2015-16;27;SAS;54;4;0;508;105;174;105;174;0;0;87;114;73;121;194;21;12;23;29;54;297;0.603;0.603;;0.763;0.662;0.603;C;marjabo01
152;Andre Roberson;3.4;2015-16;24;OKC;70;70;0;1553;136;274;104;171;32;103;33;54;79;172;251;47;53;42;35;133;337;0.496;0.608;0.311;0.611;0.566;0.555;G-F;roberan03
153;Jrue Holiday;3.4;2015-16;25;NOP;65;23;0;1831;410;935;323;676;87;259;182;216;27;168;195;391;88;22;167;148;1089;0.439;0.478;0.336;0.843;0.529;0.485;G;holidjr01
154;Jamal Crawford;3.3;2015-16;35;LAC;79;5;0;2126;379;939;262;595;117;344;245;271;20;125;145;183;52;12;113;122;1120;0.404;0.44;0.34;0.904;0.529;0.466;G;crawfja01
155;Luis Scola;3.3;2015-16;35;TOR;76;76;0;1636;269;598;204;437;65;161;61;84;84;276;360;66;46;27;68;178;664;0.45;0.467;0.404;0.726;0.523;0.504;F;scolalu01
156;Frank Kaminsky;3.3;2015-16;22;CHO;81;3;0;1708;215;525;147;323;68;202;108;148;69;266;335;98;38;43;58;126;606;0.41;0.455;0.337;0.73;0.513;0.474;F-C;kaminfr01
157;Langston Galloway;3.3;2015-16;24;NYK;82;7;0;2033;231;588;154;364;77;224;86;114;43;245;288;207;77;22;61;177;625;0.393;0.423;0.344;0.754;0.49;0.458;G;gallola01
158;Mike Scott;3.2;2015-16;27;ATL;75;0;0;1146;176;376;114;218;62;158;50;63;53;153;206;78;25;17;42;102;464;0.468;0.523;0.392;0.794;0.575;0.551;F;scottmi01
159;C.J. Miles;3.1;2015-16;28;IND;64;24;0;1464;259;634;117;247;142;387;93;124;25;150;175;63;53;29;70;142;753;0.409;0.474;0.367;0.75;0.547;0.521;G-F;milescj01
160;Dwight Powell;3.1;2015-16;24;DAL;69;2;0;992;146;296;144;280;2;16;105;142;84;189;273;44;36;24;40;118;399;0.493;0.514;0.125;0.739;0.557;0.497;F-C;poweldw01
161;Myles Turner;3.1;2015-16;19;IND;60;30;0;1367;264;530;261;516;3;14;88;121;68;264;332;41;25;86;67;158;619;0.498;0.506;0.214;0.727;0.531;0.501;C-F;turnemy01
162;Jeff Green;3.1;2015-16;29;LACMEM;80;41;0;2253;354;824;287;611;67;213;164;220;74;258;332;138;58;40;93;164;939;0.43;0.47;0.315;0.745;0.51;0.47;F;greenje02
163;David Lee;3;2015-16;32;BOSDAL;55;5;0;903;178;335;178;334;0;1;71;93;101;204;305;84;22;28;66;114;427;0.531;0.533;0;0.763;0.568;0.531;F-C;leeda02
164;Nerlens Noel;3;2015-16;21;PHI;67;62;0;1965;306;587;305;585;1;2;134;227;154;388;542;122;118;100;158;192;747;0.521;0.521;0.5;0.59;0.544;0.522;C-F;noelne01
165;Channing Frye;3;2015-16;32;CLEORL;70;32;0;1200;152;347;61;112;91;235;30;35;35;199;234;71;29;28;43;127;425;0.438;0.545;0.387;0.857;0.586;0.569;C-F;fryech01
166;Maurice Harkless;2.9;2015-16;22;POR;78;14;0;1457;195;411;156;271;39;140;69;111;101;179;280;67;49;35;62;124;498;0.474;0.576;0.279;0.622;0.541;0.522;F-G;harklma01
167;Marcus Smart;2.9;2015-16;21;BOS;61;10;0;1667;184;529;123;288;61;241;129;166;76;179;255;185;91;18;80;183;558;0.348;0.427;0.253;0.777;0.463;0.405;G;smartma01
168;J.J. Barea;2.8;2015-16;31;DAL;74;16;0;1667;317;711;217;451;100;260;74;96;26;126;152;302;26;2;113;110;808;0.446;0.481;0.385;0.771;0.536;0.516;G;bareajo01
169;Doug McDermott;2.8;2015-16;24;CHI;81;4;0;1861;291;644;181;385;110;259;72;84;37;158;195;59;14;6;53;127;764;0.452;0.47;0.425;0.857;0.561;0.537;F;mcderdo01
170;Anthony Tolliver;2.8;2015-16;30;DET;72;5;0;1341;128;332;30;60;98;272;29;47;39;190;229;52;26;16;28;86;383;0.386;0.5;0.36;0.617;0.543;0.533;F-C;tollian01
171;Al Jefferson;2.8;2015-16;31;CHO;47;18;0;1096;245;505;245;505;0;0;72;111;57;244;301;70;30;41;34;117;562;0.485;0.485;;0.649;0.507;0.485;C-F;jeffeal01
172;Festus Ezeli;2.7;2015-16;26;GSW;46;13;0;770;125;228;125;228;0;0;70;132;91;166;257;32;18;50;38;94;320;0.548;0.548;;0.53;0.559;0.548;C;ezelife01
173;Nenê;2.7;2015-16;33;WAS;57;11;0;1094;209;384;209;381;0;3;107;185;52;207;259;97;54;26;76;156;525;0.544;0.549;0;0.578;0.564;0.544;F-C;hilarne01
174;Richard Jefferson;2.7;2015-16;35;CLE;74;5;0;1326;143;312;77;139;66;173;58;87;15;113;128;59;33;14;43;129;410;0.458;0.554;0.382;0.667;0.585;0.564;F;jefferi01
175;Jeremy Lamb;2.7;2015-16;23;CHO;66;0;0;1227;230;510;174;329;56;181;64;88;44;208;252;77;42;30;50;105;580;0.451;0.529;0.309;0.727;0.529;0.506;G-F;lambje01
176;Bradley Beal;2.7;2015-16;22;WAS;55;35;0;1708;359;799;254;528;105;271;135;176;41;147;188;162;54;11;112;117;958;0.449;0.481;0.387;0.767;0.547;0.515;G;bealbr01
177;Shabazz Muhammad;2.7;2015-16;23;MIN;82;0;0;1682;317;681;273;529;44;152;185;242;100;167;267;52;24;7;70;94;863;0.465;0.516;0.289;0.764;0.548;0.498;F-G;muhamsh01
178;Arron Afflalo;2.7;2015-16;30;NYK;71;57;0;2371;354;799;263;561;91;238;110;131;23;243;266;144;25;10;82;142;909;0.443;0.469;0.382;0.84;0.531;0.5;G-F;afflaar01
179;Garrett Temple;2.7;2015-16;29;WAS;80;43;0;1951;201;505;112;247;89;258;91;125;36;176;212;140;69;18;64;195;582;0.398;0.453;0.345;0.728;0.52;0.486;G;templga01
180;Jon Leuer;2.7;2015-16;26;PHO;67;27;0;1255;224;466;182;356;42;110;77;101;76;297;373;72;38;30;75;125;567;0.481;0.511;0.382;0.762;0.555;0.526;F;leuerjo01
181;Joe Johnson;2.7;2015-16;34;BRKMIA;81;81;0;2703;377;859;257;546;120;313;118;142;49;243;292;318;61;4;159;146;992;0.439;0.471;0.383;0.831;0.538;0.509;G-F;johnsjo02
182;Raymond Felton;2.7;2015-16;31;DAL;80;31;0;2192;277;682;217;469;60;213;149;176;36;222;258;284;68;15;121;141;763;0.406;0.463;0.282;0.847;0.502;0.45;G;feltora01
183;Wesley Johnson;2.6;2015-16;28;LAC;80;9;0;1666;208;515;105;206;103;309;30;46;37;211;248;49;89;56;54;173;549;0.404;0.51;0.333;0.652;0.513;0.504;F-G;johnswe01
184;D.J. Augustin;2.6;2015-16;28;DENOKC;62;0;0;1178;148;350;80;182;68;168;103;128;8;87;95;198;38;4;84;85;467;0.423;0.44;0.405;0.805;0.575;0.52;G;augusdj01
185;JaMychal Green;2.6;2015-16;25;MEM;78;15;0;1446;230;495;215;450;15;45;103;137;139;234;373;67;46;33;83;189;578;0.465;0.478;0.333;0.752;0.52;0.48;F;greenja01
186;Zach LaVine;2.6;2015-16;20;MIN;82;33;0;2294;433;959;310;643;123;316;161;203;27;201;228;251;69;17;155;193;1150;0.452;0.482;0.389;0.793;0.548;0.516;G-F;lavinza01
187;Matt Barnes;2.6;2015-16;35;MEM;76;45;0;2190;264;693;145;323;119;370;111;138;84;336;420;163;78;57;121;234;758;0.381;0.449;0.322;0.804;0.503;0.467;F;barnema02
188;Eric Bledsoe;2.5;2015-16;26;PHO;31;31;0;1059;223;492;175;363;48;129;138;172;18;107;125;190;63;19;110;75;632;0.453;0.482;0.372;0.802;0.557;0.502;G;bledser01
189;Devin Harris;2.5;2015-16;32;DAL;64;0;0;1280;167;374;115;216;52;158;101;140;18;120;138;118;60;13;66;124;487;0.447;0.532;0.329;0.721;0.559;0.516;G;harride01
190;Justise Winslow;2.5;2015-16;19;MIA;78;8;0;2232;195;462;163;346;32;116;80;117;81;322;403;117;68;26;95;184;502;0.422;0.471;0.276;0.684;0.489;0.457;F;winslju01
191;Josh Richardson;2.5;2015-16;22;MIA;52;2;0;1107;123;272;70;157;53;115;42;63;21;86;107;73;36;25;35;107;341;0.452;0.446;0.461;0.667;0.569;0.55;G;richajo01
192;Quincy Acy;2.5;2015-16;25;SAC;59;29;0;876;119;214;100;165;19;49;50;68;65;123;188;27;29;24;27;103;307;0.556;0.606;0.388;0.735;0.629;0.6;F-C;acyqu01
193;Toney Douglas;2.5;2015-16;29;NOP;61;18;0;1262;183;445;102;242;81;203;84;99;25;118;143;157;70;5;64;131;531;0.411;0.421;0.399;0.848;0.543;0.502;G;douglto01
194;Tony Allen;2.4;2015-16;34;MEM;64;57;0;1620;215;469;200;427;15;42;90;138;104;192;296;70;110;18;78;175;535;0.458;0.468;0.357;0.652;0.505;0.474;G-F;allento01
195;Jonas Jerebko;2.4;2015-16;28;BOS;78;0;0;1176;118;286;75;178;43;108;61;78;77;211;288;62;20;24;52;137;340;0.413;0.421;0.398;0.782;0.531;0.488;F;jerebjo01
196;Amar'e Stoudemire;2.4;2015-16;33;MIA;52;36;0;762;125;221;125;221;0;0;50;67;65;157;222;27;18;41;47;92;300;0.566;0.566;;0.746;0.599;0.566;F-C;stoudam01
197;Dewayne Dedmon;2.4;2015-16;26;ORL;58;20;0;705;99;177;99;177;0;0;57;76;67;161;228;13;22;46;32;109;255;0.559;0.559;;0.75;0.606;0.559;C;dedmode01
198;Jerryd Bayless;2.4;2015-16;27;MIL;52;18;0;1505;185;437;84;206;101;231;70;90;21;120;141;163;47;11;73;111;541;0.423;0.408;0.437;0.778;0.568;0.539;G;bayleje01
199;Jeff Withey;2.3;2015-16;25;UTA;51;10;0;658;87;162;87;160;0;2;43;59;56;117;173;20;21;53;28;75;217;0.537;0.544;0;0.729;0.577;0.537;C;witheje01
200;John Henson;2.3;2015-16;25;MIL;57;1;0;960;164;291;164;290;0;1;69;117;87;134;221;54;18;109;64;131;397;0.564;0.566;0;0.59;0.58;0.564;C-F;hensojo01
