Rk;Player;WS;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
137;Reggie Evans;3.8;2004-05;24;SEA;79;79;0;1881;131;275;131;273;0;2;125;234;254;482;736;58;58;15;104;202;387;0.476;0.48;0;0.534;0.512;0.476;F;evansre01
138;Sam Cassell;3.8;2004-05;35;MIN;59;38;0;1522;319;687;292;584;27;103;134;155;25;132;157;301;36;14;109;160;799;0.464;0.5;0.262;0.865;0.529;0.484;G;cassesa01
139;Jermaine O'Neal;3.8;2004-05;26;IND;44;41;1;1530;386;854;385;848;1;6;295;391;85;303;388;82;25;88;131;173;1068;0.452;0.454;0.167;0.754;0.52;0.453;C-F;onealje01
140;Devin Brown;3.7;2004-05;26;SAS;67;0;0;1238;173;409;128;288;45;121;103;130;37;139;176;92;39;12;53;83;494;0.423;0.444;0.372;0.792;0.53;0.478;G;brownde02
141;Speedy Claxton;3.7;2004-05;26;GSWNOH;62;47;0;1866;257;611;246;550;11;61;187;254;37;147;184;374;109;8;119;184;712;0.421;0.447;0.18;0.736;0.493;0.43;G;claxtsp01
142;Vladimir Radmanović;3.7;2004-05;24;SEA;63;0;0;1856;266;650;138;321;128;329;81;103;52;237;289;86;57;31;80;172;741;0.409;0.43;0.389;0.786;0.533;0.508;F;radmavl01
143;Derek Fisher;3.7;2004-05;30;GSW;74;32;0;2222;297;755;189;464;108;291;175;203;38;180;218;301;76;4;129;176;877;0.393;0.407;0.371;0.862;0.519;0.465;G;fishede01
144;Jumaine Jones;3.7;2004-05;25;LAL;76;23;0;1830;210;486;108;225;102;261;55;75;107;291;398;65;44;24;49;165;577;0.432;0.48;0.391;0.733;0.556;0.537;F;jonesju01
145;Tyronn Lue;3.7;2004-05;27;ATLHOU;70;49;0;2007;295;654;240;499;55;155;142;165;14;135;149;322;33;0;105;168;787;0.451;0.481;0.355;0.861;0.542;0.493;G;luety01
146;Othella Harrington;3.6;2004-05;31;CHI;70;28;0;1271;217;424;217;424;0;0;127;177;106;186;292;56;24;18;84;188;561;0.512;0.512;;0.718;0.559;0.512;F-C;harriot01
147;Chris Mihm;3.6;2004-05;25;LAL;75;75;0;1870;280;552;280;550;0;2;175;258;197;305;502;50;14;108;110;237;735;0.507;0.509;0;0.678;0.552;0.507;C-F;mihmch01
148;Ben Gordon;3.5;2004-05;21;CHI;82;3;0;2002;434;1056;300;725;134;331;233;270;55;160;215;164;53;10;186;224;1235;0.411;0.414;0.405;0.863;0.526;0.474;G;gordobe01
149;Keith Van Horn;3.5;2004-05;29;DALMIL;62;16;0;1502;257;564;203;422;54;142;128;157;89;205;294;75;36;21;81;170;696;0.456;0.481;0.38;0.815;0.55;0.504;F;vanhoke01
150;Brian Cardinal;3.5;2004-05;27;MEM;58;16;0;1433;160;432;116;307;44;125;158;181;63;162;225;114;88;19;83;172;522;0.37;0.378;0.352;0.873;0.51;0.421;F;cardibr01
151;Jerry Stackhouse;3.5;2004-05;30;DAL;56;7;0;1617;274;662;242;542;32;120;253;298;38;145;183;127;53;10;106;104;833;0.414;0.446;0.267;0.849;0.525;0.438;G-F;stackje01
152;Dan Dickau;3.5;2004-05;26;DALNOH;71;46;0;2090;306;756;221;511;85;245;190;228;34;146;180;347;76;4;145;201;887;0.405;0.432;0.347;0.833;0.518;0.461;G;dickada01
153;Chris Webber;3.4;2004-05;31;PHISAC;67;67;0;2370;555;1283;540;1239;15;44;181;228;130;482;612;318;94;53;182;214;1306;0.433;0.436;0.341;0.794;0.472;0.438;F-C;webbech01
154;Dale Davis;3.4;2004-05;35;GSWIND;61;28;0;1307;112;234;112;234;0;0;60;99;152;223;375;47;32;65;43;162;284;0.479;0.479;;0.606;0.512;0.479;F-C;davisda01
155;Adonal Foyle;3.4;2004-05;29;GSW;78;50;0;1700;156;311;156;311;0;0;40;72;165;264;429;56;26;159;58;201;352;0.502;0.502;;0.556;0.514;0.502;C;foylead01
156;Ruben Patterson;3.4;2004-05;29;POR;70;36;0;1957;319;601;317;576;2;25;169;282;126;147;273;138;106;21;143;164;809;0.531;0.55;0.08;0.599;0.558;0.532;F;patteru01
157;Hedo Türkoğlu;3.4;2004-05;25;ORL;67;11;0;1757;328;782;235;537;93;245;188;225;62;171;233;153;41;18;119;140;937;0.419;0.438;0.38;0.836;0.532;0.479;F;turkohe01
158;Corliss Williamson;3.3;2004-05;31;PHISAC;72;9;0;1527;273;584;273;582;0;2;195;244;104;155;259;78;38;15;86;218;741;0.467;0.469;0;0.799;0.536;0.467;F;willico02
159;Nenê;3.2;2004-05;22;DEN;55;18;0;1317;194;386;194;384;0;2;140;212;104;221;325;84;50;48;94;167;528;0.503;0.505;0;0.66;0.551;0.503;F-C;hilarne01
160;Juwan Howard;3.2;2004-05;31;HOU;61;47;0;1624;244;541;244;540;0;1;97;115;126;220;346;94;32;5;79;143;585;0.451;0.452;0;0.843;0.494;0.451;F-C;howarju01
161;Eddie Griffin;3.2;2004-05;22;MIN;70;0;0;1492;202;522;135;318;67;204;56;78;128;325;453;53;23;118;55;120;527;0.387;0.425;0.328;0.718;0.474;0.451;F-C;griffed01
162;Jim Jackson;3.2;2004-05;34;HOUPHO;64;27;0;1987;248;582;126;287;122;295;54;58;33;236;269;183;35;5;115;153;672;0.426;0.439;0.414;0.931;0.553;0.531;G;jacksji01
163;DerMarr Johnson;3.2;2004-05;24;DEN;71;40;0;1232;185;371;132;223;53;148;80;101;43;108;151;75;43;18;65;140;503;0.499;0.592;0.358;0.792;0.605;0.57;F;johnsde03
164;Zach Randolph;3.1;2004-05;23;POR;46;37;0;1603;332;741;332;735;0;6;207;254;142;300;442;86;34;17;112;112;871;0.448;0.452;0;0.815;0.511;0.448;F-C;randoza01
165;Bonzi Wells;3.1;2004-05;28;MEM;69;19;0;1489;272;617;236;513;36;104;141;188;49;180;229;80;85;27;90;165;721;0.441;0.46;0.346;0.75;0.515;0.47;G-F;wellsbo01
166;Stephen Jackson;3.1;2004-05;26;IND;51;49;0;1806;330;819;227;533;103;286;190;229;44;206;250;119;64;14;123;154;953;0.403;0.426;0.36;0.83;0.518;0.466;F-G;jacksst02
167;Beno Udrih;3.1;2004-05;22;SAS;80;2;0;1149;173;390;115;248;58;142;67;89;16;67;83;150;41;10;77;96;471;0.444;0.464;0.408;0.753;0.549;0.518;G;udrihbe01
168;Alan Henderson;3.1;2004-05;32;DAL;78;10;0;1203;116;220;116;218;0;2;41;76;164;184;348;21;29;37;49;149;273;0.527;0.532;0;0.539;0.539;0.527;F;hendeal01
169;Luol Deng;3;2004-05;19;CHI;61;45;0;1663;280;645;249;528;31;117;120;162;92;230;322;135;48;27;118;98;711;0.434;0.472;0.265;0.741;0.496;0.458;F;denglu01
170;Anderson Varejão;3;2004-05;22;CLE;54;0;0;863;99;193;99;191;0;2;68;127;109;148;257;27;41;38;26;122;266;0.513;0.518;0;0.535;0.534;0.513;F-C;varejan01
171;Zaza Pachulia;2.9;2004-05;20;MIL;74;4;0;1397;160;354;160;353;0;1;138;185;131;247;378;60;44;34;70;166;458;0.452;0.453;0;0.746;0.526;0.452;C;pachuza01
172;Stromile Swift;2.9;2004-05;25;MEM;60;14;0;1279;219;488;219;484;0;4;166;219;92;181;273;43;41;92;90;182;604;0.449;0.452;0;0.758;0.517;0.449;F;swiftst01
173;Mark Blount;2.8;2004-05;29;BOS;82;57;0;2130;327;618;327;617;0;1;117;164;143;254;397;129;33;64;158;229;771;0.529;0.53;0;0.713;0.559;0.529;C;blounma01
174;Jamaal Tinsley;2.8;2004-05;26;IND;40;40;0;1301;218;522;160;366;58;156;122;164;26;134;160;257;81;12;134;112;616;0.418;0.437;0.372;0.744;0.518;0.473;G;tinslja01
175;Scott Padgett;2.8;2004-05;28;HOU;66;0;0;942;98;233;48;107;50;126;29;40;47;138;185;55;33;10;30;119;275;0.421;0.449;0.397;0.725;0.549;0.528;F;padgesc01
176;Marko Jarić;2.8;2004-05;26;LAC;50;41;0;1656;189;457;133;306;56;151;59;82;20;141;161;303;84;17;98;107;493;0.414;0.435;0.371;0.72;0.5;0.475;G;jaricma01
177;Tony Allen;2.7;2004-05;23;BOS;77;34;0;1262;184;387;172;356;12;31;112;152;85;136;221;64;76;24;77;156;492;0.475;0.483;0.387;0.737;0.542;0.491;G-F;allento01
178;Devin Harris;2.7;2004-05;21;DAL;76;19;0;1173;157;366;113;235;44;131;78;103;28;74;102;169;77;19;82;139;436;0.429;0.481;0.336;0.757;0.53;0.489;G;harride01
179;Al Jefferson;2.7;2004-05;20;BOS;71;1;0;1051;195;369;195;366;0;3;85;135;119;193;312;24;22;55;66;195;475;0.528;0.533;0;0.63;0.554;0.528;C-F;jeffeal01
180;Trenton Hassell;2.7;2004-05;25;MIN;82;51;0;2068;225;475;224;464;1;11;90;114;80;139;219;128;30;30;64;200;541;0.474;0.483;0.091;0.789;0.515;0.475;G;hassetr01
181;Christian Laettner;2.7;2004-05;35;MIA;49;0;0;739;107;184;106;177;1;7;45;59;36;95;131;41;32;15;29;78;260;0.582;0.599;0.143;0.763;0.619;0.584;F-C;laettch01
182;Casey Jacobsen;2.7;2004-05;23;NOHPHO;84;1;0;1798;165;408;99;231;66;177;151;192;35;132;167;113;33;8;71;104;547;0.404;0.429;0.373;0.786;0.555;0.485;G-F;jacobca01
183;Steven Hunter;2.6;2004-05;23;PHO;76;3;0;1046;135;220;135;219;0;1;78;163;98;129;227;13;4;102;44;131;348;0.614;0.616;0;0.479;0.596;0.614;C;huntest01
184;Jared Jeffries;2.6;2004-05;23;WAS;77;71;0;2007;203;434;187;383;16;51;101;173;152;222;374;151;66;35;114;206;523;0.468;0.488;0.314;0.584;0.513;0.486;F;jeffrja01
185;Malik Rose;2.6;2004-05;30;NYKSAS;76;5;0;1475;198;441;197;431;1;10;137;186;129;212;341;59;46;16;102;208;534;0.449;0.457;0.1;0.737;0.511;0.45;F-C;rosema01
186;Mikki Moore;2.6;2004-05;29;LAC;74;4;0;1178;144;287;143;282;1;5;107;136;97;149;246;47;19;32;63;173;396;0.502;0.507;0.2;0.787;0.571;0.503;C-F;mooremi01
187;Bryon Russell;2.6;2004-05;34;DEN;70;2;0;1026;95;252;39;103;56;149;61;77;50;122;172;72;44;11;35;130;307;0.377;0.379;0.376;0.792;0.537;0.488;F;russebr01
188;Jerome Williams;2.6;2004-05;31;NYK;79;4;0;1211;122;243;122;238;0;5;115;172;115;168;283;41;55;10;65;155;359;0.502;0.513;0;0.669;0.563;0.502;F;willije01
189;Travis Best;2.5;2004-05;32;NJN;76;6;0;1461;190;452;164;367;26;85;108;122;19;88;107;143;66;9;67;148;514;0.42;0.447;0.306;0.885;0.508;0.449;G;besttr01
190;Marquis Daniels;2.5;2004-05;24;DAL;60;17;0;1412;220;504;213;469;7;35;98;133;87;129;216;128;83;14;86;124;545;0.437;0.454;0.2;0.737;0.484;0.443;G-F;daniema01
191;Jameer Nelson;2.5;2004-05;22;ORL;79;21;0;1612;286;628;242;487;44;141;73;107;52;141;193;237;78;3;117;199;689;0.455;0.497;0.312;0.682;0.51;0.49;G;nelsoja01
192;James Jones;2.5;2004-05;24;IND;75;24;0;1330;126;318;60;152;66;166;53;62;39;135;174;57;31;28;43;123;371;0.396;0.395;0.398;0.855;0.537;0.5;F-G;jonesja02
193;Andrés Nocioni;2.5;2004-05;25;CHI;81;38;0;1892;241;601;216;504;25;97;170;222;69;317;386;122;37;34;135;208;677;0.401;0.429;0.258;0.766;0.484;0.422;F;nocioan01
194;Gerald Wallace;2.4;2004-05;22;CHA;70;68;0;2147;286;637;269;575;17;62;191;289;118;268;386;137;117;91;159;182;780;0.449;0.468;0.274;0.661;0.51;0.462;F;wallage01
195;Richard Jefferson;2.4;2004-05;24;NJN;33;33;0;1355;238;564;208;475;30;89;227;269;49;191;240;133;33;17;132;109;733;0.422;0.438;0.337;0.844;0.537;0.449;F;jefferi01
196;Željko Rebrača;2.4;2004-05;32;LAC;58;2;0;928;133;234;133;234;0;0;73;85;49;135;184;26;13;40;49;130;339;0.568;0.568;;0.859;0.625;0.568;C;rebraze01
197;Josh Smith;2.4;2004-05;19;ATL;74;59;0;2050;274;602;270;579;4;23;163;237;147;310;457;127;59;144;135;157;715;0.455;0.466;0.174;0.688;0.506;0.458;F;smithjo03
198;Earl Watson;2.3;2004-05;25;MEM;80;14;0;1808;236;554;184;391;52;163;91;138;35;129;164;359;83;19;167;184;615;0.426;0.471;0.319;0.659;0.5;0.473;G;watsoea01
199;James Posey;2.3;2004-05;28;MEM;50;18;0;1382;127;356;72;178;55;178;96;111;45;174;219;88;48;23;69;134;405;0.357;0.404;0.309;0.865;0.5;0.434;F-G;poseyja01
200;Eric Piatkowski;2.3;2004-05;34;CHI;68;11;0;841;111;258;54;124;57;134;45;56;15;64;79;51;29;1;37;67;324;0.43;0.435;0.425;0.804;0.573;0.541;G-F;piatker01
