Rk;Player;WS;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
137;Corey Brewer;3.9;2012-13;26;DEN;82;2;0;2003;375;883;284;576;91;307;149;216;55;180;235;124;118;23;102;154;990;0.425;0.493;0.296;0.69;0.506;0.476;F-G;breweco01
138;C.J. Watson;3.8;2012-13;28;BRK;80;8;0;1521;192;459;104;245;88;214;71;91;38;107;145;161;66;12;69;123;543;0.418;0.424;0.411;0.78;0.544;0.514;G;watsocj01
139;Greivis Vásquez;3.8;2012-13;26;NOH;78;78;0;2685;438;1012;355;769;83;243;124;154;43;294;337;704;66;6;247;190;1083;0.433;0.462;0.342;0.805;0.502;0.474;G;vasqugr01
140;Randy Foye;3.7;2012-13;29;UTA;82;72;0;2249;293;738;115;304;178;434;118;144;17;110;127;167;66;27;92;190;882;0.397;0.378;0.41;0.819;0.55;0.518;G;foyera01
141;Eric Bledsoe;3.7;2012-13;23;LAC;76;12;0;1553;253;568;222;490;31;78;106;134;78;147;225;233;109;55;137;112;643;0.445;0.453;0.397;0.791;0.513;0.473;G;bledser01
142;Pau Gasol;3.7;2012-13;32;LAL;49;42;0;1655;270;579;262;551;8;28;125;178;111;310;421;200;24;61;104;93;673;0.466;0.475;0.286;0.702;0.512;0.473;C-F;gasolpa01
143;Jason Thompson;3.6;2012-13;26;SAC;82;81;0;2285;374;745;374;742;0;3;143;206;172;377;549;84;48;61;101;227;891;0.502;0.504;0;0.694;0.533;0.502;F-C;thompja02
144;Caron Butler;3.6;2012-13;32;LAC;78;78;0;1879;305;720;177;390;128;330;75;90;41;182;223;78;51;11;72;139;813;0.424;0.454;0.388;0.833;0.535;0.513;F;butleca01
145;Tayshaun Prince;3.6;2012-13;32;DETMEM;82;81;0;2631;359;820;321;726;38;94;96;130;72;292;364;196;48;25;89;86;852;0.438;0.442;0.404;0.738;0.486;0.461;F;princta01
146;Carlos Delfino;3.5;2012-13;30;HOU;67;5;0;1689;251;620;93;199;158;421;48;56;18;202;220;135;68;9;72;114;708;0.405;0.467;0.375;0.857;0.549;0.532;G;delfica01
147;Dante Cunningham;3.5;2012-13;25;MIN;80;9;0;2010;314;671;314;665;0;6;67;103;142;266;408;67;84;38;56;153;695;0.468;0.472;0;0.65;0.485;0.468;F;cunnida01
148;Elton Brand;3.4;2012-13;33;DAL;72;18;0;1527;226;478;226;477;0;1;66;93;130;300;430;70;50;90;57;192;518;0.473;0.474;0;0.71;0.499;0.473;F-C;brandel01
149;Marcin Gortat;3.4;2012-13;28;PHO;61;61;0;1876;295;566;295;563;0;3;90;138;128;388;516;75;40;98;99;127;680;0.521;0.524;0;0.652;0.543;0.521;C-F;gortama01
150;Jrue Holiday;3.3;2012-13;22;PHI;78;78;1;2926;555;1288;464;1041;91;247;182;242;89;240;329;625;123;32;292;170;1383;0.431;0.446;0.368;0.752;0.496;0.466;G;holidjr01
151;Courtney Lee;3.3;2012-13;27;BOS;78;39;0;1941;246;530;188;374;58;156;62;72;31;159;190;143;89;21;84;139;612;0.464;0.503;0.372;0.861;0.545;0.519;G;leeco01
152;Taj Gibson;3.3;2012-13;27;CHI;65;5;0;1459;214;441;214;437;0;4;89;131;125;220;345;61;27;90;76;166;517;0.485;0.49;0;0.679;0.518;0.485;F-C;gibsota01
153;Devin Harris;3.3;2012-13;29;ATL;58;34;0;1421;194;443;117;213;77;230;112;154;6;110;116;197;64;13;88;103;577;0.438;0.549;0.335;0.727;0.565;0.525;G;harride01
154;Gerald Henderson;3.3;2012-13;25;CHA;68;58;0;2133;382;855;349;755;33;100;258;313;55;195;250;177;68;34;108;149;1055;0.447;0.462;0.33;0.824;0.531;0.466;G;hendege02
155;Anderson Varejão;3.3;2012-13;30;CLE;25;25;0;901;138;289;138;284;0;5;77;102;138;223;361;84;37;14;44;68;353;0.478;0.486;0;0.755;0.529;0.478;F-C;varejan01
156;Pablo Prigioni;3.2;2012-13;35;NYK;78;18;0;1263;100;220;47;86;53;134;22;25;41;102;143;236;69;2;86;127;275;0.455;0.547;0.396;0.88;0.595;0.575;G;prigipa01
157;Quincy Pondexter;3.2;2012-13;24;MEM;59;1;0;1243;128;299;68;147;60;152;59;75;43;89;132;61;35;6;42;95;375;0.428;0.463;0.395;0.787;0.565;0.528;G-F;pondequ01
158;Wayne Ellington;3.2;2012-13;25;CLEMEM;78;21;0;1661;226;529;132;289;94;240;68;75;25;141;166;104;45;3;57;81;614;0.427;0.457;0.392;0.907;0.546;0.516;G;ellinwa01
159;Marcus Thornton;3.2;2012-13;25;SAC;72;8;0;1726;332;774;191;395;141;379;111;126;50;131;181;91;61;4;68;105;916;0.429;0.484;0.372;0.881;0.552;0.52;G;thornma01
160;Rajon Rondo;3.2;2012-13;26;BOS;38;38;1;1423;225;465;213;415;12;50;60;93;43;169;212;420;70;9;148;96;522;0.484;0.513;0.24;0.645;0.516;0.497;G;rondora01
161;Udonis Haslem;3.2;2012-13;32;MIA;75;59;0;1414;129;251;129;251;0;0;32;45;97;307;404;38;30;15;45;173;290;0.514;0.514;;0.711;0.535;0.514;F-C;hasleud01
162;Al-Farouq Aminu;3.1;2012-13;22;NOH;76;71;0;2066;225;474;221;455;4;19;101;137;139;446;585;103;92;51;116;153;555;0.475;0.486;0.211;0.737;0.519;0.479;F;aminual01
163;Chris Wilcox;3.1;2012-13;30;BOS;61;7;0;830;110;153;110;152;0;1;39;58;55;125;180;22;32;28;34;125;259;0.719;0.724;0;0.672;0.725;0.719;F;wilcoch01
164;Trevor Ariza;3.1;2012-13;27;WAS;56;15;0;1471;188;451;112;242;76;209;78;95;44;222;266;113;72;20;84;72;530;0.417;0.463;0.364;0.821;0.538;0.501;F;arizatr01
165;Kirk Hinrich;3.1;2012-13;32;CHI;60;60;0;1764;159;422;88;240;71;182;70;98;16;142;158;314;63;25;99;192;459;0.377;0.367;0.39;0.714;0.493;0.461;G;hinriki01
166;Gerald Wallace;3.1;2012-13;30;BRK;69;68;0;2076;182;458;136;295;46;163;121;190;69;250;319;181;97;46;110;118;531;0.397;0.461;0.282;0.637;0.49;0.448;F;wallage01
167;DeMarre Carroll;3.1;2012-13;26;UTA;66;12;0;1111;149;324;129;254;20;70;75;98;87;101;188;61;58;24;34;119;393;0.46;0.508;0.286;0.765;0.535;0.491;F;carrode01
168;Wilson Chandler;3.1;2012-13;25;DEN;43;8;0;1079;210;455;158;329;52;126;88;111;45;173;218;58;45;12;60;119;560;0.462;0.48;0.413;0.793;0.556;0.519;F;chandwi01
169;Derrick Williams;3;2012-13;21;MIN;78;56;0;1916;338;786;273;590;65;196;192;272;96;334;430;46;44;37;101;127;933;0.43;0.463;0.332;0.706;0.515;0.471;F;willide02
170;Ricky Rubio;3;2012-13;22;MIN;57;47;0;1691;185;514;158;422;27;92;211;264;44;185;229;418;137;5;172;143;608;0.36;0.374;0.293;0.799;0.482;0.386;G;rubiori01
171;Bradley Beal;3;2012-13;19;WAS;56;46;0;1745;282;687;191;451;91;236;125;159;43;168;211;137;50;29;90;113;780;0.41;0.424;0.386;0.786;0.515;0.477;G;bealbr01
172;Marco Belinelli;3;2012-13;26;CHI;73;27;0;1882;241;610;162;389;79;221;141;168;13;127;140;148;44;6;82;140;702;0.395;0.416;0.357;0.839;0.513;0.46;G-F;belinma01
173;Jodie Meeks;3;2012-13;25;LAL;78;10;0;1663;205;530;83;188;122;342;86;96;37;134;171;69;58;5;52;103;618;0.387;0.441;0.357;0.896;0.54;0.502;G;meeksjo01
174;P.J. Tucker;2.9;2012-13;27;PHO;79;45;0;1910;210;444;188;374;22;70;64;86;132;218;350;109;62;19;67;145;506;0.473;0.503;0.314;0.744;0.525;0.498;F;tuckepj01
175;Ramon Sessions;2.9;2012-13;26;CHA;61;0;0;1652;276;676;243;569;33;107;291;347;27;142;169;230;48;7;104;91;876;0.408;0.427;0.308;0.839;0.529;0.433;G;sessira01
176;D.J. Augustin;2.8;2012-13;25;IND;76;5;0;1226;103;294;36;104;67;190;83;99;20;71;91;170;34;3;68;64;356;0.35;0.346;0.353;0.838;0.527;0.464;G;augusdj01
177;Marreese Speights;2.8;2012-13;25;CLEMEM;79;3;0;1300;260;584;257;574;3;10;135;175;146;240;386;47;24;53;80;175;658;0.445;0.448;0.3;0.771;0.498;0.448;C-F;speigma01
178;Harrison Barnes;2.8;2012-13;20;GSW;81;81;0;2058;276;628;224;483;52;145;144;190;53;280;333;98;52;14;101;140;748;0.439;0.464;0.359;0.758;0.526;0.481;F;barneha02
179;Zaza Pachulia;2.7;2012-13;28;ATL;52;15;0;1134;114;241;114;238;0;3;78;103;132;204;336;79;35;12;70;128;306;0.473;0.479;0;0.757;0.534;0.473;C;pachuza01
180;Lamar Odom;2.7;2012-13;33;LAC;82;2;0;1616;146;366;128;276;18;90;20;42;117;363;480;142;69;58;86;214;330;0.399;0.464;0.2;0.476;0.429;0.423;F;odomla01
181;Amar'e Stoudemire;2.7;2012-13;30;NYK;29;0;0;682;154;267;154;267;0;0;105;130;60;85;145;13;10;21;50;89;413;0.577;0.577;;0.808;0.637;0.577;F-C;stoudam01
182;Jared Sullinger;2.7;2012-13;20;BOS;45;5;0;892;111;225;110;220;1;5;47;63;92;172;264;35;22;22;29;154;270;0.493;0.5;0.2;0.746;0.534;0.496;F;sullija01
183;Kris Humphries;2.7;2012-13;27;BRK;65;21;0;1191;139;310;139;308;0;2;97;123;126;239;365;32;16;33;57;127;375;0.448;0.451;0;0.789;0.515;0.448;F-C;humphkr01
184;Chris Andersen;2.7;2012-13;34;MIA;42;0;0;624;71;123;69;120;2;3;63;93;57;115;172;17;16;44;24;89;207;0.577;0.575;0.667;0.677;0.631;0.585;C-F;anderch01
185;Ekpe Udoh;2.7;2012-13;25;MIL;76;9;0;1312;117;269;117;268;0;1;89;119;113;138;251;43;39;85;43;139;323;0.435;0.437;0;0.748;0.503;0.435;C-F;udohek01
186;C.J. Miles;2.6;2012-13;25;CLE;65;13;0;1364;255;614;129;286;126;328;93;107;24;150;174;63;49;17;69;138;729;0.415;0.451;0.384;0.869;0.551;0.518;G-F;milescj01
187;Shaun Livingston;2.6;2012-13;27;CLEWAS;66;16;0;1455;166;346;166;342;0;4;85;98;31;127;158;215;48;31;76;127;417;0.48;0.485;0;0.867;0.536;0.48;G;livinsh01
188;Mike Miller;2.6;2012-13;32;MIA;59;17;0;900;100;231;27;56;73;175;8;11;18;139;157;99;21;4;35;63;281;0.433;0.482;0.417;0.727;0.596;0.591;F-G;millemi01
189;Willie Green;2.5;2012-13;31;LAC;72;60;0;1188;178;386;107;220;71;166;23;32;17;80;97;55;29;12;31;96;450;0.461;0.486;0.428;0.719;0.562;0.553;G;greenwi01
190;Kendrick Perkins;2.5;2012-13;28;OKC;78;78;0;1954;143;313;143;312;0;1;44;72;110;356;466;111;43;83;109;227;330;0.457;0.458;0;0.611;0.479;0.457;C;perkike01
191;Matt Bonner;2.5;2012-13;32;SAS;68;4;0;909;112;230;59;110;53;120;11;15;25;104;129;36;17;19;16;86;288;0.487;0.536;0.442;0.733;0.609;0.602;F;bonnema01
192;Reggie Jackson;2.5;2012-13;22;OKC;70;0;0;993;149;325;125;221;24;104;52;62;21;145;166;122;29;13;53;84;374;0.458;0.566;0.231;0.839;0.531;0.495;G;jacksre01
193;Lavoy Allen;2.5;2012-13;23;PHI;79;37;0;1669;206;454;206;453;0;1;43;60;159;236;395;73;24;55;55;180;455;0.454;0.455;0;0.717;0.474;0.454;F-C;allenla01
194;Rodney Stuckey;2.5;2012-13;26;DET;76;24;0;2171;304;748;249;566;55;182;213;272;43;169;212;270;51;17;134;127;876;0.406;0.44;0.302;0.783;0.505;0.443;G;stuckro01
195;Maurice Harkless;2.4;2012-13;19;ORL;76;59;0;1974;260;564;228;447;32;117;73;128;122;213;335;50;88;62;69;144;625;0.461;0.51;0.274;0.57;0.504;0.489;F-G;harklma01
196;Meyers Leonard;2.4;2012-13;20;POR;69;9;0;1206;151;277;148;270;3;7;72;89;80;175;255;33;11;38;49;168;377;0.545;0.548;0.429;0.809;0.596;0.551;C-F;leoname01
197;Lou Williams;2.4;2012-13;26;ATL;39;9;0;1119;187;443;115;247;72;196;105;121;8;72;80;139;44;10;74;55;551;0.422;0.466;0.367;0.868;0.555;0.503;G;willilo02
198;Tobias Harris;2.4;2012-13;20;MILORL;55;34;0;1299;233;512;199;404;34;108;103;137;73;214;287;69;32;44;66;120;603;0.455;0.493;0.315;0.752;0.527;0.488;F;harrito02
199;Toney Douglas;2.4;2012-13;26;HOUSAC;71;0;0;1289;188;466;106;250;82;216;76;84;34;104;138;151;71;3;81;145;534;0.403;0.424;0.38;0.905;0.531;0.491;G;douglto01
200;Steve Blake;2.4;2012-13;32;LAL;45;13;0;1175;114;270;42;99;72;171;27;35;21;111;132;173;34;6;62;83;327;0.422;0.424;0.421;0.771;0.573;0.556;G;blakest01
