Rk;Player;WS;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
138;Andre Miller;2.9;2011-12;35;DEN;66;7;0;1809;242;552;224;469;18;83;137;169;53;168;221;441;63;9;177;133;639;0.438;0.478;0.217;0.811;0.51;0.455;G;millean02
139;Spencer Hawes;2.9;2011-12;23;PHI;37;29;0;920;156;319;153;307;3;12;40;55;78;192;270;98;16;48;55;100;355;0.489;0.498;0.25;0.727;0.517;0.494;C-F;hawessp01
140;Marco Belinelli;2.9;2011-12;25;NOH;66;55;0;1966;286;686;179;402;107;284;101;129;19;153;172;101;48;5;69;115;780;0.417;0.445;0.377;0.783;0.525;0.495;G-F;belinma01
141;Vince Carter;2.9;2011-12;35;DAL;61;40;0;1542;223;542;149;337;74;205;95;115;32;173;205;139;56;25;84;134;615;0.411;0.442;0.361;0.826;0.519;0.48;G-F;cartevi01
142;Carl Landry;2.9;2011-12;28;NOH;41;8;0;999;182;362;182;359;0;3;147;184;78;136;214;38;13;12;64;89;511;0.503;0.507;0;0.799;0.577;0.503;F;landrca01
143;Mo Williams;2.8;2011-12;29;LAC;52;1;0;1472;260;611;167;372;93;239;72;80;23;76;99;160;51;7;86;103;685;0.426;0.449;0.389;0.9;0.53;0.502;G;willima01
144;Jason Richardson;2.8;2011-12;31;ORL;54;54;0;1591;243;596;141;319;102;277;41;69;36;158;194;107;53;22;60;91;629;0.408;0.442;0.368;0.594;0.502;0.493;G;richaja01
145;Nate Robinson;2.8;2011-12;27;GSW;51;9;0;1192;205;484;139;303;66;181;94;113;15;85;100;231;59;2;75;118;570;0.424;0.459;0.365;0.832;0.534;0.492;G;robinna01
146;Jeremy Lin;2.7;2011-12;23;NYK;35;25;0;940;171;383;147;308;24;75;146;183;18;89;107;216;55;9;126;78;512;0.446;0.477;0.32;0.798;0.552;0.478;G;linje01
147;Brendan Haywood;2.7;2011-12;32;DAL;54;54;0;1146;118;228;118;228;0;0;45;96;139;185;324;19;24;54;46;121;281;0.518;0.518;;0.469;0.52;0.518;C;haywobr01
148;Greg Stiemsma;2.7;2011-12;26;BOS;55;3;0;766;66;121;66;121;0;0;29;41;48;129;177;28;37;85;33;144;161;0.545;0.545;;0.707;0.579;0.545;C;stiemgr01
149;Nenê;2.7;2011-12;29;DENWAS;39;33;0;1110;211;393;211;389;0;4;113;168;63;228;291;80;42;38;96;95;535;0.537;0.542;0;0.673;0.573;0.537;F-C;hilarne01
150;Kosta Koufos;2.7;2011-12;22;DEN;48;24;0;792;115;192;115;192;0;0;33;55;95;163;258;15;24;41;33;96;263;0.599;0.599;;0.6;0.608;0.599;C;koufoko01
151;Marreese Speights;2.7;2011-12;24;MEM;60;54;0;1345;221;488;221;485;0;3;84;109;133;241;374;48;21;29;74;147;526;0.453;0.456;0;0.771;0.491;0.453;C-F;speigma01
152;Tyreke Evans;2.7;2011-12;22;SAC;63;61;0;2162;408;900;388;801;20;99;201;258;64;225;289;283;84;29;171;136;1037;0.453;0.484;0.202;0.779;0.512;0.464;G-F;evansty01
153;C.J. Watson;2.6;2011-12;27;CHI;49;25;0;1159;161;437;93;264;68;173;84;104;21;84;105;200;45;8;97;103;474;0.368;0.352;0.393;0.808;0.491;0.446;G;watsocj01
154;Metta World Peace;2.6;2011-12;32;LAL;64;45;0;1720;183;465;127;276;56;189;71;115;71;147;218;140;69;27;69;137;493;0.394;0.46;0.296;0.617;0.478;0.454;F;artesro01
155;Ömer Aşık;2.6;2011-12;25;CHI;66;2;0;971;79;156;79;156;0;0;47;103;127;223;350;32;30;68;68;121;205;0.506;0.506;;0.456;0.509;0.506;C;asikom01
156;Monta Ellis;2.6;2011-12;26;GSWMIL;58;58;0;2120;450;1040;388;839;62;201;219;275;20;180;200;346;85;18;177;136;1181;0.433;0.462;0.308;0.796;0.509;0.463;G;ellismo01
157;James Johnson;2.6;2011-12;24;TOR;62;40;0;1561;233;518;214;458;19;60;81;115;74;218;292;122;71;84;101;177;566;0.45;0.467;0.317;0.704;0.498;0.468;F;johnsja01
158;Gary Neal;2.5;2011-12;27;SAS;56;7;0;1206;212;486;129;288;83;198;50;64;12;106;118;117;27;2;60;75;557;0.436;0.448;0.419;0.781;0.542;0.522;G;nealga01
159;DeMar DeRozan;2.5;2011-12;22;TOR;63;63;0;2206;381;903;357;811;24;92;268;331;40;171;211;128;48;17;123;162;1054;0.422;0.44;0.261;0.81;0.503;0.435;G-F;derozde01
160;J.R. Smith;2.5;2011-12;26;NYK;35;1;0;967;165;405;98;212;67;193;39;55;29;107;136;84;54;6;46;87;436;0.407;0.462;0.347;0.709;0.508;0.49;G-F;smithjr01
161;Iman Shumpert;2.4;2011-12;21;NYK;59;35;0;1705;214;534;166;377;48;157;87;109;42;144;186;164;101;8;111;173;563;0.401;0.44;0.306;0.798;0.484;0.446;G;shumpim01
162;Avery Bradley;2.4;2011-12;21;BOS;64;28;0;1368;200;402;178;348;22;54;62;78;34;81;115;87;43;12;75;109;484;0.498;0.511;0.407;0.795;0.555;0.525;G;bradlav01
163;Evan Turner;2.4;2011-12;23;PHI;65;20;0;1713;263;590;252;541;11;49;73;108;27;349;376;180;40;20;105;117;610;0.446;0.466;0.224;0.676;0.478;0.455;G;turneev01
164;Alonzo Gee;2.4;2011-12;24;CLE;63;31;0;1827;227;551;183;414;44;137;167;212;101;221;322;113;83;17;114;149;665;0.412;0.442;0.321;0.788;0.516;0.452;G;geeal01
165;Carlos Delfino;2.4;2011-12;29;MIL;54;53;0;1537;182;453;96;214;86;239;38;48;20;188;208;123;79;10;66;99;488;0.402;0.449;0.36;0.792;0.515;0.497;G;delfica01
166;Luc Mbah a Moute;2.4;2011-12;25;MIL;43;22;0;1009;133;261;132;257;1;4;66;103;77;150;227;29;40;22;39;93;333;0.51;0.514;0.25;0.641;0.544;0.511;F;mbahalu01
167;Willie Green;2.4;2011-12;30;ATL;53;2;0;922;153;325;103;212;50;113;48;56;15;65;80;40;23;6;33;74;404;0.471;0.486;0.442;0.857;0.578;0.548;G;greenwi01
168;Kevin Séraphin;2.3;2011-12;22;WAS;57;21;0;1176;203;382;203;381;0;1;47;70;103;177;280;33;19;76;66;133;453;0.531;0.533;0;0.671;0.549;0.531;F;serapke01
169;Jamal Crawford;2.3;2011-12;31;POR;60;6;0;1613;283;737;203;477;80;260;191;206;16;102;118;191;55;14;111;74;837;0.384;0.426;0.308;0.927;0.506;0.438;G;crawfja01
170;Caron Butler;2.3;2011-12;31;LAC;63;63;0;1871;287;705;195;448;92;257;87;107;44;186;230;78;52;9;77;123;753;0.407;0.435;0.358;0.813;0.501;0.472;F;butleca01
171;Greivis Vásquez;2.3;2011-12;25;NOH;66;26;0;1706;225;523;182;388;43;135;96;117;23;150;173;359;60;8;148;126;589;0.43;0.469;0.319;0.821;0.513;0.471;G;vasqugr01
172;Corey Brewer;2.3;2011-12;25;DEN;59;17;0;1287;201;463;168;336;33;127;90;130;43;107;150;88;72;17;56;113;525;0.434;0.5;0.26;0.692;0.505;0.47;F-G;breweco01
173;Derrick Brown;2.3;2011-12;24;CHA;65;17;0;1443;212;409;206;385;6;24;94;141;95;141;236;67;48;12;55;96;524;0.518;0.535;0.25;0.667;0.556;0.526;F;brownde04
174;Andrea Bargnani;2.2;2011-12;26;TOR;31;31;0;1032;209;484;175;369;34;115;151;173;24;148;172;61;18;15;69;52;603;0.432;0.474;0.296;0.873;0.538;0.467;F-C;bargnan01
175;Trevor Ariza;2.2;2011-12;26;NOH;41;41;0;1350;168;403;139;316;29;87;79;102;41;174;215;135;69;25;76;73;444;0.417;0.44;0.333;0.775;0.496;0.453;F;arizatr01
176;Rodrigue Beaubois;2.2;2011-12;23;DAL;53;12;0;1151;188;445;150;313;38;132;58;69;19;132;151;152;56;28;70;98;472;0.422;0.479;0.288;0.841;0.496;0.465;G;beaubro01
177;Ivan Johnson;2.2;2011-12;27;ATL;56;0;0;934;141;275;139;269;2;6;72;100;65;161;226;32;43;18;69;116;356;0.513;0.517;0.333;0.72;0.558;0.516;F;johnsiv01
178;Stephen Curry;2.2;2011-12;23;GSW;26;23;0;732;145;296;90;175;55;121;38;47;15;73;88;138;39;8;65;62;383;0.49;0.514;0.455;0.809;0.605;0.583;G;curryst01
179;Jason Smith;2.2;2011-12;25;NOH;40;29;0;947;181;348;180;339;1;9;33;47;72;124;196;34;21;41;40;102;396;0.52;0.531;0.111;0.702;0.537;0.522;F-C;smithja02
180;Delonte West;2.2;2011-12;28;DAL;44;33;0;1060;166;360;139;284;27;76;62;70;13;88;101;139;58;11;76;67;421;0.461;0.489;0.355;0.886;0.539;0.499;G;westde01
181;John Lucas III;2.2;2011-12;29;CHI;49;2;0;726;143;358;88;218;55;140;28;32;22;54;76;108;19;1;42;42;369;0.399;0.404;0.393;0.875;0.496;0.476;G;lucasjo02
182;Anderson Varejão;2.1;2011-12;29;CLE;25;25;0;785;114;222;114;218;0;4;43;64;109;178;287;43;35;17;45;62;271;0.514;0.523;0;0.672;0.542;0.514;F-C;varejan01
183;Robin Lopez;2.1;2011-12;23;PHO;64;0;0;895;124;269;124;269;0;0;100;140;90;119;209;20;18;60;43;128;348;0.461;0.461;;0.714;0.526;0.461;C;lopezro01
184;Tayshaun Prince;2.1;2011-12;31;DET;63;63;0;2087;336;798;299;694;37;104;89;115;72;209;281;153;27;32;74;77;798;0.421;0.431;0.356;0.774;0.47;0.444;F;princta01
185;Shelden Williams;2.1;2011-12;28;NJN;58;35;0;1276;96;201;96;201;0;0;76;104;141;209;350;35;47;39;66;149;268;0.478;0.478;;0.731;0.543;0.478;F;willish02
186;Ekpe Udoh;2.1;2011-12;24;GSWMIL;61;11;0;1290;127;295;127;293;0;2;86;114;100;154;254;57;40;102;53;174;340;0.431;0.433;0;0.754;0.493;0.431;C-F;udohek01
187;Hedo Türkoğlu;2.1;2011-12;32;ORL;53;53;0;1653;209;504;118;246;91;258;67;95;24;175;199;233;45;17;142;139;576;0.415;0.48;0.353;0.705;0.528;0.505;F;turkohe01
188;Zach Randolph;2.1;2011-12;30;MEM;28;8;0;735;132;285;130;277;2;8;58;88;78;147;225;48;21;4;40;57;324;0.463;0.469;0.25;0.659;0.5;0.467;F-C;randoza01
189;Jerryd Bayless;2;2011-12;23;TOR;31;11;0;705;117;276;73;172;44;104;75;88;8;58;66;118;24;4;53;70;353;0.424;0.424;0.423;0.852;0.561;0.504;G;bayleje01
190;Kendrick Perkins;2;2011-12;27;OKC;65;65;0;1744;128;262;128;262;0;0;73;112;120;306;426;78;25;73;118;189;329;0.489;0.489;;0.652;0.528;0.489;C;perkike01
191;Ricky Rubio;2;2011-12;21;MIN;41;31;0;1404;139;389;107;295;32;94;126;157;21;150;171;336;91;8;131;97;436;0.357;0.363;0.34;0.803;0.476;0.398;G;rubiori01
192;Dahntay Jones;2;2011-12;31;IND;65;3;0;1052;115;281;82;204;33;77;83;99;23;94;117;63;23;11;46;119;346;0.409;0.402;0.429;0.838;0.533;0.468;G-F;jonesda02
193;Nick Young;1.9;2011-12;26;LACWAS;62;35;0;1729;316;784;213;502;103;282;144;169;31;102;133;56;44;17;83;141;879;0.403;0.424;0.365;0.852;0.512;0.469;G-F;youngni01
194;Chris Andersen;1.9;2011-12;33;DEN;32;1;0;486;59;108;59;108;0;0;50;82;48;100;148;6;19;46;17;52;168;0.546;0.546;;0.61;0.583;0.546;C-F;anderch01
195;Nikola Vučević;1.8;2011-12;21;PHI;51;15;0;812;131;291;128;283;3;8;18;34;88;158;246;31;20;34;33;111;283;0.45;0.452;0.375;0.529;0.462;0.455;C;vucevni01
196;Thabo Sefolosha;1.8;2011-12;27;OKC;42;42;0;914;67;155;36;84;31;71;38;43;21;107;128;47;37;17;40;78;203;0.432;0.429;0.437;0.884;0.584;0.532;G-F;sefolth01
197;Jordan Farmar;1.8;2011-12;25;NJN;39;5;0;831;147;315;92;190;55;125;57;63;7;54;61;129;24;2;68;49;406;0.467;0.484;0.44;0.905;0.592;0.554;G;farmajo01
198;Kirk Hinrich;1.8;2011-12;31;ATL;48;31;0;1237;122;295;75;159;47;136;25;32;11;90;101;132;38;11;58;100;316;0.414;0.472;0.346;0.781;0.511;0.493;G;hinriki01
199;Mike Miller;1.8;2011-12;31;MIA;39;2;0;752;91;209;38;92;53;117;2;5;22;106;128;42;14;6;30;58;237;0.435;0.413;0.453;0.4;0.561;0.562;F-G;millemi01
200;Derrick Williams;1.8;2011-12;20;MIN;66;15;0;1418;205;498;168;360;37;138;136;195;77;234;311;38;30;31;77;95;583;0.412;0.467;0.268;0.697;0.499;0.449;F;willide02
