Rk;Player;WS;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
137;Ty Lawson;3.7;2009-10;22;DEN;65;8;0;1318;201;390;167;307;34;83;106;140;42;82;124;203;48;2;82;89;542;0.515;0.544;0.41;0.757;0.6;0.559;G;lawsoty01
138;Carlos Arroyo;3.7;2009-10;30;MIA;72;35;0;1585;178;375;171;350;7;25;76;90;26;104;130;225;36;6;54;102;439;0.475;0.489;0.28;0.844;0.529;0.484;G;arroyca01
139;Serge Ibaka;3.7;2009-10;20;OKC;73;0;0;1323;201;370;200;368;1;2;58;92;138;259;397;10;25;97;68;194;461;0.543;0.543;0.5;0.63;0.562;0.545;F-C;ibakase01
140;Matt Bonner;3.7;2009-10;29;SAS;65;8;0;1161;166;372;76;141;90;231;35;48;52;162;214;68;30;24;39;109;457;0.446;0.539;0.39;0.729;0.581;0.567;F;bonnema01
141;Mickaël Piétrus;3.6;2009-10;27;ORL;75;24;0;1687;233;539;117;233;116;306;69;109;39;176;215;49;53;31;69;138;651;0.432;0.502;0.379;0.633;0.555;0.54;G-F;pietrmi01
142;Tony Parker;3.6;2009-10;27;SAS;56;50;0;1728;349;716;339;682;10;34;186;246;7;128;135;317;29;8;149;96;894;0.487;0.497;0.294;0.756;0.542;0.494;G;parketo01
143;Chuck Hayes;3.6;2009-10;26;HOU;82;82;0;1773;161;329;161;329;0;0;36;66;151;314;465;139;73;43;74;219;358;0.489;0.489;;0.545;0.5;0.489;F-C;hayesch01
144;Rasheed Wallace;3.6;2009-10;35;BOS;79;13;0;1780;266;650;184;360;82;290;96;125;42;283;325;80;80;70;63;222;710;0.409;0.511;0.283;0.768;0.504;0.472;F-C;wallara01
145;Nazr Mohammed;3.6;2009-10;32;CHA;58;29;0;984;189;342;189;342;0;0;81;125;114;190;304;28;15;43;53;105;459;0.553;0.553;;0.648;0.578;0.553;C;mohamna01
146;Charlie Villanueva;3.5;2009-10;25;DET;78;16;0;1848;363;827;264;545;99;282;106;130;85;280;365;53;48;55;74;223;931;0.439;0.484;0.351;0.815;0.526;0.499;F;villach01
147;Anthony Morrow;3.5;2009-10;24;GSW;69;37;0;2018;329;703;189;396;140;307;101;114;61;198;259;104;65;16;84;158;899;0.468;0.477;0.456;0.886;0.597;0.568;G;morroan01
148;Al Harrington;3.5;2009-10;29;NYK;72;15;0;2195;448;1030;308;621;140;409;240;317;88;317;405;110;62;26;132;209;1276;0.435;0.496;0.342;0.757;0.546;0.503;F;harrial01
149;Caron Butler;3.5;2009-10;29;DALWAS;74;74;0;2783;450;1051;408;906;42;145;264;315;104;357;461;156;116;24;160;193;1206;0.428;0.45;0.29;0.838;0.507;0.448;F;butleca01
150;Elton Brand;3.5;2009-10;30;PHI;76;57;0;2297;412;858;412;857;0;1;172;233;179;282;461;109;82;80;131;232;996;0.48;0.481;0;0.738;0.518;0.48;F-C;brandel01
151;Nicolas Batum;3.5;2009-10;21;POR;37;25;0;918;139;268;85;136;54;132;43;51;32;109;141;44;24;25;27;83;375;0.519;0.625;0.409;0.843;0.646;0.619;F-G;batumni01
152;Marcin Gortat;3.4;2009-10;25;ORL;81;0;0;1088;121;227;121;224;0;3;51;75;104;237;341;17;17;70;46;138;293;0.533;0.54;0;0.68;0.563;0.533;C-F;gortama01
153;Andray Blatche;3.4;2009-10;23;WAS;81;36;0;2256;478;999;465;955;13;44;174;234;158;351;509;170;85;71;182;218;1143;0.478;0.487;0.295;0.744;0.519;0.485;F;blatcan01
154;Shannon Brown;3.4;2009-10;24;LAL;82;7;0;1700;253;592;191;403;62;189;99;121;30;153;183;108;57;31;67;129;667;0.427;0.474;0.328;0.818;0.517;0.48;G;brownsh01
155;Hedo Türkoğlu;3.4;2009-10;30;TOR;74;69;0;2272;276;674;168;385;108;289;175;226;42;301;343;304;55;32;125;220;835;0.409;0.436;0.374;0.774;0.54;0.49;F;turkohe01
156;Steve Blake;3.3;2009-10;29;LACPOR;80;38;0;2159;217;522;101;228;116;294;36;48;21;166;187;380;58;6;128;123;586;0.416;0.443;0.395;0.75;0.539;0.527;G;blakest01
157;Delonte West;3.3;2009-10;26;CLE;60;3;0;1500;194;436;169;359;25;77;115;142;29;140;169;196;55;28;90;86;528;0.445;0.471;0.325;0.81;0.53;0.474;G;westde01
158;Kenyon Martin;3.3;2009-10;32;DEN;58;58;0;1986;283;620;275;591;8;29;93;167;142;404;546;109;72;61;91;186;667;0.456;0.465;0.276;0.557;0.481;0.463;F;martike01
159;Robin Lopez;3.2;2009-10;21;PHO;51;31;0;986;171;291;171;291;0;0;88;125;104;144;248;7;10;53;41;117;430;0.588;0.588;;0.704;0.621;0.588;C;lopezro01
160;Eric Gordon;3.2;2009-10;21;LAC;62;60;0;2229;352;784;233;463;119;321;222;299;25;135;160;186;69;14;144;96;1045;0.449;0.503;0.371;0.742;0.571;0.525;G-F;gordoer01
161;Trevor Ariza;3.2;2009-10;24;HOU;72;71;0;2629;394;999;258;592;136;407;148;228;78;325;403;276;126;40;161;162;1072;0.394;0.436;0.334;0.649;0.488;0.462;F;arizatr01
162;Tayshaun Prince;3.2;2009-10;29;DET;49;49;0;1664;282;580;255;507;27;73;70;98;71;177;248;161;34;22;60;77;661;0.486;0.503;0.37;0.714;0.53;0.509;F;princta01
163;Antonio McDyess;3.2;2009-10;35;SAS;77;50;0;1617;205;428;205;426;0;2;36;57;149;306;455;83;43;32;79;147;446;0.479;0.481;0;0.632;0.492;0.479;F-C;mcdyean01
164;Maurice Evans;3.1;2009-10;31;ATL;79;5;0;1317;175;393;118;224;57;169;46;61;59;95;154;48;34;17;20;125;453;0.445;0.527;0.337;0.754;0.539;0.518;G;evansma01
165;Courtney Lee;3.1;2009-10;24;NJN;71;66;0;2375;338;775;262;550;76;225;133;153;60;192;252;121;93;20;76;130;885;0.436;0.476;0.338;0.869;0.525;0.485;G;leeco01
166;Chase Budinger;3.1;2009-10;21;HOU;74;4;0;1488;249;565;157;316;92;249;67;87;38;182;220;88;34;11;48;85;657;0.441;0.497;0.369;0.77;0.545;0.522;F;budinch01
167;C.J. Watson;3.1;2009-10;25;GSW;65;15;0;1788;247;528;202;383;45;145;128;166;28;141;169;180;103;8;69;124;667;0.468;0.527;0.31;0.771;0.555;0.51;G;watsocj01
168;Shaquille O'Neal;3.1;2009-10;37;CLE;53;53;0;1240;262;463;262;462;0;1;112;226;93;262;355;80;15;62;105;169;636;0.566;0.567;0;0.496;0.565;0.566;C;onealsh01
169;Joel Anthony;3.1;2009-10;27;MIA;80;16;0;1322;76;159;76;159;0;0;66;92;123;126;249;12;20;109;45;158;218;0.478;0.478;;0.717;0.546;0.478;C;anthojo01
170;Ryan Anderson;3.1;2009-10;21;ORL;63;6;0;911;169;388;91;177;78;211;71;82;70;132;202;37;25;14;56;81;487;0.436;0.514;0.37;0.866;0.574;0.536;F;anderry01
171;Rudy Fernández;3;2009-10;24;POR;62;2;0;1441;160;423;62;157;98;266;85;98;35;129;164;127;62;11;72;87;503;0.378;0.395;0.368;0.867;0.54;0.494;G;fernaru01
172;Craig Smith;3;2009-10;26;LAC;75;2;0;1232;226;397;225;392;1;5;132;208;97;190;287;84;33;25;88;194;585;0.569;0.574;0.2;0.635;0.599;0.571;F;smithcr01
173;Darren Collison;2.9;2009-10;22;NOH;76;37;0;2109;376;789;330;674;46;115;148;174;41;151;192;432;78;4;202;92;946;0.477;0.49;0.4;0.851;0.546;0.506;G;collida01
174;Tyson Chandler;2.9;2009-10;27;CHA;51;27;0;1163;109;190;109;190;0;0;115;157;114;206;320;16;17;55;91;138;333;0.574;0.574;;0.732;0.643;0.574;C;chandty01
175;Lou Amundson;2.9;2009-10;27;PHO;79;0;0;1168;152;276;152;275;0;1;67;123;128;218;346;31;24;73;57;169;371;0.551;0.553;0;0.545;0.562;0.551;F-C;amundlo01
176;Jamario Moon;2.9;2009-10;29;CLE;61;2;0;1052;114;247;82;147;32;100;36;45;26;165;191;49;34;30;23;69;296;0.462;0.558;0.32;0.8;0.555;0.526;F;moonja01
177;Jordan Farmar;2.8;2009-10;23;LAL;82;0;0;1474;224;515;138;286;86;229;57;85;14;117;131;127;52;11;72;109;591;0.435;0.483;0.376;0.671;0.535;0.518;G;farmajo01
178;Goran Dragić;2.8;2009-10;23;PHO;80;2;0;1442;222;491;148;303;74;188;117;159;38;133;171;241;48;8;126;131;635;0.452;0.488;0.394;0.736;0.566;0.527;G;dragigo01
179;D.J. Augustin;2.8;2009-10;22;CHA;80;2;0;1472;168;435;98;257;70;178;102;131;11;86;97;193;45;5;74;127;508;0.386;0.381;0.393;0.779;0.516;0.467;G;augusdj01
180;Zaza Pachulia;2.7;2009-10;25;ATL;78;1;0;1089;120;246;120;242;0;4;93;143;117;176;293;42;37;31;58;186;333;0.488;0.496;0;0.65;0.539;0.488;C;pachuza01
181;Wilson Chandler;2.7;2009-10;22;NYK;65;64;0;2320;412;860;372;710;40;150;129;160;93;255;348;138;46;49;108;184;993;0.479;0.524;0.267;0.806;0.534;0.502;F;chandwi01
182;Peja Stojaković;2.7;2009-10;32;NOH;62;55;0;1947;278;688;146;336;132;352;96;107;39;188;227;92;48;5;56;83;784;0.404;0.435;0.375;0.897;0.533;0.5;F;stojape01
183;Mario Chalmers;2.7;2009-10;23;MIA;73;22;0;1807;182;454;107;218;75;236;82;110;25;110;135;246;91;12;123;175;521;0.401;0.491;0.318;0.745;0.519;0.483;G;chalmma01
184;J.R. Smith;2.7;2009-10;24;DEN;75;0;0;2082;428;1033;270;566;158;467;142;201;28;206;234;183;99;20;139;174;1156;0.414;0.477;0.338;0.706;0.515;0.491;G-F;smithjr01
185;Rodney Stuckey;2.7;2009-10;23;DET;73;67;0;2499;449;1109;431;1030;18;79;299;359;67;214;281;348;101;12;163;205;1215;0.405;0.418;0.228;0.833;0.479;0.413;G;stuckro01
186;Rasual Butler;2.7;2009-10;30;LAC;82;64;0;2702;356;870;211;438;145;432;122;145;39;201;240;116;36;68;79;121;979;0.409;0.482;0.336;0.841;0.524;0.493;F-G;butlera01
187;Devin Harris;2.7;2009-10;26;NJN;64;61;0;2221;356;884;296;667;60;217;308;386;24;179;203;423;79;18;181;178;1080;0.403;0.444;0.276;0.798;0.512;0.437;G;harride01
188;Jerryd Bayless;2.7;2009-10;21;POR;74;11;0;1304;200;483;171;391;29;92;201;242;18;102;120;172;26;5;94;152;630;0.414;0.437;0.315;0.831;0.534;0.444;G;bayleje01
189;Earl Watson;2.6;2009-10;30;IND;79;52;0;2322;223;524;170;340;53;184;120;169;54;186;240;399;104;16;175;181;619;0.426;0.5;0.288;0.71;0.517;0.476;G;watsoea01
190;Keith Bogans;2.6;2009-10;29;SAS;79;50;0;1559;120;298;50;102;70;196;37;50;25;151;176;95;45;12;53;156;347;0.403;0.49;0.357;0.74;0.542;0.52;G-F;boganke01
191;Tyrus Thomas;2.6;2009-10;23;CHACHI;54;3;0;1220;194;420;194;417;0;3;120;175;81;254;335;56;63;85;92;129;508;0.462;0.465;0;0.686;0.511;0.462;F;thomaty01
192;Juwan Howard;2.6;2009-10;36;POR;73;27;0;1632;191;375;191;374;0;1;55;70;108;227;335;61;27;10;72;191;437;0.509;0.511;0;0.786;0.538;0.509;F-C;howarju01
193;Daniel Gibson;2.6;2009-10;23;CLE;56;10;0;1068;125;268;54;119;71;149;34;49;13;60;73;70;25;7;36;79;355;0.466;0.454;0.477;0.694;0.613;0.599;G;gibsoda01
194;Jason Maxiell;2.6;2009-10;26;DET;76;29;0;1550;212;415;212;414;0;1;89;155;161;240;401;39;36;38;68;175;513;0.511;0.512;0;0.574;0.531;0.511;F-C;maxieja01
195;Kyle Korver;2.6;2009-10;28;UTA;52;0;0;952;138;280;79;170;59;110;39;49;10;101;111;89;26;12;42;76;374;0.493;0.465;0.536;0.796;0.62;0.598;G-F;korveky01
196;Omri Casspi;2.5;2009-10;21;SAC;77;31;0;1931;300;672;225;469;75;203;117;174;75;274;349;95;54;17;98;125;792;0.446;0.48;0.369;0.672;0.529;0.502;F;casspom01
197;Anthony Tolliver;2.5;2009-10;24;GSWPOR;46;29;0;1427;193;449;143;297;50;152;103;134;84;236;320;87;32;33;46;128;539;0.43;0.481;0.329;0.769;0.531;0.486;F-C;tollian01
198;Zydrunas Ilgauskas;2.5;2009-10;34;CLE;64;6;0;1339;194;438;183;415;11;23;75;101;114;231;345;48;14;50;63;183;474;0.443;0.441;0.478;0.743;0.491;0.455;C;ilgauzy01
199;Brandon Rush;2.5;2009-10;24;IND;82;64;0;2491;297;702;173;400;124;302;56;89;41;305;346;112;56;65;93;159;774;0.423;0.433;0.411;0.629;0.522;0.511;G-F;rushbr01
200;James Posey;2.4;2009-10;33;NOH;77;2;0;1731;126;345;45;103;81;242;66;80;32;297;329;117;42;19;51;204;399;0.365;0.437;0.335;0.825;0.525;0.483;F-G;poseyja01
