Rk;Player;WS;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
136;Ben McLemore;3.3;2019-20;26;HOU;71;23;0;1619;242;545;61;93;181;452;50;67;21;136;157;58;45;16;50;155;715;0.444;0.656;0.4;0.746;0.622;0.61;G;mclembe01
137;Doug McDermott;3.3;2019-20;28;IND;69;0;0;1372;267;547;139;253;128;294;48;58;26;148;174;78;12;5;42;117;710;0.488;0.549;0.435;0.828;0.62;0.605;F;mcderdo01
138;T.J. McConnell;3.3;2019-20;27;IND;71;3;0;1326;212;411;207;394;5;17;35;42;38;151;189;355;56;11;100;73;464;0.516;0.525;0.294;0.833;0.54;0.522;G;mccontj01
139;Wendell Carter Jr.;3.3;2019-20;20;CHI;43;43;0;1256;183;343;177;314;6;29;112;152;139;266;405;51;33;36;72;162;484;0.534;0.564;0.207;0.737;0.59;0.542;C;cartewe01
140;Tony Bradley;3.3;2019-20;22;UTA;58;3;0;663;126;189;123;186;3;3;30;46;111;156;267;23;14;33;30;115;285;0.667;0.661;1;0.652;0.681;0.675;F-C;bradlto01
141;Wesley Matthews;3.2;2019-20;33;MIL;67;67;0;1635;167;422;59;125;108;297;52;68;22;144;166;92;38;9;43;103;494;0.396;0.472;0.364;0.765;0.547;0.524;G;matthwe02
142;Deandre Ayton;3.1;2019-20;21;PHO;38;32;0;1236;310;568;307;555;3;13;67;89;147;289;436;72;26;58;80;117;690;0.546;0.553;0.231;0.753;0.568;0.548;C;aytonde01
143;Josh Hart;3.1;2019-20;24;NOP;65;16;0;1755;225;532;104;178;121;354;85;115;61;364;425;108;63;23;75;160;656;0.423;0.584;0.342;0.739;0.563;0.537;G;hartjo01
144;JaMychal Green;3.1;2019-20;29;LAC;63;1;0;1307;151;352;59;114;92;238;36;48;77;311;388;49;29;24;54;174;430;0.429;0.518;0.387;0.75;0.576;0.56;F;greenja01
145;Terence Davis;3.1;2019-20;22;TOR;72;4;0;1209;199;436;105;194;94;242;51;59;50;187;237;115;39;14;76;124;543;0.456;0.541;0.388;0.864;0.588;0.564;G;daviste02
146;Bogdan Bogdanović;3.1;2019-20;27;SAC;61;28;0;1766;337;766;173;325;164;441;86;116;26;181;207;207;64;15;102;133;924;0.44;0.532;0.372;0.741;0.565;0.547;G;bogdabo01
147;Langston Galloway;3.1;2019-20;28;DET;66;6;0;1702;236;542;104;211;132;331;73;85;33;116;149;101;48;11;40;96;677;0.435;0.493;0.399;0.859;0.584;0.557;G;gallola01
148;Tristan Thompson;3.1;2019-20;28;CLE;57;51;0;1721;288;562;279;539;9;23;99;161;226;351;577;120;33;50;103;124;684;0.512;0.518;0.391;0.615;0.54;0.52;F-C;thomptr01
149;Terrence Ross;3;2019-20;28;ORL;69;0;0;1889;341;846;164;342;177;504;157;184;13;209;222;82;77;24;70;109;1016;0.403;0.48;0.351;0.853;0.548;0.508;F-G;rosste01
150;Marc Gasol;3;2019-20;35;TOR;44;43;0;1161;119;279;62;131;57;148;36;49;31;244;275;147;34;38;59;124;331;0.427;0.473;0.385;0.735;0.551;0.529;C;gasolma01
151;Terry Rozier;3;2019-20;25;CHO;63;63;0;2164;398;941;226;518;172;423;166;190;50;226;276;259;61;10;141;126;1134;0.423;0.436;0.407;0.874;0.553;0.514;G;roziete01
152;Tyus Jones;3;2019-20;23;MEM;65;6;0;1232;197;429;150;305;47;124;43;58;9;94;103;285;59;6;55;44;484;0.459;0.492;0.379;0.741;0.532;0.514;G;jonesty01
153;Buddy Hield;3;2019-20;27;SAC;72;44;0;2216;498;1162;227;474;271;688;115;136;57;271;328;213;66;17;168;165;1382;0.429;0.479;0.394;0.846;0.566;0.545;G-F;hieldbu01
154;Gorgui Dieng;2.9;2019-20;30;MEMMIN;63;17;0;1096;166;364;112;212;54;152;78;101;91;263;354;73;51;59;60;124;464;0.456;0.528;0.355;0.772;0.568;0.53;C;dienggo01
155;Willie Cauley-Stein;2.9;2019-20;26;DALGSW;54;39;0;1097;175;302;175;301;0;1;40;66;84;231;315;70;49;61;40;121;390;0.579;0.581;0;0.606;0.589;0.579;F-C;caulewi01
156;D.J. Augustin;2.9;2019-20;32;ORL;57;13;0;1420;184;461;114;260;70;201;161;181;22;100;122;262;34;1;86;72;599;0.399;0.438;0.348;0.89;0.554;0.475;G;augusdj01
157;Michael Porter Jr.;2.9;2019-20;21;DEN;55;8;0;903;195;383;133;236;62;147;60;72;66;193;259;46;27;25;49;100;512;0.509;0.564;0.422;0.833;0.617;0.59;F;portemi01
158;Glenn Robinson III;2.9;2019-20;26;GSWPHI;62;52;0;1786;288;592;211;395;77;197;74;86;81;189;270;96;54;16;55;100;727;0.486;0.534;0.391;0.86;0.577;0.552;G-F;robingl02
159;Kyrie Irving;2.9;2019-20;27;BRK;20;20;0;658;199;416;143;274;56;142;94;102;22;81;103;128;27;10;52;53;548;0.478;0.522;0.394;0.922;0.595;0.546;G;irvinky01
160;Patty Mills;2.8;2019-20;31;SAS;66;1;0;1485;258;598;104;195;154;403;97;112;22;86;108;118;53;6;54;105;767;0.431;0.533;0.382;0.866;0.592;0.56;G;millspa02
161;Damian Jones;2.8;2019-20;24;ATL;55;27;0;887;121;178;119;169;2;9;62;84;74;132;206;35;26;40;28;149;306;0.68;0.704;0.222;0.738;0.712;0.685;F-C;jonesda03
162;Furkan Korkmaz;2.8;2019-20;22;PHI;72;12;0;1559;242;563;99;207;143;356;77;102;18;150;168;79;41;16;59;98;704;0.43;0.478;0.402;0.755;0.579;0.557;G;korkmfu01
163;Julius Randle;2.7;2019-20;25;NYK;64;64;0;2080;463;1006;399;775;64;231;258;352;151;471;622;198;51;22;193;178;1248;0.46;0.515;0.277;0.733;0.538;0.492;F-C;randlju01
164;Markelle Fultz;2.7;2019-20;21;ORL;72;60;0;1996;359;772;323;637;36;135;116;159;41;197;238;369;90;11;147;142;870;0.465;0.507;0.267;0.73;0.517;0.488;G;fultzma01
165;Cameron Johnson;2.7;2019-20;23;PHO;57;9;0;1255;176;405;70;133;106;272;46;57;49;138;187;69;36;20;32;88;504;0.435;0.526;0.39;0.807;0.586;0.565;F;johnsca02
166;Maurice Harkless;2.7;2019-20;26;LACNYK;62;48;0;1427;142;283;108;185;34;98;39;66;55;185;240;68;58;33;53;148;357;0.502;0.584;0.347;0.591;0.572;0.562;F-G;harklma01
167;Jeremy Lamb;2.7;2019-20;27;IND;46;42;0;1291;216;479;163;321;53;158;92;110;24;176;200;96;55;22;50;104;577;0.451;0.508;0.335;0.836;0.547;0.506;G-F;lambje01
168;Lauri Markkanen;2.6;2019-20;22;CHI;50;50;0;1492;251;591;142;274;109;317;126;153;60;253;313;74;42;23;81;96;737;0.425;0.518;0.344;0.824;0.56;0.517;F-C;markkla01
169;Landry Shamet;2.6;2019-20;22;LAC;53;30;0;1452;158;391;47;95;111;296;65;76;6;94;100;99;20;10;42;142;492;0.404;0.495;0.375;0.855;0.58;0.546;G;shamela01
170;Dejounte Murray;2.6;2019-20;23;SAS;66;58;0;1687;294;637;253;526;41;111;91;114;69;314;383;271;111;17;125;143;720;0.462;0.481;0.369;0.798;0.524;0.494;G;murrade01
171;Tony Snell;2.6;2019-20;28;DET;59;57;0;1641;170;382;68;128;102;254;32;32;9;102;111;127;32;15;31;101;474;0.445;0.531;0.402;1;0.598;0.579;G-F;snellto01
172;Taj Gibson;2.6;2019-20;34;NYK;62;56;0;1025;167;286;163;272;4;14;41;56;111;156;267;52;27;30;47;122;379;0.584;0.599;0.286;0.732;0.61;0.591;F-C;gibsota01
173;Mike Conley;2.5;2019-20;32;UTA;47;41;0;1363;232;567;136;311;96;256;115;139;33;118;151;208;36;5;92;104;675;0.409;0.437;0.375;0.827;0.537;0.494;G;conlemi01
174;Collin Sexton;2.5;2019-20;21;CLE;65;65;0;2143;513;1086;416;831;97;255;226;267;61;143;204;192;65;7;158;142;1349;0.472;0.501;0.38;0.846;0.56;0.517;G;sextoco01
175;Trevor Ariza;2.5;2019-20;34;PORSAC;53;21;0;1493;142;324;65;117;77;207;62;74;34;212;246;91;69;15;56;111;423;0.438;0.556;0.372;0.838;0.593;0.557;F;arizatr01
176;Mike Scott;2.5;2019-20;31;PHI;68;11;0;1207;149;350;69;133;80;217;30;37;65;183;248;56;21;5;26;96;408;0.426;0.519;0.369;0.811;0.557;0.54;F;scottmi01
177;Kyle Anderson;2.5;2019-20;26;MEM;67;28;0;1330;157;331;133;246;24;85;52;78;58;227;285;162;54;37;66;111;390;0.474;0.541;0.282;0.667;0.534;0.511;F-G;anderky01
178;Jeff Teague;2.5;2019-20;31;ATLMIN;59;17;0;1464;213;489;170;372;43;117;172;197;27;115;142;308;44;19;116;106;641;0.436;0.457;0.368;0.873;0.557;0.48;G;teaguje01
179;Derrick Rose;2.5;2019-20;31;DET;50;15;0;1298;369;753;324;606;45;147;121;139;27;94;121;278;40;16;126;49;904;0.49;0.535;0.306;0.871;0.555;0.52;G;rosede01
180;Kyle Korver;2.5;2019-20;38;MIL;58;1;0;960;126;293;27;56;99;237;35;41;15;107;122;68;26;12;48;78;386;0.43;0.482;0.418;0.854;0.62;0.599;G-F;korveky01
181;Mo Bamba;2.5;2019-20;21;ORL;62;0;0;878;132;286;95;179;37;107;31;46;100;202;302;42;23;86;42;116;332;0.462;0.531;0.346;0.674;0.542;0.526;C;bambamo01
182;Gary Trent Jr.;2.5;2019-20;21;POR;61;8;0;1332;196;441;84;173;112;268;37;45;25;75;100;61;48;16;21;90;541;0.444;0.486;0.418;0.822;0.587;0.571;G;trentga02
183;Alex Len;2.5;2019-20;26;ATLSAC;55;12;0;970;177;319;161;260;16;59;68;105;100;221;321;50;23;48;55;127;438;0.555;0.619;0.271;0.648;0.6;0.58;C;lenal01
184;Jonathan Isaac;2.5;2019-20;22;ORL;34;32;0;980;156;332;124;238;32;94;60;77;58;173;231;48;53;78;49;83;404;0.47;0.521;0.34;0.779;0.552;0.518;F;isaacjo01
185;Lonzo Ball;2.4;2019-20;22;NOP;63;54;0;2025;277;687;129;292;148;395;43;76;71;312;383;438;88;38;193;128;745;0.403;0.442;0.375;0.566;0.517;0.511;G;balllo01
186;Troy Brown Jr.;2.4;2019-20;20;WAS;69;22;0;1782;273;622;212;443;61;179;109;139;76;307;383;178;85;7;79;132;716;0.439;0.479;0.341;0.784;0.524;0.488;G-F;browntr01
187;Bismack Biyombo;2.4;2019-20;27;CHO;53;29;0;1029;151;278;151;278;0;0;91;151;120;188;308;50;10;49;48;116;393;0.543;0.543;;0.603;0.57;0.543;C-F;biyombi01
188;Austin Rivers;2.4;2019-20;27;HOU;68;4;0;1594;211;501;115;231;96;270;78;111;27;148;175;113;49;10;50;129;596;0.421;0.498;0.356;0.703;0.542;0.517;G;riverau01
189;Garrett Temple;2.4;2019-20;33;BRK;62;35;0;1730;222;587;95;201;127;386;70;87;29;189;218;156;49;29;62;108;641;0.378;0.473;0.329;0.805;0.513;0.486;G;templga01
190;Marvin Williams;2.4;2019-20;33;CHOMIL;58;1;0;1129;119;267;63;111;56;156;49;57;30;153;183;60;36;30;33;103;343;0.446;0.568;0.359;0.86;0.587;0.551;F;willima02
191;James Ennis III;2.4;2019-20;29;ORLPHI;69;18;0;1265;160;359;105;190;55;169;79;98;71;174;245;63;35;22;58;137;454;0.446;0.553;0.325;0.806;0.565;0.522;F;ennisja01
192;Alex Caruso;2.3;2019-20;25;LAL;64;2;0;1175;120;291;80;171;40;120;69;94;17;106;123;124;70;18;53;98;349;0.412;0.468;0.333;0.734;0.525;0.481;G;carusal01
193;Matisse Thybulle;2.3;2019-20;22;PHI;65;14;0;1287;112;265;56;108;56;157;25;41;44;63;107;79;94;47;51;141;305;0.423;0.519;0.357;0.61;0.539;0.528;G;thybuma01
194;Cory Joseph;2.3;2019-20;28;SAC;72;26;0;1759;171;412;115;253;56;159;60;70;44;144;188;251;53;21;80;133;458;0.415;0.455;0.352;0.857;0.517;0.483;G;josepco01
195;Kris Dunn;2.3;2019-20;25;CHI;51;32;0;1269;152;342;123;230;29;112;40;54;23;163;186;173;101;17;68;158;373;0.444;0.535;0.259;0.741;0.51;0.487;G;dunnkr01
196;Trey Lyles;2.2;2019-20;24;SAS;63;53;0;1271;153;343;88;175;65;168;33;45;71;290;361;69;28;28;39;98;404;0.446;0.503;0.387;0.733;0.557;0.541;F;lylestr01
197;Josh Okogie;2.2;2019-20;21;MIN;62;28;0;1547;170;398;129;244;41;154;152;191;87;181;268;99;68;26;87;139;533;0.427;0.529;0.266;0.796;0.553;0.479;G;okogijo01
198;Khem Birch;2.2;2019-20;27;ORL;48;24;0;922;73;143;73;142;0;1;66;101;91;129;220;50;20;23;31;91;212;0.51;0.514;0;0.653;0.566;0.51;C-F;birchkh01
199;Jalen Brunson;2.1;2019-20;23;DAL;57;16;0;1022;181;388;138;268;43;120;61;75;22;112;134;188;22;4;66;74;466;0.466;0.515;0.358;0.813;0.553;0.522;G;brunsja01
200;Josh Richardson;2.1;2019-20;26;PHI;55;53;0;1693;278;646;193;397;85;249;114;141;41;133;174;162;52;36;104;136;755;0.43;0.486;0.341;0.809;0.533;0.496;G;richajo01
