Rk;Player;WS;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
136;Nicolas Batum;3.5;2017-18;29;CHO;64;64;0;1981;270;650;178;376;92;274;108;130;57;249;306;349;65;23;131;72;740;0.415;0.473;0.336;0.831;0.523;0.486;F-G;batumni01
137;Daniel Theis;3.5;2017-18;25;BOS;63;3;0;936;126;233;108;175;18;58;61;81;90;184;274;56;30;48;56;157;331;0.541;0.617;0.31;0.753;0.616;0.579;C;theisda01
138;Bobby Portis;3.5;2017-18;22;CHI;73;4;0;1643;382;811;302;588;80;223;120;156;159;339;498;123;50;23;103;130;964;0.471;0.514;0.359;0.769;0.548;0.52;F;portibo01
139;T.J. Warren;3.4;2017-18;24;PHO;65;65;0;2142;529;1063;509;973;20;90;193;255;125;208;333;85;65;41;85;149;1271;0.498;0.523;0.222;0.757;0.541;0.507;F;warretj01
140;Kyle Korver;3.4;2017-18;36;CLE;73;4;0;1574;222;484;58;108;164;376;64;72;9;156;165;88;31;27;55;130;672;0.459;0.537;0.436;0.889;0.652;0.628;G-F;korveky01
141;Jonas Jerebko;3.4;2017-18;30;UTA;74;19;0;1134;159;341;94;184;65;157;46;57;53;193;246;42;24;12;27;127;429;0.466;0.511;0.414;0.807;0.586;0.562;F;jerebjo01
142;Josh Hart;3.4;2017-18;22;LAL;63;23;0;1461;176;375;98;178;78;197;66;94;42;221;263;80;47;16;47;107;496;0.469;0.551;0.396;0.702;0.596;0.573;G;hartjo01
143;Greg Monroe;3.4;2017-18;27;BOSMILPHO;51;14;0;1040;218;386;218;386;0;0;88;119;109;241;350;114;44;23;94;95;524;0.565;0.565;;0.739;0.598;0.565;C-F;monrogr01
144;Evan Fournier;3.3;2017-18;25;ORL;57;57;0;1837;368;802;241;467;127;335;150;173;23;157;180;165;47;16;95;138;1013;0.459;0.516;0.379;0.867;0.577;0.538;G-F;fournev01
145;Jerian Grant;3.3;2017-18;25;CHI;74;26;0;1686;209;503;148;316;61;187;140;188;31;141;172;342;63;8;89;132;619;0.416;0.468;0.326;0.745;0.528;0.476;G;grantje02
146;Lauri Markkanen;3.3;2017-18;20;CHI;68;68;0;2020;374;862;229;461;145;401;140;166;79;429;508;79;39;40;83;103;1033;0.434;0.497;0.362;0.843;0.552;0.518;F-C;markkla01
147;Markieff Morris;3.3;2017-18;28;WAS;73;73;0;1968;330;687;254;480;76;207;105;128;75;334;409;142;56;38;127;216;841;0.48;0.529;0.367;0.82;0.566;0.536;F;morrima02
148;Zaza Pachulia;3.3;2017-18;33;GSW;69;57;0;972;149;264;149;263;0;1;75;93;89;232;321;109;38;17;72;122;373;0.564;0.567;0;0.806;0.612;0.564;C;pachuza01
149;J.J. Barea;3.3;2017-18;33;DAL;69;11;0;1603;303;690;188;377;115;313;80;102;15;186;201;434;35;3;143;83;801;0.439;0.499;0.367;0.784;0.545;0.522;G;bareajo01
150;Wilson Chandler;3.3;2017-18;30;DEN;74;71;0;2346;281;631;193;385;88;246;88;114;102;296;398;159;43;39;92;156;738;0.445;0.501;0.358;0.772;0.542;0.515;F;chandwi01
151;Michael Kidd-Gilchrist;3.3;2017-18;24;CHO;74;74;0;1850;282;560;282;558;0;2;117;171;84;218;302;71;51;32;53;143;681;0.504;0.505;0;0.684;0.536;0.504;F;kiddgmi01
152;Marcus Morris;3.2;2017-18;28;BOS;54;21;0;1442;262;611;176;377;86;234;124;154;43;246;289;72;35;12;65;100;734;0.429;0.467;0.368;0.805;0.541;0.499;F;morrima03
153;Shabazz Napier;3.2;2017-18;26;POR;74;9;0;1535;223;531;141;313;82;218;116;138;26;144;170;150;81;14;90;84;644;0.42;0.45;0.376;0.841;0.544;0.497;G;napiesh01
154;Maurice Harkless;3.2;2017-18;24;POR;59;37;0;1264;147;297;98;179;49;118;42;59;46;116;162;53;48;43;40;103;385;0.495;0.547;0.415;0.712;0.596;0.577;F-G;harklma01
155;George Hill;3.2;2017-18;31;CLESAC;67;60;0;1812;236;513;151;308;85;205;110;140;42;139;181;186;61;27;88;128;667;0.46;0.49;0.415;0.786;0.58;0.543;G;hillge01
156;Allen Crabbe;3.2;2017-18;25;BRK;75;68;0;2197;337;827;136;295;201;532;115;135;28;296;324;117;47;35;78;168;990;0.407;0.461;0.378;0.852;0.558;0.529;G-F;crabbal01
157;Kristaps Porziņģis;3.2;2017-18;22;NYK;48;48;1;1553;390;889;300;661;90;228;218;275;62;254;316;57;36;115;93;141;1088;0.439;0.454;0.395;0.793;0.539;0.489;F-C;porzikr01
158;Andre Iguodala;3.2;2017-18;34;GSW;64;7;0;1622;148;320;115;203;33;117;55;87;50;196;246;210;54;38;67;99;384;0.463;0.567;0.282;0.632;0.536;0.514;F-G;iguodan01
159;Dejounte Murray;3.2;2017-18;21;SAS;81;48;0;1743;270;609;261;575;9;34;105;148;110;349;459;231;97;31;134;151;654;0.443;0.454;0.265;0.709;0.485;0.451;G;murrade01
160;Ekpe Udoh;3.2;2017-18;30;UTA;63;3;0;810;60;120;60;119;0;1;42;56;68;82;150;53;43;74;20;105;162;0.5;0.504;0;0.75;0.56;0.5;C-F;udohek01
161;Rudy Gay;3.1;2017-18;31;SAS;57;6;0;1231;253;537;216;419;37;118;112;145;76;215;291;73;46;38;78;98;655;0.471;0.516;0.314;0.772;0.545;0.506;F;gayru01
162;Cory Joseph;3.1;2017-18;26;IND;82;17;0;2210;256;604;189;414;67;190;70;94;39;224;263;260;80;18;87;141;649;0.424;0.457;0.353;0.745;0.503;0.479;G;josepco01
163;James Ennis III;3.1;2017-18;27;DETMEM;72;22;0;1604;182;384;131;231;51;153;97;116;73;151;224;71;47;18;56;134;512;0.474;0.567;0.333;0.836;0.588;0.54;F;ennisja01
164;Dāvis Bertāns;3.1;2017-18;25;SAS;77;10;0;1086;161;366;67;114;94;252;40;49;18;135;153;74;26;28;36;93;456;0.44;0.588;0.373;0.816;0.588;0.568;F;bertada01
165;Yogi Ferrell;3;2017-18;24;DAL;82;21;0;2282;311;730;177;371;134;359;82;103;26;223;249;201;64;9;78;153;838;0.426;0.477;0.373;0.796;0.54;0.518;G;ferreyo01
166;Jordan Clarkson;3;2017-18;25;CLELAL;81;2;0;1888;430;954;318;636;112;318;152;190;57;160;217;221;58;6;127;107;1124;0.451;0.5;0.352;0.8;0.542;0.509;G;clarkjo01
167;Darius Miller;3;2017-18;27;NOP;82;3;0;1944;216;487;69;129;147;358;58;67;18;146;164;111;28;17;58;160;637;0.444;0.535;0.411;0.866;0.617;0.594;F;milleda01
168;OG Anunoby;3;2017-18;20;TOR;74;62;0;1481;163;346;90;149;73;197;39;62;44;140;184;55;52;14;45;130;438;0.471;0.604;0.371;0.629;0.587;0.577;F;anunoog01
169;Aron Baynes;3;2017-18;31;BOS;81;67;0;1485;210;446;207;425;3;21;59;78;130;304;434;93;22;51;80;200;482;0.471;0.487;0.143;0.756;0.502;0.474;C;baynear01
170;Trevor Booker;2.9;2017-18;30;BRKINDPHI;68;7;0;1158;177;343;169;310;8;33;66;93;117;201;318;82;28;21;59;119;428;0.516;0.545;0.242;0.71;0.557;0.528;F;booketr01
171;Bismack Biyombo;2.9;2017-18;25;ORL;82;25;0;1495;183;352;183;351;0;1;102;157;144;324;468;66;21;95;84;158;468;0.52;0.521;0;0.65;0.556;0.52;C-F;biyombi01
172;Jordan Bell;2.9;2017-18;23;GSW;57;13;0;809;116;185;116;181;0;4;30;44;60;147;207;102;35;56;51;92;262;0.627;0.641;0;0.682;0.641;0.627;F;belljo01
173;Gorgui Dieng;2.9;2017-18;28;MIN;79;0;0;1333;186;388;167;327;19;61;79;102;106;254;360;71;45;39;59;147;470;0.479;0.511;0.311;0.775;0.543;0.504;C;dienggo01
174;Tyler Zeller;2.9;2017-18;28;BRKMIL;66;34;0;1109;187;334;177;306;10;28;57;79;110;195;305;47;15;35;47;126;441;0.56;0.578;0.357;0.722;0.598;0.575;F-C;zellety01
175;Danny Green;2.9;2017-18;30;SAS;70;60;0;1791;217;561;101;241;116;320;50;65;41;208;249;110;63;80;74;122;600;0.387;0.419;0.363;0.769;0.509;0.49;G-F;greenda02
176;Bogdan Bogdanović;2.9;2017-18;25;SAC;78;52;0;2175;344;772;215;443;129;329;100;119;31;192;223;258;72;16;125;172;917;0.446;0.485;0.392;0.84;0.556;0.529;G;bogdabo01
177;Aaron Gordon;2.9;2017-18;22;ORL;58;57;0;1909;375;865;260;523;115;342;157;225;87;370;457;136;59;45;107;111;1022;0.434;0.497;0.336;0.698;0.53;0.5;F;gordoaa01
178;C.J. Miles;2.9;2017-18;30;TOR;70;3;0;1337;227;599;63;145;164;454;81;97;18;134;152;55;37;21;39;134;699;0.379;0.434;0.361;0.835;0.545;0.516;G-F;milescj01
179;Richaun Holmes;2.8;2017-18;24;PHI;48;2;0;746;135;241;131;210;4;31;37;56;57;154;211;61;20;29;25;97;311;0.56;0.624;0.129;0.661;0.585;0.568;C-F;holmeri01
180;Maxi Kleber;2.8;2017-18;26;DAL;72;35;0;1206;151;309;111;181;40;128;44;59;71;163;234;51;26;47;30;114;386;0.489;0.613;0.313;0.746;0.576;0.553;F;klebima01
181;Elfrid Payton;2.8;2017-18;23;ORLPHO;63;63;0;1808;329;667;299;575;30;92;109;168;64;210;274;393;83;22;168;147;797;0.493;0.52;0.326;0.649;0.538;0.516;G;paytoel01
182;Luc Mbah a Moute;2.8;2017-18;31;HOU;61;15;0;1564;166;345;103;172;63;173;65;95;22;164;186;55;72;25;68;100;460;0.481;0.599;0.364;0.684;0.595;0.572;F;mbahalu01
183;Buddy Hield;2.8;2017-18;25;SAC;80;13;0;2024;416;933;240;525;176;408;71;81;55;252;307;155;85;22;124;148;1079;0.446;0.457;0.431;0.877;0.557;0.54;G-F;hieldbu01
184;Brandon Ingram;2.8;2017-18;20;LAL;59;59;0;1975;358;761;317;656;41;105;192;282;57;257;314;230;45;43;149;163;949;0.47;0.483;0.39;0.681;0.536;0.497;F;ingrabr01
185;Nemanja Bjelica;2.8;2017-18;29;MIN;67;21;0;1371;171;371;95;188;76;183;36;45;53;221;274;86;50;16;52;141;454;0.461;0.505;0.415;0.8;0.581;0.563;F;bjeline01
186;Kevon Looney;2.8;2017-18;21;GSW;66;4;0;910;112;193;111;188;1;5;42;77;83;132;215;42;34;56;31;106;267;0.58;0.59;0.2;0.545;0.588;0.583;F-C;looneke01
187;Malcolm Brogdon;2.7;2017-18;25;MIL;48;20;0;1436;244;503;182;342;62;161;75;85;23;133;156;152;41;13;66;128;625;0.485;0.532;0.385;0.882;0.578;0.547;G;brogdma01
188;Rodney Hood;2.7;2017-18;25;CLEUTA;60;23;0;1616;322;751;195;418;127;333;111;129;22;143;165;95;45;12;70;105;882;0.429;0.467;0.381;0.86;0.546;0.513;G-F;hoodro01
189;Deyonta Davis;2.7;2017-18;21;MEM;62;6;0;943;161;265;161;265;0;0;38;57;75;175;250;40;15;39;32;125;360;0.608;0.608;;0.667;0.621;0.608;C-F;davisde01
190;JaVale McGee;2.7;2017-18;30;GSW;65;17;0;615;136;219;136;213;0;6;38;52;59;110;169;33;21;57;27;91;310;0.621;0.638;0;0.731;0.641;0.621;C;mcgeeja01
191;John Wall;2.7;2017-18;27;WAS;41;41;1;1410;280;667;218;500;62;167;175;241;22;128;150;393;57;45;158;80;797;0.42;0.436;0.371;0.726;0.515;0.466;G;walljo01
192;Tyson Chandler;2.7;2017-18;35;PHO;46;46;0;1151;121;187;121;187;0;0;58;93;134;284;418;53;16;27;59;106;300;0.647;0.647;;0.624;0.658;0.647;C;chandty01
193;Salah Mejri;2.7;2017-18;31;DAL;61;1;0;729;88;137;88;134;0;3;38;66;85;161;246;35;22;67;39;121;214;0.642;0.657;0;0.576;0.644;0.642;C;mejrisa01
194;Tim Hardaway Jr.;2.6;2017-18;25;NYK;57;54;0;1885;360;856;230;446;130;410;146;179;32;192;224;155;62;10;92;123;996;0.421;0.516;0.317;0.816;0.533;0.496;G;hardati02
195;Wesley Matthews;2.6;2017-18;31;DAL;63;63;0;2131;283;697;130;295;153;402;83;101;28;170;198;172;76;16;83;140;802;0.406;0.441;0.381;0.822;0.541;0.516;G;matthwe02
196;Thabo Sefolosha;2.6;2017-18;33;UTA;38;6;0;806;118;240;86;156;32;84;44;54;29;132;161;33;52;12;30;59;312;0.492;0.551;0.381;0.815;0.591;0.558;G-F;sefolth01
197;Justise Winslow;2.6;2017-18;21;MIA;68;25;0;1680;207;488;158;359;49;129;66;104;64;306;370;148;54;33;77;140;529;0.424;0.44;0.38;0.635;0.496;0.474;F;winslju01
198;Patrick Patterson;2.6;2017-18;28;OKC;82;3;0;1270;106;266;40;95;66;171;40;46;32;161;193;57;48;23;33;87;318;0.398;0.421;0.386;0.87;0.555;0.523;F;pattepa01
199;Jae Crowder;2.6;2017-18;27;CLEUTA;80;47;0;2090;271;671;161;330;110;341;121;148;59;216;275;99;64;21;74;187;773;0.404;0.488;0.323;0.818;0.525;0.486;F;crowdja01
200;Evan Turner;2.6;2017-18;29;POR;79;40;0;2034;258;577;216;445;42;132;91;107;30;214;244;173;47;29;99;163;649;0.447;0.485;0.318;0.85;0.52;0.484;G;turneev01
