Rk;Player;PTS/G;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
135;Luke Kennard;11.9;2021-22;25;LAC;70;13;0;1919;287;639;97;216;190;423;69;77;20;209;229;146;42;6;60;101;833;0.449;0.449;0.449;0.896;0.619;0.598;G;kennalu01
136;Devonte' Graham;11.9;2021-22;26;NOP;76;63;0;2162;296;815;104;252;192;563;118;140;37;140;177;316;71;12;105;95;902;0.363;0.413;0.341;0.843;0.514;0.481;G;grahade01
137;Jae'Sean Tate;11.8;2021-22;26;HOU;78;77;0;2056;363;729;300;527;63;202;130;184;135;285;420;222;72;41;139;286;919;0.498;0.569;0.312;0.707;0.567;0.541;F;tateja01
138;Jalen Suggs;11.8;2021-22;20;ORL;48;45;0;1307;198;548;156;352;42;196;126;163;26;145;171;209;59;19;143;142;564;0.361;0.443;0.214;0.773;0.455;0.4;G;suggsja01
139;Danilo Gallinari;11.7;2021-22;33;ATL;66;18;0;1672;259;597;147;303;112;294;141;156;35;273;308;101;28;12;38;93;771;0.434;0.485;0.381;0.904;0.579;0.528;F;gallida01
140;Alec Burks;11.7;2021-22;30;NYK;81;44;0;2318;285;728;128;339;157;389;217;264;47;350;397;239;85;26;91;215;944;0.391;0.378;0.404;0.822;0.559;0.499;G;burksal01
141;Kemba Walker;11.6;2021-22;31;NYK;37;37;0;948;149;370;76;171;73;199;60;71;14;97;111;131;26;7;48;37;431;0.403;0.444;0.367;0.845;0.537;0.501;G;walkeke02
142;Cameron Oliver;11.5;2021-22;25;ATL;2;0;0;43;10;15;9;12;1;3;2;3;2;4;6;3;1;1;0;5;23;0.667;0.75;0.333;0.667;0.705;0.7;F;oliveca01
143;Davion Mitchell;11.5;2021-22;23;SAC;75;19;0;2076;352;843;251;523;101;320;56;85;33;133;166;313;55;24;114;141;861;0.418;0.48;0.316;0.659;0.489;0.477;G;mitchda01
144;Patty Mills;11.4;2021-22;33;BRK;81;48;0;2346;324;794;97;226;227;568;48;59;18;138;156;183;51;17;73;112;923;0.408;0.429;0.4;0.814;0.563;0.551;G;millspa02
145;Doug McDermott;11.3;2021-22;30;SAS;51;51;0;1223;215;465;107;209;108;256;40;51;18;97;115;64;13;6;43;79;578;0.462;0.512;0.422;0.784;0.593;0.578;F;mcderdo01
146;Rui Hachimura;11.3;2021-22;23;WAS;42;13;0;943;187;381;132;258;55;123;46;66;25;135;160;48;23;9;33;53;475;0.491;0.512;0.447;0.697;0.579;0.563;F;hachiru01
147;Immanuel Quickley;11.3;2021-22;22;NYK;78;3;0;1802;284;724;147;328;137;396;177;201;31;216;247;275;54;3;99;167;882;0.392;0.448;0.346;0.881;0.543;0.487;G;quickim01
148;Joe Harris;11.3;2021-22;30;BRK;14;14;0;423;56;124;15;36;41;88;5;6;5;51;56;14;7;2;16;31;158;0.452;0.417;0.466;0.833;0.624;0.617;G;harrijo01
149;Marvin Bagley III;11.3;2021-22;22;DETSAC;48;25;0;1146;225;446;202;349;23;97;67;101;105;233;338;36;22;18;39;93;540;0.504;0.579;0.237;0.663;0.551;0.53;F-C;baglema01
150;Gary Harris;11.1;2021-22;27;ORL;61;30;0;1730;240;553;124;251;116;302;83;95;36;86;122;108;59;9;61;112;679;0.434;0.494;0.384;0.874;0.571;0.539;G;harriga01
151;Grayson Allen;11.1;2021-22;26;MIL;66;61;0;1805;255;569;96;180;159;389;64;74;32;190;222;100;46;18;43;96;733;0.448;0.533;0.409;0.865;0.609;0.588;G;allengr01
152;Clint Capela;11.1;2021-22;27;ATL;74;73;0;2042;370;604;370;603;0;1;80;169;279;598;877;92;55;93;44;166;820;0.613;0.614;0;0.473;0.604;0.613;C;capelca01
153;Dorian Finney-Smith;11;2021-22;28;DAL;80;80;0;2644;326;692;154;257;172;435;56;83;122;253;375;150;88;39;80;183;880;0.471;0.599;0.395;0.675;0.604;0.595;F;finnedo01
154;Zavier Simpson;11;2021-22;24;OKC;4;4;0;174;19;52;18;44;1;8;5;5;2;19;21;30;5;4;10;15;44;0.365;0.409;0.125;1;0.406;0.375;G;simpsza01
155;Hamidou Diallo;11;2021-22;23;DET;58;29;0;1269;261;526;238;433;23;93;91;140;69;208;277;73;71;17;58;143;636;0.496;0.55;0.247;0.65;0.541;0.518;G;diallha01
156;Duncan Robinson;10.9;2021-22;27;MIA;79;68;0;2043;290;726;58;102;232;624;51;61;24;179;203;129;42;14;60;201;863;0.399;0.569;0.372;0.836;0.573;0.559;G-F;robindu01
157;De'Anthony Melton;10.8;2021-22;23;MEM;73;15;0;1657;281;695;142;323;139;372;90;120;64;264;328;194;104;39;112;128;791;0.404;0.44;0.374;0.75;0.529;0.504;G;meltode01
158;Markelle Fultz;10.8;2021-22;23;ORL;18;3;0;360;83;175;79;158;4;17;25;31;4;45;49;99;20;5;40;22;195;0.474;0.5;0.235;0.806;0.517;0.486;G;fultzma01
159;Darius Bazley;10.8;2021-22;21;OKC;69;53;0;1924;274;649;194;380;80;269;117;170;71;365;436;97;58;70;90;68;745;0.422;0.511;0.297;0.688;0.515;0.484;F;bazleda01
160;Cameron Payne;10.8;2021-22;27;PHO;58;12;0;1278;240;587;169;376;71;211;75;89;24;151;175;282;40;17;103;119;626;0.409;0.449;0.336;0.843;0.5;0.469;G;payneca01
161;Terance Mann;10.8;2021-22;25;LAC;81;33;0;2317;334;690;258;482;76;208;128;164;104;321;425;209;55;21;84;178;872;0.484;0.535;0.365;0.78;0.572;0.539;G-F;mannte01
162;Cedi Osman;10.7;2021-22;26;CLE;66;3;0;1462;247;572;119;213;128;359;87;131;25;121;146;135;52;10;67;127;709;0.432;0.559;0.357;0.664;0.563;0.544;F;osmande01
163;Melvin Frazier;10.7;2021-22;25;OKC;3;0;0;120;13;48;12;27;1;21;5;7;5;8;13;1;1;0;3;8;32;0.271;0.444;0.048;0.714;0.313;0.281;G;frazime01
164;Mo Bamba;10.6;2021-22;23;ORL;71;69;0;1824;296;617;189;336;107;281;57;73;148;424;572;85;38;118;77;182;756;0.48;0.563;0.381;0.781;0.582;0.566;C;bambamo01
165;Nickeil Alexander-Walker;10.6;2021-22;23;NOPUTA;65;21;0;1466;253;680;148;342;105;338;81;109;37;150;187;156;46;23;93;103;692;0.372;0.433;0.311;0.743;0.475;0.449;G;alexani01
166;Max Strus;10.6;2021-22;25;MIA;68;16;0;1587;249;564;68;122;181;442;42;53;24;178;202;92;28;16;57;116;721;0.441;0.557;0.41;0.792;0.614;0.602;G;strusma01
167;Frank Jackson;10.6;2021-22;23;DET;53;7;0;1164;194;483;108;204;86;279;86;104;19;68;87;55;27;9;38;89;560;0.402;0.529;0.308;0.827;0.53;0.491;G;jacksfr01
168;Frank Kaminsky;10.6;2021-22;28;PHO;9;0;0;181;36;66;31;51;5;15;18;20;11;30;41;13;8;7;5;14;95;0.545;0.608;0.333;0.9;0.635;0.583;F-C;kaminfr01
169;Trey Lyles;10.5;2021-22;26;DETSAC;75;23;0;1537;262;562;195;353;67;209;195;243;89;290;379;88;29;32;73;123;786;0.466;0.552;0.321;0.802;0.588;0.526;F;lylestr01
170;Tre Mann;10.4;2021-22;20;OKC;60;26;0;1367;231;588;133;316;98;272;65;82;25;146;171;91;47;12;71;102;625;0.393;0.421;0.36;0.793;0.501;0.476;G;manntr01
171;Brandon Clarke;10.4;2021-22;25;MEM;64;1;0;1246;288;447;283;425;5;22;85;130;135;207;342;86;39;68;34;122;666;0.644;0.666;0.227;0.654;0.66;0.65;F;clarkbr01
172;Richaun Holmes;10.4;2021-22;28;SAC;45;37;0;1074;198;300;196;295;2;5;70;90;93;224;317;48;17;41;56;128;468;0.66;0.664;0.4;0.778;0.689;0.663;C-F;holmeri01
173;Terence Davis;10.4;2021-22;24;SAC;30;11;0;536;113;267;64;118;49;149;36;44;11;83;94;40;25;11;33;70;311;0.423;0.542;0.329;0.818;0.543;0.515;G;daviste02
174;Ivica Zubac;10.3;2021-22;24;LAC;76;76;0;1852;310;495;310;495;0;0;165;227;217;427;644;120;36;77;114;203;785;0.626;0.626;;0.727;0.66;0.626;C;zubaciv01
175;Jeff Green;10.3;2021-22;35;DEN;75;63;0;1849;277;529;224;361;53;168;165;198;41;190;231;96;28;27;71;151;772;0.524;0.62;0.315;0.833;0.627;0.574;F;greenje02
176;P.J. Washington;10.3;2021-22;23;CHO;65;28;0;1768;250;532;140;231;110;301;58;81;82;255;337;147;57;61;82;152;668;0.47;0.606;0.365;0.716;0.588;0.573;F;washipj01
177;Josh Richardson;10.2;2021-22;28;BOSSAS;65;7;0;1600;234;534;132;288;102;246;96;108;42;143;185;115;56;29;66;116;666;0.438;0.458;0.415;0.889;0.573;0.534;G;richajo01
178;Ben McLemore;10.2;2021-22;28;POR;64;6;0;1285;216;539;65;122;151;417;72;88;12;91;103;59;38;10;55;103;655;0.401;0.533;0.362;0.818;0.567;0.541;G;mclembe01
179;Al Horford;10.2;2021-22;35;BOS;69;69;0;2005;266;569;177;304;89;265;80;95;108;422;530;232;49;92;65;130;701;0.467;0.582;0.336;0.842;0.574;0.546;C-F;horfoal01
180;Cam Reddish;10.1;2021-22;22;ATLNYK;49;7;0;1012;165;408;99;224;66;184;101;112;25;80;105;48;47;15;57;60;497;0.404;0.442;0.359;0.902;0.543;0.485;F;reddica01
181;Justin Holiday;10.1;2021-22;32;INDSAC;74;65;0;2057;261;662;84;180;177;482;50;62;29;161;190;128;57;33;70;154;749;0.394;0.467;0.367;0.806;0.543;0.528;F;holidju01
182;Bones Hyland;10.1;2021-22;21;DEN;69;4;0;1310;230;571;99;213;131;358;107;125;14;174;188;191;41;20;86;153;698;0.403;0.465;0.366;0.856;0.558;0.518;G;hylanbo01
183;Isaiah Roby;10.1;2021-22;23;OKC;45;28;0;948;166;323;122;224;44;99;78;116;75;142;217;71;36;34;43;109;454;0.514;0.545;0.444;0.672;0.607;0.582;F;robyis01
184;Devin Cannady;10;2021-22;25;ORL;5;0;0;145;15;44;0;7;15;37;5;7;1;5;6;10;5;3;5;9;50;0.341;0;0.405;0.714;0.531;0.511;G;cannade01
185;Garrison Mathews;10;2021-22;25;HOU;65;33;0;1712;184;461;45;75;139;386;143;180;32;158;190;64;57;24;41;168;650;0.399;0.6;0.36;0.794;0.602;0.55;G;mathega01
186;Terrence Ross;10;2021-22;30;ORL;63;0;0;1448;220;554;143;290;77;264;112;130;20;141;161;116;28;12;75;68;629;0.397;0.493;0.292;0.862;0.515;0.467;F-G;rosste01
187;Robert Williams;10;2021-22;24;BOS;61;61;0;1804;271;368;271;367;0;1;65;90;238;350;588;121;56;134;63;137;607;0.736;0.738;0;0.722;0.745;0.736;C-F;williro04
188;Talen Horton-Tucker;10;2021-22;21;LAL;60;19;0;1511;224;538;175;356;49;182;100;125;37;156;193;159;59;29;82;148;597;0.416;0.492;0.269;0.8;0.503;0.462;G-F;hortota01
189;Pat Connaughton;9.9;2021-22;29;MIL;65;19;0;1691;227;496;81;126;146;370;45;54;45;228;273;82;59;15;35;86;645;0.458;0.643;0.395;0.833;0.62;0.605;G;connapa01
190;Eric Bledsoe;9.9;2021-22;32;LAC;54;29;0;1361;197;468;146;305;51;163;89;117;28;154;182;225;69;19;116;85;534;0.421;0.479;0.313;0.761;0.514;0.475;G;bledser01
191;Michael Porter Jr.;9.9;2021-22;23;DEN;9;9;0;265;37;103;27;55;10;48;5;9;9;50;59;17;10;2;12;16;89;0.359;0.491;0.208;0.556;0.416;0.408;F;portemi01
192;Duane Washington Jr.;9.9;2021-22;21;IND;48;7;0;968;173;427;92;212;81;215;46;61;4;79;83;85;26;3;57;66;473;0.405;0.434;0.377;0.754;0.521;0.5;G;washidu02
193;Nassir Little;9.8;2021-22;21;POR;42;23;0;1088;145;315;94;161;51;154;69;94;58;178;236;54;25;36;40;82;410;0.46;0.584;0.331;0.734;0.575;0.541;F;littlna01
194;Terry Taylor;9.6;2021-22;22;IND;33;7;0;714;135;220;123;182;12;38;36;51;95;77;172;41;14;8;23;61;318;0.614;0.676;0.316;0.706;0.656;0.641;G-F;taylote01
195;Alperen Şengün;9.6;2021-22;19;HOU;72;13;0;1489;249;525;220;408;29;117;165;232;138;255;393;185;59;68;145;214;692;0.474;0.539;0.248;0.711;0.552;0.502;C-F;sengual01
196;Herbert Jones;9.5;2021-22;23;NOP;78;69;0;2335;274;576;217;407;57;169;137;163;98;198;296;167;130;60;100;238;742;0.476;0.533;0.337;0.84;0.573;0.525;F;joneshe01
197;Jae Crowder;9.4;2021-22;31;PHO;67;67;0;1886;217;544;90;179;127;365;71;90;30;324;354;124;95;30;55;173;632;0.399;0.503;0.348;0.789;0.541;0.516;F;crowdja01
198;Chris Boucher;9.4;2021-22;29;TOR;80;9;0;1690;268;577;200;348;68;229;150;193;179;315;494;25;49;75;42;174;754;0.464;0.575;0.297;0.777;0.57;0.523;F;bouchch01
199;Daniel Gafford;9.4;2021-22;23;WAS;72;53;0;1444;285;411;285;410;0;1;107;153;155;252;407;68;30;99;65;170;677;0.693;0.695;0;0.699;0.708;0.693;C-F;gaffoda01
200;Jaxson Hayes;9.3;2021-22;21;NOP;70;28;0;1398;245;398;225;341;20;57;144;188;115;200;315;43;33;55;54;155;654;0.616;0.66;0.351;0.766;0.68;0.641;F;hayesja02
