Rk;Player;PTS/G;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
136;Toney Douglas;10.6;2010-11;24;NYK;81;9;0;1971;314;755;171;372;143;383;85;107;65;179;244;244;89;4;89;177;856;0.416;0.46;0.373;0.794;0.534;0.511;G;douglto01
137;Al Harrington;10.5;2010-11;30;DEN;73;3;0;1665;281;675;164;347;117;328;86;117;76;256;332;101;39;10;106;202;765;0.416;0.473;0.357;0.735;0.527;0.503;F;harrial01
138;Jodie Meeks;10.5;2010-11;23;PHI;74;64;0;2062;242;570;104;222;138;348;152;170;21;150;171;78;63;4;60;97;774;0.425;0.468;0.397;0.894;0.6;0.546;G;meeksjo01
139;Marco Belinelli;10.5;2010-11;24;NOH;80;69;0;1957;302;691;168;367;134;324;98;125;17;134;151;92;38;6;77;146;836;0.437;0.458;0.414;0.784;0.56;0.534;G-F;belinma01
140;Marvin Williams;10.4;2010-11;24;ATL;65;52;0;1865;246;537;209;427;37;110;147;174;68;245;313;88;34;23;62;104;676;0.458;0.489;0.336;0.845;0.551;0.493;F;willima02
141;Emeka Okafor;10.3;2010-11;28;NOH;72;72;0;2287;300;524;300;523;0;1;145;258;230;454;684;42;40;127;119;230;745;0.573;0.574;0;0.562;0.584;0.573;C-F;okafoem01
142;Kirk Hinrich;10.2;2010-11;30;ATLWAS;72;51;0;2157;278;623;203;435;75;188;106;126;21;161;182;288;75;17;121;185;737;0.446;0.467;0.399;0.841;0.543;0.506;G;hinriki01
143;Tyrus Thomas;10.2;2010-11;24;CHA;41;2;0;861;156;331;156;328;0;3;107;136;65;159;224;29;30;66;65;113;419;0.471;0.476;0;0.787;0.536;0.471;F;thomaty01
144;Marcin Gortat;10.2;2010-11;26;ORLPHO;80;14;0;2032;338;603;337;599;1;4;140;193;148;483;631;70;36;91;81;188;817;0.561;0.563;0.25;0.725;0.594;0.561;C-F;gortama01
145;Yao Ming;10.2;2010-11;30;HOU;5;5;1;91;18;37;18;37;0;0;15;16;7;20;27;4;0;8;7;13;51;0.486;0.486;;0.938;0.579;0.486;C;mingya01
146;Tyson Chandler;10.1;2010-11;28;DAL;74;74;0;2059;266;407;266;407;0;0;216;295;206;486;692;32;36;80;88;240;748;0.654;0.654;;0.732;0.697;0.654;C;chandty01
147;JaVale McGee;10.1;2010-11;23;WAS;79;75;0;2193;332;604;332;601;0;3;134;230;223;411;634;38;41;193;102;232;798;0.55;0.552;0;0.583;0.566;0.55;C;mcgeeja01
148;JJ Redick;10.1;2010-11;26;ORL;59;5;0;1513;197;447;110;228;87;219;112;128;6;107;113;102;29;3;53;80;593;0.441;0.482;0.397;0.875;0.589;0.538;G;redicjj01
149;Kris Humphries;10;2010-11;25;NJN;74;44;0;2061;307;583;307;582;0;1;127;191;225;546;771;84;33;80;103;168;741;0.527;0.527;0;0.665;0.555;0.527;F-C;humphkr01
150;Serge Ibaka;9.9;2010-11;21;OKC;82;44;0;2216;335;617;335;616;0;1;138;184;214;408;622;22;31;198;71;267;808;0.543;0.544;0;0.75;0.579;0.543;F-C;ibakase01
151;Martell Webster;9.8;2010-11;24;MIN;46;1;0;1094;152;340;97;208;55;132;94;122;36;111;147;53;28;9;58;101;453;0.447;0.466;0.417;0.77;0.575;0.528;G-F;webstma02
152;José Calderón;9.8;2010-11;29;TOR;68;55;0;2102;262;596;205;440;57;156;88;103;30;172;202;605;81;7;148;143;669;0.44;0.466;0.365;0.854;0.522;0.487;G;caldejo01
153;Chase Budinger;9.8;2010-11;22;HOU;78;22;0;1738;279;656;190;382;89;274;118;138;52;229;281;127;41;18;67;114;765;0.425;0.497;0.325;0.855;0.534;0.493;F;budinch01
154;Sasha Vujačić;9.8;2010-11;26;LALNJN;67;17;0;1648;239;595;142;333;97;262;81;96;30;156;186;132;54;5;66;136;656;0.402;0.426;0.37;0.844;0.515;0.483;G;vujacsa01
155;Gary Neal;9.8;2010-11;26;SAS;80;1;0;1685;285;632;156;324;129;308;84;104;21;175;196;96;27;4;78;148;783;0.451;0.481;0.419;0.808;0.578;0.553;G;nealga01
156;Randy Foye;9.8;2010-11;27;LAC;63;24;0;1551;206;531;135;314;71;217;133;149;13;90;103;170;47;21;95;122;616;0.388;0.43;0.327;0.893;0.516;0.455;G;foyera01
157;Landry Fields;9.7;2010-11;22;NYK;82;81;0;2541;299;602;213;383;86;219;113;147;105;416;521;155;80;17;107;114;797;0.497;0.556;0.393;0.769;0.598;0.568;F;fieldla01
158;Francisco García;9.7;2010-11;29;SAC;58;34;0;1386;207;475;126;251;81;224;65;76;24;109;133;71;51;49;45;126;560;0.436;0.502;0.362;0.855;0.551;0.521;F-G;garcifr01
159;Gerald Henderson;9.6;2010-11;23;CHA;68;30;0;1661;259;570;252;534;7;36;128;163;49;158;207;101;50;32;64;118;653;0.454;0.472;0.194;0.785;0.509;0.461;G;hendege02
160;Jordan Farmar;9.6;2010-11;24;NJN;73;18;0;1796;255;651;146;347;109;304;82;100;24;149;173;368;62;6;139;128;701;0.392;0.421;0.359;0.82;0.504;0.475;G;farmajo01
161;Amir Johnson;9.6;2010-11;23;TOR;72;54;0;1853;281;495;281;494;0;1;126;160;189;272;461;81;53;88;69;263;688;0.568;0.569;0;0.788;0.608;0.568;F-C;johnsam01
162;Ersan İlyasova;9.5;2010-11;23;MIL;60;34;0;1505;221;507;185;386;36;121;93;104;105;260;365;56;51;24;63;159;571;0.436;0.479;0.298;0.894;0.516;0.471;F;ilyaser01
163;J.J. Barea;9.5;2010-11;26;DAL;81;2;0;1669;285;649;219;460;66;189;133;157;29;130;159;317;30;1;136;136;769;0.439;0.476;0.349;0.847;0.535;0.49;G;bareajo01
164;Greg Monroe;9.4;2010-11;20;DET;80;48;0;2222;303;550;303;549;0;1;145;233;248;353;601;105;93;45;81;196;751;0.551;0.552;0;0.622;0.575;0.551;C-F;monrogr01
165;Sonny Weems;9.2;2010-11;24;TOR;59;28;0;1413;228;513;211;452;17;61;72;94;39;114;153;104;34;2;86;87;545;0.444;0.467;0.279;0.766;0.492;0.461;G-F;weemsso01
166;Reggie Williams;9.2;2010-11;24;GSW;80;9;0;1626;268;572;166;331;102;241;100;134;45;171;216;121;28;3;57;124;738;0.469;0.502;0.423;0.746;0.585;0.558;F;willire02
167;Travis Outlaw;9.2;2010-11;26;NJN;82;55;0;2358;274;731;198;479;76;252;132;171;54;271;325;84;34;36;71;148;756;0.375;0.413;0.302;0.772;0.469;0.427;F;outlatr01
168;Shaquille O'Neal;9.2;2010-11;38;BOS;37;36;0;752;134;201;134;201;0;0;73;131;48;130;178;26;16;42;56;120;341;0.667;0.667;;0.557;0.659;0.667;C;onealsh01
169;Jerryd Bayless;9.2;2010-11;22;NOHTOR;71;14;0;1496;218;517;169;371;49;146;166;206;26;139;165;266;38;5;127;149;651;0.422;0.456;0.336;0.806;0.536;0.469;G;bayleje01
170;Darrell Arthur;9.1;2010-11;22;MEM;80;9;0;1609;310;624;310;618;0;6;109;134;115;227;342;53;52;63;88;228;729;0.497;0.502;0;0.813;0.534;0.497;F;arthuda01
171;Anderson Varejão;9.1;2010-11;28;CLE;31;31;0;994;114;216;114;214;0;2;54;81;98;203;301;45;27;38;40;87;282;0.528;0.533;0;0.667;0.56;0.528;F-C;varejan01
172;Brandon Rush;9.1;2010-11;25;IND;67;21;0;1754;217;515;124;292;93;223;80;106;33;184;217;62;41;35;69;107;607;0.421;0.425;0.417;0.755;0.54;0.512;G-F;rushbr01
173;Wesley Johnson;9;2010-11;23;MIN;79;63;0;2069;271;682;168;393;103;289;64;92;51;189;240;148;58;54;95;163;709;0.397;0.427;0.356;0.696;0.491;0.473;F-G;johnswe01
174;Tony Allen;8.9;2010-11;29;MEM;72;31;0;1494;251;492;247;469;4;23;137;182;70;123;193;104;129;44;86;161;643;0.51;0.527;0.174;0.753;0.562;0.514;G-F;allento01
175;Jarrett Jack;8.9;2010-11;27;NOHTOR;83;15;0;1722;260;637;227;529;33;108;182;214;20;153;173;242;54;6;110;102;735;0.408;0.429;0.306;0.85;0.503;0.434;G;jackja01
176;Jason Thompson;8.8;2010-11;24;SAC;75;39;0;1748;271;534;271;531;0;3;121;200;144;310;454;88;28;44;99;212;663;0.507;0.51;0;0.605;0.533;0.507;F-C;thompja02
177;Darko Miličić;8.8;2010-11;25;MIN;69;69;0;1686;271;578;271;578;0;0;64;115;133;227;360;104;54;140;151;229;606;0.469;0.469;;0.557;0.482;0.469;F-C;milicda01
178;Willie Green;8.7;2010-11;29;NOH;77;13;0;1674;270;609;216;454;54;155;78;100;22;139;161;74;36;13;67;143;672;0.443;0.476;0.348;0.78;0.515;0.488;G;greenwi01
179;Shannon Brown;8.7;2010-11;25;LAL;82;0;0;1568;273;643;199;431;74;212;92;101;35;122;157;96;67;16;75;124;712;0.425;0.462;0.349;0.911;0.518;0.482;G;brownsh01
180;Kenyon Martin;8.6;2010-11;33;DEN;48;48;0;1233;185;362;183;353;2;9;42;72;67;230;297;109;43;35;59;136;414;0.511;0.518;0.222;0.583;0.526;0.514;F;martike01
181;Mike Bibby;8.6;2010-11;32;ATLMIAWAS;80;68;0;2285;248;576;95;228;153;348;39;62;17;178;195;265;50;9;101;175;688;0.431;0.417;0.44;0.629;0.57;0.563;G;bibbymi01
182;Omri Casspi;8.6;2010-11;22;SAC;71;27;0;1702;225;546;133;299;92;247;68;101;74;233;307;74;54;13;68;115;610;0.412;0.445;0.372;0.673;0.517;0.496;F;casspom01
183;Rudy Fernández;8.6;2010-11;25;POR;78;3;0;1821;213;575;97;214;116;361;126;146;37;135;172;193;87;14;88;134;668;0.37;0.453;0.321;0.863;0.522;0.471;G;fernaru01
184;Metta World Peace;8.5;2010-11;31;LAL;82;82;0;2410;261;658;178;425;83;233;92;136;100;167;267;175;124;36;90;181;697;0.397;0.419;0.356;0.676;0.485;0.46;F;artesro01
185;Peja Stojaković;8.5;2010-11;33;DALNOHTOR;33;13;0;617;100;227;43;91;57;136;23;25;14;61;75;29;13;2;17;24;280;0.441;0.473;0.419;0.92;0.588;0.566;F;stojape01
186;Josh Howard;8.4;2010-11;30;WAS;18;10;0;409;58;162;51;133;7;29;29;47;18;56;74;24;13;5;20;34;152;0.358;0.383;0.241;0.617;0.416;0.38;F-G;howarjo01
187;Rodrigue Beaubois;8.4;2010-11;22;DAL;28;26;0;496;94;223;69;140;25;83;23;30;7;45;52;64;20;8;47;76;236;0.422;0.493;0.301;0.767;0.5;0.478;G;beaubro01
188;Hakim Warrick;8.4;2010-11;28;PHO;80;6;0;1416;228;446;227;435;1;11;212;294;88;208;296;69;32;9;79;100;669;0.511;0.522;0.091;0.721;0.581;0.512;F;warriha01
189;Anthony Parker;8.3;2010-11;35;CLE;72;65;0;2091;220;552;134;325;86;227;74;95;33;185;218;218;67;10;80;109;600;0.399;0.412;0.379;0.779;0.505;0.476;G;parkean01
190;DeJuan Blair;8.3;2010-11;21;SAS;81;65;0;1734;292;583;292;581;0;2;90;137;215;350;565;77;95;42;113;213;674;0.501;0.503;0;0.657;0.524;0.501;F-C;blairde01
191;Kyle Korver;8.3;2010-11;29;CHI;82;0;0;1649;242;557;122;268;120;289;77;87;12;138;150;124;35;20;60;156;681;0.434;0.455;0.415;0.885;0.572;0.542;G-F;korveky01
192;Courtney Lee;8.3;2010-11;25;HOU;81;1;0;1723;253;576;182;402;71;174;95;120;51;158;209;100;58;18;68;102;672;0.439;0.453;0.408;0.792;0.534;0.501;G;leeco01
193;Nenad Krstić;8.1;2010-11;27;BOSOKC;71;67;0;1571;231;452;231;452;0;0;113;146;124;211;335;27;26;25;56;184;575;0.511;0.511;;0.774;0.557;0.511;C;krstine01
194;Samuel Dalembert;8.1;2010-11;29;SAC;80;46;0;1938;268;567;268;565;0;2;108;148;212;445;657;67;36;116;132;225;644;0.473;0.474;0;0.73;0.509;0.473;C;dalemsa01
195;Corey Brewer;8;2010-11;24;DALMIN;69;24;0;1510;193;488;163;376;30;112;136;192;57;118;175;89;100;16;87;159;552;0.395;0.434;0.268;0.708;0.482;0.426;F-G;breweco01
196;Udonis Haslem;8;2010-11;30;MIA;13;0;0;345;44;86;44;86;0;0;16;20;29;77;106;6;7;3;14;39;104;0.512;0.512;;0.8;0.549;0.512;F-C;hasleud01
197;Tracy McGrady;8;2010-11;31;DET;72;39;0;1686;227;514;197;426;30;88;90;129;49;202;251;252;66;34;102;101;574;0.442;0.462;0.341;0.698;0.503;0.471;G-F;mcgratr01
198;Raja Bell;8;2010-11;34;UTA;68;63;0;2097;191;467;123;274;68;193;91;102;31;145;176;118;56;14;63;169;541;0.409;0.449;0.352;0.892;0.528;0.482;G;bellra01
199;Kwame Brown;7.9;2010-11;28;CHA;66;50;0;1714;194;375;194;375;0;0;136;231;147;303;450;43;26;39;69;174;524;0.517;0.517;;0.589;0.55;0.517;F;brownkw01
200;Will Bynum;7.9;2010-11;28;DET;61;5;0;1125;182;406;166;356;16;50;102;122;15;59;74;195;52;4;83;113;482;0.448;0.466;0.32;0.836;0.524;0.468;G;bynumwi01
