Rk;Player;PTS/G;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
136;Anthony Morrow;10.7;2014-15;29;OKC;74;0;0;1806;285;615;144;290;141;325;79;89;40;155;195;60;54;11;38;135;790;0.463;0.497;0.434;0.888;0.604;0.578;G;morroan01
137;Brandon Bass;10.6;2014-15;29;BOS;82;43;0;1929;344;683;335;651;9;32;169;214;139;259;398;104;41;32;83;140;866;0.504;0.515;0.281;0.79;0.557;0.51;F;bassbr01
138;Roy Hibbert;10.6;2014-15;28;IND;76;76;0;1926;317;710;317;708;0;2;168;204;156;384;540;84;18;125;107;216;802;0.446;0.448;0;0.824;0.501;0.446;C;hibbero01
139;Manu Ginóbili;10.5;2014-15;37;SAS;70;0;0;1587;251;589;162;331;89;258;147;204;28;183;211;293;67;20;154;138;738;0.426;0.489;0.345;0.721;0.544;0.502;G;ginobma01
140;Marcus Morris;10.4;2014-15;25;PHO;81;35;0;2045;331;763;219;450;112;313;71;113;73;312;385;133;63;16;73;188;845;0.434;0.487;0.358;0.628;0.52;0.507;F;morrima03
141;Marreese Speights;10.4;2014-15;27;GSW;76;9;0;1207;318;646;313;628;5;18;150;178;109;216;325;72;20;34;82;189;791;0.492;0.498;0.278;0.843;0.546;0.496;C-F;speigma01
142;Alexey Shved;10.3;2014-15;26;HOUNYKPHI;42;9;0;767;133;335;86;196;47;139;121;150;23;76;99;106;30;6;48;48;434;0.397;0.439;0.338;0.807;0.541;0.467;G;shvedal01
143;Taj Gibson;10.3;2014-15;29;CHI;62;17;0;1692;254;506;254;506;0;0;132;184;162;234;396;71;36;75;77;162;640;0.502;0.502;;0.717;0.545;0.502;F-C;gibsota01
144;Tyson Chandler;10.3;2014-15;32;DAL;75;75;0;2286;293;440;293;440;0;0;185;257;294;570;864;84;42;91;105;169;771;0.666;0.666;;0.72;0.697;0.666;C;chandty01
145;Ricky Rubio;10.3;2014-15;24;MIN;22;22;0;692;78;219;65;168;13;51;57;71;19;106;125;193;38;1;64;59;226;0.356;0.387;0.255;0.803;0.452;0.386;G;rubiori01
146;Kelly Olynyk;10.3;2014-15;23;BOS;64;13;0;1423;251;528;190;353;61;175;93;136;92;211;303;109;64;39;98;213;656;0.475;0.538;0.349;0.684;0.558;0.533;C-F;olynyke01
147;Mario Chalmers;10.2;2014-15;28;MIA;80;37;0;2368;267;663;194;415;73;248;206;266;24;182;206;307;122;10;173;251;813;0.403;0.467;0.294;0.774;0.521;0.458;G;chalmma01
148;Nikola Mirotić;10.2;2014-15;23;CHI;82;3;0;1654;253;624;154;311;99;313;228;284;63;341;404;97;54;54;89;172;833;0.405;0.495;0.316;0.803;0.556;0.485;F;mirotni01
149;Tyler Zeller;10.2;2014-15;25;BOS;82;59;0;1731;340;619;340;619;0;0;153;186;146;319;465;113;18;52;76;205;833;0.549;0.549;;0.823;0.594;0.549;F-C;zellety01
150;Patrick Beverley;10.1;2014-15;26;HOU;56;55;0;1727;204;532;89;209;115;323;45;60;67;170;237;192;59;23;83;182;568;0.383;0.426;0.356;0.75;0.509;0.492;G;beverpa01
151;Zach LaVine;10.1;2014-15;19;MIN;77;40;0;1902;286;677;229;510;57;167;149;177;27;187;214;276;54;10;193;158;778;0.422;0.449;0.341;0.842;0.515;0.465;G-F;lavinza01
152;Courtney Lee;10.1;2014-15;29;MEM;77;74;0;2354;288;643;198;419;90;224;111;129;21;157;178;151;75;12;78;129;777;0.448;0.473;0.402;0.86;0.555;0.518;G;leeco01
153;Harrison Barnes;10.1;2014-15;22;GSW;82;82;0;2318;316;656;229;441;87;215;108;150;117;336;453;116;61;19;71;146;827;0.482;0.519;0.405;0.72;0.573;0.548;F;barneha02
154;Gary Neal;10.1;2014-15;30;CHOMIN;54;1;0;1193;188;503;138;339;50;164;117;135;14;115;129;100;23;1;65;88;543;0.374;0.407;0.305;0.867;0.483;0.423;G;nealga01
155;Matt Barnes;10.1;2014-15;34;LAC;76;74;0;2271;277;624;141;248;136;376;74;95;51;251;302;114;67;50;87;240;764;0.444;0.569;0.362;0.779;0.574;0.553;F;barnema02
156;Wayne Ellington;10;2014-15;27;LAL;65;36;0;1675;254;617;164;374;90;243;52;64;31;179;210;105;33;2;50;77;650;0.412;0.439;0.37;0.813;0.504;0.485;G;ellinwa01
157;C.J. Watson;10;2014-15;30;IND;57;21;0;1422;181;417;111;242;70;175;138;167;18;145;163;208;57;9;100;107;570;0.434;0.459;0.4;0.826;0.581;0.518;G;watsocj01
158;Dennis Schröder;10;2014-15;21;ATL;77;10;0;1516;284;665;232;517;52;148;148;179;29;135;164;317;49;4;150;127;768;0.427;0.449;0.351;0.827;0.516;0.466;G;schrode01
159;Nerlens Noel;9.9;2014-15;20;PHI;75;71;0;2311;302;653;302;653;0;0;140;230;185;426;611;128;133;142;146;208;744;0.462;0.462;;0.609;0.493;0.462;C-F;noelne01
160;Wesley Johnson;9.9;2014-15;27;LAL;76;59;0;2245;286;691;195;432;91;259;90;112;67;252;319;124;59;45;87;162;753;0.414;0.451;0.351;0.804;0.509;0.48;F-G;johnswe01
161;Luc Mbah a Moute;9.9;2014-15;28;PHI;67;61;0;1916;251;636;189;434;62;202;96;163;82;246;328;106;81;21;99;104;660;0.395;0.435;0.307;0.589;0.466;0.443;F;mbahalu01
162;Terrence Ross;9.8;2014-15;23;TOR;82;61;0;2092;309;753;164;363;145;390;44;56;32;194;226;86;53;25;69;136;807;0.41;0.452;0.372;0.786;0.519;0.507;F-G;rosste01
163;Anderson Varejão;9.8;2014-15;32;CLE;26;26;0;636;111;200;111;198;0;2;33;45;57;113;170;35;19;16;35;58;255;0.555;0.561;0;0.733;0.58;0.555;F-C;varejan01
164;Gorgui Dieng;9.7;2014-15;25;MIN;73;49;0;2193;259;512;258;506;1;6;191;244;223;386;609;146;71;126;126;188;710;0.506;0.51;0.167;0.783;0.573;0.507;C;dienggo01
165;Timofey Mozgov;9.7;2014-15;28;CLEDEN;81;80;0;2045;314;566;312;560;2;6;155;216;203;388;591;55;33;97;116;227;785;0.555;0.557;0.333;0.718;0.594;0.557;C;mozgoti01
166;Robin Lopez;9.6;2014-15;26;POR;59;59;0;1638;234;437;234;436;0;1;98;127;190;204;394;55;16;84;73;122;566;0.535;0.537;0;0.772;0.574;0.535;C;lopezro01
167;Evan Turner;9.5;2014-15;26;BOS;82;57;0;2260;320;746;287;627;33;119;106;141;40;377;417;449;83;19;198;180;779;0.429;0.458;0.277;0.752;0.482;0.451;G;turneev01
168;D.J. Augustin;9.5;2014-15;27;DETOKC;82;14;0;1964;258;647;175;401;83;246;178;205;20;141;161;353;49;3;145;93;777;0.399;0.436;0.337;0.868;0.527;0.463;G;augusdj01
169;Greivis Vásquez;9.5;2014-15;28;TOR;82;29;0;1991;296;725;163;374;133;351;50;66;22;194;216;302;46;10;119;177;775;0.408;0.436;0.379;0.758;0.514;0.5;G;vasqugr01
170;Mike Dunleavy;9.4;2014-15;34;CHI;63;63;0;1838;209;481;102;218;107;263;70;87;28;220;248;114;39;21;60;123;595;0.435;0.468;0.407;0.805;0.573;0.546;F-G;dunlemi02
171;Luis Scola;9.4;2014-15;34;IND;81;16;0;1659;300;642;295;622;5;20;158;226;138;388;526;105;47;18;94;192;763;0.467;0.474;0.25;0.699;0.515;0.471;F;scolalu01
172;Nicolas Batum;9.4;2014-15;26;POR;71;71;0;2380;240;600;140;291;100;309;84;98;62;354;416;341;78;40;132;106;664;0.4;0.481;0.324;0.857;0.516;0.483;F-G;batumni01
173;Amir Johnson;9.3;2014-15;27;TOR;75;72;0;1979;298;519;279;473;19;46;79;129;159;297;456;117;44;59;110;225;694;0.574;0.59;0.413;0.612;0.603;0.592;F-C;johnsam01
174;Isaiah Canaan;9.2;2014-15;23;HOUPHI;47;21;0;938;146;378;55;132;91;246;49;60;18;69;87;98;29;3;62;83;432;0.386;0.417;0.37;0.817;0.534;0.507;G;canaais01
175;Marco Belinelli;9.2;2014-15;28;SAS;62;9;0;1388;199;470;113;240;86;230;84;99;26;131;157;94;31;3;61;85;568;0.423;0.471;0.374;0.848;0.553;0.515;G-F;belinma01
176;P.J. Tucker;9.1;2014-15;29;PHO;78;63;0;2383;261;596;174;344;87;252;104;143;114;388;502;122;107;23;96;179;713;0.438;0.506;0.345;0.727;0.541;0.511;F;tuckepj01
177;José Calderón;9.1;2014-15;33;NYK;42;42;0;1270;147;354;88;212;59;142;29;32;19;105;124;198;31;0;75;76;382;0.415;0.415;0.415;0.906;0.519;0.499;G;caldejo01
178;Jason Richardson;9.1;2014-15;34;PHI;19;15;0;416;62;178;31;82;31;96;17;22;13;53;66;38;13;3;16;28;172;0.348;0.378;0.323;0.773;0.458;0.435;G;richaja01
179;Bojan Bogdanović;9;2014-15;25;BRK;78;28;0;1854;261;576;170;320;91;256;87;106;50;163;213;68;34;9;78;104;700;0.453;0.531;0.355;0.821;0.562;0.532;G-F;bogdabo02
180;Rajon Rondo;8.9;2014-15;28;BOSDAL;68;68;0;2018;275;645;248;559;27;86;31;78;73;300;373;538;91;7;210;153;608;0.426;0.444;0.314;0.397;0.448;0.447;G;rondora01
181;Elfrid Payton;8.9;2014-15;20;ORL;82;63;0;2489;301;708;290;666;11;42;118;214;107;242;349;533;142;20;203;193;731;0.425;0.435;0.262;0.551;0.456;0.433;G;paytoel01
182;Solomon Hill;8.9;2014-15;23;IND;82;78;0;2381;251;634;183;426;68;208;159;193;70;244;314;184;66;18;115;177;729;0.396;0.43;0.327;0.824;0.507;0.45;F;hillso01
183;Omri Casspi;8.9;2014-15;26;SAC;67;19;0;1416;209;427;174;340;35;87;140;191;54;206;260;102;31;9;88;107;593;0.489;0.512;0.402;0.733;0.58;0.53;F;casspom01
184;Michael Beasley;8.8;2014-15;26;MIA;24;1;0;505;92;212;84;178;8;34;20;26;12;77;89;32;15;13;37;66;212;0.434;0.472;0.235;0.769;0.474;0.453;F;beaslmi01
185;Paul George;8.8;2014-15;24;IND;6;0;0;91;18;49;9;27;9;22;8;11;4;18;22;6;5;1;12;11;53;0.367;0.333;0.409;0.727;0.492;0.459;F-G;georgpa01
186;Hollis Thompson;8.8;2014-15;23;PHI;71;23;0;1776;224;543;109;256;115;287;63;89;53;145;198;85;57;26;66;141;626;0.413;0.426;0.401;0.708;0.538;0.518;G-F;thompho01
187;Devin Harris;8.8;2014-15;31;DAL;76;3;0;1685;219;524;124;258;95;266;132;162;13;122;135;237;78;14;85;147;665;0.418;0.481;0.357;0.815;0.559;0.509;G;harride01
188;Mason Plumlee;8.7;2014-15;24;BRK;82;45;0;1743;280;489;280;486;0;3;157;317;175;337;512;74;65;63;106;207;717;0.573;0.576;0;0.495;0.57;0.573;C-F;plumlma01
189;Boris Diaw;8.7;2014-15;32;SAS;81;15;0;1984;291;632;237;463;54;169;72;93;78;270;348;233;36;23;126;148;708;0.46;0.512;0.32;0.774;0.526;0.503;F-C;diawbo01
190;Randy Foye;8.7;2014-15;31;DEN;50;21;0;1087;148;402;54;139;94;263;45;55;9;76;85;119;34;11;60;97;435;0.368;0.388;0.357;0.818;0.51;0.485;G;foyera01
191;Dwight Buycks;8.7;2014-15;25;LAL;6;0;0;123;18;40;11;29;7;11;9;10;2;10;12;14;3;0;12;3;52;0.45;0.379;0.636;0.9;0.586;0.538;G;buyckdw01
192;Rodney Hood;8.7;2014-15;22;UTA;50;21;0;1064;155;374;93;204;62;170;61;80;9;108;117;83;30;12;45;119;433;0.414;0.456;0.365;0.763;0.529;0.497;G-F;hoodro01
193;Chris Kaman;8.6;2014-15;32;POR;74;13;0;1398;283;549;283;549;0;0;72;102;149;335;484;65;18;54;108;140;638;0.515;0.515;;0.706;0.537;0.515;C;kamanch01
194;Tony Allen;8.6;2014-15;33;MEM;63;41;0;1648;225;455;215;426;10;29;79;126;103;177;280;86;129;30;86;166;539;0.495;0.505;0.345;0.627;0.528;0.505;G-F;allento01
195;Mirza Teletović;8.5;2014-15;29;BRK;40;4;0;892;122;319;60;126;62;193;33;46;27;167;194;46;14;16;53;74;339;0.382;0.476;0.321;0.717;0.5;0.48;F;teletmi01
196;Tristan Thompson;8.5;2014-15;23;CLE;82;15;0;2194;267;488;267;488;0;0;159;248;274;383;657;39;34;61;83;189;693;0.547;0.547;;0.641;0.58;0.547;F-C;thomptr01
197;Sebastian Telfair;8.4;2014-15;29;OKC;16;1;0;327;46;125;28;65;18;60;24;34;2;28;30;45;10;0;18;29;134;0.368;0.431;0.3;0.706;0.479;0.44;G;telfase01
198;Rudy Gobert;8.4;2014-15;22;UTA;82;37;0;2158;258;427;258;425;0;2;170;273;265;510;775;109;64;189;111;175;686;0.604;0.607;0;0.623;0.627;0.604;C;goberru01
199;Derrick Williams;8.3;2014-15;23;SAC;74;6;0;1462;217;485;168;329;49;156;134;196;41;161;202;50;34;4;56;67;617;0.447;0.511;0.314;0.684;0.54;0.498;F;willide02
200;Ed Davis;8.3;2014-15;25;LAL;79;24;0;1840;282;469;282;469;0;0;92;189;230;370;600;94;49;98;58;202;656;0.601;0.601;;0.487;0.594;0.601;F;davised01
