Rk;Player;PTS/G;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
136;Wayne Ellington;10.5;2016-17;29;MIA;62;13;0;1500;231;555;82;161;149;394;37;43;18;114;132;70;35;4;30;70;648;0.416;0.509;0.378;0.86;0.565;0.55;G;ellinwa01
137;Mason Plumlee;10.4;2016-17;26;DENPOR;81;64;0;2148;334;623;334;617;0;6;174;300;170;435;605;284;69;92;134;226;842;0.536;0.541;0;0.58;0.558;0.536;C-F;plumlma01
138;Robin Lopez;10.4;2016-17;28;CHI;81;81;0;2271;382;775;382;773;0;2;75;104;244;276;520;80;18;117;91;151;839;0.493;0.494;0;0.721;0.511;0.493;C;lopezro01
139;Cody Zeller;10.3;2016-17;24;CHO;62;58;0;1725;253;443;253;442;0;1;133;196;135;270;405;99;62;58;65;189;639;0.571;0.572;0;0.679;0.604;0.571;C-F;zelleco01
140;Tyreke Evans;10.3;2016-17;27;NOPSAC;40;6;0;788;150;370;108;252;42;118;69;92;13;124;137;124;35;9;61;60;411;0.405;0.429;0.356;0.75;0.501;0.462;G-F;evansty01
141;Malcolm Brogdon;10.2;2016-17;24;MIL;75;28;0;1982;290;635;212;442;78;193;109;126;47;166;213;317;84;12;113;140;767;0.457;0.48;0.404;0.865;0.555;0.518;G;brogdma01
142;Jon Leuer;10.2;2016-17;27;DET;75;34;0;1944;310;646;261;479;49;167;98;113;102;300;402;111;31;26;66;145;767;0.48;0.545;0.293;0.867;0.551;0.518;F;leuerjo01
143;Draymond Green;10.2;2016-17;26;GSW;76;76;1;2471;272;650;191;387;81;263;151;213;98;501;599;533;154;106;184;217;776;0.418;0.494;0.308;0.709;0.522;0.481;F;greendr01
144;Jusuf Nurkić;10.2;2016-17;22;DENPOR;65;48;0;1391;271;534;271;533;0;1;120;210;154;313;467;123;50;74;143;161;662;0.507;0.508;0;0.571;0.528;0.507;C;nurkiju01
145;Josh Richardson;10.2;2016-17;23;MIA;53;34;0;1614;202;513;127;286;75;227;60;77;35;133;168;140;60;39;65;132;539;0.394;0.444;0.33;0.779;0.493;0.467;G;richajo01
146;Tony Parker;10.1;2016-17;34;SAS;63;63;0;1587;265;569;242;500;23;69;85;117;9;104;113;285;34;2;89;92;638;0.466;0.484;0.333;0.726;0.514;0.486;G;parketo01
147;Kyle Korver;10.1;2016-17;35;ATLCLE;67;22;0;1753;239;515;77;156;162;359;38;42;7;179;186;110;34;21;69;107;678;0.464;0.494;0.451;0.905;0.635;0.621;G-F;korveky01
148;Yogi Ferrell;10;2016-17;23;BRKDAL;46;29;0;1197;160;394;92;218;68;176;74;89;20;91;111;172;42;9;70;90;462;0.406;0.422;0.386;0.831;0.533;0.492;G;ferreyo01
149;Maurice Harkless;10;2016-17;23;POR;77;69;0;2223;314;624;246;430;68;194;77;124;125;216;341;88;85;70;86;214;773;0.503;0.572;0.351;0.621;0.57;0.558;F-G;harklma01
150;Trevor Booker;10;2016-17;29;BRK;71;43;0;1754;305;591;280;513;25;78;74;110;143;428;571;138;75;28;127;152;709;0.516;0.546;0.321;0.673;0.554;0.537;F;booketr01
151;Gorgui Dieng;10;2016-17;27;MIN;82;82;0;2653;332;661;316;618;16;43;136;167;188;459;647;158;88;95;107;254;816;0.502;0.511;0.372;0.814;0.555;0.514;C;dienggo01
152;Shabazz Muhammad;9.9;2016-17;24;MIN;78;1;0;1516;288;598;239;453;49;145;147;190;84;136;220;35;22;6;56;86;772;0.482;0.528;0.338;0.774;0.566;0.523;F-G;muhamsh01
153;Jamal Murray;9.9;2016-17;19;DEN;82;10;0;1764;295;730;180;386;115;344;106;120;41;173;214;170;51;24;113;124;811;0.404;0.466;0.334;0.883;0.518;0.483;G;murraja01
154;Ty Lawson;9.9;2016-17;29;SAC;69;24;0;1732;237;522;203;404;34;118;173;217;44;135;179;334;74;6;129;119;681;0.454;0.502;0.288;0.797;0.551;0.487;G;lawsoty01
155;Richaun Holmes;9.8;2016-17;23;PHI;57;17;0;1193;230;412;203;335;27;77;72;103;94;217;311;58;42;55;55;136;559;0.558;0.606;0.351;0.699;0.611;0.591;C-F;holmeri01
156;Jeremy Lamb;9.7;2016-17;24;CHO;62;5;0;1143;226;491;185;345;41;146;110;129;30;234;264;75;27;23;40;98;603;0.46;0.536;0.281;0.853;0.55;0.502;G-F;lambje01
157;Kenneth Faried;9.6;2016-17;27;DEN;61;34;0;1296;228;416;228;410;0;6;131;189;183;279;462;55;43;40;59;124;587;0.548;0.556;0;0.693;0.588;0.548;F-C;farieke01
158;E'Twaun Moore;9.6;2016-17;27;NOP;73;22;0;1820;283;619;206;411;77;208;57;74;33;119;152;164;50;32;62;131;700;0.457;0.501;0.37;0.77;0.537;0.519;G-F;mooreet01
159;Patrick Beverley;9.5;2016-17;28;HOU;67;67;0;2058;228;543;118;255;110;288;73;95;95;298;393;281;99;25;100;222;639;0.42;0.463;0.382;0.768;0.546;0.521;G;beverpa01
160;Derrick Favors;9.5;2016-17;25;UTA;50;39;0;1186;203;417;200;407;3;10;67;109;92;213;305;56;45;40;60;103;476;0.487;0.491;0.3;0.615;0.512;0.49;F-C;favorde01
161;Patty Mills;9.5;2016-17;28;SAS;80;8;0;1754;273;621;126;266;147;355;66;80;24;117;141;280;65;3;101;109;759;0.44;0.474;0.414;0.825;0.578;0.558;G;millspa02
162;Nik Stauskas;9.5;2016-17;23;PHI;80;27;0;2188;251;634;119;275;132;359;122;150;21;205;226;188;45;32;128;144;756;0.396;0.433;0.368;0.813;0.54;0.5;G;stausni01
163;Michael Beasley;9.4;2016-17;28;MIL;56;6;0;935;216;406;198;363;18;43;78;105;40;153;193;53;27;27;66;92;528;0.532;0.545;0.419;0.743;0.584;0.554;F;beaslmi01
164;Brandon Ingram;9.4;2016-17;19;LAL;79;40;0;2279;276;686;221;499;55;187;133;214;60;256;316;166;50;36;116;158;740;0.402;0.443;0.294;0.621;0.474;0.442;F;ingrabr01
165;Ish Smith;9.4;2016-17;28;DET;81;32;0;1955;329;749;301;644;28;105;72;102;21;214;235;418;61;33;112;127;758;0.439;0.467;0.267;0.706;0.477;0.458;G;smithis01
166;Cory Joseph;9.3;2016-17;25;TOR;80;22;0;2003;299;661;251;526;48;135;94;122;51;184;235;265;66;13;108;140;740;0.452;0.477;0.356;0.77;0.518;0.489;G;josepco01
167;Jeff Green;9.2;2016-17;30;ORL;69;11;0;1534;220;558;167;365;53;193;145;168;39;175;214;81;37;13;75;103;638;0.394;0.458;0.275;0.863;0.505;0.442;F;greenje02
168;Gerald Henderson;9.2;2016-17;29;PHI;72;41;0;1667;234;553;173;380;61;173;133;165;34;151;185;112;40;15;62;129;662;0.423;0.455;0.353;0.806;0.529;0.478;G;hendege02
169;Marquese Chriss;9.2;2016-17;19;PHO;82;75;0;1743;284;632;212;408;72;224;113;181;96;252;348;60;67;70;108;263;753;0.449;0.52;0.321;0.624;0.529;0.506;F;chrisma01
170;Michael Kidd-Gilchrist;9.2;2016-17;23;CHO;81;81;0;2349;295;618;294;609;1;9;152;194;156;409;565;114;81;77;56;187;743;0.477;0.483;0.111;0.784;0.528;0.478;F;kiddgmi01
171;Joe Johnson;9.2;2016-17;35;UTA;78;14;0;1843;273;626;167;368;106;258;63;77;33;210;243;144;36;18;69;93;715;0.436;0.454;0.411;0.818;0.542;0.521;G-F;johnsjo02
172;Jameer Nelson;9.2;2016-17;34;DEN;75;39;0;2045;268;604;162;331;106;273;45;63;28;164;192;385;54;8;128;197;687;0.444;0.489;0.388;0.714;0.544;0.531;G;nelsoja01
173;Channing Frye;9.1;2016-17;33;CLE;74;15;0;1398;238;520;101;185;137;335;63;74;37;253;290;45;33;37;53;138;676;0.458;0.546;0.409;0.851;0.612;0.589;C-F;fryech01
174;Nenê;9.1;2016-17;34;HOU;67;8;0;1198;245;397;242;388;3;9;116;197;95;187;282;65;56;39;73;163;609;0.617;0.624;0.333;0.589;0.63;0.621;F-C;hilarne01
175;Montrezl Harrell;9.1;2016-17;23;HOU;58;14;0;1064;225;345;224;338;1;7;76;121;81;138;219;64;20;42;44;126;527;0.652;0.663;0.143;0.628;0.662;0.654;F-C;harremo01
176;Jodie Meeks;9.1;2016-17;29;ORL;36;10;0;738;103;256;47;119;56;137;65;74;5;72;77;45;34;4;36;41;327;0.402;0.395;0.409;0.878;0.567;0.512;G;meeksjo01
177;Tony Allen;9.1;2016-17;35;MEM;71;66;0;1914;274;595;259;541;15;54;80;130;166;225;391;98;115;29;100;178;643;0.461;0.479;0.278;0.615;0.493;0.473;G-F;allento01
178;Kelly Olynyk;9;2016-17;25;BOS;75;6;0;1538;260;508;192;316;68;192;90;123;73;288;361;148;43;29;96;207;678;0.512;0.608;0.354;0.732;0.603;0.579;C-F;olynyke01
179;Evan Turner;9;2016-17;28;POR;65;12;0;1658;235;552;204;434;31;118;85;103;36;211;247;205;53;24;100;121;586;0.426;0.47;0.263;0.825;0.491;0.454;G;turneev01
180;Dahntay Jones;9;2016-17;36;CLE;1;0;0;12;3;8;3;6;0;2;3;4;1;1;2;1;0;0;1;1;9;0.375;0.5;0;0.75;0.461;0.375;G-F;jonesda02
181;Doug McDermott;9;2016-17;25;CHIOKC;66;5;0;1508;222;497;145;289;77;208;71;84;20;159;179;58;13;5;38;79;592;0.447;0.502;0.37;0.845;0.554;0.524;F;mcderdo01
182;JaMychal Green;8.9;2016-17;26;MEM;77;75;0;2101;250;500;195;355;55;145;134;167;167;377;544;84;47;34;94;248;689;0.5;0.549;0.379;0.802;0.601;0.555;F;greenja01
183;DeMarre Carroll;8.9;2016-17;30;TOR;72;72;0;1882;220;550;111;230;109;320;89;117;63;212;275;74;81;27;54;143;638;0.4;0.483;0.341;0.761;0.53;0.499;F;carrode01
184;Skal Labissière;8.8;2016-17;20;SAC;33;12;0;612;117;218;114;210;3;8;52;74;51;111;162;27;16;13;37;64;289;0.537;0.543;0.375;0.703;0.577;0.544;F;labissk01
185;Nerlens Noel;8.7;2016-17;22;DALPHI;51;19;0;1047;184;309;184;308;0;1;77;111;93;201;294;50;65;50;51;126;445;0.595;0.597;0;0.694;0.622;0.595;C-F;noelne01
186;Al-Farouq Aminu;8.7;2016-17;26;POR;61;25;0;1773;183;466;113;254;70;212;96;136;77;374;451;99;60;44;94;102;532;0.393;0.445;0.33;0.706;0.506;0.468;F;aminual01
187;Marreese Speights;8.7;2016-17;29;LAC;82;2;0;1286;244;548;141;271;103;277;120;137;88;285;373;65;23;41;69;229;711;0.445;0.52;0.372;0.876;0.584;0.539;C-F;speigma01
188;Rondae Hollis-Jefferson;8.7;2016-17;22;BRK;78;50;0;1761;235;542;220;475;15;67;190;253;96;356;452;154;82;44;116;177;675;0.434;0.463;0.224;0.751;0.517;0.447;F;holliro01
189;J.R. Smith;8.6;2016-17;31;CLE;41;35;0;1187;123;356;28;85;95;271;10;15;17;96;113;62;40;11;26;77;351;0.346;0.329;0.351;0.667;0.484;0.479;G-F;smithjr01
190;Tony Snell;8.5;2016-17;25;MIL;80;80;0;2336;246;541;102;186;144;355;47;58;22;226;248;96;55;14;55;125;683;0.455;0.548;0.406;0.81;0.603;0.588;G-F;snellto01
191;Monta Ellis;8.5;2016-17;31;IND;74;33;0;1998;247;557;204;422;43;135;93;128;19;185;204;236;78;27;135;149;630;0.443;0.483;0.319;0.727;0.514;0.482;G;ellismo01
192;Tyson Chandler;8.4;2016-17;34;PHO;47;46;0;1298;153;228;153;228;0;0;91;124;153;386;539;30;33;24;65;126;397;0.671;0.671;;0.734;0.703;0.671;C;chandty01
193;Arron Afflalo;8.4;2016-17;31;SAC;61;45;0;1580;185;420;123;269;62;151;83;93;9;116;125;78;21;6;42;104;515;0.44;0.457;0.411;0.892;0.559;0.514;G-F;afflaar01
194;Norman Powell;8.4;2016-17;23;TOR;76;18;0;1368;227;506;171;333;56;173;126;159;26;143;169;82;52;14;70;127;636;0.449;0.514;0.324;0.792;0.552;0.504;G;powelno01
195;Joe Harris;8.2;2016-17;25;BRK;52;11;0;1138;154;362;69;141;85;221;35;49;16;131;147;54;30;8;55;121;428;0.425;0.489;0.385;0.714;0.558;0.543;G;harrijo01
196;Troy Daniels;8.2;2016-17;25;MEM;67;3;0;1183;185;495;47;140;138;355;43;54;22;78;100;46;20;4;45;90;551;0.374;0.336;0.389;0.796;0.531;0.513;G;danietr01
197;Shawn Long;8.2;2016-17;24;PHI;18;0;0;234;61;109;54;90;7;19;19;35;41;44;85;13;9;9;13;49;148;0.56;0.6;0.368;0.543;0.595;0.592;C-F;longsh01
198;Caris LeVert;8.2;2016-17;22;BRK;57;26;0;1237;171;380;112;196;59;184;67;93;23;165;188;110;49;8;59;91;468;0.45;0.571;0.321;0.72;0.556;0.528;G-F;leverca01
199;Willy Hernangómez;8.2;2016-17;22;NYK;72;22;0;1324;246;465;242;450;4;15;91;125;170;332;502;96;41;36;100;150;587;0.529;0.538;0.267;0.728;0.564;0.533;C;hernawi01
200;Willie Cauley-Stein;8.1;2016-17;23;SAC;75;21;0;1421;255;481;255;479;0;2;101;151;85;254;339;80;53;44;69;147;611;0.53;0.532;0;0.669;0.558;0.53;F-C;caulewi01
