Rk;Player;PTS/G;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
136;Roy Hibbert;10.8;2013-14;27;IND;81;81;1;2409;331;754;329;749;2;5;207;269;202;336;538;91;29;182;148;269;871;0.439;0.439;0.4;0.77;0.499;0.44;C;hibbero01
137;Gary Neal;10.5;2013-14;29;CHAMIL;52;3;0;1114;193;471;125;291;68;180;94;105;10;80;90;83;18;0;64;65;548;0.41;0.43;0.378;0.895;0.53;0.482;G;nealga01
138;Caron Butler;10.5;2013-14;33;MILOKC;56;13;0;1419;213;540;115;291;98;249;63;75;21;208;229;82;47;17;60;120;587;0.394;0.395;0.394;0.84;0.512;0.485;F;butleca01
139;DeAndre Jordan;10.4;2013-14;25;LAC;82;82;0;2870;348;515;348;515;0;0;160;374;331;783;1114;74;80;203;123;264;856;0.676;0.676;;0.428;0.63;0.676;C;jordade01
140;Lou Williams;10.4;2013-14;27;ATL;60;7;0;1445;197;493;118;262;79;231;152;179;10;114;124;210;45;4;92;65;625;0.4;0.45;0.342;0.849;0.547;0.48;G;willilo02
141;Shawn Marion;10.4;2013-14;35;DAL;76;76;0;2409;341;708;283;546;58;162;51;65;132;365;497;124;90;37;95;125;791;0.482;0.518;0.358;0.785;0.537;0.523;F;mariosh01
142;Nate Robinson;10.4;2013-14;29;DEN;44;1;0;866;164;383;106;229;58;154;71;85;21;60;81;112;36;4;58;92;457;0.428;0.463;0.377;0.835;0.544;0.504;G;robinna01
143;Amir Johnson;10.4;2013-14;26;TOR;77;72;0;2214;344;612;324;546;20;66;91;143;172;333;505;115;56;88;123;271;799;0.562;0.593;0.303;0.636;0.592;0.578;F-C;johnsam01
144;Chris Kaman;10.4;2013-14;31;LAL;39;13;0;736;176;346;176;343;0;3;52;68;54;175;229;58;11;40;74;93;404;0.509;0.513;0;0.765;0.537;0.509;C;kamanch01
145;George Hill;10.3;2013-14;27;IND;76;76;0;2434;272;616;177;356;95;260;142;176;53;230;283;265;75;23;92;158;781;0.442;0.497;0.365;0.807;0.563;0.519;G;hillge01
146;Patrick Beverley;10.2;2013-14;25;HOU;56;55;0;1751;199;481;107;226;92;255;83;102;72;124;196;151;77;23;66;174;573;0.414;0.473;0.361;0.814;0.545;0.509;G;beverpa01
147;Patty Mills;10.2;2013-14;25;SAS;81;2;0;1527;309;666;174;348;135;318;73;82;34;135;169;149;68;9;63;114;826;0.464;0.5;0.425;0.89;0.588;0.565;G;millspa02
148;Tim Hardaway Jr.;10.2;2013-14;21;NYK;81;1;0;1875;294;687;164;329;130;358;106;128;19;102;121;66;44;7;47;144;824;0.428;0.498;0.363;0.828;0.554;0.523;G;hardati02
149;Jordan Farmar;10.1;2013-14;27;LAL;41;5;0;912;151;364;81;204;70;160;44;59;20;84;104;199;38;8;95;65;416;0.415;0.397;0.438;0.746;0.533;0.511;G;farmajo01
150;Richard Jefferson;10.1;2013-14;33;UTA;82;78;0;2213;294;654;171;353;123;301;120;162;18;201;219;130;56;14;94;168;831;0.45;0.484;0.409;0.741;0.573;0.544;F;jefferi01
151;James Anderson;10.1;2013-14;24;PHI;80;62;0;2309;309;717;194;366;115;351;77;106;59;241;300;149;74;28;106;154;810;0.431;0.53;0.328;0.726;0.53;0.511;G-F;anderja01
152;Xavier Henry;10;2013-14;22;LAL;43;5;0;908;144;345;116;264;28;81;116;177;25;89;114;51;44;7;57;79;432;0.417;0.439;0.346;0.655;0.511;0.458;G;henryxa01
153;Matt Barnes;9.9;2013-14;33;LAC;63;40;0;1735;231;527;134;244;97;283;66;90;60;232;292;125;56;28;85;185;625;0.438;0.549;0.343;0.733;0.552;0.53;F;barnema02
154;C.J. Miles;9.9;2013-14;26;CLE;51;34;0;984;178;409;95;198;83;211;64;75;18;85;103;52;46;15;44;103;503;0.435;0.48;0.393;0.853;0.569;0.537;G-F;milescj01
155;Mario Chalmers;9.8;2013-14;27;MIA;73;73;0;2178;254;560;167;334;87;226;121;163;41;173;214;357;119;16;162;210;716;0.454;0.5;0.385;0.742;0.567;0.531;G;chalmma01
156;Marcus Thornton;9.8;2013-14;26;BRKSAC;72;27;0;1741;252;639;143;323;109;316;90;112;57;141;198;77;58;11;67;110;703;0.394;0.443;0.345;0.804;0.511;0.48;G;thornma01
157;Mo Williams;9.7;2013-14;31;POR;74;0;0;1834;280;672;197;447;83;225;78;89;42;111;153;321;55;10;149;197;721;0.417;0.441;0.369;0.876;0.507;0.478;G;willima01
158;Martell Webster;9.7;2013-14;27;WAS;78;13;0;2157;254;587;108;215;146;372;105;125;38;184;222;97;41;15;58;150;759;0.433;0.502;0.392;0.84;0.591;0.557;G-F;webstma02
159;Jason Smith;9.7;2013-14;27;NOP;31;27;0;830;131;282;131;282;0;0;39;50;51;130;181;29;11;29;28;100;301;0.465;0.465;;0.78;0.495;0.465;F-C;smithja02
160;Marcus Morris;9.7;2013-14;24;PHO;82;1;0;1800;288;651;189;391;99;260;121;159;84;235;319;88;72;18;95;157;796;0.442;0.483;0.381;0.761;0.552;0.518;F;morrima03
161;Raymond Felton;9.7;2013-14;29;NYK;65;65;0;2017;240;608;178;413;62;195;88;122;54;143;197;365;78;27;129;157;630;0.395;0.431;0.318;0.721;0.476;0.446;G;feltora01
162;Jordan Hill;9.7;2013-14;26;LAL;72;32;0;1500;286;521;286;520;0;1;124;181;194;341;535;54;29;64;75;172;696;0.549;0.55;0;0.685;0.579;0.549;C-F;hilljo01
163;Courtney Lee;9.6;2013-14;28;BOSMEM;79;47;0;1973;295;614;223;420;72;194;99;112;29;158;187;115;65;28;73;127;761;0.48;0.531;0.371;0.884;0.574;0.539;G;leeco01
164;Ray Allen;9.6;2013-14;38;MIA;73;9;0;1936;240;543;124;234;116;309;105;116;23;182;205;143;54;8;84;115;701;0.442;0.53;0.375;0.905;0.59;0.549;G;allenra02
165;Greivis Vásquez;9.6;2013-14;27;SACTOR;79;23;0;1779;277;658;168;369;109;289;95;108;20;153;173;323;31;5;128;143;758;0.421;0.455;0.377;0.88;0.537;0.504;G;vasqugr01
166;Mike Scott;9.6;2013-14;25;ATL;80;6;0;1482;301;628;239;428;62;200;103;132;62;222;284;75;30;7;79;121;767;0.479;0.558;0.31;0.78;0.559;0.529;F;scottmi01
167;Kyle Singler;9.6;2013-14;25;DET;82;36;0;2337;269;602;175;356;94;246;152;184;116;187;303;75;61;38;79;211;784;0.447;0.492;0.382;0.826;0.574;0.525;F;singlky01
168;Ricky Rubio;9.5;2013-14;23;MIN;82;82;0;2638;255;670;211;537;44;133;227;283;61;281;342;704;191;11;221;218;781;0.381;0.393;0.331;0.802;0.491;0.413;G;rubiori01
169;Jarrett Jack;9.5;2013-14;30;CLE;80;31;0;2252;286;698;223;513;63;185;125;149;22;201;223;324;56;22;133;133;760;0.41;0.435;0.341;0.839;0.498;0.455;G;jackja01
170;Harrison Barnes;9.5;2013-14;21;GSW;78;24;0;2204;271;679;205;489;66;190;130;181;66;245;311;116;65;20;84;158;738;0.399;0.419;0.347;0.718;0.486;0.448;F;barneha02
171;Glen Davis;9.4;2013-14;28;LACORL;68;44;0;1662;271;593;267;582;4;11;95;137;108;243;351;77;58;29;76;159;641;0.457;0.459;0.364;0.693;0.491;0.46;F-C;davisgl01
172;Brian Roberts;9.4;2013-14;28;NOP;72;42;0;1667;244;581;180;403;64;178;125;133;17;119;136;234;43;7;95;132;677;0.42;0.447;0.36;0.94;0.529;0.475;G;roberbr01
173;Timofey Mozgov;9.4;2013-14;27;DEN;82;30;0;1770;285;545;281;521;4;24;196;260;171;357;528;62;27;100;122;213;770;0.523;0.539;0.167;0.754;0.584;0.527;C;mozgoti01
174;P.J. Tucker;9.4;2013-14;28;PHO;81;81;0;2490;265;615;191;424;74;191;156;201;161;368;529;141;110;23;102;204;760;0.431;0.45;0.387;0.776;0.54;0.491;F;tuckepj01
175;Andre Iguodala;9.3;2013-14;30;GSW;63;63;0;2040;220;458;158;283;62;175;86;132;53;240;293;263;95;18;100;103;588;0.48;0.558;0.354;0.652;0.57;0.548;F-G;iguodan01
176;Jerryd Bayless;9.3;2013-14;25;BOSMEM;72;19;0;1686;248;617;172;405;76;212;94;118;22;123;145;194;60;9;82;161;666;0.402;0.425;0.358;0.797;0.498;0.464;G;bayleje01
177;Marvin Williams;9.1;2013-14;27;UTA;66;50;0;1674;231;526;147;292;84;234;57;73;82;252;334;78;54;31;53;151;603;0.439;0.503;0.359;0.781;0.54;0.519;F;willima02
178;Kirk Hinrich;9.1;2013-14;33;CHI;73;61;0;2116;243;619;158;377;85;242;95;125;31;161;192;286;80;26;120;203;666;0.393;0.419;0.351;0.76;0.494;0.461;G;hinriki01
179;Danny Green;9.1;2013-14;26;SAS;68;59;0;1651;218;505;86;187;132;318;50;63;25;204;229;104;65;61;76;107;618;0.432;0.46;0.415;0.794;0.58;0.562;G-F;greenda02
180;Boris Diaw;9.1;2013-14;31;SAS;79;24;0;1974;302;580;257;468;45;112;68;92;74;252;326;222;44;32;121;140;717;0.521;0.549;0.402;0.739;0.578;0.559;F-C;diawbo01
181;Brandan Wright;9.1;2013-14;26;DAL;58;0;0;1077;224;331;224;331;0;0;77;106;102;142;244;31;32;55;35;94;525;0.677;0.677;;0.726;0.695;0.677;F-C;wrighbr03
182;Wesley Johnson;9.1;2013-14;26;LAL;79;62;0;2240;277;651;177;380;100;271;61;77;70;278;348;124;86;77;90;207;715;0.425;0.466;0.369;0.792;0.522;0.502;F-G;johnswe01
183;Tony Allen;9;2013-14;32;MEM;55;28;0;1278;204;413;193;366;11;47;76;121;79;129;208;94;90;19;90;121;495;0.494;0.527;0.234;0.628;0.531;0.507;G-F;allento01
184;Aaron Brooks;9;2013-14;29;DENHOU;72;12;0;1557;233;581;137;333;96;248;83;95;43;97;140;233;52;13;117;146;645;0.401;0.411;0.387;0.874;0.518;0.484;G;brookaa01
185;Ben McLemore;8.8;2013-14;20;SAC;82;55;0;2187;255;679;160;382;95;297;115;143;53;182;235;82;45;18;96;201;720;0.376;0.419;0.32;0.804;0.485;0.446;G;mclembe01
186;Tyson Chandler;8.7;2013-14;31;NYK;55;55;0;1662;191;322;191;321;0;1;98;155;159;370;529;59;36;63;71;145;480;0.593;0.595;0;0.632;0.615;0.593;C;chandty01
187;Kelly Olynyk;8.7;2013-14;22;BOS;70;9;0;1400;234;502;194;388;40;114;99;122;140;225;365;109;35;27;106;227;607;0.466;0.5;0.351;0.811;0.546;0.506;C-F;olynyke01
188;Will Bynum;8.7;2013-14;31;DET;56;3;0;1054;184;430;164;368;20;62;97;121;24;75;99;216;39;7;103;121;485;0.428;0.446;0.323;0.802;0.502;0.451;G;bynumwi01
189;Andrew Bynum;8.7;2013-14;26;CLEIND;26;19;0;516;94;225;94;225;0;0;37;49;53;92;145;29;6;29;34;31;225;0.418;0.418;;0.755;0.456;0.418;C;bynuman01
190;Mirza Teletović;8.6;2013-14;28;BRK;72;7;0;1396;221;529;85;180;136;349;44;62;60;206;266;57;29;23;54;143;622;0.418;0.472;0.39;0.71;0.559;0.546;F;teletmi01
191;Patrick Patterson;8.5;2013-14;24;SACTOR;65;13;0;1533;225;489;170;338;55;151;50;71;117;225;342;78;55;37;65;159;555;0.46;0.503;0.364;0.704;0.533;0.516;F;pattepa01
192;Jeremy Lamb;8.5;2013-14;21;OKC;78;0;0;1538;263;609;175;362;88;247;51;64;27;162;189;115;56;26;61;143;665;0.432;0.483;0.356;0.797;0.522;0.504;G-F;lambje01
193;Josh McRoberts;8.5;2013-14;26;CHA;78;78;0;2360;247;566;142;275;105;291;62;85;85;288;373;333;58;46;83;189;661;0.436;0.516;0.361;0.729;0.548;0.529;F-C;mcrobjo01
194;Troy Daniels;8.4;2013-14;22;HOU;5;1;0;75;15;31;3;6;12;25;0;0;0;4;4;5;0;0;3;6;42;0.484;0.5;0.48;;0.677;0.677;G;danietr01
195;Anderson Varejão;8.4;2013-14;31;CLE;65;29;0;1800;227;459;227;452;0;7;92;135;187;442;629;140;69;39;72;164;546;0.495;0.502;0;0.681;0.527;0.495;F-C;varejan01
196;Evan Fournier;8.4;2013-14;21;DEN;76;4;0;1503;228;544;139;307;89;237;93;123;34;168;202;112;34;7;100;179;638;0.419;0.453;0.376;0.756;0.533;0.501;G-F;fournev01
197;Kris Humphries;8.4;2013-14;28;BOS;69;30;0;1376;231;461;231;459;0;2;117;144;127;282;409;67;31;61;64;136;579;0.501;0.503;0;0.813;0.552;0.501;F-C;humphkr01
198;Anthony Morrow;8.4;2013-14;28;NOP;76;9;0;1426;238;520;150;325;88;195;72;87;29;111;140;59;38;12;51;102;636;0.458;0.462;0.451;0.828;0.57;0.542;G;morroan01
199;J.J. Barea;8.4;2013-14;29;MIN;79;1;0;1471;254;656;181;425;73;231;79;100;16;138;154;303;26;0;125;129;660;0.387;0.426;0.316;0.79;0.471;0.443;G;bareajo01
200;Drew Gooden;8.3;2013-14;32;WAS;22;0;0;395;76;143;69;126;7;17;24;27;37;77;114;15;10;7;17;53;183;0.531;0.548;0.412;0.889;0.591;0.556;F;goodedr01
