Rk;Player;PTS/G;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
136;Evan Turner;10.5;2015-16;27;BOS;81;12;0;2271;343;753;323;670;20;83;148;179;50;347;397;359;80;28;169;139;854;0.456;0.482;0.241;0.827;0.513;0.469;G;turneev01
137;Shabazz Muhammad;10.5;2015-16;23;MIN;82;0;0;1682;317;681;273;529;44;152;185;242;100;167;267;52;24;7;70;94;863;0.465;0.516;0.289;0.764;0.548;0.498;F-G;muhamsh01
138;Jerryd Bayless;10.4;2015-16;27;MIL;52;18;0;1505;185;437;84;206;101;231;70;90;21;120;141;163;47;11;73;111;541;0.423;0.408;0.437;0.778;0.568;0.539;G;bayleje01
139;Ersan İlyasova;10.4;2015-16;28;DETORL;74;56;0;1881;280;661;184;402;96;259;111;154;144;259;403;67;52;33;71;171;767;0.424;0.458;0.371;0.721;0.526;0.496;F;ilyaser01
140;Myles Turner;10.3;2015-16;19;IND;60;30;0;1367;264;530;261;516;3;14;88;121;68;264;332;41;25;86;67;158;619;0.498;0.506;0.214;0.727;0.531;0.501;C-F;turnemy01
141;Jared Sullinger;10.3;2015-16;23;BOS;81;73;0;1915;351;806;322;703;29;103;103;161;194;479;673;187;75;47;102;209;834;0.435;0.458;0.282;0.64;0.476;0.453;F;sullija01
142;Mario Chalmers;10.3;2015-16;29;MEMMIA;61;7;0;1373;182;444;136;295;46;149;218;262;24;133;157;230;88;13;110;181;628;0.41;0.461;0.309;0.832;0.561;0.462;G;chalmma01
143;Allen Crabbe;10.3;2015-16;23;POR;81;8;0;2105;311;678;199;393;112;285;98;113;27;189;216;99;63;16;64;192;832;0.459;0.506;0.393;0.867;0.572;0.541;G-F;crabbal01
144;Robin Lopez;10.3;2015-16;27;NYK;82;82;0;2219;357;662;357;661;0;1;128;161;268;334;602;114;16;129;133;182;842;0.539;0.54;0;0.795;0.574;0.539;C;lopezro01
145;Marco Belinelli;10.2;2015-16;29;SAC;68;7;0;1672;245;635;154;338;91;297;115;138;10;107;117;127;37;2;80;91;696;0.386;0.456;0.306;0.833;0.5;0.457;G-F;belinma01
146;Al-Farouq Aminu;10.2;2015-16;25;POR;82;82;0;2341;299;719;173;370;126;349;115;156;98;401;499;138;72;53;120;171;839;0.416;0.468;0.361;0.737;0.533;0.503;F;aminual01
147;Gorgui Dieng;10.1;2015-16;26;MIN;82;39;0;2220;308;579;302;559;6;20;205;248;157;428;585;143;94;96;140;219;827;0.532;0.54;0.3;0.827;0.601;0.537;C;dienggo01
148;Ricky Rubio;10.1;2015-16;25;MIN;76;76;0;2323;219;586;157;396;62;190;266;314;40;286;326;658;162;10;193;201;766;0.374;0.396;0.326;0.847;0.529;0.427;G;rubiori01
149;Matt Barnes;10;2015-16;35;MEM;76;45;0;2190;264;693;145;323;119;370;111;138;84;336;420;163;78;57;121;234;758;0.381;0.449;0.322;0.804;0.503;0.467;F;barnema02
150;Kelly Olynyk;10;2015-16;24;BOS;69;8;0;1395;253;556;168;346;85;210;96;128;72;209;281;105;52;33;74;163;687;0.455;0.486;0.405;0.75;0.561;0.531;C-F;olynyke01
151;Nikola Jokić;10;2015-16;20;DEN;80;55;0;1733;307;600;279;516;28;84;154;190;181;379;560;189;79;50;104;208;796;0.512;0.541;0.333;0.811;0.582;0.535;C-F;jokicni01
152;Ramon Sessions;9.9;2015-16;29;WAS;82;5;0;1667;280;592;244;481;36;111;214;283;25;178;203;239;46;5;115;102;810;0.473;0.507;0.324;0.756;0.565;0.503;G;sessira01
153;Terrence Ross;9.9;2015-16;24;TOR;73;7;0;1747;270;626;139;287;131;339;49;62;21;164;185;56;54;25;46;120;720;0.431;0.484;0.386;0.79;0.551;0.536;F-G;rosste01
154;Patrick Beverley;9.9;2015-16;27;HOU;71;63;0;2041;258;594;134;284;124;310;60;88;73;177;250;239;94;26;91;234;700;0.434;0.472;0.4;0.682;0.553;0.539;G;beverpa01
155;Hollis Thompson;9.8;2015-16;24;PHI;77;17;0;2154;270;680;121;288;149;392;69;96;54;218;272;99;36;24;76;187;758;0.397;0.42;0.38;0.719;0.525;0.507;G-F;thompho01
156;Dion Waiters;9.8;2015-16;24;OKC;78;15;0;2152;282;706;196;466;86;240;112;157;36;166;202;154;81;15;120;143;762;0.399;0.421;0.358;0.713;0.492;0.46;G;waitedi01
157;Carl Landry;9.8;2015-16;32;PHI;36;12;0;569;139;250;133;237;6;13;67;91;49;97;146;32;12;9;22;69;351;0.556;0.561;0.462;0.736;0.605;0.568;F;landrca01
158;Gary Neal;9.8;2015-16;31;WAS;40;2;0;807;151;325;110;225;41;100;47;55;11;72;83;47;20;1;29;55;390;0.465;0.489;0.41;0.855;0.558;0.528;G;nealga01
159;Jerami Grant;9.7;2015-16;21;PHI;77;52;0;2066;251;599;216;453;35;146;212;322;99;262;361;135;54;127;110;215;749;0.419;0.477;0.24;0.658;0.506;0.448;F;grantje01
160;Marcus Thornton;9.7;2015-16;28;HOUWAS;61;8;0;1109;216;542;125;272;91;270;67;79;38;112;150;85;47;4;51;90;590;0.399;0.46;0.337;0.848;0.511;0.482;G;thornma01
161;Courtney Lee;9.6;2015-16;30;CHOMEM;79;65;0;2334;290;639;208;422;82;217;99;118;29;176;205;136;85;28;72;134;761;0.454;0.493;0.378;0.839;0.551;0.518;G;leeco01
162;Manu Ginóbili;9.6;2015-16;38;SAS;58;0;0;1134;197;435;127;256;70;179;91;112;26;120;146;177;66;11;99;99;555;0.453;0.496;0.391;0.813;0.573;0.533;G;ginobma01
163;Raymond Felton;9.5;2015-16;31;DAL;80;31;0;2192;277;682;217;469;60;213;149;176;36;222;258;284;68;15;121;141;763;0.406;0.463;0.282;0.847;0.502;0.45;G;feltora01
164;Doug McDermott;9.4;2015-16;24;CHI;81;4;0;1861;291;644;181;385;110;259;72;84;37;158;195;59;14;6;53;127;764;0.452;0.47;0.425;0.857;0.561;0.537;F;mcderdo01
165;Kevin Martin;9.3;2015-16;32;MINSAS;55;13;0;1095;156;419;107;283;49;136;153;172;14;96;110;58;26;3;54;83;514;0.372;0.378;0.36;0.89;0.52;0.431;G;martike02
166;Derrick Williams;9.3;2015-16;24;NYK;80;9;0;1435;254;565;210;415;44;150;194;256;47;249;296;75;29;9;61;69;746;0.45;0.506;0.293;0.758;0.55;0.488;F;willide02
167;Ian Mahinmi;9.3;2015-16;29;IND;71;71;0;1816;264;448;264;448;0;0;132;225;138;369;507;104;65;75;100;220;660;0.589;0.589;;0.587;0.603;0.589;C;mahinia01
168;Kyle Korver;9.2;2015-16;34;ATL;80;80;0;2401;268;616;110;219;158;397;45;54;14;246;260;164;60;35;98;161;739;0.435;0.502;0.398;0.833;0.578;0.563;G-F;korveky01
169;Aaron Gordon;9.2;2015-16;20;ORL;78;37;0;1863;274;579;232;437;42;142;129;193;154;353;507;128;59;55;66;153;719;0.473;0.531;0.296;0.668;0.541;0.509;F;gordoaa01
170;Nenê;9.2;2015-16;33;WAS;57;11;0;1094;209;384;209;381;0;3;107;185;52;207;259;97;54;26;76;156;525;0.544;0.549;0;0.578;0.564;0.544;F-C;hilarne01
171;Jordan Farmar;9.2;2015-16;29;MEM;12;10;0;291;42;100;26;55;16;45;10;10;4;21;25;37;15;2;18;22;110;0.42;0.473;0.356;1;0.527;0.5;G;farmajo01
172;Marcus Smart;9.1;2015-16;21;BOS;61;10;0;1667;184;529;123;288;61;241;129;166;76;179;255;185;91;18;80;183;558;0.348;0.427;0.253;0.777;0.463;0.405;G;smartma01
173;Mason Plumlee;9.1;2015-16;25;POR;82;82;0;2084;267;517;267;513;0;4;215;335;201;427;628;226;68;85;154;253;749;0.516;0.52;0;0.642;0.564;0.516;C-F;plumlma01
174;Rudy Gobert;9.1;2015-16;23;UTA;61;60;0;1932;198;354;198;354;0;0;161;283;208;460;668;91;45;135;114;163;557;0.559;0.559;;0.569;0.582;0.559;C;goberru01
175;Alex Len;9;2015-16;22;PHO;78;46;0;1821;264;624;263;617;1;7;174;239;178;416;594;97;38;62;145;230;703;0.423;0.426;0.143;0.728;0.482;0.424;C;lenal01
176;Gerald Green;8.9;2015-16;30;MIA;69;14;0;1557;230;587;146;327;84;260;72;92;25;138;163;56;38;19;46;123;616;0.392;0.446;0.323;0.783;0.491;0.463;G-F;greenge01
177;Rodney Stuckey;8.9;2015-16;29;IND;58;1;0;1275;183;443;163;360;20;83;131;158;19;137;156;142;43;8;76;77;517;0.413;0.453;0.241;0.829;0.504;0.436;G;stuckro01
178;Archie Goodwin;8.9;2015-16;21;PHO;57;13;0;1114;176;422;153;323;23;99;130;193;27;115;142;118;27;13;100;84;505;0.417;0.474;0.232;0.674;0.498;0.444;G;goodwar01
179;Austin Rivers;8.9;2015-16;23;LAC;67;7;0;1464;226;516;164;331;62;185;79;116;22;108;130;99;48;9;61;137;593;0.438;0.495;0.335;0.681;0.523;0.498;G;riverau01
180;Jordan Hill;8.8;2015-16;28;IND;73;11;0;1513;278;549;278;548;0;1;89;125;156;295;451;87;36;37;92;155;645;0.506;0.507;0;0.712;0.534;0.506;C-F;hilljo01
181;Jeremy Lamb;8.8;2015-16;23;CHO;66;0;0;1227;230;510;174;329;56;181;64;88;44;208;252;77;42;30;50;105;580;0.451;0.529;0.309;0.727;0.529;0.506;G-F;lambje01
182;Cody Zeller;8.7;2015-16;23;CHO;73;60;0;1774;231;437;230;427;1;10;175;232;138;317;455;71;57;63;68;204;638;0.529;0.539;0.1;0.754;0.592;0.53;C-F;zelleco01
183;Luis Scola;8.7;2015-16;35;TOR;76;76;0;1636;269;598;204;437;65;161;61;84;84;276;360;66;46;27;68;178;664;0.45;0.467;0.404;0.726;0.523;0.504;F;scolalu01
184;Tyler Johnson;8.7;2015-16;23;MIA;36;5;0;863;118;243;91;172;27;71;51;64;28;81;109;79;24;14;47;66;314;0.486;0.529;0.38;0.797;0.579;0.541;G;johnsty01
185;Toney Douglas;8.7;2015-16;29;NOP;61;18;0;1262;183;445;102;242;81;203;84;99;25;118;143;157;70;5;64;131;531;0.411;0.421;0.399;0.848;0.543;0.502;G;douglto01
186;Terrence Jones;8.7;2015-16;24;HOU;50;11;0;1044;166;367;141;288;25;79;77;116;62;149;211;41;23;39;49;86;434;0.452;0.49;0.316;0.664;0.519;0.486;F;joneste01
187;Gerald Henderson;8.7;2015-16;28;POR;72;0;0;1431;232;529;184;393;48;136;112;146;30;181;211;75;39;19;68;87;624;0.439;0.468;0.353;0.767;0.526;0.484;G;hendege02
188;Shelvin Mack;8.6;2015-16;25;ATLUTA;52;27;0;1058;182;415;143;290;39;125;45;61;13;115;128;187;34;3;95;72;448;0.439;0.493;0.312;0.738;0.507;0.486;G;macksh01
189;Taj Gibson;8.6;2015-16;30;CHI;73;55;0;1936;263;500;263;497;0;3;101;146;206;298;504;106;47;77;78;180;627;0.526;0.529;0;0.692;0.556;0.526;F-C;gibsota01
190;Tim Duncan;8.6;2015-16;39;SAS;61;60;0;1536;215;441;215;439;0;2;92;131;115;332;447;163;47;78;90;125;522;0.488;0.49;0;0.702;0.523;0.488;F-C;duncati01
191;Zaza Pachulia;8.6;2015-16;31;DAL;76;69;0;2004;219;470;219;467;0;3;212;276;249;469;718;128;64;22;119;181;650;0.466;0.469;0;0.768;0.55;0.466;C;pachuza01
192;Patty Mills;8.5;2015-16;27;SAS;81;3;0;1662;260;612;137;292;123;320;47;58;27;131;158;226;59;6;76;102;690;0.425;0.469;0.384;0.81;0.541;0.525;G;millspa02
193;Jon Leuer;8.5;2015-16;26;PHO;67;27;0;1255;224;466;182;356;42;110;77;101;76;297;373;72;38;30;75;125;567;0.481;0.511;0.382;0.762;0.555;0.526;F;leuerjo01
194;Cory Joseph;8.5;2015-16;24;TOR;80;4;0;2046;257;585;227;475;30;110;133;174;39;171;210;250;63;20;102;131;677;0.439;0.478;0.273;0.764;0.512;0.465;G;josepco01
195;Nik Stauskas;8.5;2015-16;22;PHI;73;35;0;1809;210;545;104;220;106;325;91;118;23;160;183;138;44;20;94;115;617;0.385;0.473;0.326;0.771;0.517;0.483;G;stausni01
196;Meyers Leonard;8.4;2015-16;23;POR;61;10;0;1333;195;435;109;207;86;228;35;46;51;263;314;92;8;18;77;183;511;0.448;0.527;0.377;0.761;0.561;0.547;C-F;leoname01
197;Tony Wroten;8.4;2015-16;22;PHI;8;3;0;144;22;65;19;48;3;17;20;37;2;19;21;20;3;0;29;11;67;0.338;0.396;0.176;0.541;0.412;0.362;G;wroteto01
198;Tony Allen;8.4;2015-16;34;MEM;64;57;0;1620;215;469;200;427;15;42;90;138;104;192;296;70;110;18;78;175;535;0.458;0.468;0.357;0.652;0.505;0.474;G-F;allento01
199;Lance Stephenson;8.3;2015-16;25;LACMEM;69;13;0;1372;228;474;198;396;30;78;87;111;40;183;223;133;43;9;94;135;573;0.481;0.5;0.385;0.784;0.548;0.513;G-F;stephla01
200;Mo Williams;8.2;2015-16;33;CLE;41;14;0;748;132;302;96;200;36;102;38;42;6;66;72;98;14;5;57;60;338;0.437;0.48;0.353;0.905;0.527;0.497;G;willima01
