Rk;Player;WS;Season;Age;Team;G;GS;AS;WS;ORtg;DRtg;OWS;DWS;WS/48;OBPM;DBPM;BPM;VORP;PER;ORB%;DRB%;TRB%;AST%;STL%;BLK%;TOV%;USG%;Pos;Player-additional
126;Marco Belinelli;3.7;2017-18;31;ATLPHI;80;2;0;3.7;110;112;2.4;1.3;0.092;0.4;-0.8;-0.5;0.8;14.1;1.1;7.3;4.3;11.9;1.6;0.5;10.1;20.7;G-F;belinma01
127;Kelly Oubre Jr.;3.7;2017-18;22;WAS;81;11;0;3.7;106;109;1.4;2.3;0.08;-1.6;-0.1;-1.7;0.2;11.9;3;15.4;9.2;6.4;1.8;1.4;9.2;19.4;F;oubreke01
128;Carmelo Anthony;3.7;2017-18;33;OKC;78;78;0;3.7;104;109;1.2;2.5;0.071;-0.6;-1.3;-1.9;0;12.7;2.9;17.7;10;6.5;0.9;1.8;7.3;23.2;F;anthoca01
129;Dewayne Dedmon;3.7;2017-18;28;ATL;62;46;0;3.7;111;107;1.8;1.9;0.114;-0.4;0.5;0.1;0.8;15.8;7.2;28.1;17.7;9.2;1.3;2.8;14.3;17;C;dedmode01
130;Frank Kaminsky;3.6;2017-18;24;CHO;79;4;0;3.6;110;111;2.3;1.3;0.094;0.6;-0.8;-0.2;0.8;14.4;2.7;14.5;8.5;11;1;0.9;7.6;20.5;F-C;kaminfr01
131;Mason Plumlee;3.6;2017-18;27;DEN;74;26;0;3.6;112;107;1.8;1.8;0.12;-1;1.4;0.5;0.9;16.9;10.4;20.9;15.6;14.4;1.7;4.7;18.7;16.6;C-F;plumlma01
132;Tyus Jones;3.6;2017-18;21;MIN;82;11;0;3.6;119;110;2.3;1.2;0.117;-0.8;1.7;0.8;1.1;14.1;1.2;9.2;5.2;21.2;3.2;0.4;14;12.7;G;jonesty01
133;Rajon Rondo;3.6;2017-18;31;NOP;65;63;0;3.6;109;109;1.9;1.7;0.101;0;-0.4;-0.3;0.7;15.3;2;14.2;8.4;42.2;2;0.5;22.7;16.9;G;rondora01
134;Nikola Vučević;3.6;2017-18;27;ORL;57;57;0;3.6;105;106;1.3;2.3;0.102;1.7;1;2.7;2;19.7;6.6;27.8;17.1;19.9;1.6;3;11;25.9;C;vucevni01
135;David West;3.5;2017-18;37;GSW;73;0;0;3.5;113;103;1.8;1.7;0.168;0.7;2.5;3.1;1.3;20.9;7.7;18.2;13.3;20.5;2.3;5.9;16.2;21.7;F-C;westda01
136;Nicolas Batum;3.5;2017-18;29;CHO;64;64;0;3.5;107;110;1.7;1.8;0.084;0.5;-0.1;0.4;1.2;14.4;3.1;13.8;8.4;26.2;1.6;1;15.6;18.3;F-G;batumni01
137;Daniel Theis;3.5;2017-18;25;BOS;63;3;0;3.5;117;100;1.6;1.9;0.178;-2;2.3;0.3;0.5;16.1;10.7;21.2;16;9.1;1.6;4.3;17.2;15.5;C;theisda01
138;Bobby Portis;3.5;2017-18;22;CHI;73;4;0;3.5;108;110;2;1.5;0.101;2.2;-1.3;0.8;1.2;19.7;10;23;16.2;13.2;1.5;1.3;10.5;26;F;portibo01
139;T.J. Warren;3.4;2017-18;24;PHO;65;65;0;3.4;109;114;2.6;0.8;0.077;0.8;-1.6;-0.7;0.7;17.6;6.1;10.5;8.3;7.2;1.5;1.5;6.7;24.9;F;warretj01
140;Kyle Korver;3.4;2017-18;36;CLE;73;4;0;3.4;120;114;2.8;0.6;0.104;1.5;-1.2;0.2;0.9;13.4;0.7;10.9;5.9;8;1;1.5;9.6;16;G-F;korveky01
141;Jonas Jerebko;3.4;2017-18;30;UTA;74;19;0;3.4;118;106;1.8;1.6;0.144;-0.4;0.4;0.1;0.6;13.2;5.4;19.1;12.3;5.7;1.1;0.9;6.9;15.6;F;jerebjo01
142;Josh Hart;3.4;2017-18;22;LAL;63;23;0;3.4;116;109;1.9;1.5;0.111;-0.6;0.5;-0.1;0.7;12.2;3.1;16;9.6;7.6;1.5;0.9;10.1;13.5;G;hartjo01
143;Greg Monroe;3.4;2017-18;27;BOSMILPHO;51;14;0;3.4;112;105;1.8;1.6;0.155;1.3;1;2.2;1.1;21.2;11.4;25.2;18.3;18.7;2.1;1.8;17.7;22.4;C-F;monrogr01
144;Evan Fournier;3.3;2017-18;25;ORL;57;57;0;3.3;110;113;2.4;0.9;0.087;0.8;-1.4;-0.6;0.7;15.5;1.4;9.5;5.4;14.8;1.3;0.7;9.8;23.3;G-F;fournev01
145;Jerian Grant;3.3;2017-18;25;CHI;74;26;0;3.3;112;112;2.3;1;0.094;-0.9;-0.5;-1.3;0.3;14.3;1.9;9.3;5.5;30.1;1.8;0.4;13.2;17.4;G;grantje02
146;Lauri Markkanen;3.3;2017-18;20;CHI;68;68;0;3.3;107;110;1.7;1.6;0.079;1;-1.2;-0.2;0.9;15.6;4;23.7;13.5;6.4;0.9;1.8;8.2;21.9;F-C;markkla01
147;Markieff Morris;3.3;2017-18;28;WAS;73;73;0;3.3;105;108;1.2;2.1;0.08;-1.3;0.1;-1.3;0.4;13.2;4.3;19.2;11.8;11;1.4;1.7;14.6;19.5;F;morrima02
148;Zaza Pachulia;3.3;2017-18;33;GSW;69;57;0;3.3;117;105;1.8;1.4;0.161;-0.7;0.7;0;0.5;17;11;25;18.5;15.2;1.9;1.4;19.1;17;C;pachuza01
149;J.J. Barea;3.3;2017-18;33;DAL;69;11;0;3.3;109;112;2.3;1;0.098;2.7;-1.5;1.2;1.3;17.8;1;13.4;7;45.1;1.1;0.2;16.3;24.9;G;bareajo01
150;Wilson Chandler;3.3;2017-18;30;DEN;74;71;0;3.3;110;113;2.1;1.2;0.067;-1;-1.1;-2.1;-0.1;10.9;4.9;14.1;9.6;9.4;0.9;1.4;11.9;14.3;F;chandwi01
151;Michael Kidd-Gilchrist;3.3;2017-18;24;CHO;74;74;0;3.3;110;110;1.7;1.6;0.084;-2.1;0;-2.1;-0.1;12.5;4.8;13;8.8;5.9;1.3;1.4;7.7;16.1;F;kiddgmi01
152;Marcus Morris;3.2;2017-18;28;BOS;54;21;0;3.2;106;105;1.1;2.2;0.108;-0.1;-0.1;-0.1;0.7;14.5;3.3;18.4;11;8.2;1.2;0.7;8.7;23;F;morrima03
153;Shabazz Napier;3.2;2017-18;26;POR;74;9;0;3.2;107;106;1.2;2;0.101;-0.7;1.4;0.7;1;14.2;1.9;10.1;6;14.6;2.6;0.7;13.2;19.5;G;napiesh01
154;Maurice Harkless;3.2;2017-18;24;POR;59;37;0;3.2;117;106;1.6;1.7;0.123;-0.4;1.7;1.4;1.1;12.6;4;9.9;7;6;1.9;2.8;11;12.6;F-G;harklma01
155;George Hill;3.2;2017-18;31;CLESAC;67;60;0;3.2;113;113;2.3;0.9;0.085;-0.2;-0.5;-0.8;0.6;13.3;2.6;8.9;5.7;15;1.7;1.3;13.3;16.3;G;hillge01
156;Allen Crabbe;3.2;2017-18;25;BRK;75;68;0;3.2;108;112;1.8;1.4;0.07;0;-0.7;-0.7;0.7;12.3;1.3;14.4;7.8;8.4;1;1.2;8.1;19;G-F;crabbal01
157;Kristaps Porziņģis;3.2;2017-18;22;NYK;48;48;1;3.2;105;108;1.4;1.8;0.099;1.9;-0.1;1.8;1.5;20.4;4.4;18.1;11.3;6.2;1.1;6.4;8.4;31;F-C;porzikr01
158;Andre Iguodala;3.2;2017-18;34;GSW;64;7;0;3.2;113;109;1.6;1.6;0.094;-1.1;0.8;-0.3;0.7;11.2;3.7;12.6;8.5;16.2;1.6;1.9;15.8;11.5;F-G;iguodan01
159;Dejounte Murray;3.2;2017-18;21;SAS;81;48;0;3.2;99;101;-0.2;3.4;0.087;-1.6;2.2;0.5;1.1;15.1;7;22.4;14.6;20.2;2.8;1.5;16.6;20.7;G;murrade01
160;Ekpe Udoh;3.2;2017-18;30;UTA;63;3;0;3.2;126;98;1.3;1.8;0.187;-1.3;4.4;3.1;1.1;15.2;9.6;11.4;10.5;9.1;2.7;7.7;12.1;9.1;C-F;udohek01
161;Rudy Gay;3.1;2017-18;31;SAS;57;6;0;3.1;106;103;1;2.1;0.122;0.2;0.6;0.8;0.9;18;6.8;19.5;13.1;9.8;1.9;2.6;11.5;24.6;F;gayru01
162;Cory Joseph;3.1;2017-18;26;IND;82;17;0;3.1;106;110;1.2;2;0.068;-1.8;0.3;-1.5;0.3;11;2;11.4;6.7;16.1;1.8;0.7;11.9;14.8;G;josepco01
163;James Ennis III;3.1;2017-18;27;DETMEM;72;22;0;3.1;115;112;2;1.1;0.092;-1.1;-0.1;-1.2;0.3;11.6;5.1;11;8;6.6;1.5;1;11.4;13.7;F;ennisja01
164;Dāvis Bertāns;3.1;2017-18;25;SAS;77;10;0;3.1;115;106;1.6;1.4;0.135;1;0.6;1.6;1;14.1;1.8;13.9;7.8;10.3;1.2;2.1;8.5;17.4;F;bertada01
165;Yogi Ferrell;3;2017-18;24;DAL;82;21;0;3;107;112;1.5;1.5;0.064;-1.3;0;-1.4;0.4;11.4;1.2;11.2;6.1;13.5;1.4;0.4;9.1;17;G;ferreyo01
166;Jordan Clarkson;3;2017-18;25;CLELAL;81;2;0;3;106;112;1.9;1.2;0.077;1.5;-1.4;0.1;1;16.4;3.3;9.1;6.2;19.3;1.5;0.3;10.9;26.5;G;clarkjo01
167;Darius Miller;3;2017-18;27;NOP;82;3;0;3;115;113;2.1;0.9;0.075;-1.1;-0.8;-1.9;0.1;9.3;1;7.9;4.6;7.5;0.7;0.7;10.1;12.8;F;milleda01
168;OG Anunoby;3;2017-18;20;TOR;74;62;0;3;113;108;1.4;1.6;0.098;-1.2;0.6;-0.6;0.5;10;3.4;10.4;7;5;1.7;0.8;10.8;12.4;F;anunoog01
169;Aron Baynes;3;2017-18;31;BOS;81;67;0;3;103;103;0.5;2.5;0.097;-3.6;0.7;-2.9;-0.3;12;9.7;22.1;16;9.6;0.7;2.9;14.3;16.8;C;baynear01
170;Trevor Booker;2.9;2017-18;30;BRKINDPHI;68;7;0;2.9;114;108;1.6;1.3;0.121;-0.6;0;-0.6;0.4;14.9;11.1;18.6;14.9;10.8;1.2;1.5;13.3;16.6;F;booketr01
171;Bismack Biyombo;2.9;2017-18;25;ORL;82;25;0;2.9;108;107;1.1;1.8;0.094;-2.6;0.2;-2.4;-0.2;14.1;10.5;24;17.2;6.5;0.7;5.1;16.6;14.9;C-F;biyombi01
172;Jordan Bell;2.9;2017-18;23;GSW;57;13;0;2.9;121;103;1.6;1.4;0.174;0;2.8;2.8;1;18;8.9;19;14.3;16.9;2.1;5.5;20;13.9;F;belljo01
173;Gorgui Dieng;2.9;2017-18;28;MIN;79;0;0;2.9;112;109;1.6;1.3;0.105;-0.9;-0.1;-1;0.3;14.7;9.1;22.2;15.6;7.5;1.7;2.6;12;16.3;C;dienggo01
174;Tyler Zeller;2.9;2017-18;28;BRKMIL;66;34;0;2.9;118;111;2;0.9;0.126;-0.5;-0.9;-1.4;0.2;16;11;19.4;15.2;6.7;0.7;2.5;11.3;16.4;F-C;zellety01
175;Danny Green;2.9;2017-18;30;SAS;70;60;0;2.9;100;104;0.1;2.9;0.078;-1;1.4;0.4;1.1;11.3;2.5;13;7.7;8.9;1.8;3.7;11.2;16.6;G-F;greenda02
176;Bogdan Bogdanović;2.9;2017-18;25;SAC;78;52;0;2.9;107;113;1.8;1.1;0.064;-0.6;-0.9;-1.5;0.3;13.5;1.6;10.5;5.8;18.3;1.7;0.7;13.2;19.6;G;bogdabo01
177;Aaron Gordon;2.9;2017-18;22;ORL;58;57;0;2.9;103;109;0.9;2;0.072;0.9;-0.6;0.3;1.1;16.5;5;21.5;13.2;11.7;1.5;1.9;10;24.7;F;gordoaa01
178;C.J. Miles;2.9;2017-18;30;TOR;70;3;0;2.9;109;108;1.4;1.5;0.103;1;-0.7;0.3;0.8;13;1.5;11;6.4;6;1.4;1.3;5.7;22.3;G-F;milescj01
179;Richaun Holmes;2.8;2017-18;24;PHI;48;2;0;2.8;121;103;1.6;1.3;0.183;-0.3;1.4;1.1;0.6;17.4;8.6;21.4;15.2;12.3;1.3;3.2;8.6;16.6;C-F;holmeri01
180;Maxi Kleber;2.8;2017-18;26;DAL;72;35;0;2.8;117;109;1.6;1.2;0.113;-1;0.5;-0.5;0.5;13.4;6.3;15.6;10.8;6.4;1.1;3.5;8.2;13.7;F;klebima01
181;Elfrid Payton;2.8;2017-18;23;ORLPHO;63;63;0;2.8;105;111;1.4;1.4;0.075;0.1;-0.3;-0.2;0.8;16.5;3.8;12.8;8.2;34.9;2.2;1;18.5;21.9;G;paytoel01
182;Luc Mbah a Moute;2.8;2017-18;31;HOU;61;15;0;2.8;107;106;0.8;2.1;0.087;-1.6;1.4;-0.2;0.7;10.3;1.6;11.7;6.7;5;2.3;1.4;15;12.8;F;mbahalu01
183;Buddy Hield;2.8;2017-18;25;SAC;80;13;0;2.8;104;111;1.3;1.5;0.067;1.6;-0.5;1;1.5;16.1;3;14.8;8.6;12.8;2.1;1;11.3;24.3;G-F;hieldbu01
184;Brandon Ingram;2.8;2017-18;20;LAL;59;59;0;2.8;104;109;1;1.8;0.068;-0.9;-0.3;-1.2;0.4;13.8;3.1;13.8;8.5;17.7;1.1;1.8;14.4;22.2;F;ingrabr01
185;Nemanja Bjelica;2.8;2017-18;29;MIN;67;21;0;2.8;114;110;1.7;1.1;0.097;-0.1;0.2;0.1;0.7;12.6;4.4;18.8;11.5;8.7;1.8;1;11.7;14.3;F;bjeline01
186;Kevon Looney;2.8;2017-18;21;GSW;66;4;0;2.8;121;106;1.5;1.3;0.145;-1.2;1;-0.2;0.4;14.8;11;15.2;13.2;6;1.8;4.9;12;12.5;F-C;looneke01
187;Malcolm Brogdon;2.7;2017-18;25;MIL;48;20;0;2.7;112;113;2;0.7;0.091;-0.1;-1;-1.2;0.3;14.3;1.9;10.8;6.4;16.3;1.4;0.8;10.9;19.1;G;brogdma01
188;Rodney Hood;2.7;2017-18;25;CLEUTA;60;23;0;2.7;106;110;1.2;1.5;0.081;0.8;-0.9;-0.1;0.8;14.3;1.6;9.9;5.8;9.7;1.4;0.6;8;24.3;G-F;hoodro01
189;Deyonta Davis;2.7;2017-18;21;MEM;62;6;0;2.7;122;110;1.9;0.8;0.138;-0.9;-0.6;-1.5;0.1;16.6;9;22;15.3;7.1;0.8;3.9;9.9;15.3;C-F;davisde01
190;JaVale McGee;2.7;2017-18;30;GSW;65;17;0;2.7;124;103;1.7;1.1;0.212;0.3;1.2;1.5;0.5;22.3;11.5;18.7;15.4;8;1.6;7.3;10;19.2;C;mcgeeja01
191;John Wall;2.7;2017-18;27;WAS;41;41;1;2.7;105;109;1.2;1.5;0.092;3.5;-0.5;3;1.8;19.1;1.8;10.2;6;44.5;2;2.8;17;29.1;G;walljo01
192;Tyson Chandler;2.7;2017-18;35;PHO;46;46;0;2.7;123;111;1.9;0.8;0.111;-0.8;-0.6;-1.4;0.2;14.2;12.2;26.8;19.4;6.6;0.7;1.9;20.6;10.6;C;chandty01
193;Salah Mejri;2.7;2017-18;31;DAL;61;1;0;2.7;122;102;1.3;1.3;0.175;-2;2.8;0.7;0.5;17.8;12.5;25.4;18.7;7.2;1.5;8.2;19;12.8;C;mejrisa01
194;Tim Hardaway Jr.;2.6;2017-18;25;NYK;57;54;0;2.6;106;113;1.6;1.1;0.067;0.5;-1.1;-0.6;0.7;14.4;1.9;11.3;6.6;12.7;1.6;0.5;9;23.8;G;hardati02
195;Wesley Matthews;2.6;2017-18;31;DAL;63;63;0;2.6;105;111;1;1.6;0.059;-1;0.1;-0.9;0.6;11.4;1.4;9.2;5.2;12.3;1.8;0.7;10.1;17.6;G;matthwe02
196;Thabo Sefolosha;2.6;2017-18;33;UTA;38;6;0;2.6;113;101;1;1.6;0.156;0.2;2.5;2.7;0.9;15.8;4.1;18.4;11.3;6.3;3.2;1.3;10.2;16.4;G-F;sefolth01
197;Justise Winslow;2.6;2017-18;21;MIA;68;25;0;2.6;101;105;0.2;2.4;0.075;-2.2;1.1;-1.1;0.4;11.5;4.3;20.5;12.4;13;1.6;1.7;12.6;16.3;F;winslju01
198;Patrick Patterson;2.6;2017-18;28;OKC;82;3;0;2.6;114;108;1.2;1.4;0.098;-1.2;1;-0.2;0.6;10;2.7;14.6;8.4;6.1;1.9;1.6;10.3;10.8;F;pattepa01
199;Jae Crowder;2.6;2017-18;27;CLEUTA;80;47;0;2.6;105;111;1;1.6;0.06;-1.9;-0.6;-2.5;-0.3;10.4;3.2;11.5;7.4;6.9;1.5;0.9;9.1;17.3;F;crowdja01
200;Evan Turner;2.6;2017-18;29;POR;79;40;0;2.6;103;109;0.5;2.1;0.061;-2.9;0.4;-2.5;-0.3;9.8;1.6;11.4;6.5;12.4;1.1;1.2;13.7;15.6;G;turneev01
