Rk;Player;WS;Season;Age;Team;G;GS;AS;WS;ORtg;DRtg;OWS;DWS;WS/48;OBPM;DBPM;BPM;VORP;PER;ORB%;DRB%;TRB%;AST%;STL%;BLK%;TOV%;USG%;Pos;Player-additional
126;Carlos Boozer;4.1;2004-05;23;UTA;51;51;0;4.1;108;108;2.7;1.4;0.111;2.1;-0.7;1.4;1.5;19.2;9.6;22.7;16;15.9;1.3;1.1;14.5;24.6;F-C;boozeca01
127;Chris Duhon;4.1;2004-05;22;CHI;82;73;0;4.1;102;102;0.8;3.3;0.09;-2.2;1.6;-0.7;0.7;9.8;1.2;9.7;5.5;28.6;2;0.1;18.7;13.1;G;duhonch01
128;Austin Croshere;4.1;2004-05;29;IND;73;22;0;4.1;106;105;1.8;2.2;0.107;-0.4;-0.3;-0.7;0.6;13.5;6.8;17.5;12.2;9.5;1.4;0.7;14.6;18.7;F;croshau01
129;Emeka Okafor;4;2004-05;22;CHA;73;73;0;4;100;105;0.9;3.1;0.074;-0.7;-1.3;-2;0;16.3;11.5;24.1;17.5;4.3;1.2;3.6;9.8;21.8;C-F;okafoem01
130;Anthony Johnson;4;2004-05;30;IND;63;36;0;4;109;106;2.2;1.8;0.11;0.3;0.4;0.7;1.2;14.3;2.2;9.9;6.1;31.2;1.9;0.7;16;16.5;G;johnsan02
131;Nick Collison;3.9;2004-05;24;SEA;82;4;0;3.9;117;107;2.7;1.2;0.135;-1.3;-0.4;-1.7;0.1;15;13.7;19.2;16.5;3.9;1.3;2.8;13.3;15.5;F;collini01
132;Jon Barry;3.9;2004-05;35;ATLHOU;69;2;0;3.9;113;105;2.1;1.8;0.125;0.3;1.4;1.7;1.4;13.4;2;10.1;6.2;18.1;2.1;0.5;14.4;14.4;G;barryjo01
133;Jason Collins;3.9;2004-05;26;NJN;80;80;0;3.9;99;103;0.2;3.7;0.073;-4;1.1;-2.9;-0.6;8.6;7.1;16.1;11.5;6.7;1.5;2.3;14.4;11.7;C;collija04
134;Antonio Davis;3.9;2004-05;36;CHI;72;62;0;3.9;103;101;0.9;3;0.101;-1.9;0.9;-1;0.5;11.1;9.3;16.6;13;7.1;0.8;1.7;16.5;14.1;F-C;davisan01
135;Samuel Dalembert;3.9;2004-05;23;PHI;72;60;0;3.9;102;100;0.8;3.1;0.104;-2.8;0.6;-2.2;-0.1;14.4;11.6;22.6;17.1;3.3;1.3;5.3;17.4;16.3;C;dalemsa01
136;Mike Sweetney;3.8;2004-05;22;NYK;77;28;0;3.8;112;108;2.7;1.1;0.122;-0.8;-1.7;-2.5;-0.2;16.4;13;19.5;16.3;4.9;0.9;1.4;16.4;19.9;F;sweetmi01
137;Reggie Evans;3.8;2004-05;24;SEA;79;79;0;3.8;107;105;1.5;2.3;0.096;-0.4;-0.7;-1.1;0.4;13;16.6;31.2;23.9;4.7;1.7;0.6;21.6;11.8;F;evansre01
138;Sam Cassell;3.8;2004-05;35;MIN;59;38;0;3.8;109;109;2.8;1;0.119;1.9;-0.7;1.2;1.2;18.6;2;9.5;5.9;35.2;1.3;0.7;12.6;26.4;G;cassesa01
139;Jermaine O'Neal;3.8;2004-05;26;IND;44;41;1;3.8;102;101;1.3;2.5;0.118;1.5;0.2;1.8;1.5;22.9;6.7;23.3;15.1;12.8;0.9;4.4;11.3;36.2;C-F;onealje01
140;Devin Brown;3.7;2004-05;26;SAS;67;0;0;3.7;109;100;1.6;2.1;0.145;0.2;1.1;1.3;1;14.6;3.5;13.1;8.3;12.4;1.7;0.7;10.2;19.5;G;brownde02
141;Speedy Claxton;3.7;2004-05;26;GSWNOH;62;47;0;3.7;106;107;1.9;1.8;0.096;-0.9;1;0.2;1;15.8;2.1;9.1;5.4;33.1;3;0.3;14.1;20.1;G;claxtsp01
142;Vladimir Radmanović;3.7;2004-05;24;SEA;63;0;0;3.7;110;109;2.4;1.3;0.096;1.4;-0.1;1.3;1.5;13.7;3.4;15.6;9.5;7.9;1.7;1.3;10.3;19.3;F;radmavl01
143;Derek Fisher;3.7;2004-05;30;GSW;74;32;0;3.7;106;109;2.3;1.4;0.08;-0.7;-0.4;-1.1;0.5;13.4;1.8;9.2;5.3;21.6;1.8;0.1;13.3;19.4;G;fishede01
144;Jumaine Jones;3.7;2004-05;25;LAL;76;23;0;3.7;116;111;2.8;0.8;0.097;0.5;-0.9;-0.4;0.8;13.1;6.6;17.8;12.3;5.8;1.3;1;8.6;14;F;jonesju01
145;Tyronn Lue;3.7;2004-05;27;ATLHOU;70;49;0;3.7;112;113;3.4;0.3;0.088;0.1;-2.1;-2;0;14.1;0.8;8.1;4.3;27.4;0.9;0;12.6;18.7;G;luety01
146;Othella Harrington;3.6;2004-05;31;CHI;70;28;0;3.6;107;101;1.5;2.1;0.135;-1.8;0.5;-1.3;0.2;14.5;9.4;16.3;12.8;8;1;1.1;14.3;20.6;F-C;harriot01
147;Chris Mihm;3.6;2004-05;25;LAL;75;75;0;3.6;109;110;2.5;1;0.092;-1.3;-1.1;-2.4;-0.2;15.7;12;18.3;15.1;4.6;0.4;4.2;14.2;18.8;C-F;mihmch01
148;Ben Gordon;3.5;2004-05;21;CHI;82;3;0;3.5;100;103;0.8;2.7;0.084;1;-0.3;0.7;1.4;14.9;3.1;8.9;6;16.3;1.4;0.4;13.7;30.4;G;gordobe01
149;Keith Van Horn;3.5;2004-05;29;DALMIL;62;16;0;3.5;110;108;2.3;1.2;0.112;0.7;-0.5;0.2;0.8;15.7;6.8;15.6;11.3;8.5;1.3;1;11.3;21.5;F;vanhoke01
150;Brian Cardinal;3.5;2004-05;27;MEM;58;16;0;3.5;104;101;1.1;2.4;0.116;-1.2;2.1;0.9;1;14;5.3;13.5;9.4;13.3;3.3;1;14;19.6;F;cardibr01
151;Jerry Stackhouse;3.5;2004-05;30;DAL;56;7;0;3.5;106;107;1.9;1.5;0.103;0.4;-0.5;-0.2;0.8;15.9;2.7;9.8;6.3;13;1.7;0.5;11.8;24.9;G-F;stackje01
152;Dan Dickau;3.5;2004-05;26;DALNOH;71;46;0;3.5;105;109;2.2;1.3;0.079;0.6;-0.6;0;1.1;14.9;1.9;8.6;5.1;31;2;0.2;14.5;22.3;G;dickada01
153;Chris Webber;3.4;2004-05;31;PHISAC;67;67;0;3.4;98;103;0.2;3.2;0.07;0.3;0.4;0.7;1.6;18.6;6.1;22.8;14.4;24.2;2;1.6;11.6;29.3;F-C;webbech01
154;Dale Davis;3.4;2004-05;35;GSWIND;61;28;0;3.4;113;103;1.6;1.8;0.126;-1.4;0.8;-0.6;0.5;13.4;13.3;19.8;16.5;5.8;1.3;3.7;13.4;11.3;F-C;davisda01
155;Adonal Foyle;3.4;2004-05;29;GSW;78;50;0;3.4;108;104;1.2;2.2;0.096;-2.8;1.7;-1.2;0.3;12.7;10.1;17.7;13.7;4.9;0.8;6.7;14.5;10.4;C;foylead01
156;Ruben Patterson;3.4;2004-05;29;POR;70;36;0;3.4;105;108;1.8;1.6;0.083;-0.6;0.3;-0.3;0.9;15.8;7.7;8.3;8.1;12.4;2.9;0.8;16.5;20.4;F;patteru01
157;Hedo Türkoğlu;3.4;2004-05;25;ORL;67;11;0;3.4;107;110;2.4;1;0.092;1.9;-1.2;0.7;1.2;16;4;10.7;7.4;14.9;1.2;0.7;11.9;24.8;F;turkohe01
158;Corliss Williamson;3.3;2004-05;31;PHISAC;72;9;0;3.3;107;108;2;1.2;0.103;-1.5;-1;-2.5;-0.2;14.7;7.6;11.5;9.5;8.6;1.3;0.8;11.1;22.6;F;willico02
159;Nenê;3.2;2004-05;22;DEN;55;18;0;3.2;105;102;1.2;2.1;0.118;-1.3;0.9;-0.3;0.6;15.6;9.2;19.2;14.2;10.3;1.9;2.7;16.4;19.4;F-C;hilarne01
160;Juwan Howard;3.2;2004-05;31;HOU;61;47;0;3.2;103;104;1;2.2;0.094;-1.6;-0.5;-2.1;0;13;9.3;15.4;12.4;10.2;1.1;0.2;11.8;19.5;F-C;howarju01
161;Eddie Griffin;3.2;2004-05;22;MIN;70;0;0;3.2;102;101;0.8;2.4;0.102;-0.1;0.3;0.2;0.8;15.9;10.3;23.8;17.3;5.6;0.8;5.7;9;19;F-C;griffed01
162;Jim Jackson;3.2;2004-05;34;HOUPHO;64;27;0;3.2;105;107;1.4;1.8;0.077;-0.4;-0.1;-0.5;0.8;10.9;1.9;12.7;7.5;14.1;0.9;0.2;15.9;16.5;G;jacksji01
163;DerMarr Johnson;3.2;2004-05;24;DEN;71;40;0;3.2;113;106;1.9;1.3;0.123;0.1;0.2;0.3;0.7;14;4;10;7.1;9.8;1.8;1.1;13.5;17.4;F;johnsde03
164;Zach Randolph;3.1;2004-05;23;POR;46;37;0;3.1;104;107;1.6;1.5;0.094;1;-1.6;-0.7;0.5;18.6;10.7;20.8;15.9;10.2;1.1;0.8;11.6;27.7;F-C;randoza01
165;Bonzi Wells;3.1;2004-05;28;MEM;69;19;0;3.1;100;101;0.6;2.5;0.1;-0.8;1.4;0.6;1;15.9;4;14.4;9.2;10.2;3.1;1.4;11.4;25;G-F;wellsbo01
166;Stephen Jackson;3.1;2004-05;26;IND;51;49;0;3.1;101;105;1;2.1;0.082;0.9;-0.6;0.3;1.1;15.9;3;13.4;8.3;13.5;2;0.6;11.8;27.7;F-G;jacksst02
167;Beno Udrih;3.1;2004-05;22;SAS;80;2;0;3.1;107;102;1.3;1.8;0.128;0.1;0.8;0.9;0.9;14.3;1.6;6.8;4.2;22.2;1.9;0.6;15.2;20.5;G;udrihbe01
168;Alan Henderson;3.1;2004-05;32;DAL;78;10;0;3.1;114;104;1.5;1.5;0.122;-1.1;-0.3;-1.4;0.2;12.4;15.6;16.8;16.2;2.6;1.2;2.3;16.2;11.3;F;hendeal01
169;Luol Deng;3;2004-05;19;CHI;61;45;0;3;98;100;0.1;2.9;0.086;0.2;1;1.2;1.3;14.2;6.2;15.4;10.8;14.8;1.5;1.2;14.1;22.4;F;denglu01
170;Anderson Varejão;3;2004-05;22;CLE;54;0;0;3;117;101;1.5;1.4;0.164;-0.4;0.6;0.2;0.5;17;14.6;20.7;17.6;4.9;2.5;3.3;9.5;14.4;F-C;varejan01
171;Zaza Pachulia;2.9;2004-05;20;MIL;74;4;0;2.9;109;107;1.6;1.3;0.099;-1.1;-0.2;-1.3;0.2;14.4;10.9;20.9;15.9;6.8;1.7;1.8;13.9;16.5;C;pachuza01
172;Stromile Swift;2.9;2004-05;25;MEM;60;14;0;2.9;101;100;0.6;2.3;0.107;-2.4;1.1;-1.3;0.2;16.7;8.7;16.9;12.8;6.2;1.7;5.7;13.3;24.9;F;swiftst01
173;Mark Blount;2.8;2004-05;29;BOS;82;57;0;2.8;103;108;1.2;1.6;0.063;-1.4;-0.6;-2.1;0;12.5;8;13.6;10.9;9.9;0.8;2.3;18.6;17.9;C;blounma01
174;Jamaal Tinsley;2.8;2004-05;26;IND;40;40;0;2.8;101;102;0.8;2;0.102;2.2;1;3.3;1.7;18.6;2.4;12.1;7.3;39.3;3.4;0.7;18.4;26.8;G;tinslja01
175;Scott Padgett;2.8;2004-05;28;HOU;66;0;0;2.8;112;101;1.2;1.6;0.141;-0.5;1.6;1.1;0.7;12.3;6;16.7;11.5;9.5;1.9;0.8;10.7;14;F;padgesc01
176;Marko Jarić;2.8;2004-05;26;LAC;50;41;0;2.8;104;106;1.1;1.7;0.08;0.3;0.7;1;1.3;13.9;1.5;9.9;5.8;29.7;2.7;0.8;16.6;16.5;G;jaricma01
177;Tony Allen;2.7;2004-05;23;BOS;77;34;0;2.7;106;104;1.2;1.6;0.103;-0.7;0.8;0.1;0.7;14.7;8;12.3;10.2;8.2;3.1;1.4;14.5;18.9;G-F;allento01
178;Devin Harris;2.7;2004-05;21;DAL;76;19;0;2.7;106;104;1.1;1.6;0.111;-0.1;2;1.9;1.2;14.7;2.7;6.9;4.9;22.5;3.4;1.2;16.6;18.8;G;harride01
179;Al Jefferson;2.7;2004-05;20;BOS;71;1;0;2.7;108;104;1.3;1.4;0.123;-1.7;-0.6;-2.3;-0.1;16.6;13.5;21;17.3;3.9;1.1;3.9;13.3;21.2;C-F;jeffeal01
180;Trenton Hassell;2.7;2004-05;25;MIN;82;51;0;2.7;108;111;1.7;1;0.063;-2.4;-0.4;-2.8;-0.4;9.3;4.6;7.4;6;9.4;0.8;1;10.9;13.2;G;hassetr01
181;Christian Laettner;2.7;2004-05;35;MIA;49;0;0;2.7;120;102;1.5;1.2;0.174;0.1;1.9;1.9;0.7;16.3;5.9;14.4;10.3;8.8;2.3;1.5;12.1;15.1;F-C;laettch01
182;Casey Jacobsen;2.7;2004-05;23;NOHPHO;84;1;0;2.7;111;112;2;0.7;0.071;-1;-0.6;-1.6;0.2;10.3;2.2;8.5;5.3;9.9;1;0.3;12.6;14.2;G-F;jacobca01
183;Steven Hunter;2.6;2004-05;23;PHO;76;3;0;2.6;116;107;1.7;1;0.121;-1.6;0.7;-0.9;0.3;14.7;10.5;12.6;11.6;1.7;0.2;6.4;13.1;14;C;huntest01
184;Jared Jeffries;2.6;2004-05;23;WAS;77;71;0;2.6;104;108;1.1;1.5;0.063;-1.5;-0.1;-1.6;0.2;11.2;8.2;12.9;10.5;11.6;1.7;1.3;18.3;13.6;F;jeffrja01
185;Malik Rose;2.6;2004-05;30;NYKSAS;76;5;0;2.6;100;103;0.5;2.1;0.085;-3;0;-2.9;-0.3;12.2;10.2;16.9;13.5;6.6;1.7;0.8;16.3;19.6;F-C;rosema01
186;Mikki Moore;2.6;2004-05;29;LAC;74;4;0;2.6;111;108;1.6;1;0.106;-1.8;-0.6;-2.4;-0.1;12.7;10.2;14.7;12.5;6.6;0.9;2.1;15.4;16.1;C-F;mooremi01
187;Bryon Russell;2.6;2004-05;34;DEN;70;2;0;2.6;113;104;1.3;1.3;0.121;-0.5;1;0.5;0.7;11.8;5.6;13.6;9.7;10.4;2.2;0.8;10.9;14;F;russebr01
188;Jerome Williams;2.6;2004-05;31;NYK;79;4;0;2.6;110;107;1.5;1.1;0.102;-1.5;0.1;-1.4;0.2;13.2;11.1;16.4;13.7;5.2;2.4;0.6;16.9;14.5;F;willije01
189;Travis Best;2.5;2004-05;32;NJN;76;6;0;2.5;102;105;0.8;1.8;0.084;-2.4;1;-1.3;0.3;11.9;1.5;7.4;4.4;17.4;2.4;0.5;11.7;18.4;G;besttr01
190;Marquis Daniels;2.5;2004-05;24;DAL;60;17;0;2.5;101;104;0.7;1.9;0.086;-0.8;1.4;0.6;0.9;14.6;7;10;8.6;14.6;3;0.7;13.3;20.6;G-F;daniema01
191;Jameer Nelson;2.5;2004-05;22;ORL;79;21;0;2.5;103;108;1.2;1.3;0.074;-0.7;-0.1;-0.7;0.5;14.5;3.7;9.7;6.7;24.8;2.5;0.1;14.8;21.4;G;nelsoja01
192;James Jones;2.5;2004-05;24;IND;75;24;0;2.5;108;106;1.1;1.4;0.09;-0.6;0.5;-0.1;0.6;10.5;3.6;11.9;7.8;7.4;1.3;1.6;11.1;14;F-G;jonesja02
193;Andrés Nocioni;2.5;2004-05;25;CHI;81;38;0;2.5;94;100;-0.9;3.3;0.062;-3.2;1.1;-2;0;10.1;4.1;18.6;11.4;10.9;1;1.3;16.2;19.7;F;nocioan01
194;Gerald Wallace;2.4;2004-05;22;CHA;70;68;0;2.4;97;104;-0.2;2.7;0.055;-1.2;1.4;0.2;1.2;14.1;6;15.1;10.3;10.4;2.8;3.2;17.2;19.1;F;wallage01
195;Richard Jefferson;2.4;2004-05;24;NJN;33;33;0;2.4;100;104;0.6;1.8;0.086;1.6;-0.1;1.5;1.2;16.6;4.3;17.2;10.7;19;1.3;1;16.2;28.2;F;jefferi01
196;Željko Rebrača;2.4;2004-05;32;LAC;58;2;0;2.4;114;106;1.4;0.9;0.122;-1.7;0.4;-1.3;0.2;14;6.5;16.9;11.9;4.8;0.8;3.3;15.3;16;C;rebraze01
197;Josh Smith;2.4;2004-05;19;ATL;74;59;0;2.4;100;107;0.6;1.8;0.055;-0.9;0.4;-0.5;0.8;15.4;7.9;18.6;13;10.2;1.5;5.4;16;18.4;F;smithjo03
198;Earl Watson;2.3;2004-05;25;MEM;80;14;0;2.3;98;104;0.1;2.2;0.062;-0.9;0.2;-0.7;0.6;13.1;2.3;8.5;5.4;34.2;2.5;0.8;21.4;20.4;G;watsoea01
199;James Posey;2.3;2004-05;28;MEM;50;18;0;2.3;100;103;0.4;1.9;0.079;-1.6;0.9;-0.7;0.5;10.5;3.9;15;9.5;10.3;1.9;1.3;14.6;16.2;F-G;poseyja01
200;Eric Piatkowski;2.3;2004-05;34;CHI;68;11;0;2.3;110;103;1.1;1.2;0.129;-0.1;1.4;1.3;0.7;12.4;2;8.5;5.3;10.3;1.8;0.1;11.6;17;G-F;piatker01
