Rk;Player;WS;Season;Age;Team;G;GS;AS;WS;ORtg;DRtg;OWS;DWS;WS/48;OBPM;DBPM;BPM;VORP;PER;ORB%;DRB%;TRB%;AST%;STL%;BLK%;TOV%;USG%;Pos;Player-additional
127;Willie Cauley-Stein;3.8;2015-16;22;SAC;66;39;0;3.8;119;107;2.4;1.4;0.13;-0.8;0.1;-0.8;0.4;15.3;10.3;16.6;13.5;3.8;1.6;3.8;10.5;13.2;F-C;caulewi01
128;Blake Griffin;3.8;2015-16;26;LAC;35;35;0;3.8;108;103;2.2;1.6;0.156;3.4;1.1;4.5;1.9;22.1;4.8;22.3;13.7;27.2;1.2;1.1;10.8;29.8;F-C;griffbl01
129;Boris Diaw;3.8;2015-16;33;SAS;76;4;0;3.8;109;102;1.6;2.2;0.132;-0.1;0.9;0.8;1;14;4.9;13.9;9.6;18.4;1;1.2;18.9;17;F-C;diawbo01
130;Matthew Dellavedova;3.8;2015-16;25;CLE;76;14;0;3.8;109;108;2.2;1.6;0.098;-0.7;-0.5;-1.2;0.4;11.3;2;7.8;4.9;26.2;1.2;0.4;17.7;15.9;G;dellama01
131;Ramon Sessions;3.8;2015-16;29;WAS;82;5;0;3.8;109;109;2.5;1.3;0.109;0.2;-0.5;-0.3;0.7;15.9;1.6;12.2;6.8;22;1.3;0.2;13.8;21.8;G;sessira01
132;Mario Chalmers;3.8;2015-16;29;MEMMIA;61;7;0;3.8;110;106;2.3;1.5;0.132;0;1.3;1.3;1.2;17.3;1.9;11.5;6.5;26.6;3.3;0.9;16.4;21.9;G;chalmma01
133;Manu Ginóbili;3.8;2015-16;38;SAS;58;0;0;3.8;107;98;1.5;2.3;0.16;1.4;2.2;3.6;1.6;17.8;2.7;11.7;7.3;23.6;3;0.8;17;23.6;G;ginobma01
134;Tyson Chandler;3.8;2015-16;33;PHO;66;60;0;3.8;114;107;2.1;1.6;0.112;-0.8;-0.2;-1.1;0.4;14.7;11.5;27.5;19.3;6;1.1;2.2;19.3;12.7;C;chandty01
135;Wesley Matthews;3.7;2015-16;29;DAL;78;78;0;3.7;105;109;1.9;1.8;0.067;-0.9;-0.1;-1;0.6;10.9;1.1;8.8;4.9;8.9;1.5;0.5;7.8;17.2;G;matthwe02
136;Lavoy Allen;3.7;2015-16;26;IND;79;28;0;3.7;110;104;1.6;2.1;0.11;-1.7;0.1;-1.6;0.2;12.4;11.1;17.8;14.5;7.1;0.8;2.1;14.6;13;F-C;allenla01
137;Timofey Mozgov;3.7;2015-16;29;CLE;76;48;0;3.7;112;103;1.8;1.9;0.133;-1.7;0.3;-1.4;0.2;14.6;9.5;19.2;14.4;3.9;0.9;3.5;15;16.1;C;mozgoti01
138;Marc Gasol;3.7;2015-16;31;MEM;52;52;0;3.7;105;106;1.8;1.9;0.098;0.8;0.9;1.7;1.7;17.7;3.5;20.2;11.5;18.9;1.4;3.6;12.7;23.4;C;gasolma01
139;Deron Williams;3.7;2015-16;31;DAL;65;63;0;3.7;105;109;2.2;1.4;0.083;0.4;-0.7;-0.3;0.9;14.6;1;8.9;5;29.3;1.5;0.6;14.8;22;G;willide01
140;Terrence Ross;3.6;2015-16;24;TOR;73;7;0;3.6;110;107;2.1;1.6;0.1;0.6;-0.3;0.3;1;12.9;1.4;10.6;6.1;5.3;1.6;1.2;6.6;18.2;F-G;rosste01
141;Patrick Patterson;3.6;2015-16;26;TOR;79;0;0;3.6;108;107;1.6;2;0.086;-0.1;0;-0.1;1;10.6;4.4;14.8;9.7;7.1;1.4;1.3;11.3;12.9;F;pattepa01
142;Jabari Parker;3.6;2015-16;20;MIL;76;72;0;3.6;106;111;2.4;1.2;0.072;-0.4;-1.6;-2;0;14.8;5.9;12.8;9.4;8.9;1.5;1;10.4;20.9;F;parkeja01
143;Omri Casspi;3.6;2015-16;27;SAC;69;21;0;3.6;109;108;2.1;1.5;0.092;0.4;-0.2;0.1;1;13.9;3.4;20.1;11.8;7.5;1.4;0.7;12;17.8;F;casspom01
144;Derrick Williams;3.6;2015-16;24;NYK;80;9;0;3.6;110;108;2.4;1.2;0.12;1.5;-1.2;0.3;0.8;17.2;3.6;18.7;11.3;8.9;1;0.5;8.3;23.3;F;willide02
145;Jeremy Lin;3.5;2015-16;27;CHO;78;13;0;3.5;102;106;1.3;2.3;0.082;-1;0;-0.9;0.5;13.8;2.2;11.4;6.8;18.6;1.4;1.7;14.9;22.2;G;linje01
146;Cory Joseph;3.5;2015-16;24;TOR;80;4;0;3.5;106;108;1.8;1.7;0.082;-1.1;-0.1;-1.2;0.4;12.4;2.2;9.4;5.9;19.3;1.6;0.8;13.4;17;G;josepco01
147;Cole Aldrich;3.5;2015-16;27;LAC;60;5;0;3.5;113;94;1.4;2;0.209;-0.9;3.4;2.4;0.9;21.3;11.9;27.1;19.6;10;2.9;6.7;19.6;18.4;C;aldrico01
148;Kosta Koufos;3.5;2015-16;26;SAC;78;14;0;3.5;113;107;2.1;1.4;0.113;-1.3;-0.6;-2;0;15.1;12.4;18.4;15.4;3.3;1.3;3.8;8.9;15.4;C;koufoko01
149;P.J. Tucker;3.5;2015-16;30;PHO;82;80;0;3.5;105;109;1.5;1.9;0.066;-1.5;0.4;-1.2;0.5;10.8;6.9;15.2;10.9;10.2;2;0.6;14.7;12.7;F;tuckepj01
150;Kyle Anderson;3.5;2015-16;22;SAS;78;11;0;3.5;104;97;0.7;2.8;0.133;-1.7;3.1;1.4;1.1;12.9;2.4;19.4;11.2;13.7;2.5;1.8;15.1;14.4;F-G;anderky01
151;Boban Marjanović;3.4;2015-16;27;SAS;54;4;0;3.4;130;96;2.3;1.2;0.325;3.9;0.4;4.3;0.8;27.7;16.9;26.2;21.7;6.6;1.2;3.5;11.5;22.8;C;marjabo01
152;Andre Roberson;3.4;2015-16;24;OKC;70;70;0;3.4;119;106;1.8;1.6;0.105;-0.7;1.3;0.5;1;10.2;5.9;11.4;8.8;4;1.7;2;10.5;9.1;G-F;roberan03
153;Jrue Holiday;3.4;2015-16;25;NOP;65;23;0;3.4;105;109;2.2;1.2;0.089;2.7;-0.6;2.1;1.9;19.7;1.6;10.5;5.9;37.3;2.4;1;14;28.9;G;holidjr01
154;Jamal Crawford;3.3;2015-16;35;LAC;79;5;0;3.3;104;109;1.8;1.5;0.076;0.1;-1.5;-1.4;0.3;14;1;6.3;3.7;14;1.2;0.4;9.6;24.9;G;crawfja01
155;Luis Scola;3.3;2015-16;35;TOR;76;76;0;3.3;105;105;1.4;1.9;0.098;-0.8;-0.3;-1.1;0.4;13.6;6;19;12.6;6.8;1.5;1.4;9.7;19.5;F;scolalu01
156;Frank Kaminsky;3.3;2015-16;22;CHO;81;3;0;3.3;105;105;1.2;2.1;0.093;-1;0.2;-0.8;0.5;12.5;4.4;17.2;10.7;9;1.1;2;8.9;17.1;F-C;kaminfr01
157;Langston Galloway;3.3;2015-16;24;NYK;82;7;0;3.3;105;108;1.4;1.8;0.077;-1.7;0.7;-1;0.5;11.7;2.3;13;7.7;15.7;1.9;0.8;8.7;15.6;G;gallola01
158;Mike Scott;3.2;2015-16;27;ATL;75;0;0;3.2;112;104;1.7;1.5;0.132;-0.1;0;-0.1;0.6;14;5.2;14.2;9.8;10.5;1.1;1.2;9.4;17.4;F;scottmi01
159;C.J. Miles;3.1;2015-16;28;IND;64;24;0;3.1;104;104;1.2;1.9;0.103;0.6;-0.1;0.5;0.9;14;1.9;11.1;6.5;7;1.8;1.6;9.2;22.8;G-F;milescj01
160;Dwight Powell;3.1;2015-16;24;DAL;69;2;0;3.1;114;104;1.8;1.3;0.151;-0.6;0.7;0.1;0.5;16.8;9.3;20.9;15.1;7.2;1.8;2;10;18.4;F-C;poweldw01
161;Myles Turner;3.1;2015-16;19;IND;60;30;0;3.1;103;101;0.8;2.3;0.109;-2.2;0.6;-1.6;0.1;15.4;5.5;21;13.3;5;0.9;5.1;10.3;20.9;C-F;turnemy01
162;Jeff Green;3.1;2015-16;29;LACMEM;80;41;0;3.1;103;109;1.3;1.7;0.065;-0.8;-0.9;-1.8;0.1;13;3.6;13.3;8.3;10;1.3;1.5;9.2;20.2;F;greenje02
163;David Lee;3;2015-16;32;BOSDAL;55;5;0;3;111;103;1.7;1.4;0.161;0.7;0.6;1.3;0.7;19.6;12;24.6;18.3;15.5;1.2;2.5;14.9;21.5;F-C;leeda02
164;Nerlens Noel;3;2015-16;21;PHI;67;62;0;3;99;103;0.3;2.8;0.074;-1.7;1.5;-0.2;0.9;16.2;8.2;22.2;15;10.5;2.9;3.9;18.7;18.8;C-F;noelne01
165;Channing Frye;3;2015-16;32;CLEORL;70;32;0;3;113;106;1.6;1.3;0.119;0.3;0.5;0.8;0.8;12.9;3.2;18.6;10.9;8.7;1.2;1.9;10.6;15.1;C-F;fryech01
166;Maurice Harkless;2.9;2015-16;22;POR;78;14;0;2.9;110;108;1.6;1.3;0.096;-0.5;0;-0.5;0.5;13.3;7.5;13.3;10.4;6.9;1.7;1.9;11.9;15.6;F-G;harklma01
167;Marcus Smart;2.9;2015-16;21;BOS;61;10;0;2.9;101;103;0.5;2.4;0.083;-2.2;1.2;-1;0.4;11.3;4.8;11.6;8.1;15.8;2.7;0.8;11.7;17.4;G;smartma01
168;J.J. Barea;2.8;2015-16;31;DAL;74;16;0;2.8;106;111;2.1;0.7;0.082;1.6;-1.6;0;0.9;15.4;1.7;8.3;5;31.5;0.8;0.1;13;23.8;G;bareajo01
169;Doug McDermott;2.8;2015-16;24;CHI;81;4;0;2.8;110;112;2.1;0.7;0.073;-1;-1.9;-2.9;-0.4;10.9;2.1;8.8;5.5;5;0.4;0.2;7.2;17.3;F;mcderdo01
170;Anthony Tolliver;2.8;2015-16;30;DET;72;5;0;2.8;113;107;1.5;1.3;0.1;-0.1;0.5;0.4;0.8;10.2;3.1;16.1;9.3;5.6;1;0.9;7.4;12.4;F-C;tollian01
171;Al Jefferson;2.8;2015-16;31;CHO;47;18;0;2.8;105;102;1;1.8;0.122;-0.9;0.4;-0.5;0.4;18.2;5.6;24.6;15;11.8;1.4;3;5.8;24.2;C-F;jeffeal01
172;Festus Ezeli;2.7;2015-16;26;GSW;46;13;0;2.7;114;101;1.4;1.3;0.171;-0.6;0.4;-0.1;0.4;17.7;13.5;21.9;18;5.8;1.1;4.8;11.7;18.2;C;ezelife01
173;Nenê;2.7;2015-16;33;WAS;57;11;0;2.7;106;103;1.1;1.6;0.12;-1.3;1.6;0.4;0.6;16.8;5.2;21.6;13.2;14.1;2.4;1.9;14;21.6;F-C;hilarne01
174;Richard Jefferson;2.7;2015-16;35;CLE;74;5;0;2.7;112;107;1.4;1.3;0.099;-1.6;0.5;-1.2;0.3;9.7;1.3;9.6;5.5;6.4;1.3;0.9;10.9;13.4;F;jefferi01
175;Jeremy Lamb;2.7;2015-16;23;CHO;66;0;0;2.7;104;103;1;1.7;0.107;0.1;0.7;0.8;0.9;15.9;3.9;18.7;11.2;10.9;1.7;2;8.4;22;G-F;lambje01
176;Bradley Beal;2.7;2015-16;22;WAS;55;35;0;2.7;103;108;1.4;1.3;0.076;1.2;-0.9;0.3;1;15.5;2.6;9.8;6.2;15.6;1.5;0.5;11.3;25.3;G;bealbr01
177;Shabazz Muhammad;2.7;2015-16;23;MIN;82;0;0;2.7;110;114;2.6;0.2;0.077;0.6;-3.1;-2.5;-0.2;15.2;7;11.4;9.2;5.2;0.7;0.3;8.2;22.8;F-G;muhamsh01
178;Arron Afflalo;2.7;2015-16;30;NYK;71;57;0;2.7;105;112;1.8;0.9;0.055;-1.3;-1.6;-2.9;-0.5;10.9;1.1;11;6.1;9.9;0.5;0.3;8.7;17.9;G-F;afflaar01
179;Garrett Temple;2.7;2015-16;29;WAS;80;43;0;2.7;104;108;1;1.7;0.066;-2.5;0.4;-2.1;0;9.3;2;10.3;6.1;10;1.7;0.7;10.3;14;G;templga01
180;Jon Leuer;2.7;2015-16;26;PHO;67;27;0;2.7;107;106;1.4;1.3;0.103;0.1;0;0;0.6;16.2;6.4;26.3;16.1;9.6;1.5;2;12.8;19.8;F;leuerjo01
181;Joe Johnson;2.7;2015-16;34;BRKMIA;81;81;0;2.7;104;113;1.9;0.8;0.048;-0.6;-1.3;-1.9;0.1;12;2;10.2;6.1;18;1.1;0.1;14.7;17.9;G-F;johnsjo02
182;Raymond Felton;2.7;2015-16;31;DAL;80;31;0;2.7;102;108;1;1.7;0.059;-1.7;0.1;-1.6;0.2;11.9;1.8;11.1;6.5;20.3;1.6;0.6;13.7;18.4;G;feltora01
183;Wesley Johnson;2.6;2015-16;28;LAC;80;9;0;2.6;98;102;0;2.7;0.076;-1.7;1.5;-0.2;0.8;11;2.5;13.6;8.1;4.4;2.7;2.6;9.2;16;F-G;johnswe01
184;D.J. Augustin;2.6;2015-16;28;DENOKC;62;0;0;2.6;113;111;2;0.6;0.106;0.6;-1.1;-0.4;0.4;13.9;0.8;8;4.4;25.3;1.6;0.3;17.1;18;G;augusdj01
185;JaMychal Green;2.6;2015-16;25;MEM;78;15;0;2.6;105;107;1.2;1.4;0.086;-1.5;-1;-2.5;-0.2;14.6;10.5;19.3;14.7;7.7;1.6;2.1;13;19.8;F;greenja01
186;Zach LaVine;2.6;2015-16;20;MIN;82;33;0;2.6;104;112;1.9;0.7;0.054;0.2;-1.6;-1.5;0.3;14.3;1.4;10.1;5.8;18.6;1.5;0.6;12.9;23.5;G-F;lavinza01
187;Matt Barnes;2.6;2015-16;35;MEM;76;45;0;2.6;99;107;0.4;2.2;0.056;-1.1;0.2;-0.9;0.6;11.7;4.2;18.3;10.9;11.6;1.8;2.4;13.8;17.9;F;barnema02
188;Eric Bledsoe;2.5;2015-16;26;PHO;31;31;0;2.5;107;107;1.6;1;0.116;2.5;0.8;3.3;1.4;20;1.8;11.2;6.4;31.8;2.9;1.5;16.2;27.2;G;bledser01
189;Devin Harris;2.5;2015-16;32;DAL;64;0;0;2.5;107;107;1.2;1.3;0.095;-1.4;1.5;0.1;0.7;13.1;1.5;10.3;5.9;14.5;2.4;0.8;13.2;17.9;G;harride01
190;Justise Winslow;2.5;2015-16;19;MIA;78;8;0;2.5;97;105;-0.2;2.7;0.054;-3.3;0.7;-2.6;-0.3;8.4;4.2;15.8;10.2;7.4;1.6;0.9;15.6;12.5;F;winslju01
191;Josh Richardson;2.5;2015-16;22;MIA;52;2;0;2.5;112;106;1.3;1.2;0.109;-1.1;0.7;-0.4;0.5;11.4;2.2;8.5;5.5;9.7;1.7;1.7;10.5;13.8;G;richajo01
192;Quincy Acy;2.5;2015-16;25;SAC;59;29;0;2.5;124;108;1.8;0.7;0.137;-0.2;0.2;-0.1;0.4;14.7;8.1;15.1;11.6;4.4;1.6;2.2;10;13.1;F-C;acyqu01
193;Toney Douglas;2.5;2015-16;29;NOP;61;18;0;2.5;108;109;1.6;0.9;0.094;-0.4;0.4;0;0.6;14.7;2.1;10.7;6.3;19.1;2.8;0.3;11.6;19.4;G;douglto01
194;Tony Allen;2.4;2015-16;34;MEM;64;57;0;2.4;101;105;0.5;1.9;0.072;-2.2;1.2;-1;0.4;12.9;7;14.1;10.4;6.9;3.5;1;12.8;16.8;G-F;allento01
195;Jonas Jerebko;2.4;2015-16;28;BOS;78;0;0;2.4;107;104;0.9;1.5;0.097;-2;0;-2;0;10.3;6.8;19.4;13;7.4;0.8;1.6;14;13.5;F;jerebjo01
196;Amar'e Stoudemire;2.4;2015-16;33;MIA;52;36;0;2.4;111;101;1.1;1.3;0.15;-1.3;0.6;-0.6;0.3;17.3;10;22.6;16.5;5.6;1.2;4.1;15.8;17.8;F-C;stoudam01
197;Dewayne Dedmon;2.4;2015-16;26;ORL;58;20;0;2.4;117;102;1.2;1.1;0.162;-1.6;0.7;-0.9;0.2;17;10.4;25.7;17.9;2.7;1.6;5.4;13.2;15.2;C;dedmode01
198;Jerryd Bayless;2.4;2015-16;27;MIL;52;18;0;2.4;110;112;1.8;0.6;0.075;0.2;-1;-0.8;0.4;12.4;1.6;9;5.4;16.2;1.6;0.6;13.3;16.4;G;bayleje01
199;Jeff Withey;2.3;2015-16;25;UTA;51;10;0;2.3;115;99;1.1;1.3;0.171;-1;2;1;0.5;17.7;10;20.7;15.4;5;1.7;6.8;13;15.1;C;witheje01
200;John Henson;2.3;2015-16;25;MIL;57;1;0;2.3;108;105;1.2;1.1;0.117;-1.2;1.3;0.2;0.5;18.6;10.4;15.8;13.2;9;1;9.7;15.7;19.1;C-F;hensojo01
