Rk;Player;WS;Season;Age;Team;G;GS;AS;WS;ORtg;DRtg;OWS;DWS;WS/48;OBPM;DBPM;BPM;VORP;PER;ORB%;DRB%;TRB%;AST%;STL%;BLK%;TOV%;USG%;Pos;Player-additional
127;Carlos Delfino;4;2007-08;25;TOR;82;0;0;4;107;106;1.7;2.3;0.1;0;0.3;0.4;1.2;13.6;4;18.1;11;11.3;1.9;0.5;9.7;19;G;delfica01
128;Jordan Farmar;3.9;2007-08;21;LAL;82;0;0;3.9;109;107;2.1;1.8;0.111;1.3;0;1.3;1.4;15.4;2.7;9.1;6;20.5;2.3;0.2;14;20.2;G;farmajo01
129;Eddie House;3.9;2007-08;29;BOS;78;2;0;3.9;105;100;1.1;2.8;0.127;0.4;1.4;1.8;1.4;13;1.6;11.2;6.7;16.9;2.1;0.6;12.2;19.6;G;houseed01
130;Rasho Nesterović;3.9;2007-08;31;TOR;71;39;0;3.9;114;107;2.3;1.6;0.125;0;-0.1;0;0.7;16.1;10.3;17;13.6;8.9;0.7;2.8;10.9;17.4;C;nestera01
131;Joakim Noah;3.8;2007-08;22;CHI;74;31;0;3.8;109;104;1.5;2.3;0.12;-1.2;1;-0.2;0.7;15.5;12.4;18.4;15.3;8.6;2.3;3.3;16.4;15.6;C;noahjo01
132;Steve Blake;3.8;2007-08;27;POR;81;78;0;3.8;109;112;2.5;1.3;0.075;0.1;-0.6;-0.5;0.9;12;1.5;7.9;4.7;27.1;1.2;0.1;14.5;15.3;G;blakest01
133;Morris Peterson;3.8;2007-08;30;NOH;76;76;0;3.8;112;108;2.1;1.7;0.101;-0.5;0.1;-0.3;0.8;11.2;2.3;11.3;6.7;5.5;1.4;0.3;6.9;15.4;F;petermo01
134;Anthony Carter;3.8;2007-08;32;DEN;70;67;0;3.8;108;107;1.6;2.2;0.092;-1.2;1.2;-0.1;1;12.8;1.5;9.4;5.5;27.4;2.6;1;19.5;13.8;G;cartean01
135;J.R. Smith;3.7;2007-08;22;DEN;74;0;0;3.7;111;109;2.5;1.3;0.126;3.4;-0.8;2.6;1.6;18.1;3.3;8.1;5.8;14.7;2.1;0.6;13;25.8;G-F;smithjr01
136;Carl Landry;3.7;2007-08;24;HOU;42;0;0;3.7;130;102;2.5;1.2;0.251;1.6;-0.1;1.5;0.6;21.4;15.5;17.3;16.4;5.2;1.3;0.7;8.9;18.8;F;landrca01
137;James Jones;3.7;2007-08;27;POR;58;3;0;3.7;126;111;2.9;0.8;0.139;1.4;-0.2;1.3;1.1;13.6;4;10.8;7.4;4.3;1;0.9;7;14.8;F-G;jonesja02
138;John Salmons;3.7;2007-08;28;SAC;81;41;0;3.7;106;110;2;1.7;0.071;-0.3;-0.3;-0.6;0.9;13.9;3.6;12.6;8.2;13.4;1.9;1;15.7;19.2;G;salmojo01
139;Josh Boone;3.7;2007-08;23;NJN;70;53;0;3.7;110;108;1.9;1.8;0.1;-0.9;-0.9;-1.8;0.1;14.8;12.5;20.8;16.6;5.3;1.1;2.7;11.4;15.4;F-C;boonejo01
140;Keyon Dooling;3.7;2007-08;27;ORL;72;1;0;3.7;115;108;2.4;1.2;0.132;-0.9;0.3;-0.6;0.5;14.1;0.6;7.8;4.4;16;1.4;0.3;10.7;19.6;G;doolike01
141;Sasha Vujačić;3.6;2007-08;23;LAL;72;0;0;3.6;116;108;2.4;1.2;0.136;1.8;-0.7;1.2;1;15.1;1.7;11.3;6.7;8.7;1.4;0.3;9.1;19.8;G;vujacsa01
142;Ben Wallace;3.6;2007-08;33;CHICLE;72;72;0;3.6;100;103;0.1;3.5;0.078;-1.7;1.9;0.2;1.2;12;11.6;19.6;15.5;6.9;2.1;4.2;13.6;10;F-C;wallabe01
143;Chris Kaman;3.6;2007-08;25;LAC;56;55;0;3.6;100;103;0.4;3.2;0.083;-0.9;1.2;0.3;1.2;17.5;9.5;30;19.7;9.3;0.8;5.6;16.7;21.7;C;kamanch01
144;Kirk Hinrich;3.6;2007-08;27;CHI;75;72;0;3.6;104;109;1.5;2.1;0.072;-0.9;0.2;-0.8;0.7;13.1;1.3;10.6;5.8;30.9;1.9;0.6;15.4;18.9;G;hinriki01
145;Craig Smith;3.5;2007-08;24;MIN;77;11;0;3.5;113;111;2.7;0.9;0.109;-0.3;-1;-1.3;0.3;16.7;8.9;17.8;13.2;6.6;1.2;0.9;12.6;20.6;F;smithcr01
146;Martell Webster;3.5;2007-08;21;POR;75;70;0;3.5;107;110;1.8;1.7;0.079;0.1;-0.2;-0.2;1;12;3;13.3;8.2;7;1.1;1;10.2;18;G-F;webstma02
147;Vladimir Radmanović;3.5;2007-08;27;LAL;65;41;0;3.5;113;108;2;1.5;0.113;0.4;-0.2;0.2;0.8;12.6;4.4;11.4;8;12.1;1.6;0.6;13.6;16;F;radmavl01
148;Luther Head;3.5;2007-08;25;HOU;73;17;0;3.5;108;104;1.5;2;0.121;-0.1;0.9;0.8;1;13.6;1.5;9.4;5.5;16.4;1.7;0.5;12;19.3;G;headlu01
149;Roger Mason;3.4;2007-08;27;WAS;80;9;0;3.4;114;113;2.8;0.6;0.096;1.2;-1.2;0;0.9;13.8;1.1;8;4.5;13.2;1.3;0.9;9.9;18.9;G;masonro01
150;Kyle Lowry;3.4;2007-08;21;MEM;82;9;0;3.4;108;111;2.1;1.3;0.078;-1.2;0.3;-0.9;0.6;14.3;2.2;11.3;6.7;21.8;2.2;0.8;14.6;18.6;G;lowryky01
151;Kelenna Azubuike;3.4;2007-08;24;GSW;81;17;0;3.4;112;111;2.3;1.1;0.094;0;-0.9;-0.8;0.5;13.5;6.4;14;10;6.1;1.3;1.4;8.2;17.2;G;azubuke01
152;Chris Wilcox;3.4;2007-08;25;SEA;62;55;0;3.4;107;108;1.7;1.6;0.093;-0.7;-0.3;-1;0.4;16.3;7.9;19.2;13.6;7.1;1.3;1.5;12.1;21.2;F;wilcoch01
153;Nazr Mohammed;3.4;2007-08;30;CHADET;82;29;0;3.4;106;106;1.3;2;0.098;-1.8;-0.5;-2.3;-0.1;15.8;13.5;21.1;17.3;7.6;1.4;2.8;14.4;19.5;C;mohamna01
154;Raymond Felton;3.4;2007-08;23;CHA;79;79;0;3.4;104;112;2;1.4;0.054;-0.6;-1.5;-2.1;-0.1;13.8;1.4;7.7;4.6;32.4;1.7;0.3;15.7;20.8;G;feltora01
155;Dwyane Wade;3.3;2007-08;26;MIA;51;49;1;3.3;103;110;1.8;1.5;0.082;3.1;-0.2;2.9;2.3;21.5;2.7;10.5;6.6;37.5;2.4;1.5;16.4;33.1;G;wadedw01
156;Drew Gooden;3.3;2007-08;26;CHICLE;69;65;0;3.3;101;105;0.5;2.8;0.074;-2.1;-0.7;-2.8;-0.4;13.8;9.1;23;15.8;6.5;1.2;2;12.8;20.3;F;goodedr01
157;Hakim Warrick;3.3;2007-08;25;MEM;75;30;0;3.3;110;112;2.5;0.8;0.09;-0.3;-1.6;-1.9;0;16.2;7.8;15;11.4;5.2;1;1.2;10;21.6;F;warriha01
158;T.J. Ford;3.3;2007-08;24;TOR;51;26;0;3.3;109;108;2.1;1.1;0.13;2.8;-0.3;2.5;1.4;20.3;2.3;7.7;4.9;44.4;2.4;0;15;26.8;G;fordtj01
159;Andrés Nocioni;3.3;2007-08;28;CHI;82;27;0;3.3;104;109;1.5;1.8;0.077;-0.2;-0.7;-0.8;0.6;13.6;2.6;17;9.5;8.3;0.6;1.7;11.9;24.5;F;nocioan01
160;Nate Robinson;3.2;2007-08;23;NYK;72;17;0;3.2;109;113;2.5;0.7;0.082;0.8;-0.8;0;1;15.3;3;10.7;6.7;19.7;1.7;0;10.6;23.1;G;robinna01
161;Travis Outlaw;3.2;2007-08;23;POR;82;6;0;3.2;102;107;0.9;2.3;0.071;-0.2;-0.1;-0.3;1;15.7;5.2;15;10.1;8.9;1.5;2.2;8.9;26;F;outlatr01
162;Channing Frye;3.2;2007-08;24;POR;78;20;0;3.2;109;106;1.6;1.6;0.114;-1.9;0.1;-1.8;0.1;14.8;9.4;21.6;15.5;7.4;1.2;1.6;9.9;19.6;C-F;fryech01
163;Jarrett Jack;3.2;2007-08;24;POR;82;16;0;3.2;105;110;1.6;1.5;0.069;-0.8;-0.4;-1.2;0.5;13;1.6;10.7;6.2;22.7;1.5;0;19.6;19.3;G;jackja01
164;Luke Walton;3.2;2007-08;27;LAL;74;31;0;3.2;106;107;1.2;2;0.088;-0.8;0.5;-0.3;0.7;12.3;5.7;12.7;9.3;18.1;1.7;0.8;16;16;F;waltolu01
165;DeSagana Diop;3;2007-08;26;DALNJN;79;23;0;3;111;103;1;2;0.113;-1.7;1.1;-0.6;0.5;12.5;14.6;20.3;17.5;4.6;1.1;5.1;21.6;9.6;C;diopde01
166;Bobby Jackson;3;2007-08;34;HOUNOH;72;5;0;3;107;106;1.3;1.7;0.105;0;0.6;0.6;0.9;13.5;2.7;12.4;7.5;15.9;1.7;0.3;9.8;20;G;jacksbo01
167;Boris Diaw;3;2007-08;25;PHO;82;19;0;3;103;109;1.1;1.9;0.063;-1;0.2;-0.8;0.7;12;5.2;12.7;9.3;19;1.3;1.1;18.1;16.6;F-C;diawbo01
168;Amir Johnson;3;2007-08;20;DET;62;0;0;3;115;95;1.1;1.9;0.19;-2.4;3.7;1.3;0.6;17.5;13.5;23.2;18.4;5.9;1.7;8.5;17.1;14.1;F-C;johnsam01
169;Damon Jones;3;2007-08;31;CLE;67;3;0;3;121;112;2.4;0.7;0.108;0.6;-1.1;-0.4;0.5;11.3;0.4;5.9;3.1;15.1;0.8;0.1;8.8;14;G;jonesda01
170;Bonzi Wells;3;2007-08;31;HOUNOH;73;7;0;3;99;100;-0.1;3;0.092;-2;1.7;-0.3;0.7;14.4;6.2;17.8;12;10.2;2.6;1.5;13.3;22.7;G-F;wellsbo01
171;Andray Blatche;3;2007-08;21;WAS;82;15;0;3;103;105;0.8;2.1;0.085;-2.4;0.7;-1.7;0.1;15.5;11.2;18.8;14.9;9.2;1.7;5.7;15.6;19.7;F;blatcan01
172;Matt Carroll;3;2007-08;27;CHA;80;18;0;3;110;112;1.9;1;0.071;-1.2;-0.8;-2;0;10.7;1.9;11.1;6.4;5.8;1.2;0.7;8.2;16.1;G;carroma01
173;Zach Randolph;3;2007-08;26;NYK;69;68;0;3;101;109;0.9;2;0.063;0.5;-1.1;-0.6;0.8;18;9.1;27.6;18;11.8;1.4;0.6;13.6;27.4;F-C;randoza01
174;Jared Dudley;2.9;2007-08;22;CHA;73;14;0;2.9;112;109;1.8;1.1;0.1;-0.7;0;-0.7;0.4;13.6;10;13.8;11.9;9.3;2.1;0.5;11.1;14.9;F-G;dudleja01
175;Jarvis Hayes;2.9;2007-08;26;DET;82;1;0;2.9;105;104;1;1.9;0.108;-1;0.4;-0.6;0.5;13;3.2;13.3;8.3;8.1;2;0.4;8.1;21.1;F;hayesja01
176;Earl Watson;2.9;2007-08;28;SEA;78;73;0;2.9;105;112;1.7;1.1;0.061;0.1;-1;-0.9;0.6;14.6;2.1;8.7;5.4;36.6;1.5;0.3;17.8;18.8;G;watsoea01
177;Wally Szczerbiak;2.9;2007-08;30;CLESEA;75;2;0;2.9;108;112;2;0.9;0.079;0.7;-1.1;-0.5;0.7;13.9;2.2;11.8;6.9;10.1;0.7;0.5;8.7;22.1;F;szczewa02
178;Mickaël Piétrus;2.8;2007-08;25;GSW;66;16;0;2.8;111;107;1.4;1.4;0.104;-1.1;0.9;-0.2;0.6;12.7;5.2;14.8;9.8;5.1;2.4;2.4;10;15.3;G-F;pietrmi01
179;Shaquille O'Neal;2.8;2007-08;35;MIAPHO;61;61;0;2.8;101;105;0.6;2.3;0.078;-1.2;0.2;-1.1;0.4;17.1;11.4;24.8;18.4;9.1;0.9;3.7;20.4;23.5;C;onealsh01
180;Carlos Arroyo;2.8;2007-08;28;ORL;62;20;0;2.8;111;109;1.7;1.1;0.107;-0.5;-0.4;-0.9;0.3;12.8;0.9;9;5.1;26.6;1.1;0.1;16.4;17;G;arroyca01
181;Ime Udoka;2.8;2007-08;30;SAS;73;0;0;2.8;101;100;0.2;2.6;0.102;-2;2.2;0.2;0.7;11.5;3.3;17;10.2;7.7;2.3;1;12.6;16.7;F;udokaim01
182;Matt Harpring;2.8;2007-08;31;UTA;76;0;0;2.8;107;108;1.4;1.4;0.096;-1;-0.9;-1.9;0;14.1;8.6;12.7;10.7;9;1.7;0.8;14.4;21.5;F;harprma01
183;Reggie Evans;2.7;2007-08;27;PHI;81;61;0;2.7;97;103;-0.3;3;0.068;-3;0;-3;-0.5;11;14;24.7;19.3;5;2.4;0.3;19;13.6;F;evansre01
184;Tony Allen;2.7;2007-08;26;BOS;75;11;0;2.7;98;99;-0.1;2.8;0.093;-3.4;1.7;-1.7;0.1;10.7;3.1;11;7.3;13.1;2.4;1.3;18.9;19.6;G-F;allento01
185;Chris Quinn;2.6;2007-08;24;MIA;60;25;0;2.6;113;112;1.9;0.7;0.092;-0.2;-0.3;-0.5;0.5;13.8;1;9.7;5.3;22.5;1.8;0.2;11.7;16.6;G;quinnch01
186;Glen Davis;2.5;2007-08;22;BOS;69;1;0;2.5;105;99;0.6;1.9;0.128;-3.6;0.7;-3;-0.2;11.3;12.8;13.5;13.2;4.6;1.7;1.7;18.5;17.4;F-C;davisgl01
187;Udonis Haslem;2.5;2007-08;27;MIA;49;48;0;2.5;104;109;1;1.5;0.067;-1.8;-0.9;-2.7;-0.3;12.7;7;22.7;14.7;6.5;1.1;0.8;10.5;16.7;F-C;hasleud01
188;Travis Diener;2.5;2007-08;25;IND;66;21;0;2.5;111;111;1.7;0.8;0.088;-0.2;-1.1;-1.4;0.2;12.2;2;7.3;4.6;27.7;1.3;0.2;10.7;16.5;G;dienetr01
189;Sean Williams;2.5;2007-08;21;NJN;73;29;0;2.5;105;105;0.8;1.7;0.093;-3.3;1.1;-2.2;-0.1;13.9;10.4;18.8;14.6;3.7;1.1;6.5;16.1;15.5;C-F;willise01
190;Tyrus Thomas;2.4;2007-08;21;CHI;74;27;0;2.4;101;103;0.4;2.1;0.088;-2.2;1.6;-0.6;0.5;14.6;8.4;21.1;14.5;11;1.9;4.2;13;19.7;F;thomaty01
191;Marko Jarić;2.4;2007-08;29;MIN;75;56;0;2.4;104;111;1.1;1.3;0.053;-1.5;0.6;-0.9;0.6;12.1;2;10.1;5.9;21;2.3;1.2;17.6;15;G;jaricma01
192;Beno Udrih;2.4;2007-08;25;SAC;65;51;0;2.4;105;113;1.5;0.9;0.056;-0.2;-1.2;-1.4;0.3;13.3;2;10.2;6.2;22.2;1.4;0.4;16.1;19.8;G;udrihbe01
193;Devin Brown;2.4;2007-08;29;CLE;78;20;0;2.4;102;108;0.6;1.7;0.064;-2.1;-0.1;-2.1;-0.1;11.3;4.1;13.2;8.5;16.1;1.6;0.3;14.3;17.8;G;brownde02
194;Anderson Varejão;2.4;2007-08;25;CLE;48;13;0;2.4;103;104;0.5;1.9;0.086;-2.7;0.1;-2.6;-0.2;12;11.2;23.6;17.2;6.3;1.5;1.6;15.1;13.4;F-C;varejan01
195;Brent Barry;2.3;2007-08;36;SAS;31;1;0;2.3;128;104;1.5;0.8;0.203;2.4;1.2;3.6;0.8;16.7;2.6;9;5.9;16.1;1.7;0.4;9.6;16.1;G;barrybr01
196;Chris Duhon;2.3;2007-08;25;CHI;66;18;0;2.3;109;111;1.3;1;0.075;-1.5;-0.2;-1.7;0.1;11.1;1.4;7.6;4.4;26.5;1.7;0.1;15.8;13.4;G;duhonch01
197;Dikembe Mutombo;2.3;2007-08;41;HOU;39;25;0;2.3;124;97;0.9;1.4;0.178;-1.2;2.5;1.3;0.5;14.5;12.6;23.5;18.1;1.2;0.9;5.7;14.6;8.6;C;mutomdi01
198;Kevin Durant;2.3;2007-08;19;SEA;80;80;0;2.3;100;110;0.4;1.9;0.04;0.5;-0.7;-0.1;1.3;15.8;2.8;10.9;6.9;12;1.4;1.9;12.9;28.1;F-G;duranke01
199;Jerry Stackhouse;2.3;2007-08;33;DAL;58;13;0;2.3;105;110;1.2;1.1;0.077;0.3;-1.1;-0.8;0.4;13.3;2.8;7.9;5.4;16.7;1.1;0.5;12.7;22.4;G-F;stackje01
200;Matt Barnes;2.3;2007-08;27;GSW;73;18;0;2.3;105;108;1;1.3;0.077;-0.5;0.3;-0.2;0.6;12.9;6.8;18.1;12.3;13.5;1.6;1.9;15.1;16.7;F;barnema02
