Rk;Player;WS;Season;Age;Team;G;GS;AS;WS;ORtg;DRtg;OWS;DWS;WS/48;OBPM;DBPM;BPM;VORP;PER;ORB%;DRB%;TRB%;AST%;STL%;BLK%;TOV%;USG%;Pos;Player-additional
127;Shane Battier;3.3;2011-12;33;MIA;65;10;0;3.3;108;102;1.2;2.1;0.104;-0.7;1.6;0.9;1.1;9.7;4.6;7.7;6.2;8;2.2;1.8;10.7;10.7;F;battish01
128;Al Harrington;3.2;2011-12;31;DEN;64;1;0;3.2;103;105;1.6;1.6;0.088;0.5;-0.8;-0.4;0.7;15.3;4.9;20.4;12.9;8.2;1.7;0.5;11.6;24.4;F;harrial01
129;Gustavo Ayón;3.2;2011-12;26;NOH;54;24;0;3.2;111;100;1.5;1.7;0.142;0;2.5;2.5;1.2;16.7;9.6;19.3;14.5;11.5;2.6;3.5;13.7;14.5;C;ayongu01
130;Randy Foye;3.2;2011-12;28;LAC;65;48;0;3.2;108;109;2.4;0.8;0.092;1.1;-0.9;0.2;0.9;13.5;1.7;8.1;4.9;14.2;1.5;1.2;9.7;20.7;G;foyera01
131;Courtney Lee;3.2;2011-12;26;HOU;58;26;0;3.2;106;107;1.8;1.4;0.087;-0.4;0.3;0;0.9;12.6;1.7;8.9;5.2;7.9;2;0.9;9.4;17.6;G;leeco01
132;Antawn Jamison;3.1;2011-12;35;CLE;65;65;0;3.1;103;109;2.1;1;0.07;1.4;-1.6;-0.3;0.9;16.1;6.3;15.7;10.8;11.9;1.2;1.5;7.2;26.2;F;jamisan01
133;Richard Jefferson;3.1;2011-12;31;GSWSAS;63;44;0;3.1;109;108;1.9;1.2;0.085;-0.2;-0.3;-0.5;0.6;11.1;1.7;12.4;7.2;7.3;1.1;0.8;8.7;15.1;F;jefferi01
134;Derrick Favors;3;2011-12;20;UTA;65;9;0;3;104;103;1.4;1.6;0.105;-0.6;-0.5;-1.1;0.3;17.1;13;22.5;17.7;5;1.4;3.8;16.3;20.7;F-C;favorde01
135;Chase Budinger;3;2011-12;23;HOU;58;9;0;3;110;107;2;1;0.111;1.8;-0.6;1.2;1;14.9;3.4;16.2;9.7;9.3;1.2;0.4;9.9;19.5;F;budinch01
136;Jason Kidd;3;2011-12;38;DAL;48;48;0;3;103;101;0.9;2.1;0.104;-0.8;2.4;1.6;1.2;13.1;1.2;14.8;8.1;28.4;3.1;0.6;24.2;12.7;G;kiddja01
137;Trevor Booker;3;2011-12;24;WAS;50;32;0;3;109;104;1.6;1.4;0.113;-0.8;0;-0.8;0.4;15.4;10.6;18.6;14.5;5.1;2;2.6;13.2;15.6;F;booketr01
138;Andre Miller;2.9;2011-12;35;DEN;66;7;0;2.9;104;108;1.9;1;0.078;0.5;-0.9;-0.3;0.7;14.8;3.5;10.5;7.1;36.5;1.8;0.4;22;19.8;G;millean02
139;Spencer Hawes;2.9;2011-12;23;PHI;37;29;0;2.9;105;97;1.1;1.9;0.152;-0.2;1.6;1.5;0.8;18.1;9.4;23.3;16.3;17.6;0.9;3.9;13.8;20.3;C-F;hawessp01
140;Marco Belinelli;2.9;2011-12;25;NOH;66;55;0;2.9;105;109;1.9;1;0.071;-0.4;-0.8;-1.2;0.4;11.9;1.2;9.1;5.2;8.9;1.3;0.2;8.5;19.5;G-F;belinma01
141;Vince Carter;2.9;2011-12;35;DAL;61;40;0;2.9;102;103;1;1.8;0.09;-0.7;0.8;0.1;0.8;13.6;2.3;12.5;7.5;15;1.9;1.3;12.4;20.4;G-F;cartevi01
142;Carl Landry;2.9;2011-12;28;NOH;41;8;0;2.9;111;107;2.2;0.7;0.139;1.3;-1.5;-0.2;0.4;18.2;9.4;15.9;12.8;7.1;0.7;1;12.6;24;F;landrca01
143;Mo Williams;2.8;2011-12;29;LAC;52;1;0;2.8;107;109;2.2;0.7;0.093;1.4;-1.2;0.2;0.8;15;1.8;6.2;4;18.5;1.9;0.4;11.7;22.9;G;willima01
144;Jason Richardson;2.8;2011-12;31;ORL;54;54;0;2.8;103;105;1.2;1.6;0.084;0.3;0.4;0.7;1.1;13.3;2.6;11.6;7;12;1.8;1.1;8.7;20.2;G;richaja01
145;Nate Robinson;2.8;2011-12;27;GSW;51;9;0;2.8;110;110;2.4;0.4;0.111;1.5;-1.1;0.4;0.7;18;1.4;8.1;4.8;31.8;2.6;0.1;12.3;23.6;G;robinna01
146;Jeremy Lin;2.7;2011-12;23;NYK;35;25;0;2.7;104;101;1.3;1.4;0.14;2.6;1.2;3.8;1.4;19.9;2.2;11.1;6.6;41;3;0.8;21.4;28.1;G;linje01
147;Brendan Haywood;2.7;2011-12;32;DAL;54;54;0;2.7;107;101;1.1;1.6;0.114;-2.1;0.2;-1.9;0;12.9;13.7;18;15.9;2.6;1.1;3.8;14.5;12.8;C;haywobr01
148;Greg Stiemsma;2.7;2011-12;26;BOS;55;3;0;2.7;107;90;0.6;2.2;0.17;-4;5.5;1.4;0.7;13.6;7.7;19;13.6;5.6;2.6;8.5;19.2;10.8;C;stiemgr01
149;Nenê;2.7;2011-12;29;DENWAS;39;33;0;2.7;105;103;1.3;1.4;0.117;0.4;1;1.4;0.9;18.6;6.7;23.3;15.1;12;1.9;2.7;17.1;22.6;F-C;hilarne01
150;Kosta Koufos;2.7;2011-12;22;DEN;48;24;0;2.7;120;102;1.7;1;0.163;0.5;0.4;0.9;0.6;17.3;14.4;23.3;19;2.9;1.5;4.1;13.2;14;C;koufoko01
151;Marreese Speights;2.7;2011-12;24;MEM;60;54;0;2.7;102;102;0.9;1.7;0.096;-1.8;-1.2;-3;-0.4;14.1;11.3;21.4;16.2;6;0.8;1.8;12.1;20.5;C-F;speigma01
152;Tyreke Evans;2.7;2011-12;22;SAC;63;61;0;2.7;103;111;2;0.6;0.059;0.3;-0.9;-0.6;0.8;16.4;3.1;12;7.3;22.1;2;1;14.4;23.8;G-F;evansty01
153;C.J. Watson;2.6;2011-12;27;CHI;49;25;0;2.6;101;101;0.8;1.8;0.109;-0.5;0.2;-0.3;0.5;13.3;2.1;7.9;5.1;27.2;2.1;0.5;16.7;22.8;G;watsocj01
154;Metta World Peace;2.6;2011-12;32;LAL;64;45;0;2.6;102;105;0.9;1.7;0.073;-1.6;1;-0.7;0.6;11;4.8;9.1;7.1;12.5;2.1;1.1;11.8;15.6;F;artesro01
155;Ömer Aşık;2.6;2011-12;25;CHI;66;2;0;2.6;97;92;0.1;2.5;0.129;-3.2;2.5;-0.7;0.3;13.4;14.9;25.1;20.1;4.8;1.7;5;25.2;12.6;C;asikom01
156;Monta Ellis;2.6;2011-12;26;GSWMIL;58;58;0;2.6;101;109;1.6;0.9;0.059;1;-1.3;-0.3;0.9;17.5;1.1;9.6;5.3;28.6;2.1;0.6;13.2;28.7;G;ellismo01
157;James Johnson;2.6;2011-12;24;TOR;62;40;0;2.6;97;100;0.1;2.5;0.079;-0.9;2.3;1.5;1.3;14.5;5.6;16.2;11;13.9;2.4;4.4;15.1;20.2;F;johnsja01
158;Gary Neal;2.5;2011-12;27;SAS;56;7;0;2.5;107;107;1.6;0.9;0.101;0.7;-0.8;-0.1;0.6;14.2;1.2;9.9;5.6;15.1;1.2;0.1;10.5;21.7;G;nealga01
159;DeMar DeRozan;2.5;2011-12;22;TOR;63;63;0;2.5;100;108;1.1;1.4;0.054;-1.4;-1.3;-2.7;-0.4;12.8;2.1;9;5.6;10.8;1.2;0.6;10.5;25;G-F;derozde01
160;J.R. Smith;2.5;2011-12;26;NYK;35;1;0;2.5;104;100;1;1.5;0.122;0.8;1.3;2.1;1;15.2;3.4;12.9;8.1;15.2;2.9;0.5;9.7;22;G-F;smithjr01
161;Iman Shumpert;2.4;2011-12;21;NYK;59;35;0;2.4;96;101;-0.1;2.5;0.068;-3;1.6;-1.4;0.2;10.8;2.8;9.9;6.3;15.6;3.1;0.4;16;18.2;G;shumpim01
162;Avery Bradley;2.4;2011-12;21;BOS;64;28;0;2.4;100;102;0.6;1.9;0.085;-2.3;0.7;-1.7;0.1;11.3;3.1;6.7;5;10.8;1.7;0.7;14.7;17.9;G;bradlav01
163;Evan Turner;2.4;2011-12;23;PHI;65;20;0;2.4;93;99;-0.6;3;0.068;-2.2;1;-1.3;0.3;12.6;1.7;22.8;12.2;16.9;1.2;0.9;14.1;20.3;G;turneev01
164;Alonzo Gee;2.4;2011-12;24;CLE;63;31;0;2.4;102;108;1.2;1.2;0.063;-1.2;-0.2;-1.4;0.3;13.2;6.1;14.3;10;10.6;2.4;0.7;15;18.7;G;geeal01
165;Carlos Delfino;2.4;2011-12;29;MIL;54;53;0;2.4;102;104;0.8;1.6;0.075;-1.1;1.1;-0.1;0.8;11.7;1.4;13.9;7.5;11.9;2.6;0.5;12.2;15.5;G;delfica01
166;Luc Mbah a Moute;2.4;2011-12;25;MIL;43;22;0;2.4;109;104;1.2;1.1;0.112;-1.2;0.1;-1.1;0.2;13.9;8.2;16.9;12.4;4.4;2;1.6;11.3;15.1;F;mbahalu01
167;Willie Green;2.4;2011-12;30;ATL;53;2;0;2.4;110;105;1.4;0.9;0.122;0.1;-0.6;-0.5;0.3;13.9;1.9;8.2;5.1;7.4;1.3;0.5;8.6;19.5;G;greenwi01
168;Kevin Séraphin;2.3;2011-12;22;WAS;57;21;0;2.3;105;105;1.2;1.1;0.094;-1.4;-0.3;-1.7;0.1;15.8;9.8;17.1;13.4;4.8;0.8;5;13.8;18.2;F;serapke01
169;Jamal Crawford;2.3;2011-12;31;POR;60;6;0;2.3;102;109;1.6;0.7;0.069;1;-1.2;-0.2;0.7;15.7;1.1;7.5;4.3;20.5;1.8;0.7;11.8;26.6;G;crawfja01
170;Caron Butler;2.3;2011-12;31;LAC;63;63;0;2.3;102;108;1.2;1.1;0.059;-0.8;-1.2;-2;0;11.7;2.8;12;7.3;6.8;1.5;0.4;9.3;20.4;F;butleca01
171;Greivis Vásquez;2.3;2011-12;25;NOH;66;26;0;2.3;101;107;1;1.3;0.064;-0.2;-0.9;-1.1;0.4;14.2;1.6;10.3;6;35.7;1.9;0.4;20.5;20;G;vasqugr01
172;Corey Brewer;2.3;2011-12;25;DEN;59;17;0;2.3;104;106;1.1;1.1;0.085;-0.8;0.7;-0.1;0.6;13.7;4;9.4;6.8;10.6;2.9;1;9.7;20;F-G;breweco01
173;Derrick Brown;2.3;2011-12;24;CHA;65;17;0;2.3;110;111;2;0.3;0.076;-0.3;-1.2;-1.5;0.2;14.7;7.3;11.6;9.4;8.5;1.8;0.6;10.5;16.8;F;brownde04
174;Andrea Bargnani;2.2;2011-12;26;TOR;31;31;0;2.2;104;106;1.3;0.9;0.104;2.4;-1.3;1.1;0.8;17.9;2.8;16.6;9.8;11.6;0.9;1.2;11;28.7;F-C;bargnan01
175;Trevor Ariza;2.2;2011-12;26;NOH;41;41;0;2.2;100;103;0.5;1.7;0.078;-0.4;1.7;1.3;1.1;14.2;3.7;15.1;9.5;16.8;2.8;1.5;14.5;18.4;F;arizatr01
176;Rodrigue Beaubois;2.2;2011-12;23;DAL;53;12;0;2.2;100;101;0.5;1.7;0.092;-0.4;1.7;1.3;1;15.3;1.9;12.8;7.4;22.7;2.6;1.9;12.8;22;G;beaubro01
177;Ivan Johnson;2.2;2011-12;27;ATL;56;0;0;2.2;101;98;0.5;1.7;0.113;-2.8;0.6;-2.2;0;14.3;8.2;20.1;14.2;5.7;2.4;1.5;17.8;19.5;F;johnsiv01
178;Stephen Curry;2.2;2011-12;23;GSW;26;23;0;2.2;112;108;1.8;0.4;0.144;4.1;0.3;4.3;1.2;21.2;2.3;11.3;6.8;32.3;2.8;0.8;17;24;G;curryst01
179;Jason Smith;2.2;2011-12;25;NOH;40;29;0;2.2;107;105;1.2;1;0.11;-0.2;-0.2;-0.4;0.4;16.6;9.2;15.3;12.3;6.8;1.2;3.6;9.8;20.4;F-C;smithja02
180;Delonte West;2.2;2011-12;28;DAL;44;33;0;2.2;102;103;0.8;1.4;0.098;-0.6;1.6;1;0.8;15.3;1.4;9.3;5.4;22.2;2.9;0.8;16.3;20.4;G;westde01
181;John Lucas III;2.2;2011-12;29;CHI;49;2;0;2.2;107;102;1.2;1;0.143;2.9;0;2.9;0.9;16.3;3.4;8.1;5.8;25.8;1.4;0.1;10.1;26;G;lucasjo02
182;Anderson Varejão;2.1;2011-12;29;CLE;25;25;0;2.1;110;103;1.2;0.9;0.131;1.3;-0.2;1.1;0.6;18.9;15.2;26.8;20.8;9.7;2.3;1.6;15.2;16.9;F-C;varejan01
183;Robin Lopez;2.1;2011-12;23;PHO;64;0;0;2.1;108;105;1.2;0.9;0.115;-2.2;0;-2.2;0;15.2;11.5;14.8;13.2;3.4;1;4.8;11.5;18.9;C;lopezro01
184;Tayshaun Prince;2.1;2011-12;31;DET;63;63;0;2.1;101;109;1.2;0.9;0.048;0;-1.5;-1.5;0.3;12.8;4;12.4;8;13.2;0.7;1.2;8;20.4;F;princta01
185;Shelden Williams;2.1;2011-12;28;NJN;58;35;0;2.1;107;106;1.1;1;0.078;-2.7;-0.6;-3.3;-0.4;11.9;12.5;19.6;15.9;4.3;2;2.3;21.1;11.2;F;willish02
186;Ekpe Udoh;2.1;2011-12;24;GSWMIL;61;11;0;2.1;104;105;0.9;1.2;0.077;-2.9;1.3;-1.5;0.2;12.5;8.6;13.5;11;6.4;1.6;6;13.3;14;C-F;udohek01
187;Hedo Türkoğlu;2.1;2011-12;32;ORL;53;53;0;2.1;99;106;0.6;1.5;0.06;-1;0.1;-0.9;0.5;11.7;1.7;12.4;7;24.1;1.5;0.8;20.6;19.5;F;turkohe01
188;Zach Randolph;2.1;2011-12;30;MEM;28;8;0;2.1;106;101;1;1.1;0.135;1;-0.7;0.3;0.4;17.9;12.1;23.9;17.9;11.2;1.5;0.4;11;22.4;F-C;randoza01
189;Jerryd Bayless;2;2011-12;23;TOR;31;11;0;2;110;106;1.5;0.6;0.139;2.4;-0.7;1.7;0.6;17.7;1.3;9.5;5.5;30.7;1.8;0.5;14.4;24.6;G;bayleje01
190;Kendrick Perkins;2;2011-12;27;OKC;65;65;0;2;96;103;0;2.1;0.056;-3;0.9;-2.1;0;8.7;8.4;18.8;13.9;6.4;0.7;3;27.5;11.1;C;perkike01
191;Ricky Rubio;2;2011-12;21;MIN;41;31;0;2;99;104;0.5;1.5;0.07;-0.4;1.4;1;1.1;14.6;1.6;11.9;6.7;37.4;3.3;0.4;22.2;18.7;G;rubiori01
192;Dahntay Jones;2;2011-12;31;IND;65;3;0;2;107;106;1.1;0.8;0.09;-1.7;-0.1;-1.9;0;10.3;2.5;10;6.3;9.6;1.2;0.8;12.4;16;G-F;jonesda02
193;Nick Young;1.9;2011-12;26;LACWAS;62;35;0;1.9;102;110;1.4;0.6;0.053;-0.3;-2.1;-2.4;-0.2;12.9;2;6.8;4.4;5.7;1.3;0.8;8.8;24.5;G-F;youngni01
194;Chris Andersen;1.9;2011-12;33;DEN;32;1;0;1.9;119;99;1;0.8;0.183;0.5;1.8;2.3;0.5;18.9;11.9;23.3;17.8;1.8;2;7.4;10.6;14.8;C-F;anderch01
195;Nikola Vučević;1.8;2011-12;21;PHI;51;15;0;1.8;99;97;0.2;1.6;0.109;-2.5;0.3;-2.2;0;14.3;12;21.7;16.8;6.2;1.3;3.1;9.7;19.6;C;vucevni01
196;Thabo Sefolosha;1.8;2011-12;27;OKC;42;42;0;1.8;109;104;0.8;1;0.095;-1.3;1.7;0.4;0.6;9.8;2.8;12.5;8;7.4;2.1;1.4;18.7;10.6;G-F;sefolth01
197;Jordan Farmar;1.8;2011-12;25;NJN;39;5;0;1.8;111;113;1.8;0;0.104;2.5;-2.1;0.4;0.5;17.4;1;7.8;4.3;29;1.5;0.2;16.6;22.6;G;farmajo01
198;Kirk Hinrich;1.8;2011-12;31;ATL;48;31;0;1.8;100;104;0.4;1.4;0.069;-2.6;0.5;-2.1;-0.1;9.2;1.1;8.5;4.8;16.3;1.6;0.7;15.8;13.9;G;hinriki01
199;Mike Miller;1.8;2011-12;31;MIA;39;2;0;1.8;108;103;0.8;1;0.113;0.3;-0.2;0.1;0.4;11.4;3.6;16.2;10.2;8.7;1;0.6;12.4;14.9;F-G;millemi01
200;Derrick Williams;1.8;2011-12;20;MIN;66;15;0;1.8;100;106;0.6;1.2;0.059;-1.4;-0.7;-2.1;0;12.9;6;18.4;12.2;4.5;1.1;1.6;11.7;20.7;F;willide02
