Rk;Player;WS;Season;Age;Team;G;GS;AS;WS;ORtg;DRtg;OWS;DWS;WS/48;OBPM;DBPM;BPM;VORP;PER;ORB%;DRB%;TRB%;AST%;STL%;BLK%;TOV%;USG%;Pos;Player-additional
126;T.J. McConnell;3.9;2023-24;31;IND;71;4;0;3.9;121;117;2.8;1.1;0.143;2.9;0.1;3;1.6;20.9;3.2;13.6;8.4;41.8;2.6;0.5;14.8;23.7;G;mccontj01
127;Julius Randle;3.8;2023-24;29;NYK;46;46;1;3.8;113;114;1.9;1.9;0.113;2.2;-0.3;1.9;1.6;18.9;6.8;22.4;14.6;22.8;0.8;0.7;14.1;29.9;F-C;randlju01
128;Jalen Johnson;3.8;2023-24;22;ATL;56;52;0;3.8;117;116;2.1;1.7;0.098;0.4;0.8;1.2;1.5;16.3;4.1;24.8;14.1;15.4;1.7;2.2;11.6;19.1;F;johnsja05
129;Jakob Poeltl;3.8;2023-24;28;TOR;50;50;0;3.8;125;115;2.4;1.4;0.138;-0.3;1;0.7;0.9;18.9;11.9;24.1;17.9;14;1.3;5.1;15.3;16.2;C;poeltja01
130;Victor Wembanyama;3.7;2023-24;20;SAS;71;71;0;3.7;104;106;-0.7;4.4;0.085;1.9;3.3;5.2;3.8;23.1;8.2;30.7;19.4;21.5;2;10;16.2;32.2;C-F;wembavi01
131;Goga Bitadze;3.7;2023-24;24;ORL;62;33;0;3.7;128;107;1.8;1.9;0.186;-0.7;2.8;2.1;1;17.8;13.3;21.9;17.5;11.7;1.7;7;15.1;13.3;C;bitadgo01
132;Aaron Wiggins;3.7;2023-24;25;OKC;78;4;0;3.7;125;113;2.1;1.6;0.144;0.4;0.4;0.7;0.8;15.6;5.7;11;8.4;9.3;2.2;1.4;12.1;16.4;G;wiggiaa01
133;Spencer Dinwiddie;3.6;2023-24;30;BRKLAL;76;52;0;3.6;117;119;2.3;1.3;0.081;-1.3;-0.6;-1.9;0.1;11.7;1.5;9;5.2;22.7;1.2;0.9;11.1;16.6;G;dinwisp01
134;Miles McBride;3.6;2023-24;23;NYK;68;14;0;3.6;126;116;2.4;1.3;0.131;-0.4;0.4;-0.1;0.6;13.1;2.6;5.9;4.2;12.2;1.9;0.5;5.9;16.4;G;mcbrimi01
135;Cole Anthony;3.6;2023-24;23;ORL;81;0;0;3.6;110;111;0.9;2.7;0.096;-0.6;0.7;0.1;1;14.6;4.1;16.1;10.1;19.8;1.7;1.9;12.8;23.7;G;anthoco01
136;Duncan Robinson;3.6;2023-24;29;MIA;68;36;0;3.6;114;115;1.6;2;0.091;-0.5;-0.4;-0.9;0.6;12.2;0.9;9.5;5.1;15.1;1.2;0.8;11.7;19;G-F;robindu01
137;Devin Vassell;3.6;2023-24;23;SAS;68;62;0;3.6;113;118;2;1.6;0.077;0.9;-0.9;0;1.1;15.7;1.3;11.3;6.3;19.1;1.5;0.8;8.6;23.5;G-F;vassede01
138;Caris LeVert;3.6;2023-24;29;CLE;68;10;0;3.6;110;113;1;2.6;0.088;-0.6;0.8;0.2;1.1;14.6;2.3;13.7;8;25.7;1.9;1.6;11.4;23.1;G-F;leverca01
139;Draymond Green;3.6;2023-24;33;GSW;55;52;0;3.6;116;112;1.4;2.2;0.116;-0.6;3;2.4;1.6;14.5;5.6;23;14.4;28.6;1.8;2.9;25;15.3;F;greendr01
140;Jonathan Isaac;3.6;2023-24;26;ORL;58;2;0;3.6;124;105;1.5;2.1;0.188;1.4;2.4;3.8;1.4;19.2;9.3;24.2;16.7;4.8;2.3;7.1;7.7;16.7;F;isaacjo01
141;Klay Thompson;3.6;2023-24;33;GSW;77;63;0;3.6;113;118;1.8;1.7;0.075;1.1;-1.5;-0.4;0.9;13.9;1.7;10.2;6;11.2;1.1;1.4;8.9;24.2;G-F;thompkl01
142;Malik Beasley;3.5;2023-24;27;MIL;79;77;0;3.5;117;118;1.9;1.6;0.073;-1;-0.8;-1.8;0.1;10.3;2;11.4;6.8;6.1;1.2;0.3;6.8;14.6;G;beaslma01
143;Kyle Lowry;3.5;2023-24;37;MIAPHI;60;55;0;3.5;118;114;1.6;1.9;0.1;-1.9;0.9;-1;0.4;10.9;2.2;10.8;6.4;20.1;1.7;1.2;17.2;12.9;G;lowryky01
144;Malik Monk;3.5;2023-24;25;SAC;72;0;0;3.5;113;117;1.9;1.6;0.09;1.5;-1;0.6;1.2;16;1.6;11.3;6.3;28.9;1.2;1.9;13.2;25.9;G;monkma01
145;Isaiah Joe;3.5;2023-24;24;OKC;78;1;0;3.5;121;115;1.9;1.6;0.116;1.1;-0.3;0.9;1;13.4;2.6;11;6.9;8.9;1.5;1.4;8.5;16.6;G;joeis01
146;Buddy Hield;3.5;2023-24;31;INDPHI;84;42;0;3.5;114;118;1.9;1.6;0.077;1;-0.6;0.4;1.3;13.3;3.1;10.9;7;14.5;1.6;1.6;10.5;19.2;G-F;hieldbu01
147;Saddiq Bey;3.5;2023-24;24;ATL;63;51;0;3.5;120;121;2.8;0.7;0.081;0.1;-2;-1.8;0.1;13.1;8.5;13.4;10.9;6;1.2;0.5;6.4;17;F;beysa01
148;Precious Achiuwa;3.4;2023-24;24;NYKTOR;74;18;0;3.4;114;112;1.2;2.2;0.102;-1.7;0.3;-1.4;0.2;14.6;13;20.5;16.7;8.4;1.4;3.9;13.8;15.9;F;achiupr01
149;Royce O'Neale;3.4;2023-24;30;BRKPHO;79;14;0;3.4;115;115;1.3;2.1;0.085;-1;1;0;1;11.1;3.4;17.9;10.7;15;1.5;2;11.6;13.9;F;onealro01
150;Christian Braun;3.4;2023-24;22;DEN;82;4;0;3.4;116;114;1.5;2;0.1;-1.7;-0.2;-1.9;0;12.1;5.4;14.8;10.2;10.2;1.3;1.8;9.2;15.7;G;braunch01
151;Khris Middleton;3.4;2023-24;32;MIL;55;55;0;3.4;115;116;1.9;1.4;0.109;1.1;0;1.1;1.2;17;3;15.7;9.5;28.9;1.6;0.9;15.4;23.9;F-G;middlkh01
152;Jaden McDaniels;3.4;2023-24;23;MIN;72;71;0;3.4;108;112;0.3;3.1;0.077;-3.3;0.7;-2.6;-0.3;9.4;3.2;8.7;6;6.8;1.5;1.8;11.6;15.7;F;mcdanja02
153;Cameron Johnson;3.3;2023-24;27;BRK;58;47;0;3.3;118;117;2;1.3;0.1;0.9;-0.5;0.4;1;14.5;3.7;13.8;8.6;12.9;1.5;0.8;7.9;19.6;F;johnsca02
154;Nicolas Batum;3.3;2023-24;35;LACPHI;60;38;0;3.3;126;115;1.7;1.6;0.103;-1.3;0.8;-0.4;0.6;10.2;5;13.1;9;10.7;1.5;2.3;13.1;8.6;F-G;batumni01
155;Isaiah Jackson;3.3;2023-24;22;IND;59;3;0;3.3;135;112;2.2;1.1;0.204;0.3;1.4;1.7;0.7;21.5;13.8;21.2;17.5;8.3;2.1;6.3;12.3;17.2;C-F;jacksis01
156;Dennis Schröder;3.3;2023-24;30;BRKTOR;80;58;0;3.3;114;121;2.3;1;0.063;-0.5;-1.3;-1.8;0.1;13.3;1.7;9.2;5.3;28;1.2;0.6;13;20.3;G;schrode01
157;Kevin Love;3.3;2023-24;35;MIA;55;5;0;3.3;121;109;1.7;1.6;0.17;2.7;1;3.6;1.3;18.5;7.2;34.5;20.7;19;1;1.1;10.6;21.9;F-C;loveke01
158;Deni Avdija;3.2;2023-24;23;WAS;75;75;0;3.2;112;119;1.7;1.5;0.068;-0.7;-0.2;-0.9;0.6;14.9;3.9;22.1;12.8;17.8;1.2;1.3;14.8;20.2;G-F;avdijde01
159;Dwight Powell;3.1;2023-24;32;DAL;63;9;0;3.1;147;115;2.2;0.9;0.181;-1.1;0.8;-0.3;0.4;14.5;12.7;15.2;14;12.4;1.5;2.1;18.1;9.1;F-C;poweldw01
160;Drew Eubanks;3.1;2023-24;26;PHO;75;6;0;3.1;123;113;1.6;1.6;0.129;-2;0.8;-1.2;0.2;14.4;10.5;20.1;15.6;7.2;1.1;4.6;17.2;13.2;F;eubandr01
161;Derrick Jones Jr.;3.1;2023-24;26;DAL;76;66;0;3.1;116;116;1.5;1.6;0.083;-1.3;-0.3;-1.5;0.2;11.7;5;10.3;7.7;5.5;1.4;2.5;10.5;14.9;F;jonesde02
162;Haywood Highsmith;3.1;2023-24;27;MIA;66;26;0;3.1;118;112;1.1;1.9;0.108;-1.8;1.1;-0.7;0.5;11.1;5.3;12.1;8.7;7.2;1.9;2.1;9;12.4;F;highsha01
163;Desmond Bane;3.1;2023-24;25;MEM;42;42;0;3.1;114;116;1.8;1.3;0.102;3.1;-0.3;2.8;1.7;18.5;2.6;11.8;7;29.2;1.5;1.4;11.7;28.5;G;banede01
164;Jalen Green;3.1;2023-24;21;HOU;82;82;0;3.1;107;115;0.2;2.9;0.056;0.4;-0.9;-0.5;1;14.7;1.7;15.9;8.7;17.3;1.2;1;11.4;27.4;G;greenja05
165;Keldon Johnson;3;2023-24;24;SAS;69;27;0;3;112;118;1.5;1.5;0.071;-0.3;-1.4;-1.7;0.2;14.2;5;15.1;10;14.2;1.2;0.8;9.4;21.9;G;johnske04
166;Kelly Oubre Jr.;3;2023-24;28;PHI;68;52;0;3;109;114;0.6;2.4;0.07;-1.5;-0.7;-2.3;-0.1;13.5;5;13.5;9.2;7.3;1.8;2.1;8.2;22.4;F;oubreke01
167;Jaren Jackson Jr.;3;2023-24;24;MEM;66;66;0;3;107;113;0.2;2.8;0.067;0;0.4;0.4;1.3;17.4;4.2;15;9.4;13.1;1.8;4.7;10.6;30.4;F;jacksja02
168;Jabari Walker;2.9;2023-24;21;POR;72;23;0;2.9;115;116;1.4;1.6;0.083;-2.4;-0.9;-3.3;-0.6;13;9.4;25;16.7;6.2;1.2;1.2;10.2;16.3;F;walkeja01
169;Day'Ron Sharpe;2.9;2023-24;22;BRK;61;1;0;2.9;120;112;1.6;1.3;0.152;-0.4;0.4;0;0.5;20;18.6;27.9;23.1;14;1.3;4.3;16.7;19.7;C;sharpda01
170;Kevin Huerter;2.9;2023-24;25;SAC;64;59;0;2.9;116;116;1.5;1.4;0.089;-0.5;-0.4;-0.8;0.5;12.4;2.7;13.6;8;14.4;1.4;1.3;8.4;17.3;G;huertke01
171;Dyson Daniels;2.9;2023-24;20;NOP;61;16;0;2.9;113;110;0.7;2.2;0.103;-1.9;2.5;0.6;0.9;12;5.1;14.1;9.7;15.4;3.1;1.8;15;12.6;G;daniedy01
172;Dante Exum;2.9;2023-24;28;DAL;55;17;0;2.9;128;118;2.1;0.8;0.127;-0.3;-0.3;-0.6;0.4;13.7;2.5;12.4;7.5;19.3;1;0.4;12.9;15;G;exumda01
173;RJ Barrett;2.9;2023-24;23;NYKTOR;58;58;0;2.9;112;119;1.6;1.2;0.075;0.7;-1.5;-0.8;0.6;16.4;3.1;16;9.5;16.7;0.8;1.1;11.1;26.5;G-F;barrerj01
174;Andrew Wiggins;2.8;2023-24;28;GSW;71;59;0;2.8;112;117;1.2;1.6;0.07;-1.4;-1.2;-2.5;-0.3;12.7;6.2;11.8;9;8.6;1.1;1.9;9.2;20.9;F-G;wiggian01
175;Dario Šarić;2.8;2023-24;29;GSW;64;9;0;2.8;119;115;1.6;1.2;0.123;0.6;0.4;1;0.9;15.3;7.3;20.4;13.9;17.8;1.4;0.8;15.4;19.5;F-C;saricda01
176;Vince Williams Jr.;2.8;2023-24;23;MEM;52;33;0;2.8;114;114;1.1;1.7;0.093;-1.7;1;-0.7;0.5;12.8;4.3;18.3;11;18;1.6;2.2;17.4;15.8;F;willivi01
177;Pat Connaughton;2.8;2023-24;31;MIL;76;3;0;2.8;120;118;1.6;1.2;0.08;-1.6;0;-1.6;0.2;9.6;3.4;12;7.8;12;1.1;1;11.6;10.9;G;connapa01
178;Sam Merrill;2.8;2023-24;27;CLE;61;1;0;2.8;125;117;1.9;0.9;0.125;1.3;-0.8;0.5;0.7;13.1;2.3;10.2;6.3;14.1;0.9;0.3;4.5;17.5;G;merrisa01
179;Patrick Beverley;2.7;2023-24;35;MILPHI;73;13;0;2.7;116;115;1.2;1.5;0.09;-1.5;0.5;-1.1;0.3;11.6;3.7;14.3;9;19;1.4;1.9;13.4;14.3;G;beverpa01
180;Jerami Grant;2.7;2023-24;29;POR;54;54;0;2.7;113;120;1.7;1;0.071;1;-1.1;-0.1;0.9;15.4;2.1;10;5.8;13.8;1.2;1.7;10.5;25.7;F;grantje01
181;Gary Harris;2.7;2023-24;29;ORL;54;27;0;2.7;120;114;1.1;1.5;0.099;-2.3;1.1;-1.2;0.3;9.4;2.2;6.1;4.1;9.1;1.9;1;8.9;11.7;G;harriga01
182;Marvin Bagley III;2.7;2023-24;24;DETWAS;50;25;0;2.7;122;119;2;0.7;0.122;1;-1.4;-0.4;0.4;19.4;13.1;19.2;16.1;8.1;0.9;2.6;11.3;21;F-C;baglema01
183;Dillon Brooks;2.7;2023-24;28;HOU;72;72;0;2.7;109;116;0.6;2.1;0.058;-3.3;-0.3;-3.6;-0.9;9.4;2.5;9.4;5.9;7.5;1.4;0.4;9.6;17.6;F-G;brookdi01
184;Darius Garland;2.7;2023-24;24;CLE;57;57;0;2.7;108;115;0.7;2;0.067;0.2;-1.2;-1;0.5;14.5;1.8;7.1;4.5;29.4;1.9;0.3;16.1;25.3;G;garlada01
185;Grant Williams;2.6;2023-24;25;CHODAL;76;43;0;2.6;113;119;1.3;1.3;0.059;-1.9;-0.7;-2.6;-0.3;10.6;4.4;12.2;8.3;11.3;1;1.6;14.1;15.9;F;willigr01
186;Naji Marshall;2.6;2023-24;26;NOP;66;1;0;2.6;115;113;1;1.6;0.1;-1.3;0.5;-0.7;0.4;12.7;4.8;16.4;10.6;13.6;1.9;0.9;13.8;16.3;F;marshna01
187;Joe Ingles;2.6;2023-24;36;ORL;68;0;0;2.6;119;113;1.1;1.5;0.108;-1.7;1.2;-0.5;0.5;10.6;1.8;12.6;7.1;23;1.8;0.4;21.7;11.6;F-G;inglejo01
188;Dorian Finney-Smith;2.6;2023-24;30;BRK;68;56;0;2.6;113;117;1;1.6;0.065;-2;-0.1;-2;0;10.1;6;12.1;9;7.6;1.4;1.8;10;13.2;F;finnedo01
189;OG Anunoby;2.6;2023-24;26;NYKTOR;50;50;0;2.6;113;117;1.1;1.5;0.073;-1;0.5;-0.6;0.6;12.8;3;10.6;6.8;9;2;1.9;11.6;17.6;F;anunoog01
190;Malcolm Brogdon;2.6;2023-24;31;POR;39;25;0;2.6;120;120;2;0.6;0.111;2.7;-0.7;2;1.1;17;2.6;12.8;7.4;30.9;1.2;0.6;9.9;23;G;brogdma01
191;Jeff Green;2.6;2023-24;37;HOU;78;6;0;2.6;119;117;1.4;1.2;0.095;-1.6;-0.4;-2.1;0;11.3;3.7;10.9;7.3;7.3;0.6;2.2;9.6;15.5;F;greenje02
192;Amir Coffey;2.6;2023-24;26;LAC;70;13;0;2.6;122;118;1.6;1;0.084;-1.9;-0.3;-2.2;-0.1;10;2.3;8.9;5.7;6.8;1.4;0.9;7.9;12.5;G;coffeam01
193;Dean Wade;2.5;2023-24;27;CLE;54;32;0;2.5;121;111;0.9;1.6;0.11;-1.7;1.8;0.1;0.6;10.2;3.8;18.2;11.1;5;1.8;2;7.6;10.5;F;wadede01
194;Cam Thomas;2.5;2023-24;22;BRK;66;51;0;2.5;110;119;1.3;1.2;0.058;0.7;-1.9;-1.2;0.4;16.1;1.4;10.1;5.6;15.7;1.1;0.7;8.5;30.5;G;thomaca02
195;Jordan McLaughlin;2.5;2023-24;27;MIN;56;0;0;2.5;136;109;1.4;1.1;0.193;1.4;2.9;4.2;1;15.5;3.4;9.4;6.5;23.7;2.8;1;11.1;12.1;G;mclaujo01
196;Daniel Theis;2.5;2023-24;31;INDLAC;60;3;0;2.5;121;114;1.4;1.2;0.119;-1.7;0.1;-1.6;0.1;14.4;9.8;17.1;13.6;8.3;1;4.5;11.8;15.4;C;theisda01
197;Eric Gordon;2.5;2023-24;35;PHO;68;24;0;2.5;112;117;1;1.5;0.063;-1.3;-0.5;-1.7;0.1;10.8;1;6;3.6;10;1.7;1.4;10.2;16.5;G-F;gordoer01
198;Mitchell Robinson;2.5;2023-24;25;NYK;31;21;0;2.5;128;109;1.2;1.3;0.155;-0.3;0.4;0;0.4;16.1;20.7;17.7;19.2;3.1;2.4;4.3;13.8;10.2;C;robinmi01
199;Aaron Holiday;2.5;2023-24;27;HOU;78;1;0;2.5;117;116;1.3;1.2;0.094;-1.8;0.3;-1.5;0.2;11.5;1.9;8.5;5.2;15.4;1.6;0.4;10.6;16.7;G;holidaa01
200;Jaxson Hayes;2.5;2023-24;23;LAL;70;5;0;2.5;128;113;1.4;1.1;0.135;-2.8;0.9;-1.9;0;14;9.2;17.1;13.4;5;1.8;2.9;16.9;12.5;F;hayesja02
