Rk;Player;WS;Season;Age;Team;G;GS;AS;WS;ORtg;DRtg;OWS;DWS;WS/48;OBPM;DBPM;BPM;VORP;PER;ORB%;DRB%;TRB%;AST%;STL%;BLK%;TOV%;USG%;Pos;Player-additional
127;Manu Ginóbili;3.7;2014-15;37;SAS;70;0;0;3.7;103;102;1.4;2.3;0.111;0.9;0.9;1.7;1.5;16.2;2;12.8;7.5;28.6;2.2;0.9;18.5;23.9;G;ginobma01
128;J.R. Smith;3.7;2014-15;29;CLENYK;70;51;0;3.7;107;108;2.2;1.5;0.085;0.7;0;0.7;1.5;13.6;1.7;10.4;6;15.6;2.1;0.8;11;19.3;G-F;smithjr01
129;Wilson Chandler;3.6;2014-15;27;DEN;78;75;0;3.6;104;109;2.1;1.5;0.071;0.2;-0.7;-0.6;0.9;13.2;4.1;17.2;10.4;8.9;1.2;0.9;9.6;20.1;F;chandwi01
130;Boris Diaw;3.6;2014-15;32;SAS;81;15;0;3.6;103;105;1.3;2.3;0.088;-0.6;0.2;-0.4;0.8;12.7;4.5;15.2;10;17.9;0.9;0.9;15.8;18.3;F-C;diawbo01
131;Deron Williams;3.6;2014-15;30;BRK;68;55;0;3.6;105;109;2.3;1.3;0.083;1.1;-0.9;0.2;1.2;15.7;1.5;11;6.3;33.7;1.6;0.6;14.9;22.3;G;willide01
132;Monta Ellis;3.6;2014-15;29;DAL;80;80;0;3.6;100;107;1.4;2.2;0.065;0;-0.1;-0.1;1.3;16.5;1.4;6.4;3.9;20.5;2.8;0.8;11.7;27.9;G;ellismo01
133;John Henson;3.6;2014-15;24;MIL;67;11;0;3.6;106;98;1.3;2.4;0.142;-1.5;2.2;0.7;0.8;18;11.7;17.4;14.5;7.8;1.2;9.3;17.6;18.1;C-F;hensojo01
134;Chris Bosh;3.6;2014-15;30;MIA;44;44;1;3.6;106;106;2.1;1.5;0.111;2.5;-1.3;1.3;1.3;19.8;3.6;20;12;12;1.4;1.4;10.1;28.4;F-C;boshch01
135;Jamal Crawford;3.6;2014-15;34;LAC;64;4;0;3.6;106;109;2.5;1.2;0.102;1.9;-1.2;0.7;1.2;16.6;1.2;6.9;4.1;14.9;1.8;0.7;8.8;27.6;G;crawfja01
136;Trevor Booker;3.6;2014-15;27;UTA;79;5;0;3.6;107;104;1.7;1.9;0.11;-0.3;0.1;-0.2;0.7;15.3;10.3;19;14.7;9;1.5;2.1;14.3;18.1;F;booketr01
137;Amar'e Stoudemire;3.6;2014-15;32;DALNYK;59;15;0;3.6;112;107;2.6;1;0.138;1;-0.9;0.1;0.7;20.3;9.9;20.5;15.1;6.8;1.2;2.5;12;23.8;F-C;stoudam01
138;C.J. Miles;3.6;2014-15;27;IND;70;40;0;3.6;103;104;1.3;2.3;0.093;0.8;0;0.9;1.3;14.1;1.1;11.7;6.4;7.1;1.7;1.1;7.5;23.9;G-F;milescj01
139;Gerald Henderson;3.6;2014-15;27;CHO;80;72;0;3.6;102;106;1.3;2.3;0.074;-1.3;0;-1.4;0.4;13.2;1.7;11.6;6.5;15.6;1.1;0.7;10.5;20.7;G;hendege02
140;Beno Udrih;3.6;2014-15;32;MEM;79;12;0;3.6;108;105;2;1.6;0.115;0.3;0.3;0.5;0.9;15.4;1.5;9.4;5.5;24;1.6;0.4;13.9;19.6;G;udrihbe01
141;Chris Andersen;3.6;2014-15;36;MIA;60;20;0;3.6;121;103;2.1;1.5;0.151;0;1;1.1;0.9;16.1;8.2;23.2;15.9;6.1;1.2;4.6;13.5;12.3;C-F;anderch01
142;Kelly Olynyk;3.6;2014-15;23;BOS;64;13;0;3.6;105;102;1.5;2.1;0.12;-0.5;0.9;0.4;0.8;15.9;7;16.5;11.7;12.2;2.3;2.1;14.3;21.1;C-F;olynyke01
143;Dwight Howard;3.6;2014-15;29;HOU;41;41;0;3.6;105;100;1.4;2.2;0.14;-0.3;-0.1;-0.4;0.5;19.2;10;28.9;19.5;7.3;1.1;3.4;17.5;23.3;C;howardw01
144;Jason Terry;3.6;2014-15;37;HOU;77;18;0;3.6;112;106;2;1.5;0.104;-0.1;0.6;0.5;1;11.4;1;7.1;4.1;13.8;2;0.9;13.7;14.3;G;terryja01
145;Solomon Hill;3.5;2014-15;23;IND;82;78;0;3.5;101;105;0.9;2.6;0.072;-2;0.5;-1.5;0.3;10.2;3.3;11.2;7.3;11.9;1.4;0.6;13.8;15.9;F;hillso01
146;Dwyane Wade;3.5;2014-15;33;MIA;62;62;1;3.5;102;108;2.1;1.4;0.086;3.5;-1.4;2.1;2.1;21.4;3.6;9.6;6.7;32.1;2;0.9;14.4;34.7;G;wadedw01
147;Ryan Anderson;3.5;2014-15;26;NOP;61;5;0;3.5;109;110;2.6;0.9;0.1;1.8;-2.1;-0.3;0.7;15.6;7.3;12.7;10;5.4;1;0.9;7.2;23.4;F;anderry01
148;Victor Oladipo;3.5;2014-15;22;ORL;72;71;0;3.5;101;108;1.5;2;0.065;-0.1;-0.3;-0.4;1.1;15.9;2.2;11.2;6.6;19.3;2.4;0.6;14.3;25.2;G;oladivi01
149;Patrick Beverley;3.5;2014-15;26;HOU;56;55;0;3.5;107;106;1.7;1.8;0.096;-0.4;0.5;0.1;0.9;11.3;4.3;10.8;7.6;17.2;1.7;1;12.9;16.1;G;beverpa01
150;Jonas Jerebko;3.5;2014-15;27;BOSDET;75;0;0;3.5;114;105;2;1.4;0.135;0.2;0.6;0.9;0.9;15;8;17.2;12.5;9;1.9;1.1;9.7;16.2;F;jerebjo01
151;Tyler Hansbrough;3.4;2014-15;29;TOR;74;8;0;3.4;132;107;2.6;0.9;0.156;-0.7;-0.6;-1.3;0.2;13.3;11.6;17.3;14.4;2.8;1.5;1.1;8.1;10.5;F;hansbty01
152;D.J. Augustin;3.4;2014-15;27;DETOKC;82;14;0;3.4;107;110;2.5;0.9;0.083;0.4;-1.6;-1.2;0.4;13.9;1.1;7.9;4.4;28.2;1.3;0.1;16.4;19.8;G;augusdj01
153;Alex Len;3.4;2014-15;21;PHO;69;44;0;3.4;107;103;1.2;2.1;0.107;-2.8;1;-1.8;0.1;13.5;10.2;22.7;16.4;3.1;1.1;5.3;15.7;13.7;C;lenal01
154;Jrue Holiday;3.4;2014-15;24;NOP;40;37;0;3.4;109;107;2.3;1.1;0.124;2.5;0.3;2.8;1.6;18.8;2.8;9;5.9;34.9;2.5;1.3;13.8;23.1;G;holidjr01
155;Brandon Jennings;3.3;2014-15;25;DET;41;41;0;3.3;110;109;2.6;0.7;0.136;4;-0.6;3.3;1.6;19.7;1.9;8;4.8;39.9;1.9;0.3;12.9;26.3;G;jennibr01
156;Kosta Koufos;3.3;2014-15;25;MEM;81;3;0;3.3;103;99;0.8;2.5;0.118;-2;0.7;-1.2;0.2;14.2;10.3;25.8;18.1;4.3;1.1;3.9;14.9;15.8;C;koufoko01
157;Al-Farouq Aminu;3.3;2014-15;24;DAL;74;3;0;3.3;107;102;1.2;2;0.115;-0.7;1.5;0.7;1;14.4;9.1;18.4;13.7;6.1;2.6;3.7;11.9;15.2;F;aminual01
158;Chris Kaman;3.3;2014-15;32;POR;74;13;0;3.3;103;101;1.1;2.2;0.112;-0.8;0.1;-0.8;0.4;17.3;11.6;25.2;18.5;7.8;0.7;2.8;15.4;22.5;C;kamanch01
159;Shaun Livingston;3.3;2014-15;29;GSW;78;2;0;3.3;107;104;1.5;1.8;0.107;-1.4;0.6;-0.8;0.4;12.9;3.3;10;6.7;24.2;1.6;1;19;15.9;G;livinsh01
160;Aaron Brooks;3.3;2014-15;30;CHI;82;21;0;3.3;103;107;1.7;1.5;0.083;0.3;-1.1;-0.8;0.5;14.4;1.9;7.5;4.8;24.2;1.5;0.6;14.9;25;G;brookaa01
161;Alexis Ajinça;3.2;2014-15;26;NOP;68;8;0;3.2;113;103;1.9;1.2;0.159;-0.7;0.4;-0.3;0.4;19.9;12.4;25;18.7;8.2;1.2;4;15.6;21.1;C-F;ajincal01
162;David Lee;3.2;2014-15;31;GSW;49;4;0;3.2;112;100;1.6;1.6;0.168;0.1;0.8;0.9;0.7;17.8;10;20.3;15.3;13.7;1.7;2.1;12;19.6;F-C;leeda02
163;Jodie Meeks;3.1;2014-15;27;DET;60;0;0;3.1;110;109;2.2;0.9;0.103;-0.3;-0.2;-0.5;0.5;14.1;0.9;7.1;3.9;8.8;2.1;0.3;8.6;20.1;G;meeksjo01
164;Tarik Black;3.1;2014-15;23;HOULAL;63;39;0;3.1;118;108;2.2;0.9;0.124;-1;-1.1;-2.1;0;14.7;12.8;21.4;17;5.6;0.8;1.6;12.9;13.8;C-F;blackta01
165;Thaddeus Young;3.1;2014-15;26;BRKMIN;76;68;0;3.1;102;109;1.6;1.4;0.061;0;-0.2;-0.1;1.1;15.7;5.8;13.5;9.6;12.4;2.6;0.8;10;21.5;F;youngth01
166;Corey Brewer;3.1;2014-15;28;HOUMIN;80;17;0;3.1;101;106;1;2.1;0.071;-1.2;0.2;-1;0.5;13.9;4.2;11.7;7.9;13.8;2.7;0.7;12.7;21.6;F-G;breweco01
167;Nenê;3;2014-15;32;WAS;67;58;0;3;100;102;0.5;2.5;0.086;-1.7;0.9;-0.8;0.5;14.3;5.7;17;11.5;12;2;1;15.2;21.8;F-C;hilarne01
168;Terrence Jones;3;2014-15;23;HOU;33;24;0;3;114;102;1.7;1.3;0.16;0.7;0.5;1.2;0.7;18.3;9.7;17.6;13.7;6.9;1;5.2;9.8;18.4;F;joneste01
169;Quincy Pondexter;2.9;2014-15;26;MEMNOP;75;30;0;2.9;112;110;2.1;0.8;0.078;-1.1;-1;-2.1;0;9.9;3.4;9;6.2;7.7;0.6;1;9.4;13.8;G-F;pondequ01
170;Marcus Smart;2.9;2014-15;20;BOS;67;38;0;2.9;101;104;0.7;2.2;0.077;-1.9;1.5;-0.5;0.7;11;3.6;9.9;6.7;16.3;2.7;0.8;14.4;15.1;G;smartma01
171;Marco Belinelli;2.9;2014-15;28;SAS;62;9;0;2.9;107;106;1.5;1.4;0.1;-0.3;-0.7;-1;0.4;12.4;2.2;10.5;6.4;10.3;1.1;0.2;10.6;18.8;G-F;belinma01
172;Carmelo Anthony;2.9;2014-15;30;NYK;40;40;1;2.9;106;110;2.2;0.6;0.097;4.9;-1.9;3;1.8;21.5;5.7;16;10.7;18;1.5;1;8.9;32.2;F;anthoca01
173;Eric Gordon;2.9;2014-15;26;NOP;61;60;0;2.9;106;111;2.2;0.7;0.069;0.2;-1.2;-1;0.5;12.7;1.6;7.4;4.5;17.6;1.3;0.5;14;19.8;G-F;gordoer01
174;Lavoy Allen;2.8;2014-15;25;IND;63;0;0;2.8;109;102;1.3;1.6;0.127;-0.5;0.5;0;0.6;14.9;12.8;20.5;16.7;10.9;0.7;3.1;11.1;15.2;F-C;allenla01
175;Kentavious Caldwell-Pope;2.8;2014-15;21;DET;82;82;0;2.8;101;109;1.1;1.8;0.052;-1.3;-0.4;-1.7;0.2;11.2;1.9;9.1;5.4;6.8;1.9;0.5;8.3;19.5;G;caldwke01
176;Leandro Barbosa;2.8;2014-15;32;GSW;66;1;0;2.8;111;104;1.6;1.2;0.137;0;0.4;0.3;0.6;15.3;2.6;7.2;5;14.9;2;0.6;9.5;20.5;G;barbole01
177;O.J. Mayo;2.8;2014-15;27;MIL;71;15;0;2.8;101;105;0.9;1.9;0.079;-0.2;-0.4;-0.6;0.6;13.5;2;10.5;6.3;19.4;1.7;0.9;14.4;23.6;G;mayooj01
178;Carl Landry;2.8;2014-15;31;SAC;70;15;0;2.8;115;111;2.3;0.5;0.112;-0.5;-1.7;-2.3;-0.1;14.9;9.8;15.5;12.8;3.6;0.6;1.1;11;18.1;F;landrca01
179;Meyers Leonard;2.8;2014-15;22;POR;55;7;0;2.8;117;102;1.6;1.2;0.158;0.1;0.5;0.6;0.6;14.8;5.9;25.3;15.8;5.8;0.6;1.2;13.1;15.8;C-F;leoname01
180;Mario Chalmers;2.8;2014-15;28;MIA;80;37;0;2.8;100;107;0.8;2;0.056;-2.6;0.1;-2.5;-0.3;11.7;1.2;9;5.2;21;2.7;0.4;18.2;18.9;G;chalmma01
181;Greivis Vásquez;2.8;2014-15;28;TOR;82;29;0;2.8;105;110;1.9;0.9;0.066;0.4;-1.4;-1;0.5;12.6;1.3;11.2;6.3;23.9;1.2;0.4;13.6;19.8;G;vasqugr01
182;Otto Porter Jr.;2.7;2014-15;21;WAS;74;13;0;2.7;105;104;1;1.8;0.092;-1.1;0.6;-0.5;0.6;11.6;5.6;11.6;8.7;6.8;1.6;1.7;10.9;15.1;F;porteot01
183;Anthony Tolliver;2.7;2014-15;29;DETPHO;76;11;0;2.7;112;109;1.8;0.9;0.092;-0.6;-0.8;-1.4;0.2;11.1;3.7;14.5;9;6.3;0.9;0.9;10.8;14.7;F-C;tollian01
184;Alan Anderson;2.7;2014-15;32;BRK;74;19;0;2.7;109;109;1.7;1.1;0.075;-1.7;0.2;-1.5;0.2;10.6;2;11.1;6.6;7.2;1.7;0.2;11;14.2;G-F;anderal01
185;J.J. Barea;2.7;2014-15;30;DAL;77;10;0;2.7;109;110;2.1;0.6;0.096;0.8;-1.1;-0.3;0.6;15.1;1.8;9;5.4;29.5;1.2;0.1;10.8;21.2;G;bareajo01
186;Omri Casspi;2.7;2014-15;26;SAC;67;19;0;2.7;110;110;2;0.6;0.091;0.3;-1.1;-0.8;0.4;14.4;4.5;15.9;10.4;11.8;1.1;0.5;14.7;18.7;F;casspom01
187;Mike Scott;2.7;2014-15;26;ATL;68;0;0;2.7;108;106;1.6;1.1;0.115;0.6;-1.1;-0.5;0.4;15.1;4.7;15.2;10.1;10.9;1.1;0.2;7.4;21.4;F;scottmi01
188;Jeremy Lin;2.7;2014-15;26;LAL;74;30;0;2.7;104;110;1.8;0.8;0.068;0.1;-0.5;-0.4;0.8;15.6;1.4;10.2;5.7;28.6;2.2;1.4;17.7;21.9;G;linje01
189;Rasual Butler;2.6;2014-15;35;WAS;75;1;0;2.6;104;105;1;1.6;0.084;-0.5;-0.3;-0.8;0.4;11.4;2.1;12.4;7.4;6.5;1;1.2;8.1;17.9;F-G;butlera01
190;Arron Afflalo;2.6;2014-15;29;DENPOR;78;72;0;2.6;103;111;1.6;1;0.05;-1.4;-1.1;-2.5;-0.3;10.7;1.1;9.7;5.3;8.2;0.8;0.2;10.7;19;G-F;afflaar01
191;Jarrett Jack;2.6;2014-15;31;BRK;80;27;0;2.6;101;109;1.1;1.4;0.055;-0.4;-0.7;-1.1;0.5;14.6;1;11.3;6.1;27.3;1.7;0.5;17.2;22.6;G;jackja01
192;Hollis Thompson;2.6;2014-15;23;PHI;71;23;0;2.6;105;108;1.3;1.3;0.07;-1.6;-0.3;-1.8;0.1;10.9;3.1;9.3;6;8.4;1.6;1.2;10.2;15.9;G-F;thompho01
193;Miles Plumlee;2.6;2014-15;26;MILPHO;73;28;0;2.6;107;103;0.9;1.7;0.103;-1.5;1;-0.6;0.4;13.4;10.3;19.3;14.8;4.2;1.7;4.3;15.7;12;C-F;plumlmi01
194;Evan Turner;2.5;2014-15;26;BOS;82;57;0;2.5;96;104;-0.3;2.8;0.054;-1.8;0.8;-1;0.6;12.8;1.9;18.5;10.1;30;1.8;0.7;19.7;19.5;G;turneev01
195;Ben McLemore;2.5;2014-15;21;SAC;82;82;0;2.5;104;112;1.7;0.8;0.045;-1.3;-0.9;-2.2;-0.2;10.4;1.4;8.6;5.1;8.4;1.5;0.6;13.3;17.2;G;mclembe01
196;Dennis Schröder;2.5;2014-15;21;ATL;77;10;0;2.5;101;106;1.1;1.4;0.08;-0.1;-1.2;-1.3;0.2;15.7;2.3;9.9;6.2;34.6;1.7;0.2;16.8;27;G;schrode01
197;Tayshaun Prince;2.5;2014-15;34;BOSDETMEM;58;16;0;2.5;108;107;1.3;1.2;0.086;-0.4;-0.2;-0.6;0.5;12;4.1;12.8;8.3;10.3;1.1;0.9;7.5;15;F;princta01
198;Avery Bradley;2.5;2014-15;24;BOS;77;77;0;2.5;99;107;0.4;2.1;0.049;-1.5;-0.6;-2.2;-0.1;11.5;2;8.9;5.4;8.9;1.7;0.5;9.4;21;G;bradlav01
199;Thabo Sefolosha;2.5;2014-15;30;ATL;52;7;0;2.5;106;100;0.8;1.7;0.121;-0.8;1.8;1;0.8;13.8;6.4;19.3;13.1;11.2;2.8;1.8;12.2;14.6;G-F;sefolth01
200;Tony Snell;2.4;2014-15;23;CHI;72;22;0;2.4;108;107;1.2;1.2;0.082;-1.3;-0.1;-1.4;0.2;10.2;2.5;10.9;6.8;6.8;1.2;0.6;10.8;14.1;G-F;snellto01
